year,month,rank_ME,rank_NEI_1,nstocks,ret_vw
2000,2,2,4,137,8.3783
2000,2,2,5,141,9.3096
2000,2,3,1,342,2.9502
2000,2,3,2,148,0.3314
2000,2,3,3,247,6.9609
2000,2,3,4,149,4.5080
2000,2,3,5,180,0.4248
2000,3,1,1,1119,-1.6207
2000,3,1,2,372,1.2960
2000,3,1,3,401,-0.5104
2000,3,1,4,240,0.0759
2000,3,1,5,161,5.7251
2000,3,2,1,411,-2.9595
2000,3,2,2,157,-0.0311
2000,3,2,3,196,-0.0316
2000,3,2,4,144,2.6220
2000,3,2,5,136,5.8796
2000,3,3,1,381,1.1620
2000,3,3,2,171,12.3337
2000,3,3,3,256,5.2280
2000,3,3,4,169,3.8181
2000,3,3,5,188,9.6408
2000,4,1,1,1126,-12.7411
2000,4,1,2,374,-12.6655
2000,4,1,3,417,-10.5607
2000,4,1,4,240,-10.1266
2000,4,1,5,153,-6.5424
2000,4,2,1,418,-12.5843
2000,4,2,2,157,-8.1243
2000,4,2,3,207,-5.4930
2000,4,2,4,144,-2.3719
2000,4,2,5,147,-2.8613
2000,4,3,1,349,-4.4025
2000,4,3,2,164,-2.3189
2000,4,3,3,234,-4.4452
2000,4,3,4,167,1.0877
2000,4,3,5,180,-7.2918
2000,5,1,1,1172,-10.2753
2000,5,1,2,383,-8.7375
2000,5,1,3,414,-5.0044
2000,5,1,4,266,-7.3922
2000,5,1,5,137,-5.7554
2000,5,2,1,405,-6.4320
2000,5,2,2,153,-6.1868
2000,5,2,3,205,-4.0934
2000,5,2,4,150,-3.9602
2000,5,2,5,138,-3.5560
2000,5,3,1,299,-4.4814
2000,5,3,2,164,-7.7856
2000,5,3,3,201,0.3104
2000,5,3,4,199,-7.7363
2000,5,3,5,173,-4.1947
2000,6,1,1,1272,7.2517
2000,6,1,2,397,9.4846
2000,6,1,3,388,9.9684
2000,6,1,4,275,10.7712
2000,6,1,5,140,4.1193
2000,6,2,1,399,13.1623
2000,6,2,2,139,19.8510
2000,6,2,3,178,9.1632
2000,6,2,4,144,12.3348
2000,6,2,5,122,7.7348
2000,6,3,1,294,3.4273
2000,6,3,2,159,3.8169
2000,6,3,3,190,3.5750
2000,6,3,4,206,6.3164
2000,6,3,5,164,6.6281
2000,7,1,1,1241,-2.7620
2000,7,1,2,375,-0.7315
2000,7,1,3,370,-0.4568
2000,7,1,4,266,-0.9390
2000,7,1,5,134,0.4489
2000,7,2,1,384,-3.1859
2000,7,2,2,130,-1.8072
2000,7,2,3,179,-2.7518
2000,7,2,4,137,-2.9173
2000,7,2,5,122,2.0537
2000,7,3,1,307,-6.3436
2000,7,3,2,169,-1.0651
2000,7,3,3,198,-1.7333
2000,7,3,4,207,-3.1312
2000,7,3,5,166,-3.6423
2000,8,1,1,1232,5.4396
2000,8,1,2,350,6.5700
2000,8,1,3,378,10.4761
2000,8,1,4,265,8.1224
2000,8,1,5,135,9.0674
2000,8,2,1,417,8.2572
2000,8,2,2,133,11.1844
2000,8,2,3,171,9.5996
2000,8,2,4,149,7.2656
2000,8,2,5,129,9.2879
2000,8,3,1,324,6.1538
2000,8,3,2,138,11.5476
2000,8,3,3,191,8.4404
2000,8,3,4,211,4.0187
2000,8,3,5,170,6.7592
2000,9,1,1,1275,-7.1550
2000,9,1,2,344,-2.6054
2000,9,1,3,356,-1.9078
2000,9,1,4,262,-2.6967
2000,9,1,5,127,1.8018
2000,9,2,1,414,-7.3727
2000,9,2,2,140,-1.9738
2000,9,2,3,178,-1.8391
2000,9,2,4,154,-5.9791
2000,9,2,5,115,-1.9983
2000,9,3,1,348,-4.4718
2000,9,3,2,129,1.5913
2000,9,3,3,196,-13.4675
2000,9,3,4,207,-3.8047
2000,9,3,5,170,-4.3652
2000,10,1,1,1270,-8.8143
2000,10,1,2,336,-7.1979
2000,10,1,3,348,-7.8075
2000,10,1,4,266,-9.6297
2000,10,1,5,114,-3.9166
2000,10,2,1,425,-7.0117
2000,10,2,2,134,-4.3589
2000,10,2,3,167,-6.5397
2000,10,2,4,160,-2.7567
2000,10,2,5,125,2.7896
2000,10,3,1,332,-4.6046
2000,10,3,2,125,0.0363
2000,10,3,3,201,-0.0645
2000,10,3,4,199,0.0592
2000,10,3,5,163,-0.8567
2000,11,1,1,1341,-15.0532
2000,11,1,2,322,-14.6784
2000,11,1,3,318,-13.0126
2000,11,1,4,256,-10.3321
2000,11,1,5,119,-2.9657
2000,11,2,1,438,-13.0948
2000,11,2,2,139,-13.3847
2000,11,2,3,149,-13.3524
2000,11,2,4,153,-8.6865
2000,11,2,5,121,-3.3146
2000,11,3,1,358,-16.5973
2000,11,3,2,128,-7.0463
2000,11,3,3,177,-11.4962
2000,11,3,4,172,-6.3029
2000,11,3,5,179,-8.9357
2000,12,1,1,1378,-6.2383
2000,12,1,2,338,-5.1803
2000,12,1,3,332,-1.4514
2000,12,1,4,259,2.6586
2000,12,1,5,110,0.9248
2000,12,2,1,440,2.6666
2000,12,2,2,134,5.8224
2000,12,2,3,149,6.4564
2000,12,2,4,156,12.6827
2000,12,2,5,117,10.6731
2000,12,3,1,331,0.9849
2000,12,3,2,122,2.5501
2000,12,3,3,159,-0.4818
2000,12,3,4,165,-3.5559
2000,12,3,5,178,-0.4378
2001,1,1,1,1391,35.0463
2001,1,1,2,338,26.8588
2001,1,1,3,322,24.1859
2001,1,1,4,247,19.4048
2001,1,1,5,111,20.6157
2001,1,2,1,418,16.2552
2001,1,2,2,129,11.9797
2001,1,2,3,145,9.3820
2001,1,2,4,156,10.2152
2001,1,2,5,118,9.1882
2001,1,3,1,323,7.9338
2001,1,3,2,118,1.2647
2001,1,3,3,155,4.4792
2001,1,3,4,171,1.8438
2001,1,3,5,175,4.1219
2001,2,1,1,1354,-9.7876
2001,2,1,2,340,-6.3427
2001,2,1,3,310,-4.7722
2001,2,1,4,243,-5.7026
2001,2,1,5,111,-5.2375
2001,2,2,1,476,-10.3838
2001,2,2,2,126,-7.0214
2001,2,2,3,121,-8.9841
2001,2,2,4,138,-8.8643
2001,2,2,5,114,-4.0676
2001,2,3,1,385,-10.0475
2001,2,3,2,110,-4.3765
2001,2,3,3,131,-10.0144
2001,2,3,4,151,-14.6342
2001,2,3,5,179,-8.8746
2001,3,1,1,1475,-9.0542
2001,3,1,2,345,-5.4628
2001,3,1,3,295,-3.8801
2001,3,1,4,233,-0.8513
2001,3,1,5,112,-4.0133
2001,3,2,1,463,-7.7731
2001,3,2,2,126,-6.7835
2001,3,2,3,115,-4.7517
2001,3,2,4,120,-4.2324
2001,3,2,5,115,-3.6087
2001,3,3,1,405,-6.4579
2001,3,3,2,96,-8.0169
2001,3,3,3,112,-8.8916
2001,3,3,4,132,-8.6027
2001,3,3,5,171,-7.7521
2001,4,1,1,1464,6.2869
2001,4,1,2,357,8.1336
2001,4,1,3,298,6.0991
2001,4,1,4,219,10.8614
2001,4,1,5,115,8.3945
2001,4,2,1,450,9.3075
2001,4,2,2,122,8.7834
2001,4,2,3,123,14.7307
2001,4,2,4,114,15.1381
2001,4,2,5,123,13.4593
2001,4,3,1,407,7.6127
2001,4,3,2,96,7.0851
2001,4,3,3,106,9.2682
2001,4,3,4,122,11.0923
2001,4,3,5,163,10.9826
2001,5,1,1,1487,9.1854
2001,5,1,2,367,8.9921
2001,5,1,3,291,14.3601
2001,5,1,4,193,12.0730
2001,5,1,5,110,11.0007
2001,5,2,1,500,5.0314
2001,5,2,2,105,7.8278
2001,5,2,3,113,2.3427
2001,5,2,4,85,4.1696
2001,5,2,5,108,4.1558
2001,5,3,1,442,-0.1699
2001,5,3,2,124,-0.2098
2001,5,3,3,99,0.6700
2001,5,3,4,102,-0.0157
2001,5,3,5,153,0.1629
2001,6,1,1,1497,1.8711
2001,6,1,2,414,2.8297
2001,6,1,3,279,3.2021
2001,6,1,4,159,4.7235
2001,6,1,5,98,1.4763
2001,6,2,1,514,5.2241
2001,6,2,2,117,7.5889
2001,6,2,3,127,0.9314
2001,6,2,4,88,6.0447
2001,6,2,5,104,4.0066
2001,6,3,1,443,-1.5548
2001,6,3,2,124,-5.1451
2001,6,3,3,94,-1.1504
2001,6,3,4,94,-4.0594
2001,6,3,5,147,-2.8146
2001,7,1,1,1455,-4.6720
2001,7,1,2,385,-3.2254
2001,7,1,3,266,-2.6961
2001,7,1,4,157,0.5022
2001,7,1,5,96,-0.1956
2001,7,2,1,531,-6.5052
2001,7,2,2,119,-4.8484
2001,7,2,3,125,-5.2090
2001,7,2,4,87,-6.7903
2001,7,2,5,103,-6.0384
2001,7,3,1,454,-1.4564
2001,7,3,2,121,1.2791
2001,7,3,3,94,-3.6288
2001,7,3,4,91,-3.5168
2001,7,3,5,148,-2.4440
2001,8,1,1,1441,-4.9739
2001,8,1,2,398,-2.9863
2001,8,1,3,299,-1.5074
2001,8,1,4,149,-1.2791
2001,8,1,5,95,-5.0430
2001,8,2,1,536,-4.2261
2001,8,2,2,123,-5.4359
2001,8,2,3,128,-2.1459
2001,8,2,4,74,-7.2780
2001,8,2,5,91,-7.8554
2001,8,3,1,481,-8.4556
2001,8,3,2,101,-4.1601
2001,8,3,3,99,-5.3557
2001,8,3,4,85,-2.1087
2001,8,3,5,120,-5.1649
2001,9,1,1,1455,-17.7919
2001,9,1,2,386,-14.8113
2001,9,1,3,312,-12.7244
2001,9,1,4,152,-10.2186
2001,9,1,5,100,-7.6612
2001,9,2,1,546,-19.8765
2001,9,2,2,110,-17.7926
2001,9,2,3,125,-14.3996
2001,9,2,4,73,-14.2157
2001,9,2,5,80,-11.5177
2001,9,3,1,483,-13.1814
2001,9,3,2,103,-8.3130
2001,9,3,3,95,-5.0487
2001,9,3,4,82,-6.9284
2001,9,3,5,112,-4.2299
2001,10,1,1,1458,9.3737
2001,10,1,2,376,15.4606
2001,10,1,3,312,9.8777
2001,10,1,4,144,12.7230
2001,10,1,5,103,14.5657
2001,10,2,1,542,12.9315
2001,10,2,2,125,6.9441
2001,10,2,3,118,12.5242
2001,10,2,4,72,12.0755
2001,10,2,5,82,7.5084
2001,10,3,1,457,5.7605
2001,10,3,2,101,-0.8196
2001,10,3,3,99,-1.5635
2001,10,3,4,81,7.0042
2001,10,3,5,110,1.7498
2001,11,1,1,1420,10.9788
2001,11,1,2,403,8.6629
2001,11,1,3,360,12.3997
2001,11,1,4,130,7.6759
2001,11,1,5,86,5.8109
2001,11,2,1,544,13.0152
2001,11,2,2,141,8.6301
2001,11,2,3,115,12.4635
2001,11,2,4,75,3.7975
2001,11,2,5,89,5.5525
2001,11,3,1,498,9.8816
2001,11,3,2,98,5.8635
2001,11,3,3,103,5.6331
2001,11,3,4,70,4.3243
2001,11,3,5,100,4.7451
2001,12,1,1,1387,9.0948
2001,12,1,2,415,11.1158
2001,12,1,3,365,8.9676
2001,12,1,4,135,10.2252
2001,12,1,5,68,4.1959
2001,12,2,1,566,8.2098
2001,12,2,2,147,7.0025
2001,12,2,3,116,6.6430
2001,12,2,4,70,6.3056
2001,12,2,5,79,8.0480
2001,12,3,1,517,0.5343
2001,12,3,2,98,-0.8679
2001,12,3,3,107,0.5825
2001,12,3,4,62,2.1403
2001,12,3,5,95,2.5454
2002,1,1,1,1378,0.1499
2002,1,1,2,404,1.6233
2002,1,1,3,359,3.7045
2002,1,1,4,136,5.5191
2002,1,1,5,66,2.0546
2002,1,2,1,567,-3.3500
2002,1,2,2,149,-1.5722
2002,1,2,3,124,-0.7506
2002,1,2,4,67,1.1470
2002,1,2,5,76,-0.8415
2002,1,3,1,504,-1.0807
2002,1,3,2,103,-3.8360
2002,1,3,3,104,1.8678
2002,1,3,4,62,-3.6597
2002,1,3,5,94,-1.8834
2002,2,1,1,1352,-6.9880
2002,2,1,2,408,-4.8789
2002,2,1,3,390,-8.0865
2002,2,1,4,145,-3.7564
2002,2,1,5,66,-3.4577
2002,2,2,1,531,-5.8888
2002,2,2,2,153,-6.2528
2002,2,2,3,121,-4.5394
2002,2,2,4,60,-1.4564
2002,2,2,5,68,2.0002
2002,2,3,1,481,-4.0230
2002,2,3,2,140,-2.9434
2002,2,3,3,94,0.1377
2002,2,3,4,68,1.2686
2002,2,3,5,88,2.6723
2002,3,1,1,1305,10.6497
2002,3,1,2,439,8.5746
2002,3,1,3,430,7.6216
2002,3,1,4,181,13.4145
2002,3,1,5,68,14.9717
2002,3,2,1,504,10.5306
2002,3,2,2,142,7.3174
2002,3,2,3,124,9.1379
2002,3,2,4,64,7.6453
2002,3,2,5,63,7.7452
2002,3,3,1,453,4.2741
2002,3,3,2,142,4.2179
2002,3,3,3,86,3.9341
2002,3,3,4,70,1.9901
2002,3,3,5,86,0.8111
2002,4,1,1,1247,-1.4116
2002,4,1,2,465,-1.6969
2002,4,1,3,423,-1.1967
2002,4,1,4,196,0.1862
2002,4,1,5,68,5.3915
2002,4,2,1,496,-3.4811
2002,4,2,2,140,-4.7363
2002,4,2,3,135,-0.5083
2002,4,2,4,69,0.3203
2002,4,2,5,60,3.7492
2002,4,3,1,454,-8.4359
2002,4,3,2,134,-3.7630
2002,4,3,3,90,-1.8031
2002,4,3,4,68,-3.0477
2002,4,3,5,87,-6.7150
2002,5,1,1,1152,-7.0360
2002,5,1,2,510,-2.5371
2002,5,1,3,473,-3.5704
2002,5,1,4,231,-2.2652
2002,5,1,5,73,1.9427
2002,5,2,1,415,-5.6186
2002,5,2,2,159,-5.4477
2002,5,2,3,136,-5.4662
2002,5,2,4,83,-4.1472
2002,5,2,5,53,-3.7893
2002,5,3,1,373,-1.1691
2002,5,3,2,159,-1.4037
2002,5,3,3,124,-0.3025
2002,5,3,4,78,-1.3252
2002,5,3,5,80,-1.4844
2002,6,1,1,1091,-9.2638
2002,6,1,2,537,-4.4089
2002,6,1,3,529,-4.9906
2002,6,1,4,243,-2.3593
2002,6,1,5,70,0.6204
2002,6,2,1,375,-7.5446
2002,6,2,2,157,-6.6483
2002,6,2,3,140,-3.7352
2002,6,2,4,83,-6.8206
2002,6,2,5,55,-1.6944
2002,6,3,1,338,-7.0600
2002,6,3,2,169,-9.5875
2002,6,3,3,141,-8.2748
2002,6,3,4,77,-8.5008
2002,6,3,5,83,-6.1258
2002,7,1,1,1077,-16.4937
2002,7,1,2,501,-14.9806
2002,7,1,3,496,-15.3974
2002,7,1,4,241,-14.2714
2002,7,1,5,74,-15.5725
2002,7,2,1,344,-16.7839
2002,7,2,2,175,-15.1755
2002,7,2,3,148,-17.7875
2002,7,2,4,82,-18.1110
2002,7,2,5,52,-11.6211
2002,7,3,1,323,-9.7584
2002,7,3,2,169,-7.6689
2002,7,3,3,136,-8.9288
2002,7,3,4,77,-6.3752
2002,7,3,5,83,-2.1735
2002,8,1,1,1032,-3.1292
2002,8,1,2,464,-2.0213
2002,8,1,3,546,-1.0793
2002,8,1,4,267,-0.6091
2002,8,1,5,76,3.8065
2002,8,2,1,289,-0.9215
2002,8,2,2,150,0.3063
2002,8,2,3,175,0.6704
2002,8,2,4,95,1.3787
2002,8,2,5,58,-0.5470
2002,8,3,1,258,-1.1656
2002,8,3,2,169,-0.1724
2002,8,3,3,196,0.0559
2002,8,3,4,93,3.4497
2002,8,3,5,82,1.0195
2002,9,1,1,1029,-10.9662
2002,9,1,2,422,-9.1956
2002,9,1,3,566,-10.9650
2002,9,1,4,276,-6.7183
2002,9,1,5,77,-7.4558
2002,9,2,1,295,-10.3006
2002,9,2,2,133,-7.2165
2002,9,2,3,179,-8.0111
2002,9,2,4,96,-9.8593
2002,9,2,5,66,-4.9603
2002,9,3,1,255,-11.7854
2002,9,3,2,151,-12.1895
2002,9,3,3,218,-8.9891
2002,9,3,4,94,-10.3240
2002,9,3,5,81,-8.2378
2002,10,1,1,1032,3.6908
2002,10,1,2,415,3.2637
2002,10,1,3,569,8.6897
2002,10,1,4,284,5.3476
2002,10,1,5,84,4.4142
2002,10,2,1,275,5.5884
2002,10,2,2,140,6.9698
2002,10,2,3,176,4.3494
2002,10,2,4,95,6.3875
2002,10,2,5,60,2.0373
2002,10,3,1,256,10.1948
2002,10,3,2,142,9.3092
2002,10,3,3,207,8.3072
2002,10,3,4,100,5.9181
2002,10,3,5,81,6.3689
2002,11,1,1,985,18.8296
2002,11,1,2,371,17.9800
2002,11,1,3,559,15.6596
2002,11,1,4,298,19.3225
2002,11,1,5,97,11.8098
2002,11,2,1,275,12.7666
2002,11,2,2,119,16.2409
2002,11,2,3,188,12.2999
2002,11,2,4,113,10.2026
2002,11,2,5,67,1.3334
2002,11,3,1,217,9.0239
2002,11,3,2,117,11.0258
2002,11,3,3,247,8.0505
2002,11,3,4,129,1.3634
2002,11,3,5,102,0.7266
2002,12,1,1,945,-6.7475
2002,12,1,2,370,-5.7840
2002,12,1,3,525,-6.8395
2002,12,1,4,335,-5.8692
2002,12,1,5,98,-2.7214
2002,12,2,1,282,-6.8339
2002,12,2,2,117,-6.2926
2002,12,2,3,186,-8.0389
2002,12,2,4,120,-7.3586
2002,12,2,5,68,-6.2050
2002,12,3,1,210,-4.5900
2002,12,3,2,125,-7.6259
2002,12,3,3,242,-8.7615
2002,12,3,4,135,-1.9445
2002,12,3,5,102,-5.2709
2003,1,1,1,934,-2.4278
2003,1,1,2,386,-1.1976
2003,1,1,3,511,-1.2156
2003,1,1,4,341,1.7310
2003,1,1,5,101,-1.9049
2003,1,2,1,273,-5.0459
2003,1,2,2,109,-3.4833
2003,1,2,3,189,-1.2244
2003,1,2,4,123,-3.5034
2003,1,2,5,71,-3.5958
2003,1,3,1,202,-2.2225
2003,1,3,2,126,-2.0102
2003,1,3,3,238,-3.6858
2003,1,3,4,128,-2.8222
2003,1,3,5,101,-3.3044
2003,2,1,1,943,-5.2280
2003,2,1,2,377,-5.2229
2003,2,1,3,462,-1.9658
2003,2,1,4,333,-2.3298
2003,2,1,5,105,-1.5755
2003,2,2,1,273,-4.1745
2003,2,2,2,111,-3.7850
2003,2,2,3,176,-3.3416
2003,2,2,4,145,-4.4143
2003,2,2,5,71,-4.0642
2003,2,3,1,204,-0.8519
2003,2,3,2,125,-1.6536
2003,2,3,3,197,-1.4922
2003,2,3,4,160,-1.7215
2003,2,3,5,109,-0.7025
2003,3,1,1,921,0.5655
2003,3,1,2,366,1.0131
2003,3,1,3,435,1.5344
2003,3,1,4,364,1.3659
2003,3,1,5,109,3.0050
2003,3,2,1,272,0.3620
2003,3,2,2,125,0.6305
2003,3,2,3,155,1.1827
2003,3,2,4,151,3.6107
2003,3,2,5,81,2.6036
2003,3,3,1,205,0.1646
2003,3,3,2,112,1.7062
2003,3,3,3,181,0.2579
2003,3,3,4,184,0.8503
2003,3,3,5,113,5.6054
2003,4,1,1,896,10.3646
2003,4,1,2,370,11.1346
2003,4,1,3,424,11.5133
2003,4,1,4,367,13.9660
2003,4,1,5,109,10.6102
2003,4,2,1,281,14.0634
2003,4,2,2,118,11.4698
2003,4,2,3,150,9.4616
2003,4,2,4,150,11.3148
2003,4,2,5,82,10.4393
2003,4,3,1,213,9.5669
2003,4,3,2,107,5.3707
2003,4,3,3,169,5.9855
2003,4,3,4,189,8.6574
2003,4,3,5,111,3.8721
2003,5,1,1,916,16.6600
2003,5,1,2,361,19.6387
2003,5,1,3,397,16.9282
2003,5,1,4,356,15.8408
2003,5,1,5,113,11.2494
2003,5,2,1,294,15.3500
2003,5,2,2,109,10.9390
2003,5,2,3,137,11.2597
2003,5,2,4,151,11.3574
2003,5,2,5,88,11.9016
2003,5,3,1,264,5.5866
2003,5,3,2,100,7.2306
2003,5,3,3,128,9.3638
2003,5,3,4,186,6.6845
2003,5,3,5,104,0.2159
2003,6,1,1,934,5.6822
2003,6,1,2,332,6.9854
2003,6,1,3,380,5.7864
2003,6,1,4,340,5.2164
2003,6,1,5,129,11.1300
2003,6,2,1,314,2.7616
2003,6,2,2,111,1.5764
2003,6,2,3,140,1.3934
2003,6,2,4,149,3.4383
2003,6,2,5,78,4.8454
2003,6,3,1,276,2.4641
2003,6,3,2,105,-0.7490
2003,6,3,3,126,1.8070
2003,6,3,4,177,0.6077
2003,6,3,5,110,2.3400
2003,7,1,1,959,8.5050
2003,7,1,2,312,5.8975
2003,7,1,3,377,9.3878
2003,7,1,4,317,12.1162
2003,7,1,5,125,11.7806
2003,7,2,1,308,6.5156
2003,7,2,2,106,4.9381
2003,7,2,3,125,8.3468
2003,7,2,4,144,6.2995
2003,7,2,5,78,5.4354
2003,7,3,1,287,1.3895
2003,7,3,2,100,1.3926
2003,7,3,3,123,-0.2524
2003,7,3,4,182,2.8577
2003,7,3,5,112,1.4166
2003,8,1,1,937,4.8011
2003,8,1,2,304,4.8287
2003,8,1,3,373,5.8901
2003,8,1,4,298,6.9519
2003,8,1,5,144,4.9564
2003,8,2,1,308,5.5929
2003,8,2,2,116,4.9565
2003,8,2,3,136,6.4299
2003,8,2,4,123,5.9862
2003,8,2,5,78,6.3549
2003,8,3,1,314,1.6619
2003,8,3,2,111,6.3203
2003,8,3,3,123,3.9675
2003,8,3,4,145,2.9590
2003,8,3,5,124,3.1340
2003,9,1,1,918,1.8755
2003,9,1,2,353,2.8644
2003,9,1,3,330,5.8343
2003,9,1,4,290,5.6889
2003,9,1,5,149,2.7126
2003,9,2,1,314,-3.3957
2003,9,2,2,133,-2.0748
2003,9,2,3,130,-2.4542
2003,9,2,4,117,-3.2431
2003,9,2,5,84,-2.5109
2003,9,3,1,299,-1.2687
2003,9,3,2,115,-4.4849
2003,9,3,3,120,-1.9170
2003,9,3,4,147,-1.4069
2003,9,3,5,133,-1.1881
2003,10,1,1,886,8.4000
2003,10,1,2,367,10.7765
2003,10,1,3,329,10.8922
2003,10,1,4,285,11.2335
2003,10,1,5,151,8.5489
2003,10,2,1,322,9.3425
2003,10,2,2,138,9.7157
2003,10,2,3,125,6.4267
2003,10,2,4,118,9.6310
2003,10,2,5,87,8.9482
2003,10,3,1,284,2.9466
2003,10,3,2,122,10.8450
2003,10,3,3,119,4.3114
2003,10,3,4,145,8.8512
2003,10,3,5,132,5.0208
2003,11,1,1,837,3.9738
2003,11,1,2,375,4.1336
2003,11,1,3,353,6.8986
2003,11,1,4,266,4.8175
2003,11,1,5,159,5.6311
2003,11,2,1,305,3.2375
2003,11,2,2,139,2.2336
2003,11,2,3,138,3.9685
2003,11,2,4,108,3.8177
2003,11,2,5,104,2.8784
2003,11,3,1,262,2.1254
2003,11,3,2,130,0.3143
2003,11,3,3,127,1.8856
2003,11,3,4,128,1.3155
2003,11,3,5,159,0.8349
2003,12,1,1,818,4.8613
2003,12,1,2,378,4.4847
2003,12,1,3,358,1.9216
2003,12,1,4,248,3.7226
2003,12,1,5,171,0.5198
2003,12,2,1,284,5.3744
2003,12,2,2,139,2.8188
2003,12,2,3,138,1.9987
2003,12,2,4,118,3.3964
2003,12,2,5,109,0.1926
2003,12,3,1,250,5.9078
2003,12,3,2,127,6.1879
2003,12,3,3,133,2.4827
2003,12,3,4,128,6.6906
2003,12,3,5,168,1.7607
2004,1,1,1,808,7.8276
2004,1,1,2,362,8.1922
2004,1,1,3,389,9.4559
2004,1,1,4,242,8.6475
2004,1,1,5,168,7.8552
2004,1,2,1,280,4.1312
2004,1,2,2,128,3.7638
2004,1,2,3,138,4.2364
2004,1,2,4,122,4.4010
2004,1,2,5,120,3.3656
2004,1,3,1,243,2.0129
2004,1,3,2,127,0.9996
2004,1,3,3,134,0.8134
2004,1,3,4,125,1.3671
2004,1,3,5,159,1.5489
2004,2,1,1,778,0.4653
2004,2,1,2,330,1.1358
2004,2,1,3,397,1.2378
2004,2,1,4,262,-0.2468
2004,2,1,5,163,0.0514
2004,2,2,1,266,1.1707
2004,2,2,2,136,0.5127
2004,2,2,3,150,-0.4380
2004,2,2,4,122,0.3152
2004,2,2,5,126,-0.1888
2004,2,3,1,215,0.7134
2004,2,3,2,138,0.5946
2004,2,3,3,146,1.1771
2004,2,3,4,122,1.5375
2004,2,3,5,169,2.1079
2004,3,1,1,772,-1.0413
2004,3,1,2,332,0.4871
2004,3,1,3,408,0.1077
2004,3,1,4,254,-1.2027
2004,3,1,5,169,0.5837
2004,3,2,1,260,1.1916
2004,3,2,2,147,0.6429
2004,3,2,3,159,0.6018
2004,3,2,4,109,0.4056
2004,3,2,5,121,1.8763
2004,3,3,1,210,-2.1299
2004,3,3,2,129,-2.8733
2004,3,3,3,159,-2.9783
2004,3,3,4,116,-1.9011
2004,3,3,5,166,1.2399
2004,4,1,1,811,-2.8743
2004,4,1,2,324,-3.8504
2004,4,1,3,413,-3.6507
2004,4,1,4,255,-3.2430
2004,4,1,5,162,-7.2962
2004,4,2,1,241,-1.9627
2004,4,2,2,127,-5.1269
2004,4,2,3,164,-5.3686
2004,4,2,4,102,-5.7043
2004,4,2,5,120,-3.8020
2004,4,3,1,202,0.9394
2004,4,3,2,140,-0.7360
2004,4,3,3,158,-1.3120
2004,4,3,4,117,-1.9105
2004,4,3,5,171,-0.8179
2004,5,1,1,784,-2.6889
2004,5,1,2,332,-0.2543
2004,5,1,3,418,-0.5178
2004,5,1,4,269,1.0809
2004,5,1,5,167,0.5359
2004,5,2,1,228,-0.7441
2004,5,2,2,116,2.0361
2004,5,2,3,172,2.8007
2004,5,2,4,105,2.5479
2004,5,2,5,113,3.3180
2004,5,3,1,163,-0.7661
2004,5,3,2,143,0.7114
2004,5,3,3,164,2.0177
2004,5,3,4,132,2.6265
2004,5,3,5,177,1.6915
2004,6,1,1,781,2.0589
2004,6,1,2,323,5.1901
2004,6,1,3,423,3.7562
2004,6,1,4,273,4.4204
2004,6,1,5,165,3.3362
2004,6,2,1,215,3.7507
2004,6,2,2,123,4.0690
2004,6,2,3,166,5.2751
2004,6,2,4,104,5.1354
2004,6,2,5,118,5.0507
2004,6,3,1,164,2.0956
2004,6,3,2,139,2.2662
2004,6,3,3,179,2.7570
2004,6,3,4,129,2.0470
2004,6,3,5,186,1.6340
2004,7,1,1,784,-10.3817
2004,7,1,2,327,-7.4854
2004,7,1,3,400,-6.6842
2004,7,1,4,286,-10.6698
2004,7,1,5,175,-11.0288
2004,7,2,1,204,-6.6975
2004,7,2,2,130,-6.8694
2004,7,2,3,161,-8.7877
2004,7,2,4,103,-6.9648
2004,7,2,5,119,-7.0076
2004,7,3,1,161,-1.9610
2004,7,3,2,133,-5.0126
2004,7,3,3,174,-2.1427
2004,7,3,4,132,-5.4539
2004,7,3,5,186,-5.7166
2004,8,1,1,792,-2.0884
2004,8,1,2,323,-1.8359
2004,8,1,3,371,-2.9008
2004,8,1,4,311,-1.1607
2004,8,1,5,180,-3.2921
2004,8,2,1,194,-1.3138
2004,8,2,2,105,-1.2474
2004,8,2,3,157,-2.2455
2004,8,2,4,121,-3.2449
2004,8,2,5,114,-1.7511
2004,8,3,1,169,0.2352
2004,8,3,2,86,-0.3615
2004,8,3,3,190,0.0138
2004,8,3,4,140,-2.0604
2004,8,3,5,191,-0.5065
2004,9,1,1,806,2.7000
2004,9,1,2,335,4.6546
2004,9,1,3,387,4.8735
2004,9,1,4,295,6.1178
2004,9,1,5,184,5.4740
2004,9,2,1,179,4.2310
2004,9,2,2,98,6.5998
2004,9,2,3,162,6.4601
2004,9,2,4,122,5.9286
2004,9,2,5,120,6.3997
2004,9,3,1,172,0.1195
2004,9,3,2,76,0.9378
2004,9,3,3,189,2.4190
2004,9,3,4,142,2.6718
2004,9,3,5,188,2.6069
2004,10,1,1,812,0.9870
2004,10,1,2,316,0.6620
2004,10,1,3,388,1.1569
2004,10,1,4,287,2.1272
2004,10,1,5,185,1.1915
2004,10,2,1,184,1.9587
2004,10,2,2,106,1.2056
2004,10,2,3,162,1.2162
2004,10,2,4,129,5.0048
2004,10,2,5,115,2.0321
2004,10,3,1,170,1.1643
2004,10,3,2,76,1.0054
2004,10,3,3,180,1.7323
2004,10,3,4,149,4.3800
2004,10,3,5,189,1.2015
