year,month,rank_ME,rank_dFNL,nstocks,ret_vw
1977,9,1,1,535,1.6098
1977,9,1,2,342,0.9072
1977,9,1,3,320,2.6739
1977,9,1,4,252,1.7121
1977,9,1,5,445,1.1653
1977,9,2,1,120,2.6670
1977,9,2,2,99,0.8921
1977,9,2,3,124,1.2443
1977,9,2,4,116,1.8714
1977,9,2,5,119,-0.3046
1977,9,3,1,92,-1.2355
1977,9,3,2,130,0.2288
1977,9,3,3,164,-0.7079
1977,9,3,4,156,0.5936
1977,9,3,5,144,0.2516
1977,10,1,1,528,-1.5466
1977,10,1,2,340,-3.1775
1977,10,1,3,318,-2.3915
1977,10,1,4,252,-1.6224
1977,10,1,5,441,-2.8849
1977,10,2,1,121,-5.1063
1977,10,2,2,99,-1.7256
1977,10,2,3,124,-2.9075
1977,10,2,4,115,-0.9254
1977,10,2,5,119,-2.8324
1977,10,3,1,92,-3.8545
1977,10,3,2,130,-4.3803
1977,10,3,3,163,-2.9957
1977,10,3,4,155,-4.6100
1977,10,3,5,143,-3.8850
1977,11,1,1,523,9.2997
1977,11,1,2,339,8.7725
1977,11,1,3,316,9.0913
1977,11,1,4,252,8.0473
1977,11,1,5,442,7.3517
1977,11,2,1,119,8.6705
1977,11,2,2,98,7.5561
1977,11,2,3,124,9.6271
1977,11,2,4,114,6.9133
1977,11,2,5,119,7.5843
1977,11,3,1,91,6.6522
1977,11,3,2,130,3.9779
1977,11,3,3,163,3.8899
1977,11,3,4,155,2.9365
1977,11,3,5,143,3.9231
1977,12,1,1,526,3.5146
1977,12,1,2,340,1.1100
1977,12,1,3,314,3.8236
1977,12,1,4,251,1.4125
1977,12,1,5,444,3.8837
1977,12,2,1,119,2.0122
1977,12,2,2,98,0.4164
1977,12,2,3,124,1.4913
1977,12,2,4,113,2.0914
1977,12,2,5,119,2.0003
1977,12,3,1,91,0.7742
1977,12,3,2,130,-0.3231
1977,12,3,3,163,1.7274
1977,12,3,4,156,0.5560
1977,12,3,5,142,-0.0854
1978,1,1,1,524,-1.3356
1978,1,1,2,336,-0.7607
1978,1,1,3,313,-1.4872
1978,1,1,4,245,-1.9655
1978,1,1,5,438,-1.6847
1978,1,2,1,119,-5.3193
1978,1,2,2,98,-4.1751
1978,1,2,3,123,-3.6670
1978,1,2,4,113,-3.9389
1978,1,2,5,119,-3.3853
1978,1,3,1,91,-6.1903
1978,1,3,2,130,-6.3220
1978,1,3,3,162,-5.3040
1978,1,3,4,156,-5.6092
1978,1,3,5,141,-5.9840
1978,2,1,1,515,3.9737
1978,2,1,2,334,3.7702
1978,2,1,3,312,3.1085
1978,2,1,4,242,3.1631
1978,2,1,5,437,2.7339
1978,2,2,1,119,4.1364
1978,2,2,2,98,2.7059
1978,2,2,3,122,0.9239
1978,2,2,4,111,0.6110
1978,2,2,5,118,0.3922
1978,2,3,1,91,-1.7171
