year,month,rank_ME,rank_IVG,nstocks,ret_vw
1971,9,2,1,77,0.3071
1971,9,2,2,53,-1.8468
1971,9,2,3,60,-1.4778
1971,9,2,4,58,-0.8860
1971,9,2,5,79,-0.2748
1971,9,3,1,54,-1.0971
1971,9,3,2,98,-0.0178
1971,9,3,3,112,-0.9472
1971,9,3,4,116,0.3021
1971,9,3,5,108,-0.3205
1971,10,1,1,257,-7.5189
1971,10,1,2,132,-5.5143
1971,10,1,3,101,-6.3543
1971,10,1,4,123,-6.1588
1971,10,1,5,143,-7.8227
1971,10,2,1,76,-6.9876
1971,10,2,2,53,-5.2523
1971,10,2,3,60,-5.8925
1971,10,2,4,58,-4.3818
1971,10,2,5,79,-6.1279
1971,10,3,1,54,-6.9933
1971,10,3,2,98,-6.3392
1971,10,3,3,112,-4.6229
1971,10,3,4,116,-3.4913
1971,10,3,5,108,-3.5372
1971,11,1,1,257,-3.7665
1971,11,1,2,132,-5.0518
1971,11,1,3,101,-4.9665
1971,11,1,4,123,-4.8522
1971,11,1,5,143,-4.9704
1971,11,2,1,76,-2.2062
1971,11,2,2,53,-2.2437
1971,11,2,3,60,-3.4259
1971,11,2,4,58,-1.2643
1971,11,2,5,79,-2.3661
1971,11,3,1,54,-1.3710
1971,11,3,2,98,-0.3677
1971,11,3,3,112,0.1606
1971,11,3,4,116,0.5521
1971,11,3,5,108,0.9904
1971,12,1,1,255,13.0624
1971,12,1,2,132,11.7871
1971,12,1,3,101,12.8024
1971,12,1,4,123,12.7264
1971,12,1,5,143,15.3333
1971,12,2,1,76,13.1687
1971,12,2,2,53,11.7834
1971,12,2,3,60,12.9390
1971,12,2,4,58,9.7193
1971,12,2,5,79,14.7948
1971,12,3,1,54,9.8784
1971,12,3,2,98,8.9738
1971,12,3,3,112,8.5095
1971,12,3,4,116,8.4390
1971,12,3,5,108,9.8199
1972,1,1,1,253,15.7621
1972,1,1,2,132,14.0674
1972,1,1,3,101,10.8608
1972,1,1,4,123,12.5134
1972,1,1,5,143,13.2357
1972,1,2,1,75,10.1541
1972,1,2,2,53,5.5699
1972,1,2,3,60,7.1231
1972,1,2,4,57,6.2205
1972,1,2,5,79,7.7204
1972,1,3,1,54,5.8382
1972,1,3,2,98,1.6174
1972,1,3,3,112,1.2673
1972,1,3,4,116,1.7990
1972,1,3,5,108,3.7583
1972,2,1,1,251,4.2872
1972,2,1,2,132,5.2012
1972,2,1,3,101,3.7548
1972,2,1,4,123,4.5414
1972,2,1,5,143,3.9611
1972,2,2,1,75,3.4019
1972,2,2,2,52,4.6132
1972,2,2,3,60,5.3243
1972,2,2,4,57,4.7881
1972,2,2,5,79,1.8874
1972,2,3,1,54,6.9610
1972,2,3,2,98,2.3197
1972,2,3,3,112,4.0540
1972,2,3,4,116,4.3509
1972,2,3,5,108,2.6575
1972,3,1,1,248,0.3030
1972,3,1,2,132,-0.6973
1972,3,1,3,101,-2.0404
1972,3,1,4,122,-0.3952
1972,3,1,5,143,-1.4630
1972,3,2,1,75,-1.3082
1972,3,2,2,52,1.2317
1972,3,2,3,60,1.7387
1972,3,2,4,57,1.1076
1972,3,2,5,79,-0.1082
1972,3,3,1,54,-0.9784
1972,3,3,2,98,0.0558
1972,3,3,3,112,1.3295
1972,3,3,4,116,-0.7048
1972,3,3,5,108,2.0789
1972,4,1,1,248,1.0640
1972,4,1,2,131,1.4020
1972,4,1,3,100,1.5202
1972,4,1,4,122,0.6541
1972,4,1,5,143,-1.3674
1972,4,2,1,75,2.1201
1972,4,2,2,52,0.9037
1972,4,2,3,60,0.6330
1972,4,2,4,57,1.5829
1972,4,2,5,79,1.0546
1972,4,3,1,54,3.9713
1972,4,3,2,98,0.8331
1972,4,3,3,112,-0.4416
1972,4,3,4,116,0.4951
1972,4,3,5,108,1.6967
1972,5,1,1,247,-2.2200
1972,5,1,2,131,-1.1631
1972,5,1,3,100,-1.4607
1972,5,1,4,122,-5.1243
1972,5,1,5,143,-1.3887
1972,5,2,1,75,-1.6061
1972,5,2,2,52,-1.4722
1972,5,2,3,60,-1.2001
1972,5,2,4,57,-0.4435
1972,5,2,5,79,-2.7257
1972,5,3,1,53,1.2302
1972,5,3,2,98,0.7170
1972,5,3,3,112,2.0409
1972,5,3,4,116,3.2891
1972,5,3,5,107,2.8740
1972,6,1,1,246,-3.2073
1972,6,1,2,130,-2.7032
1972,6,1,3,100,-4.5097
1972,6,1,4,122,-2.8720
1972,6,1,5,142,-4.2590
1972,6,2,1,75,-0.3208
1972,6,2,2,52,-4.1473
1972,6,2,3,60,-4.3165
1972,6,2,4,57,-3.9177
1972,6,2,5,79,-1.7268
1972,6,3,1,53,-4.3081
1972,6,3,2,98,-3.8504
1972,6,3,3,112,-2.8295
1972,6,3,4,116,-1.3125
1972,6,3,5,107,-0.4760
1972,7,1,1,253,-3.4774
1972,7,1,2,114,-4.0534
1972,7,1,3,107,-3.3115
1972,7,1,4,114,-2.9603
1972,7,1,5,186,-4.7492
1972,7,2,1,81,-3.6106
1972,7,2,2,64,-2.3348
1972,7,2,3,52,-3.6692
1972,7,2,4,66,-4.2402
1972,7,2,5,84,-4.3825
1972,7,3,1,74,-1.4315
1972,7,3,2,96,0.8467
1972,7,3,3,108,0.3217
1972,7,3,4,124,-0.2714
1972,7,3,5,110,-0.6200
1972,8,1,1,250,0.2232
1972,8,1,2,114,1.1114
1972,8,1,3,107,2.1135
1972,8,1,4,114,-0.5140
1972,8,1,5,186,-0.9761
1972,8,2,1,81,2.3959
1972,8,2,2,64,0.3559
1972,8,2,3,52,3.4314
1972,8,2,4,65,2.6281
1972,8,2,5,84,-0.5138
1972,8,3,1,74,4.6794
1972,8,3,2,96,2.5057
1972,8,3,3,108,3.8175
1972,8,3,4,124,4.6017
1972,8,3,5,110,1.2474
1972,9,1,1,250,-4.7903
1972,9,1,2,113,-4.3724
1972,9,1,3,106,-5.3278
1972,9,1,4,113,-3.6771
1972,9,1,5,185,-4.1979
1972,9,2,1,81,-3.8863
1972,9,2,2,62,-2.8738
1972,9,2,3,52,-1.7646
1972,9,2,4,65,-2.8981
1972,9,2,5,84,-2.2796
1972,9,3,1,74,-1.9250
1972,9,3,2,96,-0.4122
1972,9,3,3,107,-0.6181
1972,9,3,4,124,0.3221
1972,9,3,5,110,-2.4830
1972,10,1,1,250,-2.7126
1972,10,1,2,113,-2.6180
1972,10,1,3,106,-3.2597
1972,10,1,4,113,-2.6066
1972,10,1,5,184,-2.2296
1972,10,2,1,81,-1.4796
1972,10,2,2,62,-2.2803
1972,10,2,3,52,-0.5751
1972,10,2,4,65,-2.5173
1972,10,2,5,84,-0.1027
1972,10,3,1,74,-0.1395
1972,10,3,2,96,1.5780
1972,10,3,3,107,0.5156
1972,10,3,4,123,0.3222
1972,10,3,5,110,1.4934
1972,11,1,1,250,5.8926
1972,11,1,2,113,6.4003
1972,11,1,3,106,5.2856
1972,11,1,4,113,4.1681
1972,11,1,5,184,3.4407
1972,11,2,1,80,7.5778
1972,11,2,2,62,6.4970
1972,11,2,3,52,5.5494
1972,11,2,4,65,6.7693
1972,11,2,5,84,5.8355
1972,11,3,1,74,6.6486
1972,11,3,2,96,4.2192
1972,11,3,3,107,5.7847
1972,11,3,4,123,4.5070
1972,11,3,5,110,3.7093
1972,12,1,1,250,-0.5794
1972,12,1,2,113,-2.1206
1972,12,1,3,106,-3.4847
1972,12,1,4,113,-2.3676
1972,12,1,5,183,-3.3255
1972,12,2,1,80,-0.6139
1972,12,2,2,62,-0.2347
1972,12,2,3,52,-1.8594
1972,12,2,4,64,-2.6163
1972,12,2,5,84,-0.6206
1972,12,3,1,74,-2.2564
1972,12,3,2,96,2.2867
1972,12,3,3,107,1.5072
1972,12,3,4,124,2.0300
1972,12,3,5,110,1.8455
1973,1,1,1,250,-2.9230
1973,1,1,2,114,-3.2654
1973,1,1,3,105,-5.2957
1973,1,1,4,113,-5.2447
1973,1,1,5,183,-3.5883
1973,1,2,1,80,-6.1421
1973,1,2,2,62,-6.8879
1973,1,2,3,52,-6.4973
1973,1,2,4,64,-7.1692
1973,1,2,5,83,-6.4302
1973,1,3,1,74,-4.3221
1973,1,3,2,96,-3.5494
1973,1,3,3,107,-1.1802
1973,1,3,4,124,0.6333
1973,1,3,5,110,-4.8932
1973,2,1,1,248,-9.2402
1973,2,1,2,114,-6.9350
1973,2,1,3,105,-6.1753
1973,2,1,4,113,-7.1286
1973,2,1,5,183,-9.0554
1973,2,2,1,80,-9.4032
1973,2,2,2,62,-7.5032
1973,2,2,3,52,-7.5343
1973,2,2,4,64,-7.8706
1973,2,2,5,83,-9.2535
1973,2,3,1,74,-4.6465
1973,2,3,2,96,-3.0999
1973,2,3,3,107,-3.7473
1973,2,3,4,124,-4.2939
1973,2,3,5,110,-2.7627
1973,3,1,1,248,-1.1679
1973,3,1,2,114,-3.4119
1973,3,1,3,105,-4.0084
1973,3,1,4,113,-3.2033
1973,3,1,5,181,-1.9642
1973,3,2,1,80,-2.6655
1973,3,2,2,62,-0.4566
1973,3,2,3,52,-3.6436
1973,3,2,4,64,-5.1976
1973,3,2,5,83,-1.6920
1973,3,3,1,74,-0.1939
1973,3,3,2,94,0.6576
1973,3,3,3,107,-1.4488
1973,3,3,4,123,-0.0708
1973,3,3,5,110,-0.4507
1973,4,1,1,245,-7.8386
1973,4,1,2,114,-6.8302
1973,4,1,3,104,-6.2922
1973,4,1,4,113,-6.0850
1973,4,1,5,180,-8.4283
1973,4,2,1,80,-6.4263
1973,4,2,2,62,-3.3105
1973,4,2,3,52,-7.0737
1973,4,2,4,64,-6.1147
1973,4,2,5,84,-9.2769
1973,4,3,1,74,-6.1286
1973,4,3,2,94,-4.3508
1973,4,3,3,107,-3.0012
1973,4,3,4,123,-4.4202
1973,4,3,5,110,-6.8779
1973,5,1,1,245,-9.9734
1973,5,1,2,114,-8.0943
1973,5,1,3,104,-7.9437
1973,5,1,4,113,-9.2335
1973,5,1,5,179,-8.5234
1973,5,2,1,80,-9.0618
1973,5,2,2,62,-8.0102
1973,5,2,3,52,-9.5495
1973,5,2,4,64,-9.1727
1973,5,2,5,84,-8.3630
1973,5,3,1,74,-2.8457
1973,5,3,2,94,-0.3870
1973,5,3,3,106,-0.8381
1973,5,3,4,124,-2.3745
1973,5,3,5,110,-2.5771
1973,6,1,1,242,-1.3197
1973,6,1,2,114,-2.3936
1973,6,1,3,103,-4.2895
1973,6,1,4,113,-4.7263
1973,6,1,5,174,-4.5600
1973,6,2,1,80,-2.8822
1973,6,2,2,62,-2.5729
1973,6,2,3,51,-2.4502
1973,6,2,4,64,-4.5473
1973,6,2,5,83,-2.6241
1973,6,3,1,74,-1.0132
1973,6,3,2,94,-0.9309
1973,6,3,3,106,0.1255
1973,6,3,4,124,-1.2890
1973,6,3,5,109,-1.6525
1973,7,1,1,248,13.4813
1973,7,1,2,109,15.9028
1973,7,1,3,120,14.3870
1973,7,1,4,140,14.2802
1973,7,1,5,215,18.4425
1973,7,2,1,74,11.0667
1973,7,2,2,63,11.9899
1973,7,2,3,66,10.8216
1973,7,2,4,70,14.8590
1973,7,2,5,81,16.9226
1973,7,3,1,88,6.9907
1973,7,3,2,115,4.7406
1973,7,3,3,114,2.7714
1973,7,3,4,106,6.4240
1973,7,3,5,95,11.2893
1973,8,1,1,247,-5.2389
1973,8,1,2,109,-4.8652
1973,8,1,3,119,-3.2158
1973,8,1,4,139,-8.3623
1973,8,1,5,212,-8.9052
1973,8,2,1,74,-2.2515
1973,8,2,2,63,-4.1166
1973,8,2,3,66,-3.6676
1973,8,2,4,70,-4.1910
1973,8,2,5,81,-4.4893
1973,8,3,1,88,-0.6288
1973,8,3,2,115,-3.2322
1973,8,3,3,114,-4.5049
1973,8,3,4,106,-2.7199
1973,8,3,5,95,-1.2202
1973,9,1,1,246,7.9938
1973,9,1,2,110,10.1041
1973,9,1,3,118,11.0624
1973,9,1,4,139,8.0879
1973,9,1,5,212,9.6166
1973,9,2,1,74,7.6422
1973,9,2,2,63,14.9239
1973,9,2,3,66,10.9571
1973,9,2,4,70,12.7574
1973,9,2,5,80,13.0453
1973,9,3,1,88,8.6694
1973,9,3,2,115,8.2537
1973,9,3,3,114,1.8355
1973,9,3,4,106,3.8456
1973,9,3,5,94,7.8419
1973,10,1,1,245,2.0513
1973,10,1,2,109,0.6408
1973,10,1,3,118,0.9579
1973,10,1,4,139,-0.6790
1973,10,1,5,213,-1.7335
1973,10,2,1,74,2.5980
1973,10,2,2,63,-0.3579
1973,10,2,3,66,0.8621
1973,10,2,4,70,-0.7900
1973,10,2,5,80,-0.1539
1973,10,3,1,88,5.6406
1973,10,3,2,115,1.3701
1973,10,3,3,114,0.2242
1973,10,3,4,105,-1.8989
1973,10,3,5,94,-1.7239
1973,11,1,1,246,-19.4126
1973,11,1,2,109,-19.1439
1973,11,1,3,118,-20.1073
1973,11,1,4,138,-20.9744
1973,11,1,5,212,-21.9977
1973,11,2,1,73,-18.3360
1973,11,2,2,63,-19.5530
1973,11,2,3,66,-17.7798
1973,11,2,4,70,-20.0092
1973,11,2,5,80,-23.7251
1973,11,3,1,88,-11.0574
1973,11,3,2,115,-11.6298
1973,11,3,3,114,-9.6408
1973,11,3,4,105,-12.7567
1973,11,3,5,94,-17.4857
1973,12,1,1,246,-3.9952
1973,12,1,2,108,-3.3594
1973,12,1,3,118,-2.5735
1973,12,1,4,138,-5.3852
1973,12,1,5,212,-4.2475
1973,12,2,1,72,0.7893
1973,12,2,2,63,-3.1228
1973,12,2,3,64,-2.0803
1973,12,2,4,70,-2.7273
1973,12,2,5,80,-0.3163
1973,12,3,1,88,5.5373
1973,12,3,2,115,5.5933
1973,12,3,3,114,-0.3860
1973,12,3,4,105,-0.8467
1973,12,3,5,95,3.3989
1974,1,1,1,245,18.9241
1974,1,1,2,108,18.1676
1974,1,1,3,118,15.0172
1974,1,1,4,139,16.9258
1974,1,1,5,211,15.6420
1974,1,2,1,72,11.5047
1974,1,2,2,63,10.8072
1974,1,2,3,64,12.6806
1974,1,2,4,70,9.5940
1974,1,2,5,80,9.0134
1974,1,3,1,88,-4.2107
1974,1,3,2,115,-1.6561
1974,1,3,3,114,0.7385
1974,1,3,4,105,-1.5341
1974,1,3,5,95,-0.3439
1974,2,1,1,244,-1.0321
1974,2,1,2,107,-2.0466
1974,2,1,3,117,-0.9814
1974,2,1,4,138,-0.2352
1974,2,1,5,206,-1.8825
1974,2,2,1,72,2.3936
1974,2,2,2,63,1.3050
1974,2,2,3,64,2.2607
1974,2,2,4,70,1.3385
1974,2,2,5,80,1.0603
1974,2,3,1,88,4.2583
1974,2,3,2,115,-0.4907
1974,2,3,3,114,-0.2008
1974,2,3,4,104,-1.1459
1974,2,3,5,95,0.4610
1974,3,1,1,245,1.1399
1974,3,1,2,104,3.5511
1974,3,1,3,116,-0.1878
1974,3,1,4,138,0.5878
1974,3,1,5,205,-0.2943
1974,3,2,1,72,-0.5710
1974,3,2,2,63,2.0354
1974,3,2,3,64,-2.0209
1974,3,2,4,70,-1.9260
1974,3,2,5,79,-0.8584
1974,3,3,1,88,-2.2337
1974,3,3,2,114,-1.8464
1974,3,3,3,114,-1.5267
1974,3,3,4,104,-2.3177
1974,3,3,5,95,-4.0910
1974,4,1,1,245,-4.1844
1974,4,1,2,104,-7.0856
1974,4,1,3,116,-5.1120
1974,4,1,4,137,-3.8764
1974,4,1,5,204,-5.5651
1974,4,2,1,72,-6.7038
1974,4,2,2,63,-3.6368
1974,4,2,3,64,-2.4635
1974,4,2,4,70,-2.1180
1974,4,2,5,79,-4.8736
1974,4,3,1,88,-4.0803
1974,4,3,2,114,-2.6716
1974,4,3,3,114,-3.0299
1974,4,3,4,104,-3.7473
1974,4,3,5,95,-4.1281
1974,5,1,1,244,-7.7429
1974,5,1,2,103,-9.1175
1974,5,1,3,116,-7.0089
1974,5,1,4,137,-6.1851
1974,5,1,5,202,-7.6688
1974,5,2,1,72,-7.1941
1974,5,2,2,62,-7.6097
1974,5,2,3,64,-6.1517
1974,5,2,4,68,-7.2915
1974,5,2,5,79,-6.9565
1974,5,3,1,88,-4.2474
1974,5,3,2,114,-7.0044
1974,5,3,3,114,-1.4307
1974,5,3,4,104,0.8402
1974,5,3,5,95,-2.9890
1974,6,1,1,242,-1.7428
1974,6,1,2,103,-1.4478
1974,6,1,3,116,-1.4961
1974,6,1,4,137,-1.4191
1974,6,1,5,202,-3.7639
1974,6,2,1,71,-0.8804
1974,6,2,2,62,-1.5477
1974,6,2,3,64,0.2178
1974,6,2,4,68,-1.0144
1974,6,2,5,79,-3.3360
1974,6,3,1,88,-1.5287
1974,6,3,2,114,0.0854
1974,6,3,3,114,-1.0748
1974,6,3,4,104,-0.9037
1974,6,3,5,94,-2.6852
1974,7,1,1,251,-4.3185
1974,7,1,2,193,-4.5556
1974,7,1,3,176,-3.7865
1974,7,1,4,185,-5.0242
1974,7,1,5,355,-6.4391
1974,7,2,1,84,-4.0374
1974,7,2,2,79,-3.3292
1974,7,2,3,80,-3.1359
1974,7,2,4,89,-3.8034
1974,7,2,5,124,-6.9611
1974,7,3,1,97,-3.2123
1974,7,3,2,115,-8.4319
1974,7,3,3,110,-8.3633
1974,7,3,4,124,-9.3109
1974,7,3,5,130,-9.8045
1974,8,1,1,247,-5.2580
1974,8,1,2,192,-6.9820
1974,8,1,3,176,-6.2806
1974,8,1,4,185,-7.7375
1974,8,1,5,354,-8.5087
1974,8,2,1,84,-4.4439
1974,8,2,2,78,-7.8585
1974,8,2,3,79,-10.0840
1974,8,2,4,88,-9.3605
1974,8,2,5,124,-7.8250
1974,8,3,1,97,-6.3564
1974,8,3,2,115,-7.8853
1974,8,3,3,110,-9.1720
1974,8,3,4,124,-7.5715
1974,8,3,5,130,-10.8086
1974,9,1,1,244,-8.2348
1974,9,1,2,190,-8.6338
1974,9,1,3,176,-7.8795
1974,9,1,4,180,-7.6546
1974,9,1,5,349,-11.0105
1974,9,2,1,83,-8.6206
1974,9,2,2,78,-8.2594
1974,9,2,3,79,-8.3717
1974,9,2,4,85,-7.8307
1974,9,2,5,124,-12.3864
1974,9,3,1,97,-10.4176
1974,9,3,2,115,-10.2479
1974,9,3,3,110,-12.7665
1974,9,3,4,124,-13.4419
1974,9,3,5,130,-15.0594
1974,10,1,1,242,9.7229
1974,10,1,2,189,9.2106
1974,10,1,3,176,9.7158
1974,10,1,4,180,6.8855
1974,10,1,5,348,9.2950
1974,10,2,1,83,10.6249
1974,10,2,2,79,9.4909
1974,10,2,3,79,7.5697
1974,10,2,4,85,9.3730
1974,10,2,5,123,12.8560
1974,10,3,1,97,19.9588
1974,10,3,2,114,13.7181
1974,10,3,3,110,19.0240
1974,10,3,4,124,15.1996
1974,10,3,5,130,20.3279
1974,11,1,1,240,-4.1672
1974,11,1,2,191,-5.0005
1974,11,1,3,175,-6.9130
1974,11,1,4,183,-4.6344
1974,11,1,5,344,-8.8832
1974,11,2,1,83,-2.5565
1974,11,2,2,78,-3.0755
1974,11,2,3,79,-6.6362
1974,11,2,4,86,-4.0555
1974,11,2,5,123,-6.0079
1974,11,3,1,97,-2.6266
1974,11,3,2,114,-4.7207
1974,11,3,3,109,-4.7387
1974,11,3,4,124,-5.2438
1974,11,3,5,130,-3.6005
1974,12,1,1,237,-7.3753
1974,12,1,2,191,-8.3320
1974,12,1,3,174,-9.0907
1974,12,1,4,182,-8.0598
1974,12,1,5,343,-8.3294
1974,12,2,1,83,-4.5448
1974,12,2,2,77,-6.2224
1974,12,2,3,79,-7.1081
1974,12,2,4,88,-6.0513
1974,12,2,5,123,-7.2118
1974,12,3,1,97,-2.5207
1974,12,3,2,114,0.0866
1974,12,3,3,109,-3.6220
1974,12,3,4,124,-0.9517
1974,12,3,5,130,-5.5692
1975,1,1,1,239,29.1635
1975,1,1,2,190,31.5041
1975,1,1,3,174,32.4745
1975,1,1,4,181,27.5652
1975,1,1,5,344,30.1988
1975,1,2,1,83,25.6425
1975,1,2,2,77,26.4948
1975,1,2,3,79,25.8588
1975,1,2,4,87,24.0149
1975,1,2,5,122,27.7718
1975,1,3,1,97,8.8754
1975,1,3,2,114,11.4846
1975,1,3,3,110,12.1145
1975,1,3,4,124,13.5396
1975,1,3,5,129,13.9554
1975,2,1,1,239,6.9763
1975,2,1,2,189,6.8282
1975,2,1,3,174,5.3615
1975,2,1,4,181,4.4343
1975,2,1,5,342,3.2001
1975,2,2,1,82,3.2194
1975,2,2,2,77,2.6723
1975,2,2,3,79,5.7227
1975,2,2,4,87,5.4158
1975,2,2,5,122,5.1378
1975,2,3,1,97,4.5460
1975,2,3,2,114,7.3434
1975,2,3,3,110,9.5769
1975,2,3,4,124,6.0259
1975,2,3,5,129,8.5283
1975,3,1,1,240,7.1541
1975,3,1,2,188,10.9080
1975,3,1,3,173,9.4148
1975,3,1,4,181,8.2347
1975,3,1,5,342,10.3100
1975,3,2,1,82,8.2978
1975,3,2,2,77,8.6090
1975,3,2,3,79,5.6542
1975,3,2,4,87,7.3394
1975,3,2,5,122,9.6482
1975,3,3,1,97,5.1489
1975,3,3,2,114,3.3952
1975,3,3,3,110,2.2567
1975,3,3,4,124,2.4280
1975,3,3,5,128,4.4186
1975,4,1,1,240,4.4688
1975,4,1,2,188,3.9035
1975,4,1,3,172,1.1731
1975,4,1,4,181,4.2453
1975,4,1,5,340,4.2016
1975,4,2,1,82,7.0502
1975,4,2,2,77,3.8997
1975,4,2,3,79,3.3833
1975,4,2,4,87,4.4553
1975,4,2,5,122,6.0632
1975,4,3,1,97,8.2799
1975,4,3,2,114,5.9697
1975,4,3,3,110,2.3090
1975,4,3,4,124,4.7769
1975,4,3,5,128,9.5489
1975,5,1,1,240,7.8989
1975,5,1,2,186,6.8277
1975,5,1,3,171,6.9827
1975,5,1,4,178,7.9658
1975,5,1,5,337,9.0340
1975,5,2,1,82,9.0525
1975,5,2,2,77,7.5734
1975,5,2,3,79,7.8345
1975,5,2,4,87,7.3150
1975,5,2,5,122,8.7174
1975,5,3,1,97,4.4278
1975,5,3,2,114,3.4110
1975,5,3,3,110,4.7976
1975,5,3,4,124,6.6708
1975,5,3,5,128,5.9864
1975,6,1,1,240,8.2632
1975,6,1,2,185,7.4910
1975,6,1,3,171,7.2747
1975,6,1,4,178,8.0205
1975,6,1,5,337,7.5502
1975,6,2,1,82,4.0932
1975,6,2,2,77,8.2558
1975,6,2,3,79,7.8035
1975,6,2,4,85,5.5919
1975,6,2,5,122,6.9485
1975,6,3,1,96,6.5470
1975,6,3,2,114,4.8357
1975,6,3,3,110,2.7340
1975,6,3,4,124,5.5480
1975,6,3,5,128,4.0945
1975,7,1,1,506,0.4746
1975,7,1,2,303,-1.7069
1975,7,1,3,266,-1.8101
1975,7,1,4,270,-0.3795
1975,7,1,5,276,0.2440
1975,7,2,1,114,-2.7195
1975,7,2,2,120,-2.1004
1975,7,2,3,114,-4.1686
1975,7,2,4,91,-5.3660
1975,7,2,5,152,-3.6653
1975,7,3,1,83,-7.7350
1975,7,3,2,118,-5.8370
1975,7,3,3,129,-6.2535
1975,7,3,4,164,-6.7561
1975,7,3,5,187,-6.3370
1975,8,1,1,504,-6.8835
1975,8,1,2,302,-5.2269
1975,8,1,3,266,-6.7440
1975,8,1,4,270,-6.3560
1975,8,1,5,275,-6.3601
1975,8,2,1,114,-5.6231
1975,8,2,2,119,-4.6958
1975,8,2,3,114,-4.4974
1975,8,2,4,91,-4.0915
1975,8,2,5,152,-3.4494
1975,8,3,1,82,-2.2005
1975,8,3,2,118,-1.8391
1975,8,3,3,129,-1.7217
1975,8,3,4,164,-1.5703
1975,8,3,5,187,-1.3619
1975,9,1,1,501,-3.1350
1975,9,1,2,301,-1.9127
1975,9,1,3,265,-2.8162
1975,9,1,4,270,-3.0638
1975,9,1,5,275,-4.6270
1975,9,2,1,114,-3.0956
1975,9,2,2,119,-3.1268
1975,9,2,3,113,-4.5322
1975,9,2,4,90,-3.3780
1975,9,2,5,152,-3.4510
1975,9,3,1,82,-3.8306
1975,9,3,2,117,-2.9432
1975,9,3,3,129,-2.5140
1975,9,3,4,164,-3.4953
1975,9,3,5,187,-4.0417
1975,10,1,1,498,2.7202
1975,10,1,2,301,3.6210
1975,10,1,3,265,1.2896
1975,10,1,4,268,0.7436
1975,10,1,5,275,2.9928
1975,10,2,1,114,3.9476
1975,10,2,2,119,3.8435
1975,10,2,3,113,3.0136
1975,10,2,4,90,1.9149
1975,10,2,5,151,2.4630
1975,10,3,1,82,5.8831
1975,10,3,2,116,7.1372
1975,10,3,3,129,9.0239
1975,10,3,4,164,5.9335
1975,10,3,5,186,4.1977
1975,11,1,1,493,3.6332
1975,11,1,2,302,2.7488
1975,11,1,3,264,2.2267
1975,11,1,4,269,2.7612
1975,11,1,5,275,2.4974
1975,11,2,1,113,3.6401
1975,11,2,2,119,4.8980
1975,11,2,3,113,5.5162
1975,11,2,4,90,2.0400
1975,11,2,5,151,0.5354
1975,11,3,1,82,2.4251
1975,11,3,2,116,3.7911
1975,11,3,3,129,5.1111
1975,11,3,4,164,2.2800
1975,11,3,5,186,0.9941
1975,12,1,1,491,-1.0351
1975,12,1,2,301,-1.8478
1975,12,1,3,262,-1.5099
1975,12,1,4,270,-1.5344
1975,12,1,5,273,-0.4148
1975,12,2,1,113,-2.5044
1975,12,2,2,119,-0.5525
1975,12,2,3,113,-0.5368
1975,12,2,4,89,-0.8729
1975,12,2,5,151,-1.4143
1975,12,3,1,82,-0.7074
1975,12,3,2,117,-1.9779
1975,12,3,3,129,-1.3035
1975,12,3,4,164,-0.8789
1975,12,3,5,186,-0.9092
1976,1,1,1,464,23.4126
1976,1,1,2,292,23.0997
1976,1,1,3,253,21.9628
1976,1,1,4,261,21.4081
1976,1,1,5,267,22.9658
1976,1,2,1,112,20.8071
1976,1,2,2,119,19.8296
1976,1,2,3,112,19.0667
1976,1,2,4,89,16.6888
1976,1,2,5,149,16.0155
1976,1,3,1,82,13.3394
1976,1,3,2,117,13.7762
1976,1,3,3,129,12.1255
1976,1,3,4,164,12.0515
1976,1,3,5,186,10.8777
1976,2,1,1,465,13.2450
1976,2,1,2,292,11.2563
1976,2,1,3,253,10.5324
1976,2,1,4,258,11.0043
1976,2,1,5,266,10.7157
1976,2,2,1,112,8.2174
1976,2,2,2,119,7.5196
1976,2,2,3,111,8.4217
1976,2,2,4,89,6.8667
1976,2,2,5,148,5.1090
1976,2,3,1,82,2.8768
1976,2,3,2,117,2.4060
1976,2,3,3,129,0.0315
1976,2,3,4,164,-1.3320
1976,2,3,5,187,-2.9914
1976,3,1,1,483,1.9556
1976,3,1,2,291,2.8481
1976,3,1,3,255,1.2739
1976,3,1,4,261,-0.8064
1976,3,1,5,266,3.2146
1976,3,2,1,112,4.1177
1976,3,2,2,119,2.3331
1976,3,2,3,111,1.0911
1976,3,2,4,89,0.7038
1976,3,2,5,148,-0.1674
1976,3,3,1,82,2.3616
1976,3,3,2,117,2.0119
1976,3,3,3,128,3.0967
1976,3,3,4,164,2.0328
1976,3,3,5,186,3.7875
1976,4,1,1,480,-1.9168
1976,4,1,2,292,-1.3004
1976,4,1,3,254,-1.3398
1976,4,1,4,260,-1.7328
1976,4,1,5,264,-1.3094
1976,4,2,1,112,-2.5604
1976,4,2,2,118,-1.0511
1976,4,2,3,111,-0.9015
1976,4,2,4,87,-0.8024
1976,4,2,5,148,0.7447
1976,4,3,1,82,-1.8815
1976,4,3,2,117,-0.7288
1976,4,3,3,128,-1.8828
1976,4,3,4,164,-1.1802
1976,4,3,5,186,0.1812
1976,5,1,1,484,-4.0035
1976,5,1,2,298,-3.7733
1976,5,1,3,258,-2.7088
1976,5,1,4,262,-1.7022
1976,5,1,5,265,-2.2867
1976,5,2,1,112,-1.7852
1976,5,2,2,116,-2.2702
1976,5,2,3,111,-2.6238
