year,month,rank_ME,rank_NSI,nstocks,ret_vw
2013,6,3,5,129,-1.4575
2013,7,1,1,220,7.3288
2013,7,1,2,69,6.4533
2013,7,1,3,235,9.4925
2013,7,1,4,245,7.8234
2013,7,1,5,470,8.4051
2013,7,2,1,180,7.3836
2013,7,2,2,11,12.9658
2013,7,2,3,103,5.0542
2013,7,2,4,127,7.1322
2013,7,2,5,195,7.1536
2013,7,3,1,332,4.8302
2013,7,3,2,7,6.1182
2013,7,3,3,104,3.0398
2013,7,3,4,123,7.7138
2013,7,3,5,152,5.7169
2013,8,1,1,220,-3.8465
2013,8,1,2,69,-0.7593
2013,8,1,3,233,-3.2592
2013,8,1,4,245,-2.4477
2013,8,1,5,468,-1.5640
2013,8,2,1,180,-2.8145
2013,8,2,2,11,-5.5527
2013,8,2,3,102,-4.6008
2013,8,2,4,126,-1.5780
2013,8,2,5,195,-2.5527
2013,8,3,1,331,-3.4143
2013,8,3,2,7,-1.9654
2013,8,3,3,103,-0.2921
2013,8,3,4,123,0.3600
2013,8,3,5,150,-2.8407
2013,9,1,1,217,8.1098
2013,9,1,2,69,3.5433
2013,9,1,3,230,7.5914
2013,9,1,4,243,5.4730
2013,9,1,5,463,7.7684
2013,9,2,1,179,5.8999
2013,9,2,2,11,6.9942
2013,9,2,3,102,7.2873
2013,9,2,4,126,6.5382
2013,9,2,5,195,5.7175
2013,9,3,1,331,3.2431
2013,9,3,2,7,3.8437
2013,9,3,3,103,3.7911
2013,9,3,4,123,3.1270
2013,9,3,5,150,4.8202
2013,10,1,1,216,3.8567
2013,10,1,2,68,5.2707
2013,10,1,3,229,2.7637
2013,10,1,4,239,4.3501
2013,10,1,5,462,0.2562
2013,10,2,1,178,4.5716
2013,10,2,2,11,3.5950
2013,10,2,3,102,1.6500
2013,10,2,4,126,3.4730
2013,10,2,5,195,0.4874
2013,10,3,1,329,4.2211
2013,10,3,2,7,4.6415
2013,10,3,3,103,4.0680
2013,10,3,4,123,6.4512
2013,10,3,5,150,3.9690
2013,11,1,1,214,5.7203
2013,11,1,2,68,5.2019
2013,11,1,3,227,7.1150
2013,11,1,4,235,5.6001
2013,11,1,5,460,5.7193
2013,11,2,1,177,3.8778
2013,11,2,2,11,1.0750
2013,11,2,3,99,2.4478
2013,11,2,4,126,4.2139
2013,11,2,5,192,3.4380
2013,11,3,1,328,3.0182
2013,11,3,2,7,1.0693
2013,11,3,3,102,2.5498
2013,11,3,4,123,2.3214
2013,11,3,5,149,0.9927
2013,12,1,1,212,0.8835
2013,12,1,2,66,2.8196
2013,12,1,3,225,2.2572
2013,12,1,4,232,2.0753
2013,12,1,5,454,4.3952
2013,12,2,1,176,1.8623
2013,12,2,2,11,3.6413
2013,12,2,3,98,3.3960
2013,12,2,4,125,1.5886
2013,12,2,5,191,1.9471
2013,12,3,1,328,2.9344
2013,12,3,2,7,2.6739
2013,12,3,3,102,1.7857
2013,12,3,4,123,1.6770
2013,12,3,5,149,2.4684
2014,1,1,1,212,-3.9976
2014,1,1,2,66,-1.7918
2014,1,1,3,225,-1.7341
2014,1,1,4,232,-4.3419
2014,1,1,5,450,1.9055
2014,1,2,1,174,-3.6284
2014,1,2,2,11,-8.1218
2014,1,2,3,98,-4.6217
2014,1,2,4,122,-4.3675
2014,1,2,5,191,-0.2243
2014,1,3,1,327,-4.5867
2014,1,3,2,7,0.0772
2014,1,3,3,101,-2.4193
2014,1,3,4,121,-3.8888
2014,1,3,5,149,1.0354
2014,2,1,1,212,6.0507
2014,2,1,2,66,4.6080
2014,2,1,3,225,5.8978
2014,2,1,4,229,4.2655
2014,2,1,5,448,4.9810
2014,2,2,1,173,5.0587
2014,2,2,2,11,8.3025
2014,2,2,3,96,5.3590
2014,2,2,4,122,5.0698
2014,2,2,5,190,3.9771
2014,2,3,1,327,4.5332
2014,2,3,2,7,6.0441
2014,2,3,3,101,5.4248
2014,2,3,4,119,4.8962
2014,2,3,5,148,5.4038
2014,3,1,1,208,-0.4894
2014,3,1,2,63,-2.4175
2014,3,1,3,222,2.1865
2014,3,1,4,228,1.8579
2014,3,1,5,443,-2.4893
2014,3,2,1,171,0.8447
2014,3,2,2,11,3.5418
2014,3,2,3,96,0.4916
2014,3,2,4,122,0.5075
2014,3,2,5,189,-2.7275
2014,3,3,1,326,0.9843
2014,3,3,2,7,3.0236
2014,3,3,3,101,0.7679
2014,3,3,4,119,0.1523
2014,3,3,5,148,-1.8915
2014,4,1,1,207,-3.7810
2014,4,1,2,63,-3.6417
2014,4,1,3,219,-4.4156
2014,4,1,4,226,-3.8203
2014,4,1,5,443,-8.3622
2014,4,2,1,171,-2.6096
2014,4,2,2,11,-3.6496
2014,4,2,3,95,-2.0794
2014,4,2,4,122,-1.3100
2014,4,2,5,189,-4.8553
2014,4,3,1,325,1.0169
2014,4,3,2,7,-0.3407
2014,4,3,3,101,0.3033
2014,4,3,4,119,3.0402
2014,4,3,5,148,-0.6341
2014,5,1,1,206,-1.0869
2014,5,1,2,62,-2.0234
2014,5,1,3,216,-1.4148
2014,5,1,4,226,-1.4304
2014,5,1,5,441,-0.7277
2014,5,2,1,170,1.0166
2014,5,2,2,11,0.4884
2014,5,2,3,95,0.8880
2014,5,2,4,121,-0.3120
2014,5,2,5,189,1.5159
2014,5,3,1,325,1.4857
2014,5,3,2,7,-0.0127
2014,5,3,3,101,2.6398
2014,5,3,4,119,3.8552
2014,5,3,5,148,2.6061
2014,6,1,1,206,2.8886
2014,6,1,2,59,5.4028
2014,6,1,3,213,4.9283
2014,6,1,4,226,5.2004
2014,6,1,5,441,8.4052
2014,6,2,1,170,5.0882
2014,6,2,2,11,3.6743
2014,6,2,3,95,5.7314
2014,6,2,4,119,5.2979
2014,6,2,5,189,5.4637
2014,6,3,1,324,1.3249
2014,6,3,2,7,1.4196
2014,6,3,3,101,2.6654
2014,6,3,4,119,2.4280
2014,6,3,5,147,4.7313
2014,7,1,1,182,-3.9810
2014,7,1,2,65,-5.2404
2014,7,1,3,186,-6.5404
2014,7,1,4,272,-5.9999
2014,7,1,5,444,-7.5177
2014,7,2,1,148,-5.3965
2014,7,2,2,8,-3.2297
2014,7,2,3,115,-6.0180
2014,7,2,4,132,-4.8910
2014,7,2,5,225,-6.9145
2014,7,3,1,344,-1.1979
2014,7,3,2,11,-1.6398
2014,7,3,3,131,-2.3965
2014,7,3,4,128,-1.8926
2014,7,3,5,128,-2.8212
2014,8,1,1,181,4.8124
2014,8,1,2,65,4.3514
2014,8,1,3,184,3.2884
2014,8,1,4,271,3.6267
2014,8,1,5,443,3.7732
2014,8,2,1,147,4.1139
2014,8,2,2,8,7.9047
2014,8,2,3,115,4.8983
2014,8,2,4,132,5.7844
2014,8,2,5,220,5.6937
2014,8,3,1,344,4.1272
2014,8,3,2,11,4.3345
2014,8,3,3,130,3.8610
2014,8,3,4,128,5.0570
2014,8,3,5,128,5.6614
2014,9,1,1,181,-4.7890
2014,9,1,2,63,-6.8177
2014,9,1,3,184,-9.1144
2014,9,1,4,267,-6.3350
2014,9,1,5,441,-7.6564
2014,9,2,1,147,-4.4721
2014,9,2,2,8,-8.7191
2014,9,2,3,114,-6.4734
2014,9,2,4,131,-5.6656
2014,9,2,5,220,-6.4211
2014,9,3,1,344,-1.6718
2014,9,3,2,11,-3.1424
2014,9,3,3,129,-3.3309
2014,9,3,4,128,-1.3569
2014,9,3,5,126,-2.8255
2014,10,1,1,181,6.7631
2014,10,1,2,63,1.0166
2014,10,1,3,183,8.4506
2014,10,1,4,265,4.9708
2014,10,1,5,439,4.8010
2014,10,2,1,147,5.5621
2014,10,2,2,8,1.9616
2014,10,2,3,113,6.3854
2014,10,2,4,131,4.8956
2014,10,2,5,220,4.5043
2014,10,3,1,343,2.7130
2014,10,3,2,11,-0.7721
2014,10,3,3,129,1.3031
2014,10,3,4,128,0.6408
2014,10,3,5,125,1.5448
2014,11,1,1,178,1.4305
2014,11,1,2,61,-0.8317
2014,11,1,3,181,-1.3581
2014,11,1,4,265,-0.8410
2014,11,1,5,437,-1.7159
2014,11,2,1,147,2.0948
2014,11,2,2,8,-0.6077
2014,11,2,3,113,-0.6397
2014,11,2,4,130,-0.0244
2014,11,2,5,219,0.7249
2014,11,3,1,342,3.5305
2014,11,3,2,11,2.6246
2014,11,3,3,129,2.6105
2014,11,3,4,128,1.5644
2014,11,3,5,125,0.9602
2014,12,1,1,177,4.8303
2014,12,1,2,61,4.3365
2014,12,1,3,179,4.3740
2014,12,1,4,264,5.6629
2014,12,1,5,434,4.5416
2014,12,2,1,146,0.9654
2014,12,2,2,8,3.2756
2014,12,2,3,113,0.1143
2014,12,2,4,130,1.6048
2014,12,2,5,219,2.8522
2014,12,3,1,341,-0.4421
2014,12,3,2,11,1.8421
2014,12,3,3,129,-0.7164
2014,12,3,4,127,-1.8956
2014,12,3,5,124,0.3435
2015,1,1,1,176,-3.9616
2015,1,1,2,60,-6.1090
2015,1,1,3,178,-3.9842
2015,1,1,4,260,-6.5367
2015,1,1,5,433,-3.4011
2015,1,2,1,144,-1.5391
2015,1,2,2,8,-5.0376
2015,1,2,3,113,-5.3709
2015,1,2,4,130,-3.6306
2015,1,2,5,218,-3.2814
2015,1,3,1,340,-2.5375
2015,1,3,2,11,-1.8128
2015,1,3,3,128,-2.9584
2015,1,3,4,126,0.1963
2015,1,3,5,124,-1.6993
2015,2,1,1,174,4.7408
2015,2,1,2,60,2.2256
2015,2,1,3,177,4.7752
2015,2,1,4,258,6.4267
2015,2,1,5,433,6.4653
2015,2,2,1,144,5.9253
2015,2,2,2,8,3.7250
2015,2,2,3,113,5.2698
2015,2,2,4,127,7.4381
2015,2,2,5,217,8.2635
2015,2,3,1,337,6.0614
2015,2,3,2,11,3.5019
2015,2,3,3,128,4.4241
2015,2,3,4,124,5.2334
2015,2,3,5,123,6.1331
2015,3,1,1,172,0.0422
2015,3,1,2,59,-1.2550
2015,3,1,3,175,1.8761
2015,3,1,4,256,1.0468
2015,3,1,5,431,-0.3929
2015,3,2,1,143,2.1874
2015,3,2,2,8,2.5375
2015,3,2,3,112,2.0621
2015,3,2,4,125,2.4724
2015,3,2,5,216,1.0578
2015,3,3,1,337,-2.0498
2015,3,3,2,11,-0.7359
2015,3,3,3,128,-1.2451
2015,3,3,4,124,-0.9942
2015,3,3,5,121,-0.3152
2015,4,1,1,172,-1.9968
2015,4,1,2,59,0.2189
2015,4,1,3,173,-2.6018
2015,4,1,4,253,-1.3032
2015,4,1,5,429,-3.3806
2015,4,2,1,143,-2.1020
2015,4,2,2,8,-1.5065
2015,4,2,3,112,-1.3946
2015,4,2,4,125,-2.9970
2015,4,2,5,214,-3.0946
2015,4,3,1,333,0.6775
2015,4,3,2,11,1.0143
2015,4,3,3,128,1.3352
2015,4,3,4,124,1.0066
2015,4,3,5,121,0.7243
2015,5,1,1,171,0.9450
2015,5,1,2,59,-1.3761
2015,5,1,3,172,-0.6292
2015,5,1,4,252,1.4135
2015,5,1,5,427,3.1363
2015,5,2,1,143,2.1430
2015,5,2,2,8,-4.0540
2015,5,2,3,112,0.9104
2015,5,2,4,125,2.5740
2015,5,2,5,214,2.9733
2015,5,3,1,331,0.8108
2015,5,3,2,11,1.9410
2015,5,3,3,128,-0.0078
2015,5,3,4,124,1.3630
2015,5,3,5,120,2.2117
2015,6,1,1,170,2.1933
2015,6,1,2,59,3.6803
2015,6,1,3,172,3.0407
2015,6,1,4,251,0.2612
2015,6,1,5,425,2.3289
2015,6,2,1,143,0.3898
2015,6,2,2,8,-3.4704
2015,6,2,3,112,0.5387
2015,6,2,4,124,-0.6864
2015,6,2,5,214,-0.2784
2015,6,3,1,330,-2.3347
2015,6,3,2,11,-4.5379
2015,6,3,3,127,-3.7399
2015,6,3,4,124,-1.3676
2015,6,3,5,120,-1.2495
2015,7,1,1,153,-6.6098
2015,7,1,2,54,-6.2862
2015,7,1,3,176,-7.6752
2015,7,1,4,270,-6.9762
2015,7,1,5,476,-5.6948
2015,7,2,1,184,-2.3784
2015,7,2,2,9,-4.0942
2015,7,2,3,118,-4.1198
2015,7,2,4,120,-2.0598
2015,7,2,5,193,-1.6817
2015,7,3,1,396,1.1162
2015,7,3,2,12,3.7646
2015,7,3,3,108,0.1332
2015,7,3,4,107,5.0468
2015,7,3,5,151,3.2845
2015,8,1,1,153,-2.6465
2015,8,1,2,54,-8.3029
2015,8,1,3,173,-3.4465
2015,8,1,4,266,-2.7758
2015,8,1,5,471,-6.1391
2015,8,2,1,184,-5.0375
2015,8,2,2,9,-7.0528
2015,8,2,3,116,-5.7275
2015,8,2,4,120,-5.0706
2015,8,2,5,193,-7.9282
2015,8,3,1,393,-6.3177
2015,8,3,2,12,-1.4197
2015,8,3,3,107,-4.8961
2015,8,3,4,107,-5.9485
2015,8,3,5,150,-5.2669
2015,9,1,1,153,-4.9372
2015,9,1,2,54,-6.6346
2015,9,1,3,173,-7.3607
2015,9,1,4,264,-6.1205
2015,9,1,5,470,-10.3296
2015,9,2,1,182,-5.4707
2015,9,2,2,9,-5.4978
2015,9,2,3,115,-4.9171
2015,9,2,4,119,-6.6168
2015,9,2,5,193,-8.6653
2015,9,3,1,390,-1.8152
2015,9,3,2,12,-0.9793
2015,9,3,3,106,-4.3092
2015,9,3,4,107,-4.0286
2015,9,3,5,149,-4.2176
2015,10,1,1,153,4.5699
2015,10,1,2,52,8.6565
2015,10,1,3,172,5.8251
2015,10,1,4,263,5.8327
2015,10,1,5,464,7.4698
2015,10,2,1,182,5.9441
2015,10,2,2,9,9.5110
2015,10,2,3,115,6.5339
2015,10,2,4,119,7.3713
2015,10,2,5,192,6.1714
2015,10,3,1,390,8.2748
2015,10,3,2,12,1.7812
2015,10,3,3,106,7.0884
2015,10,3,4,107,9.9164
2015,10,3,5,148,7.6756
2015,11,1,1,152,2.6242
2015,11,1,2,52,-2.4623
2015,11,1,3,170,2.3439
2015,11,1,4,259,0.6996
2015,11,1,5,457,2.6120
2015,11,2,1,179,3.0036
2015,11,2,2,9,-0.0764
2015,11,2,3,114,2.8303
2015,11,2,4,117,5.3036
2015,11,2,5,190,6.1433
2015,11,3,1,390,-0.3198
2015,11,3,2,12,0.7013
2015,11,3,3,106,-1.4509
2015,11,3,4,107,2.6901
2015,11,3,5,147,0.8720
2015,12,1,1,151,-6.4059
2015,12,1,2,52,-4.3045
2015,12,1,3,169,-5.2786
2015,12,1,4,258,-6.4757
2015,12,1,5,454,-4.9528
2015,12,2,1,179,-4.9140
2015,12,2,2,9,-3.1036
2015,12,2,3,114,-5.1574
2015,12,2,4,115,-6.6966
2015,12,2,5,190,-4.0998
2015,12,3,1,390,-1.8446
2015,12,3,2,11,-1.7182
2015,12,3,3,105,-3.2539
2015,12,3,4,107,-1.2073
2015,12,3,5,147,-1.7723
2016,1,1,1,147,-8.0004
2016,1,1,2,52,-6.8794
2016,1,1,3,168,-6.4738
2016,1,1,4,256,-9.4578
2016,1,1,5,453,-12.3337
2016,1,2,1,177,-5.6422
2016,1,2,2,9,-8.4557
2016,1,2,3,113,-6.9639
2016,1,2,4,115,-7.3276
2016,1,2,5,189,-14.1046
2016,1,3,1,388,-4.0119
2016,1,3,2,11,0.8324
2016,1,3,3,104,-4.5786
2016,1,3,4,107,-8.4659
2016,1,3,5,146,-5.7457
2016,2,1,1,144,-0.1206
2016,2,1,2,51,1.5359
2016,2,1,3,167,1.3751
2016,2,1,4,252,1.3935
2016,2,1,5,447,-1.7855
2016,2,2,1,175,2.0146
2016,2,2,2,9,3.8586
2016,2,2,3,113,1.9757
2016,2,2,4,115,0.8570
2016,2,2,5,187,-1.4675
2016,2,3,1,387,1.1653
2016,2,3,2,11,1.9042
2016,2,3,3,104,0.6857
2016,2,3,4,107,-0.8916
2016,2,3,5,144,-1.7686
2016,3,1,1,143,6.1910
2016,3,1,2,51,4.0637
2016,3,1,3,164,9.7407
2016,3,1,4,251,7.4849
2016,3,1,5,443,7.2685
2016,3,2,1,175,7.6124
2016,3,2,2,9,10.2206
2016,3,2,3,113,9.3648
2016,3,2,4,115,9.4164
2016,3,2,5,184,8.4588
2016,3,3,1,386,6.5975
2016,3,3,2,11,6.9783
2016,3,3,3,104,9.3305
2016,3,3,4,105,7.6005
2016,3,3,5,143,6.6628
2016,4,1,1,143,1.9180
2016,4,1,2,51,2.3803
2016,4,1,3,161,1.7068
2016,4,1,4,250,4.1175
2016,4,1,5,440,4.1342
2016,4,2,1,175,0.3768
2016,4,2,2,9,0.0750
2016,4,2,3,113,1.6421
2016,4,2,4,115,2.3055
2016,4,2,5,184,2.3523
2016,4,3,1,385,-0.2978
2016,4,3,2,11,0.6353
2016,4,3,3,104,2.6119
2016,4,3,4,104,4.0334
2016,4,3,5,142,-0.3824
2016,5,1,1,143,-0.8480
2016,5,1,2,51,-2.4487
2016,5,1,3,158,-2.1528
2016,5,1,4,247,-2.7409
2016,5,1,5,437,1.7426
2016,5,2,1,175,1.1785
2016,5,2,2,9,1.5318
2016,5,2,3,112,2.0770
2016,5,2,4,114,0.7259
2016,5,2,5,183,2.4753
2016,5,3,1,381,1.3317
2016,5,3,2,11,1.7442
2016,5,3,3,104,0.9178
2016,5,3,4,104,3.7460
2016,5,3,5,141,2.3662
2016,6,1,1,143,1.3890
2016,6,1,2,50,2.1434
2016,6,1,3,153,1.2617
2016,6,1,4,246,1.4301
2016,6,1,5,434,-1.2831
2016,6,2,1,175,-0.4432
2016,6,2,2,8,1.1094
2016,6,2,3,110,3.1239
2016,6,2,4,114,0.0107
2016,6,2,5,182,1.0222
2016,6,3,1,378,1.2920
2016,6,3,2,11,6.1243
2016,6,3,3,104,2.3544
2016,6,3,4,102,-0.2538
2016,6,3,5,141,-0.7515
2016,7,1,1,213,6.8186
2016,7,1,2,51,4.0943
2016,7,1,3,179,6.6522
2016,7,1,4,283,5.0377
2016,7,1,5,454,5.5880
2016,7,2,1,223,5.9373
2016,7,2,2,5,-0.0747
2016,7,2,3,105,5.5186
2016,7,2,4,131,5.0969
2016,7,2,5,150,8.5423
2016,7,3,1,400,3.7733
2016,7,3,2,9,0.1197
2016,7,3,3,89,1.2197
2016,7,3,4,107,6.4034
2016,7,3,5,132,3.5452
2016,8,1,1,213,0.9325
2016,8,1,2,49,15.0178
2016,8,1,3,178,4.5389
2016,8,1,4,280,2.0493
2016,8,1,5,451,3.5945
2016,8,2,1,222,0.1884
2016,8,2,2,5,-1.6102
2016,8,2,3,105,0.8170
2016,8,2,4,129,1.6890
2016,8,2,5,148,0.7211
2016,8,3,1,399,-0.2291
2016,8,3,2,9,-4.2552
2016,8,3,3,88,-0.2176
2016,8,3,4,106,0.1204
2016,8,3,5,131,-2.1904
2016,9,1,1,212,3.2919
2016,9,1,2,49,6.4828
2016,9,1,3,177,2.4858
2016,9,1,4,278,3.1206
2016,9,1,5,447,7.9035
2016,9,2,1,221,0.5925
2016,9,2,2,5,2.4703
2016,9,2,3,103,1.4700
2016,9,2,4,128,1.8937
2016,9,2,5,147,3.4216
2016,9,3,1,399,0.0533
2016,9,3,2,9,5.8948
2016,9,3,3,88,0.4145
2016,9,3,4,105,2.0692
2016,9,3,5,130,0.5925
2016,10,1,1,210,-2.8615
2016,10,1,2,49,-0.3787
2016,10,1,3,176,-5.3725
2016,10,1,4,276,-6.4223
2016,10,1,5,446,-10.9728
2016,10,2,1,215,-4.2037
2016,10,2,2,5,-0.4049
2016,10,2,3,102,-4.1384
2016,10,2,4,128,-7.1497
2016,10,2,5,145,-10.0701
2016,10,3,1,394,-2.2819
2016,10,3,2,9,-0.4630
2016,10,3,3,88,-2.3412
2016,10,3,4,105,-1.9556
2016,10,3,5,128,-3.2842
2016,11,1,1,209,14.2521
2016,11,1,2,48,15.9464
2016,11,1,3,176,14.3679
2016,11,1,4,276,10.5131
2016,11,1,5,437,7.9534
2016,11,2,1,215,12.2363
2016,11,2,2,5,9.6361
2016,11,2,3,102,11.0044
2016,11,2,4,128,9.0367
2016,11,2,5,145,8.3000
2016,11,3,1,392,3.7367
2016,11,3,2,9,0.2042
2016,11,3,3,88,4.8418
2016,11,3,4,105,-1.0162
2016,11,3,5,127,2.1384
2016,12,1,1,208,3.1938
2016,12,1,2,47,6.7217
2016,12,1,3,174,2.2447
2016,12,1,4,273,5.4076
2016,12,1,5,435,1.8388
2016,12,2,1,215,2.4321
2016,12,2,2,5,19.6597
2016,12,2,3,102,1.9810
2016,12,2,4,124,0.5563
2016,12,2,5,144,-2.0407
2016,12,3,1,391,1.6076
2016,12,3,2,9,2.9101
2016,12,3,3,88,2.2940
2016,12,3,4,103,0.3624
2016,12,3,5,126,0.5571
2017,1,1,1,206,-1.8241
2017,1,1,2,47,4.0009
2017,1,1,3,172,-0.5480
2017,1,1,4,271,-2.1348
2017,1,1,5,433,1.9668
2017,1,2,1,215,-0.0458
2017,1,2,2,5,-5.8357
2017,1,2,3,102,1.0062
2017,1,2,4,123,1.2084
2017,1,2,5,143,3.2351
2017,1,3,1,389,1.7986
2017,1,3,2,9,1.7776
2017,1,3,3,88,0.3449
2017,1,3,4,102,5.2442
2017,1,3,5,124,4.5471
2017,2,1,1,205,-1.1002
2017,2,1,2,46,-1.7012
2017,2,1,3,171,-1.4617
2017,2,1,4,271,-0.9850
2017,2,1,5,431,3.6511
2017,2,2,1,214,0.5732
2017,2,2,2,5,2.2402
2017,2,2,3,102,-0.8044
2017,2,2,4,122,0.7669
2017,2,2,5,141,2.8620
2017,2,3,1,387,4.0079
2017,2,3,2,9,3.6624
2017,2,3,3,88,2.9522
2017,2,3,4,102,2.6492
2017,2,3,5,124,1.5036
2017,3,1,1,203,0.6821
2017,3,1,2,46,-3.2436
2017,3,1,3,169,-2.1297
2017,3,1,4,270,1.4243
2017,3,1,5,429,3.9083
2017,3,2,1,213,0.9659
2017,3,2,2,5,-2.3478
2017,3,2,3,102,0.5605
2017,3,2,4,117,0.8441
2017,3,2,5,141,1.3497
2017,3,3,1,386,0.6741
2017,3,3,2,8,1.3558
2017,3,3,3,88,-1.0815
2017,3,3,4,102,2.1725
2017,3,3,5,123,-0.0346
2017,4,1,1,201,2.0852
2017,4,1,2,46,3.7277
2017,4,1,3,167,1.2095
2017,4,1,4,269,2.0335
2017,4,1,5,428,0.2850
2017,4,2,1,213,1.5771
2017,4,2,2,5,4.0924
2017,4,2,3,100,1.1011
2017,4,2,4,117,1.4559
2017,4,2,5,139,0.7063
2017,4,3,1,386,1.0353
2017,4,3,2,8,0.9383
2017,4,3,3,87,-0.5247
2017,4,3,4,102,4.3491
2017,4,3,5,122,1.0482
2017,5,1,1,201,-4.6463
2017,5,1,2,45,-5.7870
2017,5,1,3,166,-0.6758
2017,5,1,4,268,-1.3509
2017,5,1,5,424,-2.3375
2017,5,2,1,209,-1.8923
2017,5,2,2,5,-3.5406
2017,5,2,3,100,-1.5193
2017,5,2,4,116,-0.8050
2017,5,2,5,135,-0.4108
2017,5,3,1,385,1.5479
2017,5,3,2,8,2.1605
2017,5,3,3,87,0.6815
2017,5,3,4,101,4.2006
2017,5,3,5,122,0.0827
2017,6,1,1,197,4.8922
2017,6,1,2,44,1.2512
2017,6,1,3,166,1.1198
2017,6,1,4,267,4.9956
2017,6,1,5,421,8.1574
2017,6,2,1,209,1.7167
2017,6,2,2,5,2.6639
2017,6,2,3,98,0.9799
2017,6,2,4,115,3.2434
2017,6,2,5,135,3.8796
2017,6,3,1,385,0.1438
2017,6,3,2,8,-2.4970
2017,6,3,3,87,-0.6787
2017,6,3,4,101,-1.6890
2017,6,3,5,122,-0.2179
2017,7,1,1,202,-0.2972
2017,7,1,2,52,0.1241
2017,7,1,3,178,0.4416
2017,7,1,4,286,-1.1835
2017,7,1,5,438,-1.8383
2017,7,2,1,200,1.1514
2017,7,2,2,7,2.8732
2017,7,2,3,89,0.3168
2017,7,2,4,129,0.2754
2017,7,2,5,141,1.6980
2017,7,3,1,378,1.3603
2017,7,3,2,10,2.8285
2017,7,3,3,105,3.9943
2017,7,3,4,121,3.5376
2017,7,3,5,119,2.2142
2017,8,1,1,202,-5.8299
2017,8,1,2,52,-1.2338
2017,8,1,3,177,0.6006
2017,8,1,4,286,0.7432
2017,8,1,5,436,-0.4063
2017,8,2,1,200,-2.4376
2017,8,2,2,7,0.2471
2017,8,2,3,88,-1.4998
2017,8,2,4,128,-1.6983
2017,8,2,5,141,0.4891
2017,8,3,1,376,0.8113
2017,8,3,2,10,-0.0128
2017,8,3,3,105,0.3061
2017,8,3,4,121,0.8169
2017,8,3,5,118,0.3914
2017,9,1,1,198,9.5391
2017,9,1,2,52,7.9604
2017,9,1,3,176,9.7431
2017,9,1,4,283,9.5467
2017,9,1,5,436,7.1025
2017,9,2,1,199,6.9175
2017,9,2,2,7,7.8130
2017,9,2,3,88,8.0872
2017,9,2,4,127,6.1204
2017,9,2,5,140,5.2570
2017,9,3,1,375,1.6766
2017,9,3,2,10,2.2933
2017,9,3,3,105,4.0847
2017,9,3,4,121,0.3226
2017,9,3,5,118,1.5175
2017,10,1,1,197,0.0950
2017,10,1,2,52,-2.6628
2017,10,1,3,175,-0.1605
2017,10,1,4,279,1.2335
2017,10,1,5,431,-2.7666
2017,10,2,1,198,-0.0881
2017,10,2,2,7,2.8851
2017,10,2,3,88,0.5224
2017,10,2,4,126,0.2952
2017,10,2,5,139,0.4571
2017,10,3,1,373,1.4368
2017,10,3,2,10,3.4805
2017,10,3,3,105,2.7312
2017,10,3,4,118,5.9097
2017,10,3,5,117,1.7219
2017,11,1,1,196,4.3821
2017,11,1,2,52,1.9714
2017,11,1,3,173,3.9212
2017,11,1,4,276,3.5111
2017,11,1,5,428,2.0858
2017,11,2,1,197,4.6550
2017,11,2,2,7,6.8291
2017,11,2,3,88,2.8192
2017,11,2,4,125,1.9437
2017,11,2,5,139,0.5844
2017,11,3,1,372,3.7458
2017,11,3,2,10,1.5799
2017,11,3,3,105,2.8802
2017,11,3,4,116,1.6970
2017,11,3,5,116,1.6059
2017,12,1,1,196,0.3618
2017,12,1,2,52,4.4517
2017,12,1,3,171,-0.9147
2017,12,1,4,274,-0.2297
2017,12,1,5,423,1.6689
2017,12,2,1,194,0.7283
2017,12,2,2,7,-0.5768
2017,12,2,3,88,1.0345
2017,12,2,4,125,0.6396
2017,12,2,5,139,-0.5570
2017,12,3,1,371,1.3542
2017,12,3,2,10,-5.7679
2017,12,3,3,104,1.6023
2017,12,3,4,115,0.2308
2017,12,3,5,115,1.6219
2018,1,1,1,193,1.7337
2018,1,1,2,51,2.2579
2018,1,1,3,168,-0.0042
2018,1,1,4,272,2.7704
2018,1,1,5,420,4.2321
2018,1,2,1,194,3.2429
2018,1,2,2,7,-1.0515
2018,1,2,3,88,1.4474
2018,1,2,4,124,2.3315
2018,1,2,5,138,4.3603
2018,1,3,1,370,5.0478
2018,1,3,2,10,3.0405
2018,1,3,3,104,5.0290
2018,1,3,4,115,9.9453
2018,1,3,5,115,5.6816
2018,2,1,1,192,-4.6066
2018,2,1,2,51,-2.4148
2018,2,1,3,168,-3.1129
2018,2,1,4,271,-2.4977
2018,2,1,5,419,-3.7195
2018,2,2,1,191,-3.8317
2018,2,2,2,7,-13.7564
2018,2,2,3,88,-5.5403
2018,2,2,4,124,-4.4792
2018,2,2,5,138,-2.3534
2018,2,3,1,370,-3.7935
2018,2,3,2,10,-5.4236
2018,2,3,3,104,-4.6129
2018,2,3,4,115,-2.8656
2018,2,3,5,115,-4.0040
2018,3,1,1,190,1.5001
2018,3,1,2,52,0.7379
2018,3,1,3,168,2.5776
2018,3,1,4,268,0.8620
2018,3,1,5,414,-1.2134
2018,3,2,1,189,0.2914
2018,3,2,2,7,5.3455
2018,3,2,3,88,-0.5911
2018,3,2,4,123,2.3554
2018,3,2,5,137,2.5555
2018,3,3,1,369,-2.5224
2018,3,3,2,10,-1.6955
