year,month,rank_ME,rank_dNOA,nstocks,ret_vw
1987,1,2,3,103,11.6319
1987,1,2,4,115,10.9539
1987,1,2,5,202,14.0381
1987,1,3,1,79,12.6612
1987,1,3,2,130,12.8038
1987,1,3,3,134,14.3888
1987,1,3,4,132,12.9477
1987,1,3,5,147,14.2940
1987,2,1,1,590,8.5417
1987,2,1,2,292,9.6859
1987,2,1,3,266,7.9448
1987,2,1,4,341,8.2808
1987,2,1,5,655,8.5983
1987,2,2,1,105,6.8975
1987,2,2,2,103,6.3159
1987,2,2,3,102,6.6255
1987,2,2,4,114,8.6149
1987,2,2,5,200,8.5031
1987,2,3,1,79,4.2363
1987,2,3,2,129,3.7286
1987,2,3,3,134,2.4763
1987,2,3,4,131,5.5509
1987,2,3,5,147,6.6254
1987,3,1,1,587,4.5972
1987,3,1,2,290,4.0412
1987,3,1,3,266,2.3339
1987,3,1,4,339,0.9743
1987,3,1,5,654,2.3139
1987,3,2,1,104,4.1715
1987,3,2,2,103,1.7660
1987,3,2,3,102,2.0157
1987,3,2,4,114,3.4374
1987,3,2,5,200,-0.3246
1987,3,3,1,78,7.2873
1987,3,3,2,129,3.6576
1987,3,3,3,134,1.9105
1987,3,3,4,131,2.6578
1987,3,3,5,146,1.4800
1987,4,1,1,579,-1.1160
1987,4,1,2,286,-1.6432
1987,4,1,3,263,-2.3145
1987,4,1,4,337,-2.3067
1987,4,1,5,651,-2.2990
1987,4,2,1,104,-2.9361
1987,4,2,2,103,-3.1006
1987,4,2,3,102,-3.2962
1987,4,2,4,113,-2.8896
1987,4,2,5,200,-3.3774
1987,4,3,1,78,0.1925
1987,4,3,2,129,-1.3255
1987,4,3,3,134,-0.8973
1987,4,3,4,130,-0.1209
1987,4,3,5,146,-0.8888
1987,5,1,1,574,1.3509
1987,5,1,2,283,-0.3271
1987,5,1,3,260,0.5612
1987,5,1,4,336,1.4739
1987,5,1,5,648,-0.8357
1987,5,2,1,103,1.3892
1987,5,2,2,102,0.4529
1987,5,2,3,102,2.0471
1987,5,2,4,113,-0.2546
1987,5,2,5,199,0.0526
1987,5,3,1,78,2.0841
1987,5,3,2,127,1.4672
1987,5,3,3,134,-0.1921
1987,5,3,4,130,1.4165
1987,5,3,5,146,0.6646
1987,6,1,1,570,2.3715
1987,6,1,2,282,1.8116
1987,6,1,3,260,1.6479
1987,6,1,4,334,1.3746
1987,6,1,5,646,0.9913
1987,6,2,1,103,2.1860
1987,6,2,2,102,4.3866
1987,6,2,3,101,3.2259
1987,6,2,4,111,3.9667
1987,6,2,5,199,2.3290
1987,6,3,1,78,4.1363
1987,6,3,2,127,5.3821
1987,6,3,3,134,5.7501
1987,6,3,4,130,3.8747
1987,6,3,5,146,4.0288
1987,7,1,1,711,5.9648
1987,7,1,2,352,2.1863
1987,7,1,3,317,2.1846
1987,7,1,4,381,2.8895
1987,7,1,5,608,2.3183
1987,7,2,1,107,6.3425
1987,7,2,2,91,5.6545
1987,7,2,3,114,3.5064
1987,7,2,4,126,3.2253
1987,7,2,5,171,3.2410
1987,7,3,1,78,8.0482
1987,7,3,2,140,4.1705
1987,7,3,3,135,2.4810
1987,7,3,4,134,5.8093
1987,7,3,5,136,6.1108
1987,8,1,1,705,1.1188
1987,8,1,2,350,1.3546
1987,8,1,3,314,3.0807
1987,8,1,4,379,1.7029
1987,8,1,5,603,2.3564
1987,8,2,1,107,0.7799
1987,8,2,2,90,4.6632
1987,8,2,3,112,3.7269
1987,8,2,4,126,5.0990
1987,8,2,5,170,3.3256
1987,8,3,1,78,3.3395
1987,8,3,2,139,4.3899
1987,8,3,3,134,4.1986
1987,8,3,4,134,2.4925
1987,8,3,5,136,4.3065
1987,9,1,1,700,-0.0841
1987,9,1,2,349,0.9680
1987,9,1,3,310,-0.4218
1987,9,1,4,379,-1.0641
1987,9,1,5,597,-2.1943
1987,9,2,1,105,-0.8037
1987,9,2,2,89,-1.9319
1987,9,2,3,112,-0.2590
1987,9,2,4,125,-1.5544
1987,9,2,5,168,-2.3345
1987,9,3,1,78,-1.5153
1987,9,3,2,139,-0.8381
1987,9,3,3,134,-2.1625
1987,9,3,4,132,-3.6640
1987,9,3,5,135,-3.3276
1987,10,1,1,691,-32.3334
1987,10,1,2,345,-29.5266
1987,10,1,3,306,-27.8046
1987,10,1,4,376,-30.0406
1987,10,1,5,596,-32.8047
1987,10,2,1,102,-30.9294
1987,10,2,2,89,-26.4574
1987,10,2,3,112,-26.0646
1987,10,2,4,123,-29.1251
1987,10,2,5,165,-34.0797
1987,10,3,1,77,-23.3388
1987,10,3,2,138,-20.7210
1987,10,3,3,134,-17.2817
1987,10,3,4,132,-23.0097
1987,10,3,5,135,-25.7301
1987,11,1,1,679,-4.9798
1987,11,1,2,342,-4.4836
1987,11,1,3,305,-3.4247
1987,11,1,4,372,-5.3939
1987,11,1,5,592,-6.4570
1987,11,2,1,101,-3.9382
1987,11,2,2,87,-2.4757
1987,11,2,3,112,-3.5066
1987,11,2,4,123,-3.0209
1987,11,2,5,164,-7.2047
1987,11,3,1,77,-8.3029
1987,11,3,2,138,-7.1675
1987,11,3,3,133,-7.5546
1987,11,3,4,131,-8.1659
1987,11,3,5,134,-8.1293
1987,12,1,1,664,4.7829
1987,12,1,2,340,5.0155
1987,12,1,3,304,5.2225
1987,12,1,4,367,5.6994
1987,12,1,5,585,4.3637
1987,12,2,1,101,9.4087
1987,12,2,2,86,6.6599
1987,12,2,3,110,9.8955
1987,12,2,4,123,9.8576
1987,12,2,5,164,11.9183
1987,12,3,1,77,8.0419
1987,12,3,2,137,7.4912
1987,12,3,3,132,6.2621
1987,12,3,4,131,8.4468
1987,12,3,5,134,9.9699
1988,1,1,1,652,5.9260
1988,1,1,2,337,6.2723
1988,1,1,3,304,5.2939
1988,1,1,4,363,5.1622
1988,1,1,5,580,5.5700
1988,1,2,1,98,3.2292
1988,1,2,2,86,5.6797
1988,1,2,3,110,3.0927
1988,1,2,4,121,0.4560
1988,1,2,5,163,1.5192
1988,1,3,1,77,5.2071
1988,1,3,2,137,4.0009
1988,1,3,3,131,3.4019
1988,1,3,4,131,4.7965
1988,1,3,5,134,2.2429
1988,2,1,1,644,6.4399
1988,2,1,2,334,7.7493
1988,2,1,3,302,7.8625
1988,2,1,4,359,8.9116
1988,2,1,5,576,7.3072
1988,2,2,1,97,10.5071
1988,2,2,2,86,9.1037
1988,2,2,3,110,7.5086
1988,2,2,4,119,10.4417
1988,2,2,5,162,8.0018
1988,2,3,1,77,5.7730
1988,2,3,2,136,4.6024
1988,2,3,3,131,3.9840
1988,2,3,4,131,5.3560
1988,2,3,5,134,6.8357
1988,3,1,1,633,5.5963
1988,3,1,2,329,6.1111
1988,3,1,3,302,5.9459
1988,3,1,4,352,5.2283
1988,3,1,5,573,4.7213
1988,3,2,1,94,4.5772
1988,3,2,2,86,1.3572
1988,3,2,3,110,3.8105
1988,3,2,4,119,3.6293
1988,3,2,5,163,3.2178
1988,3,3,1,77,-0.9528
1988,3,3,2,136,-1.8125
1988,3,3,3,131,-4.3679
1988,3,3,4,131,-1.7643
1988,3,3,5,134,-3.0129
1988,4,1,1,630,2.4807
1988,4,1,2,326,1.6543
1988,4,1,3,300,2.9020
1988,4,1,4,348,2.6026
1988,4,1,5,564,1.4670
1988,4,2,1,94,0.5503
1988,4,2,2,84,3.1144
1988,4,2,3,110,2.8920
1988,4,2,4,119,1.0150
1988,4,2,5,162,2.2936
1988,4,3,1,77,0.5156
1988,4,3,2,135,2.2480
1988,4,3,3,131,1.5338
1988,4,3,4,129,0.8513
1988,4,3,5,134,-0.7523
1988,5,1,1,626,-3.0135
1988,5,1,2,323,-1.7161
1988,5,1,3,298,-0.8260
1988,5,1,4,348,-1.8428
1988,5,1,5,553,-2.0607
1988,5,2,1,93,-1.9218
1988,5,2,2,83,-1.1018
1988,5,2,3,110,-1.9385
1988,5,2,4,118,-0.2198
1988,5,2,5,161,-1.9521
1988,5,3,1,77,0.1087
1988,5,3,2,134,0.3727
1988,5,3,3,131,1.0599
1988,5,3,4,128,-0.1404
1988,5,3,5,134,-0.8461
1988,6,1,1,616,4.2821
1988,6,1,2,317,5.9271
1988,6,1,3,291,7.4058
1988,6,1,4,345,6.3290
1988,6,1,5,547,6.6977
1988,6,2,1,92,7.9119
1988,6,2,2,83,7.5036
1988,6,2,3,110,6.6962
1988,6,2,4,115,8.2274
1988,6,2,5,160,8.1067
1988,6,3,1,77,2.0739
1988,6,3,2,133,3.1670
1988,6,3,3,131,5.4348
1988,6,3,4,128,5.6129
1988,6,3,5,133,7.4336
1988,7,1,1,702,0.4625
1988,7,1,2,327,1.2630
1988,7,1,3,310,-0.9493
1988,7,1,4,374,-1.1643
1988,7,1,5,682,-0.8197
1988,7,2,1,109,-0.2682
1988,7,2,2,99,-0.8179
1988,7,2,3,92,-0.4139
1988,7,2,4,135,-1.9810
1988,7,2,5,209,-1.7405
1988,7,3,1,90,0.0422
1988,7,3,2,132,-1.5034
1988,7,3,3,153,-0.1054
1988,7,3,4,143,-1.5920
1988,7,3,5,112,-1.2537
1988,8,1,1,696,-2.1209
1988,8,1,2,322,-0.5146
1988,8,1,3,309,-1.5417
1988,8,1,4,371,-3.2074
1988,8,1,5,673,-3.3846
1988,8,2,1,109,-3.0157
1988,8,2,2,99,-1.6646
1988,8,2,3,92,-2.4548
1988,8,2,4,133,-3.1660
1988,8,2,5,207,-3.3062
1988,8,3,1,90,-2.2356
1988,8,3,2,131,-2.9446
1988,8,3,3,152,-3.0416
1988,8,3,4,143,-4.0044
1988,8,3,5,112,-3.1230
1988,9,1,1,683,0.9214
1988,9,1,2,321,2.6600
1988,9,1,3,308,3.3951
1988,9,1,4,370,2.4259
1988,9,1,5,665,2.4310
1988,9,2,1,106,3.4438
1988,9,2,2,96,3.1039
1988,9,2,3,92,3.6634
1988,9,2,4,132,3.0568
1988,9,2,5,205,1.6485
1988,9,3,1,90,3.1416
1988,9,3,2,130,4.2757
1988,9,3,3,152,3.4721
1988,9,3,4,143,5.0008
1988,9,3,5,112,5.0081
1988,10,1,1,676,-2.0386
1988,10,1,2,320,-1.5157
1988,10,1,3,306,-2.9766
1988,10,1,4,365,-1.3905
1988,10,1,5,660,-1.8008
1988,10,2,1,104,-0.5732
1988,10,2,2,94,0.5909
1988,10,2,3,90,0.4732
1988,10,2,4,132,-0.9607
1988,10,2,5,204,-0.9657
1988,10,3,1,90,4.8335
1988,10,3,2,130,1.5863
1988,10,3,3,152,2.0160
1988,10,3,4,143,2.7002
1988,10,3,5,111,3.3696
1988,11,1,1,671,-4.2613
1988,11,1,2,315,-1.5660
1988,11,1,3,303,-4.4386
1988,11,1,4,361,-4.2145
1988,11,1,5,657,-5.2955
1988,11,2,1,104,-1.4349
1988,11,2,2,94,-1.7892
1988,11,2,3,90,-3.3142
1988,11,2,4,131,-2.7187
1988,11,2,5,201,-3.9202
1988,11,3,1,88,-0.3586
1988,11,3,2,129,-0.2590
1988,11,3,3,152,-1.4852
1988,11,3,4,142,-2.4051
1988,11,3,5,111,-2.0808
1988,12,1,1,661,3.9779
1988,12,1,2,314,3.8364
1988,12,1,3,300,4.3211
1988,12,1,4,358,5.4179
1988,12,1,5,650,2.7891
1988,12,2,1,102,6.1059
1988,12,2,2,93,4.2244
1988,12,2,3,90,4.7399
1988,12,2,4,131,3.8434
1988,12,2,5,198,4.0159
1988,12,3,1,86,1.5344
1988,12,3,2,129,2.2825
1988,12,3,3,151,1.9321
1988,12,3,4,142,2.1798
1988,12,3,5,111,3.3038
1989,1,1,1,652,6.9992
1989,1,1,2,309,4.9861
1989,1,1,3,297,3.8056
1989,1,1,4,355,4.7965
1989,1,1,5,642,4.9482
1989,1,2,1,102,5.2133
1989,1,2,2,93,4.2581
1989,1,2,3,89,3.8264
1989,1,2,4,131,3.4827
1989,1,2,5,196,5.2298
1989,1,3,1,86,6.9487
1989,1,3,2,129,6.3694
1989,1,3,3,151,6.6172
1989,1,3,4,140,6.6033
1989,1,3,5,109,7.2626
1989,2,1,1,642,0.8889
1989,2,1,2,306,1.3028
1989,2,1,3,295,0.3675
1989,2,1,4,350,0.5681
1989,2,1,5,637,0.2823
1989,2,2,1,102,0.9667
1989,2,2,2,92,2.6662
1989,2,2,3,89,2.4762
1989,2,2,4,130,1.0676
1989,2,2,5,195,-0.4677
1989,2,3,1,86,-0.0191
1989,2,3,2,128,-2.2063
1989,2,3,3,150,-2.6056
1989,2,3,4,140,-3.0389
1989,2,3,5,109,-2.7528
1989,3,1,1,634,3.8484
1989,3,1,2,301,3.7289
1989,3,1,3,293,1.9525
1989,3,1,4,346,1.9274
1989,3,1,5,633,2.0257
1989,3,2,1,99,3.9632
1989,3,2,2,92,3.1847
1989,3,2,3,89,2.2039
1989,3,2,4,130,1.6849
1989,3,2,5,194,3.7029
1989,3,3,1,86,3.2796
1989,3,3,2,128,2.6224
1989,3,3,3,150,1.5869
1989,3,3,4,140,0.1214
1989,3,3,5,109,2.0182
1989,4,1,1,627,3.8177
1989,4,1,2,299,4.6347
1989,4,1,3,290,2.4444
1989,4,1,4,344,2.1962
1989,4,1,5,627,2.5467
1989,4,2,1,99,4.7763
1989,4,2,2,91,6.6227
1989,4,2,3,88,4.0020
1989,4,2,4,130,3.9713
1989,4,2,5,192,4.8830
1989,4,3,1,85,3.7550
1989,4,3,2,128,6.7353
1989,4,3,3,149,4.7374
1989,4,3,4,140,5.1235
1989,4,3,5,109,5.8083
1989,5,1,1,623,2.7706
1989,5,1,2,298,4.5620
1989,5,1,3,290,4.0653
1989,5,1,4,339,4.4354
1989,5,1,5,621,2.6506
1989,5,2,1,99,4.0264
1989,5,2,2,91,5.6293
1989,5,2,3,87,3.8082
1989,5,2,4,130,3.7821
1989,5,2,5,189,4.7380
1989,5,3,1,85,3.4658
1989,5,3,2,128,4.5354
1989,5,3,3,149,4.2117
1989,5,3,4,140,3.7932
1989,5,3,5,108,5.0621
1989,6,1,1,613,-1.2010
1989,6,1,2,295,-1.5728
1989,6,1,3,288,-0.0892
1989,6,1,4,336,-2.3519
1989,6,1,5,614,-1.9756
1989,6,2,1,98,-0.6132
1989,6,2,2,91,0.2594
1989,6,2,3,87,-0.4300
1989,6,2,4,129,-1.8101
1989,6,2,5,188,-3.9021
1989,6,3,1,84,-0.4413
1989,6,3,2,128,-0.4012
1989,6,3,3,149,-1.0048
1989,6,3,4,139,-0.4431
1989,6,3,5,106,-1.7709
1989,7,1,1,774,3.7172
1989,7,1,2,376,2.7650
1989,7,1,3,341,2.1814
1989,7,1,4,371,2.5844
1989,7,1,5,632,3.0788
1989,7,2,1,105,4.0420
1989,7,2,2,90,3.8924
1989,7,2,3,111,3.0388
1989,7,2,4,173,4.6191
1989,7,2,5,160,5.5505
1989,7,3,1,88,9.7373
1989,7,3,2,134,7.1205
1989,7,3,3,136,9.3414
1989,7,3,4,131,8.3445
1989,7,3,5,127,8.1663
1989,8,1,1,768,1.3743
1989,8,1,2,372,2.0353
1989,8,1,3,338,0.8293
1989,8,1,4,370,2.0852
1989,8,1,5,629,1.5120
1989,8,2,1,105,2.6343
1989,8,2,2,90,3.4250
1989,8,2,3,111,1.1550
1989,8,2,4,173,3.2918
1989,8,2,5,159,3.4092
1989,8,3,1,86,2.8598
1989,8,3,2,134,1.3449
1989,8,3,3,136,1.7489
1989,8,3,4,128,1.8392
1989,8,3,5,127,2.9288
1989,9,1,1,762,-0.3290
1989,9,1,2,369,-0.0708
1989,9,1,3,334,0.1352
1989,9,1,4,365,0.5828
1989,9,1,5,623,-0.6892
1989,9,2,1,104,0.6505
1989,9,2,2,90,1.7744
1989,9,2,3,109,0.1986
1989,9,2,4,171,0.0023
1989,9,2,5,158,1.5121
1989,9,3,1,85,-0.0058
1989,9,3,2,133,0.0260
1989,9,3,3,135,-0.1560
1989,9,3,4,128,-1.5683
1989,9,3,5,126,-0.9888
1989,10,1,1,746,-6.7275
1989,10,1,2,366,-6.5870
1989,10,1,3,333,-5.0138
1989,10,1,4,363,-5.1448
1989,10,1,5,620,-5.5499
1989,10,2,1,102,-7.8040
1989,10,2,2,90,-4.3564
1989,10,2,3,108,-3.3282
1989,10,2,4,171,-6.0782
1989,10,2,5,158,-6.1299
1989,10,3,1,85,-3.1698
1989,10,3,2,133,-0.7411
1989,10,3,3,135,-2.3962
1989,10,3,4,128,-2.6663
1989,10,3,5,126,-2.5477
1989,11,1,1,742,-0.7257
1989,11,1,2,362,-0.4587
1989,11,1,3,330,-0.4841
1989,11,1,4,361,-1.0242
1989,11,1,5,616,0.4710
1989,11,2,1,102,3.8171
1989,11,2,2,89,1.5771
1989,11,2,3,108,0.7413
1989,11,2,4,171,1.2163
1989,11,2,5,158,0.8083
1989,11,3,1,84,1.6132
1989,11,3,2,133,3.2332
1989,11,3,3,134,2.5439
1989,11,3,4,128,1.2630
1989,11,3,5,126,2.0289
1989,12,1,1,732,-0.6872
1989,12,1,2,359,-1.1815
1989,12,1,3,329,0.3040
1989,12,1,4,360,0.8551
1989,12,1,5,611,-0.4379
1989,12,2,1,101,-0.0450
1989,12,2,2,88,2.0318
1989,12,2,3,107,2.1830
1989,12,2,4,170,0.6935
1989,12,2,5,156,0.6865
1989,12,3,1,84,3.7895
1989,12,3,2,133,4.1927
1989,12,3,3,134,2.8862
1989,12,3,4,127,1.9456
1989,12,3,5,126,1.4564
1990,1,1,1,727,-7.3211
1990,1,1,2,359,-7.0310
1990,1,1,3,327,-6.9589
1990,1,1,4,357,-7.3047
1990,1,1,5,605,-8.2795
1990,1,2,1,100,-9.2396
1990,1,2,2,88,-8.0922
1990,1,2,3,106,-8.3835
1990,1,2,4,169,-8.7051
1990,1,2,5,156,-8.8749
1990,1,3,1,82,-7.4413
1990,1,3,2,132,-6.7246
1990,1,3,3,133,-7.3417
1990,1,3,4,127,-6.0272
1990,1,3,5,126,-5.6677
1990,2,1,1,722,2.5106
1990,2,1,2,358,2.5677
1990,2,1,3,325,1.3976
1990,2,1,4,355,3.3940
1990,2,1,5,598,3.3918
1990,2,2,1,98,2.0546
1990,2,2,2,86,2.4819
1990,2,2,3,105,0.9752
1990,2,2,4,169,3.5578
1990,2,2,5,154,4.5935
1990,2,3,1,81,2.6264
1990,2,3,2,132,1.0011
1990,2,3,3,133,1.0064
1990,2,3,4,126,0.5746
1990,2,3,5,124,2.1079
1990,3,1,1,718,3.9856
1990,3,1,2,357,4.3160
1990,3,1,3,321,4.7904
1990,3,1,4,354,2.8343
1990,3,1,5,594,3.3543
1990,3,2,1,95,2.4764
1990,3,2,2,86,4.3233
1990,3,2,3,104,4.6768
1990,3,2,4,169,3.6533
1990,3,2,5,154,6.3011
1990,3,3,1,81,2.2472
1990,3,3,2,133,2.2244
1990,3,3,3,133,2.7925
1990,3,3,4,126,3.4811
1990,3,3,5,124,3.9363
1990,4,1,1,710,-3.0024
1990,4,1,2,355,-3.1282
1990,4,1,3,316,-3.1189
1990,4,1,4,354,-1.9823
1990,4,1,5,590,-2.3791
1990,4,2,1,95,-4.8922
1990,4,2,2,86,-2.0692
1990,4,2,3,103,-2.8713
1990,4,2,4,169,-2.2833
1990,4,2,5,152,-2.8560
1990,4,3,1,81,-3.8725
1990,4,3,2,133,-1.8646
1990,4,3,3,133,-3.1579
1990,4,3,4,126,-1.9737
1990,4,3,5,123,-1.5070
1990,5,1,1,697,6.7022
1990,5,1,2,355,5.4450
1990,5,1,3,315,5.3168
1990,5,1,4,353,6.9720
1990,5,1,5,587,8.4155
1990,5,2,1,95,7.4270
1990,5,2,2,86,8.2137
1990,5,2,3,102,7.0337
1990,5,2,4,169,7.3456
1990,5,2,5,152,8.4789
1990,5,3,1,80,8.1144
1990,5,3,2,133,8.2125
1990,5,3,3,133,9.8241
1990,5,3,4,126,10.2799
1990,5,3,5,123,9.5051
1990,6,1,1,686,0.9524
1990,6,1,2,352,2.1569
1990,6,1,3,314,1.3463
1990,6,1,4,349,-0.0791
1990,6,1,5,580,1.8340
1990,6,2,1,94,1.7344
1990,6,2,2,86,-0.1469
1990,6,2,3,102,0.5629
1990,6,2,4,168,0.7730
1990,6,2,5,152,-0.2218
1990,6,3,1,80,-2.8727
1990,6,3,2,133,0.4972
1990,6,3,3,133,-0.8428
1990,6,3,4,126,-0.5401
1990,6,3,5,123,0.6863
1990,7,1,1,785,-3.9870
1990,7,1,2,333,-2.7793
1990,7,1,3,292,-2.6243
1990,7,1,4,325,-4.9428
1990,7,1,5,665,-5.8451
1990,7,2,1,117,-2.3999
1990,7,2,2,105,-0.4619
1990,7,2,3,115,-1.9379
1990,7,2,4,132,-3.4407
1990,7,2,5,207,-6.3143
1990,7,3,1,79,2.8303
1990,7,3,2,125,1.1648
1990,7,3,3,144,-1.8634
1990,7,3,4,145,0.5471
1990,7,3,5,136,-3.4672
1990,8,1,1,779,-12.2247
1990,8,1,2,328,-12.3717
1990,8,1,3,290,-12.7850
1990,8,1,4,322,-12.5063
1990,8,1,5,659,-17.0056
1990,8,2,1,117,-12.1747
1990,8,2,2,104,-9.2559
1990,8,2,3,115,-12.3685
1990,8,2,4,132,-13.4602
1990,8,2,5,206,-16.3498
1990,8,3,1,79,-7.4002
1990,8,3,2,124,-7.0805
1990,8,3,3,144,-9.2421
1990,8,3,4,145,-9.1303
1990,8,3,5,136,-10.1136
1990,9,1,1,767,-7.7589
1990,9,1,2,326,-8.2897
1990,9,1,3,285,-8.9251
1990,9,1,4,321,-6.9076
1990,9,1,5,658,-10.4998
1990,9,2,1,116,-8.6598
1990,9,2,2,102,-5.4071
1990,9,2,3,115,-7.2261
1990,9,2,4,131,-7.8195
1990,9,2,5,206,-11.0628
1990,9,3,1,79,-5.1579
1990,9,3,2,124,-0.7563
1990,9,3,3,143,-2.8642
1990,9,3,4,144,-5.2340
1990,9,3,5,133,-8.3856
1990,10,1,1,763,-7.5488
1990,10,1,2,324,-6.6918
1990,10,1,3,284,-6.1286
1990,10,1,4,321,-6.1168
1990,10,1,5,654,-6.3390
1990,10,2,1,116,-6.9441
1990,10,2,2,101,-3.9495
1990,10,2,3,115,-3.5408
1990,10,2,4,131,-4.0599
1990,10,2,5,205,-8.1456
1990,10,3,1,79,-1.9017
1990,10,3,2,124,2.7170
1990,10,3,3,143,-0.3010
1990,10,3,4,144,-0.1858
1990,10,3,5,132,-1.2094
1990,11,1,1,754,2.1205
1990,11,1,2,322,3.2522
1990,11,1,3,282,2.7606
1990,11,1,4,320,3.5936
1990,11,1,5,649,5.8482
1990,11,2,1,116,5.9499
1990,11,2,2,100,5.8480
1990,11,2,3,115,6.1458
1990,11,2,4,129,7.7226
1990,11,2,5,204,12.2505
1990,11,3,1,79,5.5830
1990,11,3,2,124,4.2614
1990,11,3,3,143,6.3043
1990,11,3,4,144,5.3871
1990,11,3,5,132,9.5123
1990,12,1,1,753,1.0991
1990,12,1,2,322,0.9681
1990,12,1,3,281,2.1372
1990,12,1,4,319,0.1440
1990,12,1,5,642,1.6059
1990,12,2,1,114,3.4397
1990,12,2,2,99,3.3107
1990,12,2,3,114,6.4413
1990,12,2,4,129,6.5590
1990,12,2,5,204,4.4815
1990,12,3,1,79,2.2120
1990,12,3,2,123,1.6743
1990,12,3,3,143,2.4389
1990,12,3,4,144,2.7336
1990,12,3,5,132,4.5059
1991,1,1,1,740,9.7829
1991,1,1,2,321,8.9161
1991,1,1,3,279,8.9034
1991,1,1,4,315,4.8032
1991,1,1,5,641,10.8593
1991,1,2,1,114,9.5015
1991,1,2,2,99,4.3974
1991,1,2,3,114,9.3266
1991,1,2,4,128,7.6558
1991,1,2,5,204,9.1290
1991,1,3,1,79,2.4688
1991,1,3,2,123,0.6861
1991,1,3,3,142,5.9735
1991,1,3,4,144,4.1677
1991,1,3,5,132,9.8365
1991,2,1,1,734,14.6624
1991,2,1,2,320,11.9183
1991,2,1,3,276,9.5326
1991,2,1,4,313,12.0845
1991,2,1,5,636,12.3945
1991,2,2,1,113,9.0054
1991,2,2,2,99,9.7905
1991,2,2,3,114,9.8118
1991,2,2,4,128,10.0704
1991,2,2,5,204,10.3544
1991,2,3,1,79,8.3382
1991,2,3,2,123,7.2013
1991,2,3,3,141,5.1620
1991,2,3,4,144,6.8766
1991,2,3,5,132,7.5840
1991,3,1,1,730,8.5605
1991,3,1,2,319,7.1415
1991,3,1,3,275,7.1010
1991,3,1,4,311,6.8748
1991,3,1,5,627,8.8835
1991,3,2,1,113,6.2373
1991,3,2,2,99,3.7249
1991,3,2,3,114,4.8986
1991,3,2,4,127,3.3468
1991,3,2,5,204,6.9879
1991,3,3,1,79,0.6799
1991,3,3,2,123,2.3309
1991,3,3,3,141,0.8614
1991,3,3,4,144,2.8562
1991,3,3,5,132,3.8662
1991,4,1,1,721,-0.2206
1991,4,1,2,317,-0.1760
1991,4,1,3,274,2.1729
1991,4,1,4,309,0.7413
1991,4,1,5,621,0.1749
1991,4,2,1,113,-0.2731
1991,4,2,2,99,0.9401
1991,4,2,3,114,-0.4645
1991,4,2,4,127,-0.6952
1991,4,2,5,203,0.0450
1991,4,3,1,79,0.6707
1991,4,3,2,122,-0.6549
1991,4,3,3,141,-1.1851
1991,4,3,4,144,1.3310
1991,4,3,5,132,0.0674
1991,5,1,1,713,4.1730
1991,5,1,2,314,3.7791
1991,5,1,3,271,3.4477
1991,5,1,4,308,2.5017
1991,5,1,5,614,3.2386
1991,5,2,1,113,4.5863
1991,5,2,2,99,3.4443
1991,5,2,3,113,5.2477
1991,5,2,4,127,4.1933
1991,5,2,5,203,4.1931
1991,5,3,1,79,2.5763
1991,5,3,2,122,1.0438
1991,5,3,3,141,4.9297
1991,5,3,4,144,5.1701
1991,5,3,5,132,5.6437
1991,6,1,1,709,-5.9972
1991,6,1,2,313,-3.8476
1991,6,1,3,270,-1.2495
1991,6,1,4,306,-3.5406
1991,6,1,5,607,-4.8858
1991,6,2,1,111,-5.3408
1991,6,2,2,99,-4.9500
1991,6,2,3,112,-2.7132
1991,6,2,4,127,-4.1916
1991,6,2,5,203,-5.7778
1991,6,3,1,79,-5.9695
1991,6,3,2,122,-3.0260
1991,6,3,3,140,-5.7403
1991,6,3,4,144,-3.4069
1991,6,3,5,132,-5.2748
1991,7,1,1,847,2.9738
1991,7,1,2,314,0.9572
1991,7,1,3,267,3.0663
1991,7,1,4,277,1.8612
1991,7,1,5,650,3.3773
1991,7,2,1,112,4.4549
1991,7,2,2,111,3.3572
1991,7,2,3,121,2.1639
1991,7,2,4,131,2.6533
1991,7,2,5,196,4.2159
1991,7,3,1,76,5.0657
1991,7,3,2,142,3.6665
1991,7,3,3,138,3.6840
1991,7,3,4,156,5.2305
1991,7,3,5,133,5.0266
1991,8,1,1,830,2.0378
1991,8,1,2,312,3.7515
1991,8,1,3,263,1.1783
1991,8,1,4,274,4.9511
1991,8,1,5,647,3.8755
1991,8,2,1,112,4.1224
1991,8,2,2,110,3.7888
1991,8,2,3,120,1.8527
1991,8,2,4,131,1.7258
1991,8,2,5,194,4.0670
1991,8,3,1,75,2.0904
1991,8,3,2,142,1.7814
1991,8,3,3,138,1.4557
1991,8,3,4,155,2.4346
1991,8,3,5,133,4.3628
1991,9,1,1,820,0.0520
1991,9,1,2,310,-1.0033
1991,9,1,3,262,0.5007
1991,9,1,4,273,3.3210
1991,9,1,5,646,2.1886
1991,9,2,1,112,0.5991
1991,9,2,2,110,3.4433
1991,9,2,3,120,-0.1958
1991,9,2,4,131,0.5476
1991,9,2,5,194,0.0689
1991,9,3,1,75,-0.8084
1991,9,3,2,142,-0.0169
1991,9,3,3,138,-1.2453
1991,9,3,4,155,-2.2829
1991,9,3,5,132,-1.9309
1991,10,1,1,815,5.2953
1991,10,1,2,307,4.3578
1991,10,1,3,262,2.3675
1991,10,1,4,273,3.9870
1991,10,1,5,644,3.6079
1991,10,2,1,112,2.1388
