year,month,rank_ME,rank_NXF,nstocks,ret_vw
1977,2,3,1,128,-0.4637
1977,2,3,2,115,-2.3171
1977,2,3,3,109,-2.1928
1977,2,3,4,148,-1.2857
1977,2,3,5,145,-2.5102
1977,3,1,1,428,0.8877
1977,3,1,2,377,0.9951
1977,3,1,3,481,0.7715
1977,3,1,4,262,1.6398
1977,3,1,5,342,1.0433
1977,3,2,1,125,1.1727
1977,3,2,2,114,0.5411
1977,3,2,3,111,-0.8698
1977,3,2,4,108,0.1124
1977,3,2,5,119,0.6518
1977,3,3,1,129,-0.9566
1977,3,3,2,114,-0.7848
1977,3,3,3,108,-2.4739
1977,3,3,4,148,-1.6554
1977,3,3,5,145,-0.4340
1977,4,1,1,424,1.8300
1977,4,1,2,375,2.0888
1977,4,1,3,478,1.2637
1977,4,1,4,261,2.1149
1977,4,1,5,340,1.7637
1977,4,2,1,125,0.7357
1977,4,2,2,114,1.6813
1977,4,2,3,111,2.4214
1977,4,2,4,108,0.6411
1977,4,2,5,119,1.8436
1977,4,3,1,127,-3.4253
1977,4,3,2,113,2.4233
1977,4,3,3,108,1.1874
1977,4,3,4,148,0.2402
1977,4,3,5,145,1.1546
1977,5,1,1,424,1.1063
1977,5,1,2,373,-0.1688
1977,5,1,3,475,1.2916
1977,5,1,4,263,-0.6461
1977,5,1,5,340,-0.6581
1977,5,2,1,125,-1.7708
1977,5,2,2,114,-0.8009
1977,5,2,3,111,0.4416
1977,5,2,4,108,1.8468
1977,5,2,5,119,0.0507
1977,5,3,1,128,-3.0774
1977,5,3,2,113,-0.5525
1977,5,3,3,108,-1.2046
1977,5,3,4,148,-1.2985
1977,5,3,5,145,-0.5395
1977,6,1,1,422,6.3283
1977,6,1,2,371,6.8183
1977,6,1,3,472,4.8716
1977,6,1,4,263,6.0012
1977,6,1,5,340,8.0708
1977,6,2,1,125,7.2507
1977,6,2,2,113,6.6003
1977,6,2,3,110,7.7676
1977,6,2,4,106,7.3325
1977,6,2,5,116,8.7112
1977,6,3,1,128,6.4189
1977,6,3,2,113,4.2453
1977,6,3,3,108,4.9606
1977,6,3,4,148,3.2024
1977,6,3,5,145,5.0272
1977,7,1,1,434,0.4778
1977,7,1,2,332,0.8121
1977,7,1,3,406,1.4454
1977,7,1,4,416,0.2365
1977,7,1,5,376,0.8182
1977,7,2,1,133,-0.9124
1977,7,2,2,101,-0.1233
1977,7,2,3,112,-0.1332
1977,7,2,4,99,-0.9136
1977,7,2,5,115,-2.3830
1977,7,3,1,113,-1.0916
1977,7,3,2,122,-0.2653
1977,7,3,3,128,-2.7091
1977,7,3,4,153,-2.1757
1977,7,3,5,140,-1.4712
1977,8,1,1,433,-0.9643
1977,8,1,2,329,-1.4642
1977,8,1,3,405,-0.9226
1977,8,1,4,414,-1.1787
1977,8,1,5,375,-0.0831
1977,8,2,1,131,-0.8373
1977,8,2,2,101,-1.5561
1977,8,2,3,111,-0.5578
1977,8,2,4,98,0.0372
1977,8,2,5,114,-1.5380
1977,8,3,1,113,1.2458
1977,8,3,2,121,-0.8898
1977,8,3,3,127,-3.2779
1977,8,3,4,152,-2.2852
1977,8,3,5,140,-1.6231
1977,9,1,1,430,1.5174
1977,9,1,2,329,1.6068
1977,9,1,3,402,1.7059
1977,9,1,4,413,1.6262
1977,9,1,5,374,1.5860
1977,9,2,1,129,2.6656
1977,9,2,2,100,1.5769
1977,9,2,3,111,0.6777
1977,9,2,4,97,0.5255
1977,9,2,5,114,1.0239
1977,9,3,1,113,-1.2141
1977,9,3,2,121,-0.0870
1977,9,3,3,126,0.0051
1977,9,3,4,152,0.8237
1977,9,3,5,139,0.7227
1977,10,1,1,427,-1.2048
1977,10,1,2,328,-0.2339
1977,10,1,3,398,-2.9879
1977,10,1,4,410,-2.9864
1977,10,1,5,373,-4.1313
1977,10,2,1,130,-4.4265
1977,10,2,2,100,-3.1260
1977,10,2,3,111,-3.2825
1977,10,2,4,96,-0.4127
1977,10,2,5,114,-3.4387
1977,10,3,1,113,-4.0821
1977,10,3,2,121,-3.4968
1977,10,3,3,125,-3.7410
1977,10,3,4,152,-4.1783
1977,10,3,5,139,-4.0628
1977,11,1,1,424,8.2093
1977,11,1,2,327,7.9674
1977,11,1,3,396,9.0878
1977,11,1,4,407,8.9719
1977,11,1,5,372,7.6639
1977,11,2,1,128,7.6349
1977,11,2,2,99,8.8138
1977,11,2,3,111,9.7024
1977,11,2,4,96,9.9876
1977,11,2,5,114,6.1968
1977,11,3,1,113,3.8227
1977,11,3,2,120,4.4695
1977,11,3,3,124,3.5143
1977,11,3,4,152,3.8774
1977,11,3,5,139,4.1784
1977,12,1,1,425,2.8383
1977,12,1,2,327,1.7749
1977,12,1,3,394,3.3214
1977,12,1,4,406,2.6447
1977,12,1,5,373,4.2022
1977,12,2,1,128,1.3646
1977,12,2,2,99,0.8231
1977,12,2,3,111,1.2931
1977,12,2,4,96,1.9522
1977,12,2,5,114,2.4068
1977,12,3,1,113,0.4963
1977,12,3,2,120,0.8843
1977,12,3,3,125,1.2525
1977,12,3,4,152,0.4730
1977,12,3,5,138,-0.0469
1978,1,1,1,421,-0.9882
1978,1,1,2,327,-1.5151
1978,1,1,3,392,-1.5248
1978,1,1,4,403,-1.2000
1978,1,1,5,368,-2.0608
1978,1,2,1,128,-4.0682
1978,1,2,2,99,-3.2201
1978,1,2,3,110,-4.8069
1978,1,2,4,96,-4.0575
1978,1,2,5,114,-5.0879
1978,1,3,1,113,-4.6422
1978,1,3,2,119,-5.6962
1978,1,3,3,125,-6.5786
1978,1,3,4,151,-6.2328
1978,1,3,5,138,-5.7711
1978,2,1,1,415,3.8031
1978,2,1,2,324,3.5176
1978,2,1,3,389,3.9489
1978,2,1,4,396,3.6767
1978,2,1,5,367,2.3848
1978,2,2,1,128,3.4087
1978,2,2,2,98,2.7152
1978,2,2,3,109,1.4373
1978,2,2,4,94,-0.5208
1978,2,2,5,114,0.7712
1978,2,3,1,113,-1.9986
1978,2,3,2,119,-2.0638
1978,2,3,3,124,-1.1792
1978,2,3,4,151,-0.4583
1978,2,3,5,138,-2.2442
1978,3,1,1,411,8.7462
1978,3,1,2,322,7.4557
1978,3,1,3,387,8.9895
1978,3,1,4,396,7.8028
1978,3,1,5,366,7.0723
1978,3,2,1,128,6.5594
1978,3,2,2,98,7.0268
1978,3,2,3,109,7.0025
1978,3,2,4,94,5.7207
1978,3,2,5,114,4.6099
1978,3,3,1,113,0.7565
1978,3,3,2,119,3.4052
1978,3,3,3,124,3.5921
1978,3,3,4,151,2.7903
1978,3,3,5,138,2.7874
1978,4,1,1,409,7.7226
1978,4,1,2,319,7.8644
1978,4,1,3,384,7.9901
1978,4,1,4,392,8.8162
1978,4,1,5,364,8.9260
1978,4,2,1,128,7.8797
1978,4,2,2,98,6.7198
1978,4,2,3,109,8.0905
1978,4,2,4,94,8.6929
1978,4,2,5,113,7.9141
1978,4,3,1,113,10.8064
1978,4,3,2,119,8.6981
1978,4,3,3,124,8.9769
1978,4,3,4,151,7.2287
1978,4,3,5,138,5.6347
1978,5,1,1,406,9.0853
1978,5,1,2,319,6.6112
1978,5,1,3,383,7.4583
1978,5,1,4,393,7.9624
1978,5,1,5,363,7.4377
1978,5,2,1,126,6.0091
1978,5,2,2,95,6.6206
1978,5,2,3,109,6.6931
1978,5,2,4,94,6.6523
1978,5,2,5,111,5.7184
1978,5,3,1,112,1.6003
1978,5,3,2,119,2.6210
1978,5,3,3,124,1.6835
1978,5,3,4,151,0.5698
1978,5,3,5,138,2.3456
1978,6,1,1,401,0.5203
1978,6,1,2,315,-0.1649
1978,6,1,3,382,-0.0589
1978,6,1,4,392,0.5197
1978,6,1,5,360,0.8890
1978,6,2,1,125,-1.5633
1978,6,2,2,94,-1.6122
1978,6,2,3,109,-0.5454
1978,6,2,4,93,2.2968
1978,6,2,5,112,-0.2623
1978,6,3,1,112,-1.4024
1978,6,3,2,118,0.2136
1978,6,3,3,123,-3.0319
1978,6,3,4,150,-1.8471
1978,6,3,5,137,-0.7182
1978,7,1,1,378,5.3167
1978,7,1,2,270,4.7298
1978,7,1,3,382,5.4323
1978,7,1,4,369,5.5680
1978,7,1,5,478,5.9198
1978,7,2,1,112,7.6962
1978,7,2,2,105,5.6993
1978,7,2,3,120,6.9058
1978,7,2,4,108,7.3943
1978,7,2,5,143,5.2999
1978,7,3,1,139,7.7303
1978,7,3,2,139,5.9053
1978,7,3,3,119,3.8388
1978,7,3,4,126,5.5659
1978,7,3,5,124,4.7749
1978,8,1,1,376,8.2240
1978,8,1,2,265,11.9307
1978,8,1,3,377,9.4228
1978,8,1,4,366,7.3860
1978,8,1,5,474,8.6846
1978,8,2,1,111,8.3128
1978,8,2,2,104,7.0107
1978,8,2,3,119,9.7393
1978,8,2,4,108,8.1301
1978,8,2,5,143,8.2120
1978,8,3,1,139,2.9399
1978,8,3,2,139,3.4338
1978,8,3,3,119,3.8322
1978,8,3,4,125,2.6480
1978,8,3,5,124,5.3223
1978,9,1,1,375,0.0699
1978,9,1,2,261,-0.1875
1978,9,1,3,376,-0.2744
1978,9,1,4,364,-0.4647
1978,9,1,5,470,-0.8636
1978,9,2,1,112,-1.7197
1978,9,2,2,102,-1.1766
1978,9,2,3,120,-2.6983
1978,9,2,4,104,-0.8864
1978,9,2,5,142,-1.3655
1978,9,3,1,136,-2.9318
1978,9,3,2,138,0.1111
1978,9,3,3,119,0.4154
1978,9,3,4,125,-0.0391
1978,9,3,5,123,-0.8416
1978,10,1,1,373,-20.2896
1978,10,1,2,258,-23.2375
1978,10,1,3,374,-24.5028
1978,10,1,4,363,-23.6411
1978,10,1,5,470,-24.1425
1978,10,2,1,110,-19.2412
1978,10,2,2,100,-17.5838
1978,10,2,3,120,-20.7216
1978,10,2,4,106,-21.0316
1978,10,2,5,142,-22.3224
1978,10,3,1,136,-8.1413
1978,10,3,2,138,-10.3445
1978,10,3,3,119,-8.8130
1978,10,3,4,125,-11.2114
1978,10,3,5,123,-11.0769
1978,11,1,1,370,5.9672
1978,11,1,2,258,7.1743
1978,11,1,3,375,6.9256
1978,11,1,4,362,6.1534
1978,11,1,5,467,7.1338
1978,11,2,1,110,6.2142
1978,11,2,2,96,5.2750
1978,11,2,3,120,9.2200
1978,11,2,4,106,7.2049
1978,11,2,5,142,7.8511
1978,11,3,1,135,3.0015
1978,11,3,2,138,2.6111
1978,11,3,3,119,3.1242
1978,11,3,4,125,3.9497
1978,11,3,5,123,3.2648
1978,12,1,1,368,1.7826
1978,12,1,2,257,0.6951
1978,12,1,3,371,1.6263
1978,12,1,4,360,1.0192
1978,12,1,5,464,3.0560
1978,12,2,1,109,2.3288
1978,12,2,2,98,2.6848
1978,12,2,3,120,2.2424
1978,12,2,4,105,2.1300
1978,12,2,5,141,3.2691
1978,12,3,1,135,3.9783
1978,12,3,2,138,1.5037
1978,12,3,3,119,0.7626
1978,12,3,4,124,-0.5995
1978,12,3,5,122,0.8443
1979,1,1,1,367,10.6671
1979,1,1,2,257,10.1614
1979,1,1,3,370,10.1323
1979,1,1,4,357,10.9670
1979,1,1,5,459,9.8535
1979,1,2,1,109,8.2913
1979,1,2,2,98,6.7773
1979,1,2,3,119,8.2700
1979,1,2,4,105,8.7047
1979,1,2,5,139,6.9061
1979,1,3,1,135,3.5680
1979,1,3,2,138,3.9238
1979,1,3,3,119,4.2891
1979,1,3,4,124,5.6519
1979,1,3,5,122,5.9525
1979,2,1,1,362,-1.8006
1979,2,1,2,252,-3.3553
1979,2,1,3,369,-2.0726
1979,2,1,4,357,-2.5643
1979,2,1,5,456,-3.0902
1979,2,2,1,108,-2.2259
1979,2,2,2,97,-3.2963
1979,2,2,3,116,-4.0944
1979,2,2,4,103,-2.2493
1979,2,2,5,138,-2.1235
1979,2,3,1,134,-3.2502
1979,2,3,2,138,-3.3943
1979,2,3,3,119,-2.6097
1979,2,3,4,123,-2.6302
1979,2,3,5,121,-2.4541
1979,3,1,1,361,7.9478
1979,3,1,2,250,7.5687
1979,3,1,3,367,9.2341
1979,3,1,4,356,9.2275
1979,3,1,5,451,9.6302
1979,3,2,1,108,9.3082
1979,3,2,2,95,8.4881
1979,3,2,3,116,11.2383
1979,3,2,4,100,10.7169
1979,3,2,5,137,11.6681
1979,3,3,1,134,5.0906
1979,3,3,2,138,6.1176
1979,3,3,3,118,4.8643
1979,3,3,4,123,6.8440
1979,3,3,5,118,6.4215
1979,4,1,1,358,3.6059
1979,4,1,2,248,3.0524
1979,4,1,3,366,3.0424
1979,4,1,4,354,3.3006
1979,4,1,5,451,2.0903
1979,4,2,1,108,1.6793
1979,4,2,2,93,4.3023
1979,4,2,3,116,2.0895
1979,4,2,4,100,2.1705
1979,4,2,5,137,2.2501
1979,4,3,1,134,0.3261
1979,4,3,2,138,1.1241
1979,4,3,3,118,-0.0062
1979,4,3,4,123,-0.2532
1979,4,3,5,119,0.8671
1979,5,1,1,355,-1.1925
1979,5,1,2,248,-0.8430
1979,5,1,3,364,-0.7336
1979,5,1,4,353,-2.1566
1979,5,1,5,449,-1.6325
1979,5,2,1,107,-1.3306
1979,5,2,2,93,-1.2650
1979,5,2,3,116,-1.4840
1979,5,2,4,99,-2.7438
1979,5,2,5,135,-0.7188
1979,5,3,1,134,-1.3531
1979,5,3,2,138,-2.2048
1979,5,3,3,118,-1.7665
1979,5,3,4,123,-2.6898
1979,5,3,5,119,0.1615
1979,6,1,1,353,4.2810
1979,6,1,2,245,5.5302
1979,6,1,3,363,4.6715
1979,6,1,4,352,6.4225
1979,6,1,5,447,5.0852
1979,6,2,1,107,4.6603
1979,6,2,2,93,3.2135
1979,6,2,3,116,4.5862
1979,6,2,4,99,4.4805
1979,6,2,5,133,9.1068
1979,6,3,1,133,1.2464
1979,6,3,2,137,5.1605
1979,6,3,3,118,3.8187
1979,6,3,4,123,6.2224
1979,6,3,5,119,5.5958
1979,7,1,1,352,4.6691
1979,7,1,2,269,1.3611
1979,7,1,3,342,3.6365
1979,7,1,4,382,1.7944
1979,7,1,5,446,1.3030
1979,7,2,1,119,3.5031
1979,7,2,2,99,3.9590
1979,7,2,3,96,3.8149
1979,7,2,4,95,2.5497
1979,7,2,5,164,2.2746
1979,7,3,1,133,-0.0876
1979,7,3,2,123,2.7093
1979,7,3,3,125,1.5022
1979,7,3,4,145,1.1729
1979,7,3,5,113,2.6892
1979,8,1,1,352,6.6926
1979,8,1,2,266,7.8176
1979,8,1,3,339,9.4129
1979,8,1,4,378,7.2383
1979,8,1,5,445,8.9804
1979,8,2,1,116,8.2979
1979,8,2,2,95,7.1847
1979,8,2,3,96,8.5727
1979,8,2,4,95,8.9458
1979,8,2,5,162,9.1452
1979,8,3,1,133,5.5720
1979,8,3,2,123,6.5208
1979,8,3,3,124,8.0664
1979,8,3,4,145,7.1574
1979,8,3,5,112,6.3027
1979,9,1,1,346,0.0921
1979,9,1,2,265,-1.1761
1979,9,1,3,333,0.1079
1979,9,1,4,377,-0.9217
1979,9,1,5,443,-1.2508
1979,9,2,1,114,-0.3239
1979,9,2,2,96,-0.0186
1979,9,2,3,96,-1.3148
1979,9,2,4,95,0.1755
1979,9,2,5,162,1.5321
1979,9,3,1,131,-1.0872
1979,9,3,2,123,0.8986
1979,9,3,3,124,3.3482
1979,9,3,4,145,-0.8885
1979,9,3,5,112,-1.5367
1979,10,1,1,342,-9.7590
1979,10,1,2,264,-10.1139
1979,10,1,3,329,-10.0198
1979,10,1,4,374,-11.1190
1979,10,1,5,442,-11.1861
1979,10,2,1,113,-9.6174
1979,10,2,2,96,-10.5975
1979,10,2,3,95,-9.9923
1979,10,2,4,95,-11.4017
1979,10,2,5,161,-9.0802
1979,10,3,1,131,-6.7811
1979,10,3,2,123,-6.2357
1979,10,3,3,122,-6.6046
1979,10,3,4,145,-7.4591
1979,10,3,5,112,-6.8374
1979,11,1,1,343,7.4231
1979,11,1,2,264,5.5357
1979,11,1,3,328,8.8991
1979,11,1,4,373,7.4149
1979,11,1,5,439,9.7645
1979,11,2,1,113,8.3329
1979,11,2,2,96,7.1353
1979,11,2,3,95,7.3563
1979,11,2,4,95,10.0444
1979,11,2,5,162,11.8034
1979,11,3,1,131,4.0653
1979,11,3,2,123,5.4394
1979,11,3,3,122,5.9015
1979,11,3,4,145,6.8855
1979,11,3,5,112,9.5216
1979,12,1,1,340,8.6107
1979,12,1,2,263,6.8481
1979,12,1,3,327,6.4586
1979,12,1,4,371,8.7561
1979,12,1,5,435,7.6458
1979,12,2,1,113,6.1275
1979,12,2,2,96,5.9167
1979,12,2,3,94,5.1285
1979,12,2,4,95,5.1678
1979,12,2,5,161,7.4397
1979,12,3,1,131,2.2094
1979,12,3,2,123,2.6826
1979,12,3,3,121,3.6227
1979,12,3,4,144,2.3134
1979,12,3,5,112,2.5561
1980,1,1,1,336,9.9360
1980,1,1,2,261,9.0416
1980,1,1,3,325,10.5123
1980,1,1,4,369,12.5144
1980,1,1,5,432,12.2062
1980,1,2,1,111,6.5799
1980,1,2,2,95,6.7492
1980,1,2,3,93,6.1525
1980,1,2,4,95,7.7163
1980,1,2,5,160,8.6870
1980,1,3,1,130,5.1010
1980,1,3,2,122,8.5371
1980,1,3,3,121,8.7080
1980,1,3,4,144,4.7988
1980,1,3,5,112,6.7829
1980,2,1,1,331,-1.6014
1980,2,1,2,255,-2.6171
1980,2,1,3,323,-2.8838
1980,2,1,4,366,0.0133
1980,2,1,5,426,0.8062
1980,2,2,1,111,-2.2219
1980,2,2,2,95,-3.5248
1980,2,2,3,92,-0.7993
1980,2,2,4,95,-2.6097
1980,2,2,5,158,-0.3143
1980,2,3,1,129,-1.9752
1980,2,3,2,120,1.0323
1980,2,3,3,120,4.1514
1980,2,3,4,144,-2.3692
1980,2,3,5,112,-0.3570
1980,3,1,1,329,-18.1311
1980,3,1,2,255,-15.8966
1980,3,1,3,316,-17.9404
1980,3,1,4,365,-19.7694
1980,3,1,5,428,-21.2274
1980,3,2,1,110,-15.8148
1980,3,2,2,95,-16.5093
1980,3,2,3,91,-17.2791
1980,3,2,4,94,-16.2380
1980,3,2,5,158,-20.8465
1980,3,3,1,129,-10.0933
1980,3,3,2,119,-10.2161
1980,3,3,3,120,-13.3885
1980,3,3,4,144,-10.7689
1980,3,3,5,112,-11.8131
1980,4,1,1,327,6.3246
1980,4,1,2,253,6.0004
1980,4,1,3,314,7.1828
1980,4,1,4,363,6.5453
1980,4,1,5,424,5.6029
1980,4,2,1,110,6.0683
1980,4,2,2,95,4.8532
1980,4,2,3,91,5.1094
1980,4,2,4,94,4.5239
1980,4,2,5,158,7.0004
1980,4,3,1,129,2.6370
1980,4,3,2,119,3.4805
1980,4,3,3,119,5.3988
1980,4,3,4,143,5.8507
1980,4,3,5,112,8.2465
1980,5,1,1,326,6.5549
1980,5,1,2,254,6.9834
1980,5,1,3,314,6.8679
1980,5,1,4,361,7.2881
1980,5,1,5,424,5.7947
1980,5,2,1,109,8.6451
1980,5,2,2,95,8.9367
1980,5,2,3,91,7.9502
1980,5,2,4,94,6.8109
1980,5,2,5,154,8.9717
1980,5,3,1,129,5.9264
1980,5,3,2,119,4.6034
1980,5,3,3,119,4.9165
1980,5,3,4,144,7.2765
1980,5,3,5,112,5.2630
1980,6,1,1,324,4.8784
1980,6,1,2,251,4.9395
1980,6,1,3,311,3.7115
1980,6,1,4,360,4.4949
1980,6,1,5,423,3.8694
1980,6,2,1,108,3.7744
1980,6,2,2,94,3.4183
1980,6,2,3,91,4.5419
1980,6,2,4,93,2.9838
1980,6,2,5,155,6.3396
1980,6,3,1,129,2.7402
1980,6,3,2,119,3.5894
1980,6,3,3,119,2.6124
1980,6,3,4,144,2.3616
1980,6,3,5,111,5.8921
1980,7,1,1,334,9.1106
1980,7,1,2,230,9.1102
1980,7,1,3,351,12.7340
1980,7,1,4,358,11.3315
1980,7,1,5,411,10.7578
1980,7,2,1,126,9.3767
1980,7,2,2,98,9.5212
1980,7,2,3,87,9.2813
1980,7,2,4,125,10.6125
1980,7,2,5,176,14.3058
1980,7,3,1,127,8.6067
1980,7,3,2,123,5.2404
1980,7,3,3,123,9.0076
1980,7,3,4,123,7.9429
1980,7,3,5,114,6.0079
1980,8,1,1,334,6.8583
1980,8,1,2,230,8.4258
1980,8,1,3,350,7.9566
1980,8,1,4,358,9.3156
1980,8,1,5,408,10.2830
1980,8,2,1,126,4.8748
1980,8,2,2,97,4.1778
1980,8,2,3,85,5.9334
1980,8,2,4,125,6.5411
1980,8,2,5,175,6.1617
1980,8,3,1,127,2.3858
1980,8,3,2,123,2.0699
1980,8,3,3,123,-0.3748
1980,8,3,4,123,0.7718
1980,8,3,5,114,4.3191
1980,9,1,1,331,2.5196
1980,9,1,2,230,2.2468
1980,9,1,3,347,3.1918
1980,9,1,4,355,3.9497
1980,9,1,5,409,3.8127
1980,9,2,1,125,3.9211
1980,9,2,2,97,3.1930
1980,9,2,3,84,3.9582
1980,9,2,4,124,5.0204
1980,9,2,5,176,2.9526
1980,9,3,1,127,3.1087
1980,9,3,2,122,4.6422
1980,9,3,3,123,1.9123
1980,9,3,4,123,1.4280
1980,9,3,5,114,5.9773
1980,10,1,1,329,4.1472
1980,10,1,2,228,4.9599
1980,10,1,3,341,5.5936
1980,10,1,4,352,5.2060
1980,10,1,5,407,5.1519
1980,10,2,1,122,1.6251
1980,10,2,2,97,3.3042
1980,10,2,3,82,3.1287
1980,10,2,4,124,3.9121
1980,10,2,5,175,5.3789
1980,10,3,1,127,-0.0876
1980,10,3,2,121,4.8780
1980,10,3,3,123,1.6504
1980,10,3,4,123,2.0587
1980,10,3,5,114,1.6161
1980,11,1,1,328,4.8345
1980,11,1,2,228,4.8722
1980,11,1,3,340,5.8409
1980,11,1,4,352,8.1845
1980,11,1,5,406,9.6617
1980,11,2,1,122,5.7678
1980,11,2,2,97,5.4886
1980,11,2,3,82,5.6368
1980,11,2,4,123,9.8609
1980,11,2,5,174,10.2278
1980,11,3,1,127,6.7961
1980,11,3,2,121,18.0307
1980,11,3,3,123,9.5042
1980,11,3,4,123,9.2380
1980,11,3,5,113,16.9664
1980,12,1,1,324,-4.4701
1980,12,1,2,227,-3.9296
1980,12,1,3,335,-4.1916
1980,12,1,4,350,-4.5910
1980,12,1,5,405,-6.3633
1980,12,2,1,121,-3.3055
1980,12,2,2,97,-1.2044
1980,12,2,3,81,-2.1657
1980,12,2,4,123,-4.0619
1980,12,2,5,172,-4.0136
1980,12,3,1,127,-2.0370
1980,12,3,2,120,-6.7383
1980,12,3,3,123,-3.3533
1980,12,3,4,123,-2.8270
1980,12,3,5,113,-2.9739
1981,1,1,1,324,0.6927
1981,1,1,2,225,0.9645
1981,1,1,3,336,-0.6754
1981,1,1,4,347,-0.2710
1981,1,1,5,401,-1.2650
1981,1,2,1,120,-0.1975
1981,1,2,2,96,0.3965
1981,1,2,3,81,1.0713
1981,1,2,4,123,-2.2434
1981,1,2,5,172,-2.9113
1981,1,3,1,126,-2.3980
1981,1,3,2,120,-7.3076
1981,1,3,3,123,-5.2531
1981,1,3,4,123,-2.8306
1981,1,3,5,112,-7.3204
1981,2,1,1,322,-0.1220
1981,2,1,2,219,0.7507
1981,2,1,3,332,1.0887
1981,2,1,4,344,-0.3567
1981,2,1,5,401,-0.6504
1981,2,2,1,121,1.6161
1981,2,2,2,95,4.5345
1981,2,2,3,80,1.8603
1981,2,2,4,123,0.4257
1981,2,2,5,172,1.4820
1981,2,3,1,126,4.8819
1981,2,3,2,120,2.5044
1981,2,3,3,122,0.6569
1981,2,3,4,123,1.9585
1981,2,3,5,112,2.4096
1981,3,1,1,320,7.6262
1981,3,1,2,216,7.7913
1981,3,1,3,329,9.2978
1981,3,1,4,341,8.6839
1981,3,1,5,396,9.3540
1981,3,2,1,120,7.1056
1981,3,2,2,94,8.8023
1981,3,2,3,80,7.3926
1981,3,2,4,121,8.3347
1981,3,2,5,171,6.7463
1981,3,3,1,126,4.3979
1981,3,3,2,120,1.6981
1981,3,3,3,122,4.6637
1981,3,3,4,123,6.8001
1981,3,3,5,110,4.9713
1981,4,1,1,317,3.1985
1981,4,1,2,216,3.6800
1981,4,1,3,329,4.5518
1981,4,1,4,342,3.1251
1981,4,1,5,392,5.6137
1981,4,2,1,119,2.7314
1981,4,2,2,93,1.4601
1981,4,2,3,80,2.5428
1981,4,2,4,119,1.3149
1981,4,2,5,169,2.2200
1981,4,3,1,126,-0.2569
1981,4,3,2,120,-3.9382
1981,4,3,3,119,-3.8414
1981,4,3,4,123,-1.3062
1981,4,3,5,111,-4.0327
1981,5,1,1,318,3.4533
1981,5,1,2,215,4.0509
1981,5,1,3,323,3.7616
1981,5,1,4,341,5.2430
1981,5,1,5,388,4.1739
1981,5,2,1,119,2.5845
1981,5,2,2,92,3.3117
1981,5,2,3,80,2.4423
1981,5,2,4,119,3.5720
1981,5,2,5,168,4.3283
1981,5,3,1,125,0.6391
1981,5,3,2,120,-2.6474
1981,5,3,3,121,-0.1662
1981,5,3,4,123,1.5769
1981,5,3,5,107,2.3773
1981,6,1,1,317,-0.9482
1981,6,1,2,214,1.3778
1981,6,1,3,322,-0.0694
1981,6,1,4,340,-2.5526
1981,6,1,5,387,-3.9050
1981,6,2,1,118,-1.5992
1981,6,2,2,91,-0.3111
1981,6,2,3,80,0.2506
1981,6,2,4,119,-4.7847
1981,6,2,5,165,-5.3868
1981,6,3,1,124,-2.2832
1981,6,3,2,119,0.4166
1981,6,3,3,121,1.2325
1981,6,3,4,123,-2.3976
1981,6,3,5,107,-1.5914
1981,7,1,1,383,-2.7863
1981,7,1,2,309,-2.4378
1981,7,1,3,446,-2.3112
1981,7,1,4,260,-2.9020
1981,7,1,5,368,-3.8907
1981,7,2,1,115,-1.1857
1981,7,2,2,94,-1.7998
1981,7,2,3,100,-2.7916
1981,7,2,4,105,-1.8952
1981,7,2,5,166,-1.5899
1981,7,3,1,107,-1.1989
1981,7,3,2,115,3.0421
1981,7,3,3,125,-1.0572
1981,7,3,4,129,0.2251
1981,7,3,5,128,1.9536
1981,8,1,1,381,-6.7459
1981,8,1,2,307,-7.4110
1981,8,1,3,442,-8.7873
1981,8,1,4,259,-8.3923
1981,8,1,5,367,-10.7853
1981,8,2,1,115,-5.5616
1981,8,2,2,92,-8.3975
1981,8,2,3,100,-7.4025
1981,8,2,4,105,-6.8042
1981,8,2,5,164,-8.2945
1981,8,3,1,107,-4.1963
1981,8,3,2,114,-5.7761
1981,8,3,3,125,-5.6016
1981,8,3,4,128,-6.1072
1981,8,3,5,128,-7.9195
1981,9,1,1,378,-7.7989
1981,9,1,2,302,-7.7806
1981,9,1,3,441,-8.2808
1981,9,1,4,256,-9.0314
1981,9,1,5,364,-12.0568
1981,9,2,1,114,-6.3010
1981,9,2,2,93,-5.6371
1981,9,2,3,100,-6.4963
1981,9,2,4,105,-8.5769
1981,9,2,5,164,-9.8537
1981,9,3,1,107,-3.4067
1981,9,3,2,112,-6.6830
1981,9,3,3,124,-7.1059
1981,9,3,4,128,-7.5682
1981,9,3,5,126,-8.7434
1981,10,1,1,370,8.1399
1981,10,1,2,297,8.8380
1981,10,1,3,432,7.0970
1981,10,1,4,256,7.0975
1981,10,1,5,363,9.9421
1981,10,2,1,113,8.3984
1981,10,2,2,93,6.5835
1981,10,2,3,99,7.7169
1981,10,2,4,105,7.0620
1981,10,2,5,164,7.4889
1981,10,3,1,107,3.9760
1981,10,3,2,112,5.7343
1981,10,3,3,123,6.1591
1981,10,3,4,128,4.9436
1981,10,3,5,126,10.1464
1981,11,1,1,374,2.4226
1981,11,1,2,298,2.3862
1981,11,1,3,432,1.1055
1981,11,1,4,256,2.3021
1981,11,1,5,359,0.2175
1981,11,2,1,112,2.6279
1981,11,2,2,92,4.2338
1981,11,2,3,100,3.7192
1981,11,2,4,103,2.0476
