year,month,rank_ME,rank_dNCO,nstocks,ret_vw
1984,12,3,5,167,2.2707
1985,1,1,1,468,10.7704
1985,1,1,2,406,12.5481
1985,1,1,3,305,11.4635
1985,1,1,4,291,11.9164
1985,1,1,5,542,13.2843
1985,1,2,1,94,10.5950
1985,1,2,2,104,8.6547
1985,1,2,3,109,11.3558
1985,1,2,4,108,11.7389
1985,1,2,5,142,12.6150
1985,1,3,1,85,8.0300
1985,1,3,2,108,6.0913
1985,1,3,3,108,7.9875
1985,1,3,4,148,7.6520
1985,1,3,5,166,8.9232
1985,2,1,1,456,4.0100
1985,2,1,2,403,5.2937
1985,2,1,3,305,2.9424
1985,2,1,4,292,3.2035
1985,2,1,5,537,3.0215
1985,2,2,1,93,0.5635
1985,2,2,2,102,1.6236
1985,2,2,3,109,2.7696
1985,2,2,4,107,2.3349
1985,2,2,5,142,2.1275
1985,2,3,1,85,1.4575
1985,2,3,2,108,1.1413
1985,2,3,3,108,1.3301
1985,2,3,4,147,1.9045
1985,2,3,5,165,1.7820
1985,3,1,1,447,-1.7917
1985,3,1,2,400,-1.2060
1985,3,1,3,303,-1.2711
1985,3,1,4,291,-2.8222
1985,3,1,5,533,-1.7512
1985,3,2,1,93,-1.4466
1985,3,2,2,99,-1.7999
1985,3,2,3,109,-2.1298
1985,3,2,4,107,-1.7661
1985,3,2,5,139,-1.6941
1985,3,3,1,85,-0.4733
1985,3,3,2,108,0.1269
1985,3,3,3,108,-0.4353
1985,3,3,4,147,1.7534
1985,3,3,5,164,-1.1197
1985,4,1,1,441,-3.0863
1985,4,1,2,398,-0.8826
1985,4,1,3,303,-0.4551
1985,4,1,4,290,-1.0090
1985,4,1,5,529,-1.9406
1985,4,2,1,92,-1.0352
1985,4,2,2,99,-0.7097
1985,4,2,3,109,-2.9631
1985,4,2,4,107,-1.0673
1985,4,2,5,139,-1.5304
1985,4,3,1,85,-1.2701
1985,4,3,2,108,-0.8183
1985,4,3,3,108,-0.1720
1985,4,3,4,147,-1.0712
1985,4,3,5,164,-0.4769
1985,5,1,1,437,2.4037
1985,5,1,2,396,2.3417
1985,5,1,3,301,3.5431
1985,5,1,4,289,2.7521
1985,5,1,5,527,2.3904
1985,5,2,1,92,2.7179
1985,5,2,2,99,3.3630
1985,5,2,3,108,4.2102
1985,5,2,4,106,3.8642
1985,5,2,5,139,5.6597
1985,5,3,1,85,6.3750
1985,5,3,2,108,5.7050
1985,5,3,3,108,4.4969
1985,5,3,4,147,6.9939
1985,5,3,5,164,6.6165
1985,6,1,1,433,0.0187
1985,6,1,2,388,0.0871
1985,6,1,3,298,0.0016
1985,6,1,4,288,0.5262
1985,6,1,5,523,0.0614
1985,6,2,1,91,0.4048
1985,6,2,2,97,1.3994
1985,6,2,3,105,1.2218
1985,6,2,4,106,1.8839
1985,6,2,5,137,2.0000
1985,6,3,1,83,1.5886
1985,6,3,2,108,1.3205
1985,6,3,3,108,0.6052
1985,6,3,4,147,1.7750
1985,6,3,5,164,3.7188
1985,7,1,1,557,2.8445
1985,7,1,2,399,3.8887
1985,7,1,3,336,2.8230
1985,7,1,4,315,2.8379
1985,7,1,5,601,1.8870
1985,7,2,1,87,3.1288
1985,7,2,2,105,2.7090
1985,7,2,3,117,3.0470
1985,7,2,4,108,2.8567
1985,7,2,5,179,2.6162
1985,7,3,1,91,-1.3383
1985,7,3,2,108,0.1393
1985,7,3,3,135,1.4295
1985,7,3,4,142,-0.8715
1985,7,3,5,160,-0.8429
1985,8,1,1,551,-1.4027
1985,8,1,2,396,1.1055
1985,8,1,3,333,-0.2394
1985,8,1,4,312,-1.5361
1985,8,1,5,596,-1.7066
1985,8,2,1,86,-0.8818
1985,8,2,2,105,-0.6611
1985,8,2,3,117,-0.0760
1985,8,2,4,108,-0.6985
1985,8,2,5,179,-2.2228
1985,8,3,1,90,0.2966
1985,8,3,2,108,-0.2675
1985,8,3,3,135,-0.7761
1985,8,3,4,142,0.5448
1985,8,3,5,160,-1.2753
1985,9,1,1,542,-5.3368
1985,9,1,2,394,-5.1106
1985,9,1,3,329,-4.8890
1985,9,1,4,309,-5.3765
1985,9,1,5,592,-6.8574
1985,9,2,1,85,-5.8768
1985,9,2,2,104,-3.3477
1985,9,2,3,117,-5.5437
1985,9,2,4,108,-5.8092
1985,9,2,5,178,-7.8559
1985,9,3,1,90,-2.9027
1985,9,3,2,108,-2.8852
1985,9,3,3,134,-1.9094
1985,9,3,4,140,-2.7817
1985,9,3,5,160,-5.9796
1985,10,1,1,540,1.3087
1985,10,1,2,392,2.8746
1985,10,1,3,328,1.7314
1985,10,1,4,307,2.7178
1985,10,1,5,587,1.9849
1985,10,2,1,85,3.4203
1985,10,2,2,104,4.6794
1985,10,2,3,117,3.2683
1985,10,2,4,108,4.2958
1985,10,2,5,178,3.2039
1985,10,3,1,90,2.0857
1985,10,3,2,105,4.5328
1985,10,3,3,132,4.2006
1985,10,3,4,140,4.7443
1985,10,3,5,159,4.7306
1985,11,1,1,528,5.3422
1985,11,1,2,388,5.7196
1985,11,1,3,327,5.1712
1985,11,1,4,305,5.8314
1985,11,1,5,585,5.9467
1985,11,2,1,84,5.9198
1985,11,2,2,102,6.1625
1985,11,2,3,117,7.0497
1985,11,2,4,107,8.7754
1985,11,2,5,176,7.4741
1985,11,3,1,90,7.5091
1985,11,3,2,104,7.2646
1985,11,3,3,132,6.9752
1985,11,3,4,139,7.1956
1985,11,3,5,159,6.1029
1985,12,1,1,522,3.0007
1985,12,1,2,384,4.3957
1985,12,1,3,322,3.0777
1985,12,1,4,301,5.2920
1985,12,1,5,581,2.8645
1985,12,2,1,82,3.7823
1985,12,2,2,101,4.7454
1985,12,2,3,117,4.3483
1985,12,2,4,106,5.0772
1985,12,2,5,175,4.9308
1985,12,3,1,89,5.9954
1985,12,3,2,104,3.6243
1985,12,3,3,130,6.0414
1985,12,3,4,139,3.2030
1985,12,3,5,159,3.2892
1986,1,1,1,517,3.2894
1986,1,1,2,379,1.7721
1986,1,1,3,318,3.4654
1986,1,1,4,298,0.7977
1986,1,1,5,574,2.6525
1986,1,2,1,82,-0.6391
1986,1,2,2,100,2.0789
1986,1,2,3,116,0.2286
1986,1,2,4,104,2.9728
1986,1,2,5,175,1.0574
1986,1,3,1,87,-0.4368
1986,1,3,2,104,0.1715
1986,1,3,3,129,0.3721
1986,1,3,4,138,0.4784
1986,1,3,5,159,1.0595
1986,2,1,1,512,5.3803
1986,2,1,2,377,6.4320
1986,2,1,3,311,4.9935
1986,2,1,4,299,7.5132
1986,2,1,5,569,5.6796
1986,2,2,1,81,5.3883
1986,2,2,2,100,8.8072
1986,2,2,3,115,5.2922
1986,2,2,4,103,8.1469
1986,2,2,5,174,6.0288
1986,2,3,1,87,8.2148
1986,2,3,2,103,7.8411
1986,2,3,3,129,5.9437
1986,2,3,4,138,8.4724
1986,2,3,5,158,8.2205
1986,3,1,1,509,4.7711
1986,3,1,2,378,5.5262
1986,3,1,3,311,5.2945
1986,3,1,4,297,5.4545
1986,3,1,5,565,3.2371
1986,3,2,1,80,6.0682
1986,3,2,2,100,3.7438
1986,3,2,3,115,6.9315
1986,3,2,4,101,6.7480
1986,3,2,5,174,4.1114
1986,3,3,1,86,5.9213
1986,3,3,2,103,5.2918
1986,3,3,3,129,4.8072
1986,3,3,4,138,6.0879
1986,3,3,5,157,4.1244
1986,4,1,1,505,1.1913
1986,4,1,2,376,-0.4595
1986,4,1,3,307,3.8099
1986,4,1,4,295,1.2933
1986,4,1,5,562,2.2882
1986,4,2,1,79,-0.7681
1986,4,2,2,100,1.6043
1986,4,2,3,115,1.0760
1986,4,2,4,101,2.7897
1986,4,2,5,172,1.5348
1986,4,3,1,86,1.1220
1986,4,3,2,103,-0.5196
1986,4,3,3,128,-0.4689
1986,4,3,4,137,-1.3894
1986,4,3,5,157,-0.8345
1986,5,1,1,497,5.3003
1986,5,1,2,373,3.2291
1986,5,1,3,306,2.7956
1986,5,1,4,293,4.3002
1986,5,1,5,557,3.5004
1986,5,2,1,79,4.9026
1986,5,2,2,100,3.5837
1986,5,2,3,113,2.5906
1986,5,2,4,101,5.8678
1986,5,2,5,170,2.7742
1986,5,3,1,84,5.9990
1986,5,3,2,103,6.1619
1986,5,3,3,126,4.8562
1986,5,3,4,137,4.6154
1986,5,3,5,155,4.8669
1986,6,1,1,490,-0.1966
1986,6,1,2,372,1.0346
1986,6,1,3,301,0.9242
1986,6,1,4,290,-0.4005
1986,6,1,5,549,-1.7449
1986,6,2,1,79,-0.6912
1986,6,2,2,100,2.0835
1986,6,2,3,113,0.3099
1986,6,2,4,100,0.4699
1986,6,2,5,170,-1.0290
1986,6,3,1,82,2.1145
1986,6,3,2,103,1.5335
1986,6,3,3,126,1.0221
1986,6,3,4,136,3.6854
1986,6,3,5,155,-0.7774
1986,7,1,1,618,-9.3039
1986,7,1,2,507,-7.6421
1986,7,1,3,359,-8.4961
1986,7,1,4,321,-8.4912
1986,7,1,5,497,-9.7185
1986,7,2,1,99,-9.8892
1986,7,2,2,120,-9.4048
1986,7,2,3,100,-6.6495
1986,7,2,4,138,-8.8873
1986,7,2,5,185,-11.4720
1986,7,3,1,85,-5.5571
1986,7,3,2,112,-4.9197
1986,7,3,3,129,-4.9892
1986,7,3,4,146,-3.8513
1986,7,3,5,158,-8.0336
1986,8,1,1,611,2.0061
1986,8,1,2,502,1.1661
1986,8,1,3,351,0.1306
1986,8,1,4,316,1.8553
1986,8,1,5,494,0.8194
1986,8,2,1,99,5.0375
1986,8,2,2,120,4.1103
1986,8,2,3,100,4.5333
1986,8,2,4,138,3.5411
1986,8,2,5,184,4.1769
1986,8,3,1,85,11.9372
1986,8,3,2,112,7.7779
1986,8,3,3,129,5.7043
1986,8,3,4,145,7.1933
1986,8,3,5,158,4.9602
1986,9,1,1,600,-4.7741
1986,9,1,2,500,-5.6091
1986,9,1,3,348,-5.6005
1986,9,1,4,317,-5.7708
1986,9,1,5,492,-7.1863
1986,9,2,1,99,-4.0720
1986,9,2,2,118,-4.5091
1986,9,2,3,99,-5.1838
1986,9,2,4,138,-7.2848
1986,9,2,5,184,-8.1622
1986,9,3,1,84,-4.3634
1986,9,3,2,111,-6.3727
1986,9,3,3,129,-9.1156
1986,9,3,4,144,-8.0374
1986,9,3,5,158,-8.4137
1986,10,1,1,589,1.0425
1986,10,1,2,497,3.5268
1986,10,1,3,344,3.3279
1986,10,1,4,315,2.4446
1986,10,1,5,485,1.3242
1986,10,2,1,98,5.1944
1986,10,2,2,116,3.5680
1986,10,2,3,99,3.9700
1986,10,2,4,137,3.0862
1986,10,2,5,184,5.9671
1986,10,3,1,84,5.0776
1986,10,3,2,111,6.9704
1986,10,3,3,128,6.5525
1986,10,3,4,144,3.7942
1986,10,3,5,157,7.5250
1986,11,1,1,582,0.6848
1986,11,1,2,488,0.5062
1986,11,1,3,341,-1.2219
1986,11,1,4,315,-0.3540
1986,11,1,5,475,-1.5042
1986,11,2,1,97,-0.0880
1986,11,2,2,116,1.9943
1986,11,2,3,98,0.0513
1986,11,2,4,137,2.2328
1986,11,2,5,184,-0.1000
1986,11,3,1,81,2.7933
1986,11,3,2,110,1.9176
1986,11,3,3,128,3.2359
1986,11,3,4,143,2.4261
1986,11,3,5,157,2.0024
1986,12,1,1,567,-3.3626
1986,12,1,2,477,-2.9929
1986,12,1,3,333,-1.9970
1986,12,1,4,314,-1.7385
1986,12,1,5,471,-4.0444
1986,12,2,1,97,-2.6768
1986,12,2,2,115,-2.3147
1986,12,2,3,98,-2.1375
1986,12,2,4,137,-1.6098
1986,12,2,5,182,-3.1714
1986,12,3,1,81,-0.8092
1986,12,3,2,110,-3.5320
1986,12,3,3,127,-2.1684
1986,12,3,4,143,-2.9519
1986,12,3,5,156,-3.6940
1987,1,1,1,556,11.0868
1987,1,1,2,469,10.3357
1987,1,1,3,326,9.9025
1987,1,1,4,309,8.2843
1987,1,1,5,460,11.6238
1987,1,2,1,95,13.1394
1987,1,2,2,112,10.7695
1987,1,2,3,97,11.7822
1987,1,2,4,134,12.2760
1987,1,2,5,178,13.9567
1987,1,3,1,80,12.4024
1987,1,3,2,109,12.1560
1987,1,3,3,127,13.0501
1987,1,3,4,139,14.5948
1987,1,3,5,155,14.2362
1987,2,1,1,554,7.3719
1987,2,1,2,464,9.6822
1987,2,1,3,323,10.0183
1987,2,1,4,306,8.6192
1987,2,1,5,454,7.3840
1987,2,2,1,94,5.0049
1987,2,2,2,112,6.7493
1987,2,2,3,97,6.3121
1987,2,2,4,132,8.2514
1987,2,2,5,177,9.6504
1987,2,3,1,80,3.3732
1987,2,3,2,109,3.3326
1987,2,3,3,126,4.9300
1987,2,3,4,138,3.5221
1987,2,3,5,155,5.6059
1987,3,1,1,551,5.5577
1987,3,1,2,462,1.2512
1987,3,1,3,323,1.1593
1987,3,1,4,306,2.0714
1987,3,1,5,451,3.4690
1987,3,2,1,94,3.8157
1987,3,2,2,111,2.3158
1987,3,2,3,97,1.3222
1987,3,2,4,132,1.3083
1987,3,2,5,177,0.7026
1987,3,3,1,80,7.6980
1987,3,3,2,108,3.5003
1987,3,3,3,126,0.3647
1987,3,3,4,138,3.6672
1987,3,3,5,154,1.6179
1987,4,1,1,543,-2.0695
1987,4,1,2,459,-1.4657
1987,4,1,3,318,-2.5337
1987,4,1,4,303,-2.5829
1987,4,1,5,451,-1.1438
1987,4,2,1,94,-2.3529
1987,4,2,2,111,-4.0458
1987,4,2,3,97,-3.8798
1987,4,2,4,131,-4.3609
1987,4,2,5,177,-1.6972
1987,4,3,1,80,-1.4150
1987,4,3,2,108,0.2317
1987,4,3,3,126,-2.2507
1987,4,3,4,137,0.1468
1987,4,3,5,154,-0.5361
1987,5,1,1,535,1.7959
1987,5,1,2,455,0.3455
1987,5,1,3,315,-1.1356
1987,5,1,4,303,1.0282
1987,5,1,5,449,0.0788
1987,5,2,1,93,0.7981
1987,5,2,2,111,1.3431
1987,5,2,3,96,-0.0032
1987,5,2,4,131,-0.1138
1987,5,2,5,176,1.0149
1987,5,3,1,79,2.5723
1987,5,3,2,107,1.6047
1987,5,3,3,126,0.5485
1987,5,3,4,137,0.3988
1987,5,3,5,154,0.6845
1987,6,1,1,532,3.1022
1987,6,1,2,452,1.0536
1987,6,1,3,315,1.2289
1987,6,1,4,302,2.1042
1987,6,1,5,448,0.2487
1987,6,2,1,93,1.9440
1987,6,2,2,110,5.4361
1987,6,2,3,96,3.9776
1987,6,2,4,130,2.9377
1987,6,2,5,175,2.1776
1987,6,3,1,79,5.6511
1987,6,3,2,107,5.3399
1987,6,3,3,126,5.0626
1987,6,3,4,137,4.3529
1987,6,3,5,154,4.2358
1987,7,1,1,681,5.0097
1987,7,1,2,507,2.2382
1987,7,1,3,302,2.8728
1987,7,1,4,353,2.6765
1987,7,1,5,473,2.9123
1987,7,2,1,99,7.0545
1987,7,2,2,109,4.7111
1987,7,2,3,101,3.9647
1987,7,2,4,128,3.9416
1987,7,2,5,160,2.2720
1987,7,3,1,93,6.8268
1987,7,3,2,107,3.9655
1987,7,3,3,124,4.1373
1987,7,3,4,139,3.5968
1987,7,3,5,148,6.1319
1987,8,1,1,670,1.4747
1987,8,1,2,504,1.9371
1987,8,1,3,302,2.9734
1987,8,1,4,352,2.1373
1987,8,1,5,467,1.6752
1987,8,2,1,98,3.3183
1987,8,2,2,108,3.9566
1987,8,2,3,100,4.4362
1987,8,2,4,128,2.9278
1987,8,2,5,159,3.7571
1987,8,3,1,92,2.6306
1987,8,3,2,107,4.6210
1987,8,3,3,124,4.3479
1987,8,3,4,138,3.0600
1987,8,3,5,148,3.9812
1987,9,1,1,665,-0.8659
1987,9,1,2,501,-0.0770
1987,9,1,3,300,1.5856
1987,9,1,4,351,-1.7915
1987,9,1,5,464,-2.0499
1987,9,2,1,97,-0.3410
1987,9,2,2,108,-2.2305
1987,9,2,3,97,-1.4800
1987,9,2,4,126,-0.9236
1987,9,2,5,159,-1.9547
1987,9,3,1,92,-1.0898
1987,9,3,2,107,-0.1815
1987,9,3,3,124,-0.6892
1987,9,3,4,137,-4.6632
1987,9,3,5,146,-3.2199
1987,10,1,1,655,-31.9202
1987,10,1,2,496,-29.7940
1987,10,1,3,300,-30.7968
1987,10,1,4,348,-29.9248
1987,10,1,5,464,-32.2308
1987,10,2,1,94,-29.2327
1987,10,2,2,108,-29.2862
1987,10,2,3,96,-28.2691
1987,10,2,4,124,-26.9855
1987,10,2,5,158,-34.2319
1987,10,3,1,91,-22.6209
1987,10,3,2,107,-18.9035
1987,10,3,3,123,-20.5735
1987,10,3,4,137,-20.6382
1987,10,3,5,146,-24.0747
1987,11,1,1,645,-5.1414
1987,11,1,2,490,-3.6939
1987,11,1,3,298,-4.5188
1987,11,1,4,347,-6.4770
1987,11,1,5,457,-6.2825
1987,11,2,1,91,-2.6290
1987,11,2,2,108,-4.3227
1987,11,2,3,96,-3.5871
1987,11,2,4,124,-3.6713
1987,11,2,5,157,-6.1216
1987,11,3,1,91,-8.5450
1987,11,3,2,107,-7.6686
1987,11,3,3,122,-6.8864
1987,11,3,4,136,-7.5049
1987,11,3,5,145,-8.8387
1987,12,1,1,632,3.7681
1987,12,1,2,486,6.0198
1987,12,1,3,297,6.9003
1987,12,1,4,344,5.1877
1987,12,1,5,451,3.7807
1987,12,2,1,90,8.0214
1987,12,2,2,107,8.9664
1987,12,2,3,96,11.8686
1987,12,2,4,123,9.8898
1987,12,2,5,158,9.9342
1987,12,3,1,91,8.1063
1987,12,3,2,107,7.5075
1987,12,3,3,120,7.2646
1987,12,3,4,136,6.1810
1987,12,3,5,145,10.1415
1988,1,1,1,621,6.8249
1988,1,1,2,480,4.4424
1988,1,1,3,296,4.5393
1988,1,1,4,341,6.1366
1988,1,1,5,446,5.7438
1988,1,2,1,89,3.3192
1988,1,2,2,106,4.6733
1988,1,2,3,94,2.8987
1988,1,2,4,121,0.7322
1988,1,2,5,158,1.4386
1988,1,3,1,91,4.7431
1988,1,3,2,107,4.5704
1988,1,3,3,120,3.3669
1988,1,3,4,136,4.5226
1988,1,3,5,144,2.3693
1988,2,1,1,613,5.7634
1988,2,1,2,478,8.3036
1988,2,1,3,293,9.8830
1988,2,1,4,338,7.5043
1988,2,1,5,444,7.2844
1988,2,2,1,88,10.2626
1988,2,2,2,106,9.8236
1988,2,2,3,94,8.6258
1988,2,2,4,120,8.0194
1988,2,2,5,156,8.6369
1988,2,3,1,91,4.8346
1988,2,3,2,107,4.9712
1988,2,3,3,120,4.6549
1988,2,3,4,136,5.0632
1988,2,3,5,144,5.7279
1988,3,1,1,604,6.1962
1988,3,1,2,473,5.1416
1988,3,1,3,292,7.1237
1988,3,1,4,331,5.4095
1988,3,1,5,439,3.8611
1988,3,2,1,85,3.9225
1988,3,2,2,107,3.9717
1988,3,2,3,94,3.5198
1988,3,2,4,120,2.4254
1988,3,2,5,156,3.6215
1988,3,3,1,91,-0.1553
1988,3,3,2,107,-0.6283
1988,3,3,3,120,-4.9477
1988,3,3,4,136,-3.1308
1988,3,3,5,144,-2.9059
1988,4,1,1,597,2.1465
1988,4,1,2,471,2.8981
1988,4,1,3,288,2.3437
1988,4,1,4,330,1.3001
1988,4,1,5,431,2.2885
1988,4,2,1,85,2.1169
1988,4,2,2,106,2.5349
1988,4,2,3,93,2.0304
1988,4,2,4,119,1.3351
1988,4,2,5,156,2.2032
1988,4,3,1,90,1.2273
1988,4,3,2,107,1.7420
1988,4,3,3,119,1.9487
1988,4,3,4,135,0.8337
1988,4,3,5,144,-0.0739
1988,5,1,1,593,-2.6538
1988,5,1,2,468,-0.6534
1988,5,1,3,284,-3.2802
1988,5,1,4,327,-2.5555
1988,5,1,5,426,-1.3691
1988,5,2,1,84,-1.1620
1988,5,2,2,105,-2.0351
1988,5,2,3,93,-0.4906
1988,5,2,4,119,-1.0593
1988,5,2,5,154,-1.6724
1988,5,3,1,90,0.2722
1988,5,3,2,106,0.0066
1988,5,3,3,119,1.1790
1988,5,3,4,135,0.4720
1988,5,3,5,143,-0.5017
1988,6,1,1,584,4.8526
1988,6,1,2,458,6.1917
1988,6,1,3,282,6.3379
1988,6,1,4,322,6.5953
1988,6,1,5,421,6.8500
1988,6,2,1,83,7.6016
1988,6,2,2,105,7.7483
1988,6,2,3,92,8.0188
1988,6,2,4,117,8.8294
1988,6,2,5,153,6.5456
1988,6,3,1,90,1.2442
1988,6,3,2,105,2.8652
1988,6,3,3,119,5.4103
1988,6,3,4,135,6.3795
1988,6,3,5,142,6.6146
1988,7,1,1,643,0.3405
1988,7,1,2,477,0.4158
1988,7,1,3,362,-0.8919
1988,7,1,4,327,-1.4554
1988,7,1,5,522,-0.2252
1988,7,2,1,95,-1.0382
1988,7,2,2,113,0.2863
1988,7,2,3,115,-1.7376
1988,7,2,4,119,-0.9280
1988,7,2,5,184,-1.9545
1988,7,3,1,103,-0.1998
1988,7,3,2,118,-1.1924
1988,7,3,3,128,-0.7346
1988,7,3,4,148,-1.1040
1988,7,3,5,120,-1.0155
1988,8,1,1,637,-2.6027
1988,8,1,2,475,-0.6734
1988,8,1,3,358,-2.6157
1988,8,1,4,326,-1.0408
1988,8,1,5,519,-3.8752
1988,8,2,1,95,-2.1954
1988,8,2,2,113,-2.2489
1988,8,2,3,114,-3.5198
1988,8,2,4,117,-2.4587
1988,8,2,5,183,-3.1063
1988,8,3,1,103,-2.2701
1988,8,3,2,118,-3.4396
1988,8,3,3,127,-4.3010
1988,8,3,4,147,-2.5534
1988,8,3,5,120,-2.9259
1988,9,1,1,627,0.2290
1988,9,1,2,469,3.4829
1988,9,1,3,356,3.0554
1988,9,1,4,323,2.2433
1988,9,1,5,512,2.5004
1988,9,2,1,92,2.2864
1988,9,2,2,112,3.6287
1988,9,2,3,111,2.5527
1988,9,2,4,117,3.4709
1988,9,2,5,182,2.1239
1988,9,3,1,103,2.7377
1988,9,3,2,117,4.7969
1988,9,3,3,127,3.5372
1988,9,3,4,147,4.4154
1988,9,3,5,120,5.0258
1988,10,1,1,622,-2.6949
1988,10,1,2,468,-1.6597
1988,10,1,3,353,-0.8719
1988,10,1,4,317,-3.0329
1988,10,1,5,510,-1.5483
1988,10,2,1,92,0.9208
1988,10,2,2,110,-0.6959
1988,10,2,3,106,0.5287
1988,10,2,4,117,-0.7408
1988,10,2,5,181,-1.2258
1988,10,3,1,103,4.7908
1988,10,3,2,117,3.0682
1988,10,3,3,127,2.7117
1988,10,3,4,146,0.6107
1988,10,3,5,120,3.0986
1988,11,1,1,613,-3.7944
1988,11,1,2,459,-4.0751
1988,11,1,3,353,-3.0749
1988,11,1,4,317,-3.6416
1988,11,1,5,506,-5.1948
1988,11,2,1,92,-2.1971
1988,11,2,2,110,-1.8241
1988,11,2,3,106,-3.8137
1988,11,2,4,116,-2.2086
1988,11,2,5,178,-4.0999
1988,11,3,1,101,-0.5220
1988,11,3,2,117,-1.4470
1988,11,3,3,126,-1.0967
1988,11,3,4,145,-1.4713
1988,11,3,5,120,-2.0476
1988,12,1,1,608,3.6667
1988,12,1,2,455,4.1314
1988,12,1,3,350,4.9267
1988,12,1,4,312,4.4611
1988,12,1,5,500,3.2872
1988,12,2,1,90,6.1623
1988,12,2,2,110,4.2219
1988,12,2,3,105,4.7866
1988,12,2,4,116,3.6514
1988,12,2,5,175,4.2734
1988,12,3,1,98,1.9859
1988,12,3,2,117,1.9827
1988,12,3,3,126,2.3878
1988,12,3,4,145,1.8044
1988,12,3,5,120,2.9957
1989,1,1,1,600,6.1550
1989,1,1,2,450,4.3477
1989,1,1,3,346,6.4773
1989,1,1,4,308,3.7612
1989,1,1,5,493,5.2387
1989,1,2,1,89,6.8691
1989,1,2,2,110,3.8297
1989,1,2,3,105,1.9857
1989,1,2,4,116,4.1350
1989,1,2,5,173,5.0981
1989,1,3,1,98,6.1402
1989,1,3,2,117,7.4331
1989,1,3,3,126,6.1271
1989,1,3,4,143,6.4147
1989,1,3,5,119,7.3778
1989,2,1,1,590,0.4852
1989,2,1,2,447,1.3221
1989,2,1,3,344,0.7995
1989,2,1,4,306,-0.6600
1989,2,1,5,488,0.4429
1989,2,2,1,89,1.8120
1989,2,2,2,110,4.1380
1989,2,2,3,104,-0.0594
1989,2,2,4,115,0.2872
1989,2,2,5,172,-0.1686
1989,2,3,1,98,-0.1298
1989,2,3,2,115,-2.3939
1989,2,3,3,126,-2.9459
1989,2,3,4,143,-2.6398
1989,2,3,5,119,-2.6414
1989,3,1,1,585,3.5690
1989,3,1,2,442,3.0699
1989,3,1,3,337,1.7853
1989,3,1,4,303,2.9284
1989,3,1,5,485,2.0673
1989,3,2,1,87,3.9053
1989,3,2,2,109,3.5593
1989,3,2,3,104,2.1181
1989,3,2,4,115,1.0483
1989,3,2,5,171,4.0335
1989,3,3,1,98,3.3436
1989,3,3,2,115,2.4437
1989,3,3,3,126,0.5182
1989,3,3,4,143,1.2427
1989,3,3,5,119,1.5844
1989,4,1,1,579,3.3370
1989,4,1,2,439,3.7626
1989,4,1,3,334,2.8559
1989,4,1,4,299,3.1395
1989,4,1,5,482,2.3110
1989,4,2,1,86,5.0140
1989,4,2,2,109,6.1974
1989,4,2,3,104,3.7950
1989,4,2,4,113,4.2410
1989,4,2,5,170,4.3823
1989,4,3,1,97,3.9154
1989,4,3,2,115,5.8792
1989,4,3,3,126,5.6794
1989,4,3,4,143,5.0509
1989,4,3,5,118,5.6127
1989,5,1,1,577,3.2117
1989,5,1,2,437,3.8975
1989,5,1,3,332,4.3151
1989,5,1,4,296,3.5646
1989,5,1,5,477,3.0212
1989,5,2,1,85,3.5427
1989,5,2,2,108,5.4054
1989,5,2,3,104,2.9745
1989,5,2,4,113,5.1918
1989,5,2,5,168,3.8716
1989,5,3,1,97,3.4524
1989,5,3,2,115,2.8199
1989,5,3,3,126,3.9862
1989,5,3,4,143,5.1946
1989,5,3,5,117,5.5008
1989,6,1,1,570,-0.6211
1989,6,1,2,433,-1.6021
1989,6,1,3,328,-1.3235
1989,6,1,4,293,-2.0594
1989,6,1,5,471,-2.1693
1989,6,2,1,84,-0.9237
1989,6,2,2,108,-1.3442
1989,6,2,3,103,-0.8603
1989,6,2,4,113,-0.7835
1989,6,2,5,167,-3.6176
1989,6,3,1,96,-0.3083
1989,6,3,2,115,-0.2515
1989,6,3,3,126,-0.4208
1989,6,3,4,142,-1.1536
1989,6,3,5,117,-1.5510
1989,7,1,1,609,3.5588
1989,7,1,2,572,3.3943
1989,7,1,3,368,2.8971
1989,7,1,4,312,2.5497
1989,7,1,5,554,2.3006
1989,7,2,1,86,3.9756
1989,7,2,2,116,2.7960
1989,7,2,3,109,3.7253
1989,7,2,4,131,5.8842
1989,7,2,5,169,5.7053
1989,7,3,1,87,9.3655
1989,7,3,2,102,7.6634
1989,7,3,3,122,7.5050
1989,7,3,4,132,9.0808
1989,7,3,5,137,7.9675
1989,8,1,1,603,1.8790
1989,8,1,2,567,1.5909
1989,8,1,3,366,1.0106
1989,8,1,4,311,1.4065
1989,8,1,5,553,1.9907
1989,8,2,1,86,2.0535
1989,8,2,2,116,1.6193
1989,8,2,3,109,2.5776
1989,8,2,4,131,2.4668
1989,8,2,5,168,4.9519
1989,8,3,1,87,2.9583
1989,8,3,2,102,0.8725
1989,8,3,3,120,2.5248
1989,8,3,4,132,1.4814
1989,8,3,5,134,2.0251
1989,9,1,1,599,-0.4346
1989,9,1,2,560,0.0310
1989,9,1,3,363,-0.7890
1989,9,1,4,309,0.7585
1989,9,1,5,548,-0.1052
1989,9,2,1,85,0.8192
1989,9,2,2,115,0.4151
1989,9,2,3,109,1.2844
1989,9,2,4,131,-0.3762
1989,9,2,5,165,1.7546
1989,9,3,1,86,0.6753
1989,9,3,2,102,-0.8095
1989,9,3,3,118,-0.3370
1989,9,3,4,132,-0.7155
