year,month,rank_ME,rank_dFNL,nstocks,ret_vw
1971,9,1,4,96,-1.9159
1971,9,1,5,165,0.6181
1971,9,2,1,81,0.0134
1971,9,2,2,78,-0.8435
1971,9,2,3,65,-1.9382
1971,9,2,4,51,-1.1575
1971,9,2,5,85,-0.9159
1971,9,3,1,62,-0.1549
1971,9,3,2,109,0.2917
1971,9,3,3,127,-0.7639
1971,9,3,4,138,-0.5510
1971,9,3,5,115,-0.7148
1971,10,1,1,267,-6.2947
1971,10,1,2,123,-6.7403
1971,10,1,3,106,-6.1868
1971,10,1,4,96,-7.2982
1971,10,1,5,165,-7.8133
1971,10,2,1,80,-6.1013
1971,10,2,2,78,-6.5461
1971,10,2,3,65,-3.7149
1971,10,2,4,51,-5.2841
1971,10,2,5,85,-4.3053
1971,10,3,1,62,-5.7055
1971,10,3,2,109,-4.0266
1971,10,3,3,127,-3.4278
1971,10,3,4,138,-4.5984
1971,10,3,5,115,-3.1031
1971,11,1,1,267,-4.4584
1971,11,1,2,123,-5.1824
1971,11,1,3,106,-3.2947
1971,11,1,4,96,-4.6035
1971,11,1,5,165,-4.8506
1971,11,2,1,80,-1.7848
1971,11,2,2,78,-2.2785
1971,11,2,3,65,-1.8886
1971,11,2,4,51,-3.1647
1971,11,2,5,85,-2.5575
1971,11,3,1,62,-0.1118
1971,11,3,2,109,0.5135
1971,11,3,3,127,0.4538
1971,11,3,4,138,-0.5671
1971,11,3,5,115,0.1874
1971,12,1,1,266,12.9075
1971,12,1,2,123,12.4168
1971,12,1,3,106,12.6794
1971,12,1,4,95,14.8383
1971,12,1,5,164,12.9431
1971,12,2,1,80,11.3597
1971,12,2,2,78,12.8440
1971,12,2,3,65,11.2788
1971,12,2,4,51,9.6125
1971,12,2,5,85,13.9168
1971,12,3,1,62,10.1013
1971,12,3,2,109,7.9808
1971,12,3,3,127,9.3512
1971,12,3,4,138,9.5743
1971,12,3,5,115,9.2331
1972,1,1,1,265,14.9304
1972,1,1,2,123,13.1395
1972,1,1,3,106,13.0150
1972,1,1,4,95,11.5475
1972,1,1,5,164,11.6662
1972,1,2,1,80,7.5204
1972,1,2,2,77,8.2074
1972,1,2,3,65,6.0354
1972,1,2,4,51,5.5680
1972,1,2,5,85,6.8510
1972,1,3,1,62,0.9408
1972,1,3,2,109,1.8228
1972,1,3,3,127,2.7920
1972,1,3,4,138,0.7432
1972,1,3,5,115,2.7194
1972,2,1,1,263,4.0771
1972,2,1,2,123,3.0487
1972,2,1,3,106,3.9501
1972,2,1,4,94,7.7642
1972,2,1,5,164,3.3716
1972,2,2,1,80,3.6570
1972,2,2,2,77,3.9748
1972,2,2,3,65,4.0125
1972,2,2,4,50,0.8084
1972,2,2,5,85,3.2370
1972,2,3,1,62,3.4921
1972,2,3,2,109,3.6904
1972,2,3,3,127,3.3171
1972,2,3,4,138,2.9464
1972,2,3,5,115,1.6275
1972,3,1,1,262,-0.1410
1972,3,1,2,123,-1.7055
1972,3,1,3,106,0.7718
1972,3,1,4,94,-0.8049
1972,3,1,5,164,-2.6687
1972,3,2,1,80,-1.0300
1972,3,2,2,77,0.5654
1972,3,2,3,65,0.7304
1972,3,2,4,50,1.4108
1972,3,2,5,85,0.5727
1972,3,3,1,62,-0.4872
1972,3,3,2,109,1.9186
1972,3,3,3,127,0.7637
1972,3,3,4,138,0.9259
1972,3,3,5,115,-1.2204
1972,4,1,1,260,0.8330
1972,4,1,2,122,0.4127
1972,4,1,3,106,1.2847
1972,4,1,4,93,1.3327
1972,4,1,5,164,-0.4134
1972,4,2,1,80,0.7336
1972,4,2,2,77,0.4067
1972,4,2,3,65,1.5705
1972,4,2,4,50,2.8639
1972,4,2,5,85,0.5413
1972,4,3,1,62,1.4851
1972,4,3,2,109,-0.1097
1972,4,3,3,127,0.7947
1972,4,3,4,138,0.1423
1972,4,3,5,115,0.9491
1972,5,1,1,259,-2.0076
1972,5,1,2,122,-2.1785
1972,5,1,3,105,-1.5827
1972,5,1,4,93,-3.2496
1972,5,1,5,164,-2.3500
1972,5,2,1,80,-2.4971
1972,5,2,2,77,-0.0317
1972,5,2,3,65,-2.0521
1972,5,2,4,50,-4.0371
1972,5,2,5,85,-0.6382
1972,5,3,1,62,2.3663
1972,5,3,2,109,1.9718
1972,5,3,3,127,3.0435
1972,5,3,4,138,1.1995
1972,5,3,5,115,1.9351
1972,6,1,1,258,-3.3931
1972,6,1,2,122,-4.5613
1972,6,1,3,105,-3.8870
1972,6,1,4,93,-2.5054
1972,6,1,5,164,-3.8122
1972,6,2,1,80,-1.8779
1972,6,2,2,77,-1.3326
1972,6,2,3,65,-3.6739
1972,6,2,4,50,-2.2227
1972,6,2,5,85,-3.8687
1972,6,3,1,62,-2.1351
1972,6,3,2,109,-0.5286
1972,6,3,3,127,-2.0080
1972,6,3,4,138,-2.3451
1972,6,3,5,114,-3.0822
1972,7,1,1,244,-3.5439
1972,7,1,2,145,-3.4566
1972,7,1,3,121,-4.3834
1972,7,1,4,101,-2.6690
1972,7,1,5,169,-5.6014
1972,7,2,1,86,-4.7419
1972,7,2,2,75,-3.2437
1972,7,2,3,81,-1.7432
1972,7,2,4,68,-3.1741
1972,7,2,5,78,-4.7157
1972,7,3,1,91,-3.4585
1972,7,3,2,113,0.1291
1972,7,3,3,120,1.2740
1972,7,3,4,130,0.2626
1972,7,3,5,124,-0.7087
1972,8,1,1,241,0.4706
1972,8,1,2,144,-0.3476
1972,8,1,3,121,-0.2735
1972,8,1,4,101,1.8325
1972,8,1,5,169,-0.4979
1972,8,2,1,85,0.8402
1972,8,2,2,75,2.2315
1972,8,2,3,81,1.5461
1972,8,2,4,68,4.1239
1972,8,2,5,78,0.4864
1972,8,3,1,91,3.4232
1972,8,3,2,113,3.7833
1972,8,3,3,120,2.9083
1972,8,3,4,130,4.4945
1972,8,3,5,124,3.7459
1972,9,1,1,242,-3.9988
1972,9,1,2,144,-4.3380
1972,9,1,3,121,-4.6424
1972,9,1,4,99,-3.9682
1972,9,1,5,169,-4.7960
1972,9,2,1,85,-2.9937
1972,9,2,2,74,-3.5079
1972,9,2,3,80,-2.3892
1972,9,2,4,68,-2.6755
1972,9,2,5,78,-0.9275
1972,9,3,1,91,-2.8915
1972,9,3,2,113,-2.0848
1972,9,3,3,119,0.3464
1972,9,3,4,130,-0.8775
1972,9,3,5,124,0.8431
1972,10,1,1,242,-1.5277
1972,10,1,2,143,-1.9671
1972,10,1,3,120,-2.3424
1972,10,1,4,98,-3.0185
1972,10,1,5,168,-4.5398
1972,10,2,1,85,-1.7757
1972,10,2,2,74,-0.9056
1972,10,2,3,80,-0.4357
1972,10,2,4,68,-0.1496
1972,10,2,5,78,0.3534
1972,10,3,1,91,-0.1574
1972,10,3,2,113,1.4250
1972,10,3,3,119,0.2620
1972,10,3,4,130,1.2186
1972,10,3,5,124,3.0180
1972,11,1,1,242,5.5310
1972,11,1,2,142,3.4856
1972,11,1,3,121,4.0814
1972,11,1,4,98,8.6317
1972,11,1,5,168,3.9329
1972,11,2,1,85,5.9725
1972,11,2,2,74,7.9130
1972,11,2,3,80,6.6257
1972,11,2,4,67,6.1591
1972,11,2,5,78,5.7369
1972,11,3,1,91,7.0168
1972,11,3,2,113,5.3279
1972,11,3,3,119,3.5194
1972,11,3,4,129,5.3180
1972,11,3,5,124,6.1793
1972,12,1,1,242,-1.6757
1972,12,1,2,142,-1.8887
1972,12,1,3,121,-0.6353
1972,12,1,4,98,-1.4119
1972,12,1,5,167,-4.1552
1972,12,2,1,85,-1.9442
1972,12,2,2,73,-0.3580
1972,12,2,3,80,-1.0666
1972,12,2,4,67,-1.8265
1972,12,2,5,78,0.6072
1972,12,3,1,91,-0.5866
1972,12,3,2,113,0.4814
1972,12,3,3,119,2.7025
1972,12,3,4,130,0.9676
1972,12,3,5,124,1.2331
1973,1,1,1,242,-3.1124
1973,1,1,2,142,-4.3983
1973,1,1,3,121,-3.4872
1973,1,1,4,99,-3.8531
1973,1,1,5,166,-4.7182
1973,1,2,1,85,-7.0145
1973,1,2,2,73,-6.7677
1973,1,2,3,80,-5.4737
1973,1,2,4,67,-3.3769
1973,1,2,5,77,-7.3358
1973,1,3,1,91,-5.2457
1973,1,3,2,113,-2.7405
1973,1,3,3,119,-0.1960
1973,1,3,4,130,-1.7756
1973,1,3,5,124,-3.5088
1973,2,1,1,241,-8.8576
1973,2,1,2,141,-7.6556
1973,2,1,3,121,-7.4995
1973,2,1,4,99,-6.3288
1973,2,1,5,166,-9.4918
1973,2,2,1,85,-8.2755
1973,2,2,2,73,-6.8994
1973,2,2,3,80,-9.2431
1973,2,2,4,67,-6.9070
1973,2,2,5,77,-6.9359
1973,2,3,1,91,-5.8403
1973,2,3,2,113,-4.1213
1973,2,3,3,119,-3.2405
1973,2,3,4,130,-3.6366
1973,2,3,5,124,-3.9119
1973,3,1,1,241,-2.1538
1973,3,1,2,140,-1.1627
1973,3,1,3,121,-4.6629
1973,3,1,4,99,-1.4436
1973,3,1,5,165,-3.2156
1973,3,2,1,85,-2.9453
1973,3,2,2,73,-1.9834
1973,3,2,3,80,-1.8295
1973,3,2,4,67,-2.4591
1973,3,2,5,77,-2.5461
1973,3,3,1,91,-2.0048
1973,3,3,2,113,0.0532
1973,3,3,3,118,0.3056
1973,3,3,4,129,-0.7010
1973,3,3,5,124,-0.8479
1973,4,1,1,241,-8.3078
1973,4,1,2,140,-6.1665
1973,4,1,3,120,-6.4332
1973,4,1,4,98,-5.5539
1973,4,1,5,164,-8.9098
1973,4,2,1,85,-8.1701
1973,4,2,2,73,-5.4835
1973,4,2,3,80,-5.5260
1973,4,2,4,67,-4.9113
1973,4,2,5,78,-6.5025
1973,4,3,1,91,-6.6137
1973,4,3,2,113,-4.7821
1973,4,3,3,118,-4.4436
1973,4,3,4,129,-3.6313
1973,4,3,5,123,-3.1070
1973,5,1,1,240,-9.6941
1973,5,1,2,140,-7.7748
1973,5,1,3,120,-6.9547
1973,5,1,4,97,-8.2863
1973,5,1,5,163,-9.9237
1973,5,2,1,85,-11.1268
1973,5,2,2,73,-9.6991
1973,5,2,3,80,-5.7141
1973,5,2,4,67,-6.8184
1973,5,2,5,78,-6.2114
1973,5,3,1,91,-3.7767
1973,5,3,2,113,-1.3464
1973,5,3,3,117,-1.4132
1973,5,3,4,129,-1.3502
1973,5,3,5,124,-0.9550
1973,6,1,1,239,-1.3876
1973,6,1,2,139,-3.2823
1973,6,1,3,119,-5.0101
1973,6,1,4,96,-3.2972
1973,6,1,5,161,-4.7673
1973,6,2,1,85,-3.1956
1973,6,2,2,73,-2.0895
1973,6,2,3,80,-3.8296
1973,6,2,4,66,-2.6891
1973,6,2,5,78,-1.4884
1973,6,3,1,91,-2.5124
1973,6,3,2,113,-2.3981
1973,6,3,3,117,0.2985
1973,6,3,4,129,-1.3007
1973,6,3,5,124,-1.6304
1973,7,1,1,252,15.9554
1973,7,1,2,153,14.9632
1973,7,1,3,109,15.9287
1973,7,1,4,120,13.1463
1973,7,1,5,206,17.6259
1973,7,2,1,82,11.6737
1973,7,2,2,86,12.4027
1973,7,2,3,65,10.3491
1973,7,2,4,72,10.5344
1973,7,2,5,84,15.5454
1973,7,3,1,99,10.2053
1973,7,3,2,117,4.3715
1973,7,3,3,139,3.1302
1973,7,3,4,129,3.4087
1973,7,3,5,121,4.9557
1973,8,1,1,251,-5.6425
1973,8,1,2,152,-7.1800
1973,8,1,3,109,-4.1154
1973,8,1,4,120,-5.7345
1973,8,1,5,205,-8.4945
1973,8,2,1,82,-3.9631
1973,8,2,2,86,-3.2061
1973,8,2,3,65,-3.1745
1973,8,2,4,72,-2.4129
1973,8,2,5,84,-5.5006
1973,8,3,1,99,-2.0423
1973,8,3,2,117,-3.1267
1973,8,3,3,139,-3.2925
1973,8,3,4,129,-3.5695
1973,8,3,5,121,-3.2050
1973,9,1,1,249,8.8115
1973,9,1,2,151,11.5815
1973,9,1,3,109,7.6833
1973,9,1,4,120,9.7158
1973,9,1,5,202,10.4012
1973,9,2,1,81,11.3825
1973,9,2,2,86,10.9971
1973,9,2,3,65,10.1763
1973,9,2,4,72,11.3924
1973,9,2,5,84,11.7967
1973,9,3,1,99,6.7698
1973,9,3,2,117,5.9028
1973,9,3,3,139,2.1138
1973,9,3,4,129,7.0568
1973,9,3,5,121,7.0112
1973,10,1,1,246,-0.0390
1973,10,1,2,152,-0.0201
1973,10,1,3,109,0.2812
1973,10,1,4,120,1.9145
1973,10,1,5,203,-1.0935
1973,10,2,1,81,0.6368
1973,10,2,2,86,-0.7691
1973,10,2,3,65,0.6503
1973,10,2,4,72,0.7956
1973,10,2,5,84,-1.9879
1973,10,3,1,98,1.9605
1973,10,3,2,117,1.0161
1973,10,3,3,139,0.4957
1973,10,3,4,129,-1.8300
1973,10,3,5,120,-1.2124
1973,11,1,1,246,-19.8514
1973,11,1,2,152,-19.3272
1973,11,1,3,109,-21.2237
1973,11,1,4,120,-20.4829
1973,11,1,5,204,-21.6854
1973,11,2,1,80,-19.8994
1973,11,2,2,86,-17.5270
1973,11,2,3,65,-17.9215
1973,11,2,4,72,-19.4114
1973,11,2,5,84,-21.3494
1973,11,3,1,98,-12.7108
1973,11,3,2,117,-11.3190
1973,11,3,3,139,-10.9010
1973,11,3,4,129,-10.9017
1973,11,3,5,120,-12.4941
1973,12,1,1,246,-4.7600
1973,12,1,2,150,-3.5153
1973,12,1,3,109,-3.3074
1973,12,1,4,120,-3.8065
1973,12,1,5,203,-4.5743
1973,12,2,1,78,0.3929
1973,12,2,2,85,-1.5433
1973,12,2,3,65,-0.5114
1973,12,2,4,72,-1.7933
1973,12,2,5,84,-1.6479
1973,12,3,1,99,2.1638
1973,12,3,2,117,3.3422
1973,12,3,3,139,-0.2079
1973,12,3,4,129,2.7539
1973,12,3,5,120,2.2727
1974,1,1,1,246,17.0190
1974,1,1,2,151,16.6319
1974,1,1,3,109,16.1528
1974,1,1,4,120,17.2617
1974,1,1,5,202,16.9724
1974,1,2,1,78,12.2022
1974,1,2,2,85,9.9810
1974,1,2,3,65,8.2551
1974,1,2,4,72,11.5603
1974,1,2,5,84,9.6421
1974,1,3,1,99,-1.9918
1974,1,3,2,117,-2.7555
1974,1,3,3,139,0.1448
1974,1,3,4,129,1.0707
1974,1,3,5,120,-1.0723
1974,2,1,1,246,-0.4137
1974,2,1,2,151,-2.7810
1974,2,1,3,109,-0.5618
1974,2,1,4,118,-1.7255
1974,2,1,5,196,-0.6228
1974,2,2,1,78,2.2111
1974,2,2,2,85,1.8018
1974,2,2,3,65,2.5615
1974,2,2,4,72,2.6567
1974,2,2,5,84,-0.6664
1974,2,3,1,99,2.6583
1974,2,3,2,116,-0.9013
1974,2,3,3,139,-0.8062
1974,2,3,4,129,0.8565
1974,2,3,5,120,0.8367
1974,3,1,1,243,1.7279
1974,3,1,2,149,0.1549
1974,3,1,3,109,1.4703
1974,3,1,4,118,-1.0402
1974,3,1,5,194,0.6602
1974,3,2,1,78,-0.7289
1974,3,2,2,85,1.4740
1974,3,2,3,65,-1.7646
1974,3,2,4,72,-2.1562
1974,3,2,5,84,-1.8063
1974,3,3,1,99,-1.8607
1974,3,3,2,115,-0.6636
1974,3,3,3,139,-1.8814
1974,3,3,4,129,-2.6707
1974,3,3,5,120,-4.6671
1974,4,1,1,243,-4.8412
1974,4,1,2,149,-4.7782
1974,4,1,3,108,-5.7687
1974,4,1,4,118,-5.1661
1974,4,1,5,194,-5.3229
1974,4,2,1,78,-3.2851
1974,4,2,2,85,-4.5107
1974,4,2,3,65,-3.4346
1974,4,2,4,72,-5.5060
1974,4,2,5,83,-4.7914
1974,4,3,1,99,-2.3293
1974,4,3,2,115,-3.0484
1974,4,3,3,139,-3.2076
1974,4,3,4,129,-5.5418
1974,4,3,5,120,-7.1094
1974,5,1,1,243,-7.0507
1974,5,1,2,148,-7.4198
1974,5,1,3,108,-8.0244
1974,5,1,4,117,-7.6050
1974,5,1,5,194,-7.8724
1974,5,2,1,77,-5.6828
1974,5,2,2,84,-7.8644
1974,5,2,3,64,-7.0395
1974,5,2,4,72,-6.2129
1974,5,2,5,84,-9.6571
1974,5,3,1,99,-2.5623
1974,5,3,2,115,-3.4407
1974,5,3,3,139,-1.8829
1974,5,3,4,129,-1.9149
1974,5,3,5,120,-4.8220
1974,6,1,1,241,-1.1640
1974,6,1,2,149,-2.7331
1974,6,1,3,108,-2.8376
1974,6,1,4,114,-0.8931
1974,6,1,5,194,-3.1028
1974,6,2,1,76,-0.4251
1974,6,2,2,84,-1.6232
1974,6,2,3,64,-0.0667
1974,6,2,4,72,-2.8632
1974,6,2,5,83,-2.5275
1974,6,3,1,99,-1.2515
1974,6,3,2,115,-1.4768
1974,6,3,3,139,-0.8148
1974,6,3,4,129,-1.1821
1974,6,3,5,120,-4.1532
1974,7,1,1,314,-5.0177
1974,7,1,2,183,-4.2222
1974,7,1,3,189,-2.5983
1974,7,1,4,160,-5.8212
1974,7,1,5,350,-6.2533
1974,7,2,1,114,-2.9574
1974,7,2,2,108,-3.3274
1974,7,2,3,86,-3.1965
1974,7,2,4,97,-4.4687
1974,7,2,5,116,-5.5118
1974,7,3,1,115,-5.3974
1974,7,3,2,151,-7.7762
1974,7,3,3,147,-7.1017
1974,7,3,4,139,-9.5731
1974,7,3,5,119,-7.8219
1974,8,1,1,313,-6.0679
1974,8,1,2,183,-6.0671
1974,8,1,3,187,-6.6260
1974,8,1,4,159,-8.6332
1974,8,1,5,348,-8.6676
1974,8,2,1,112,-6.1777
1974,8,2,2,108,-7.5569
1974,8,2,3,85,-7.8219
1974,8,2,4,97,-7.8203
1974,8,2,5,115,-9.0161
1974,8,3,1,115,-8.2282
1974,8,3,2,151,-8.4949
1974,8,3,3,147,-9.2454
1974,8,3,4,139,-6.9003
1974,8,3,5,119,-10.3677
1974,9,1,1,311,-8.8055
1974,9,1,2,180,-5.8016
1974,9,1,3,186,-6.7840
1974,9,1,4,158,-8.3293
1974,9,1,5,347,-11.0669
1974,9,2,1,112,-7.9393
1974,9,2,2,107,-7.4185
1974,9,2,3,86,-8.2828
1974,9,2,4,97,-8.8634
1974,9,2,5,114,-9.8269
1974,9,3,1,114,-12.4023
1974,9,3,2,151,-13.8933
1974,9,3,3,147,-9.0956
1974,9,3,4,139,-8.6178
1974,9,3,5,119,-14.3440
1974,10,1,1,309,10.6038
1974,10,1,2,179,7.3289
1974,10,1,3,184,8.3768
1974,10,1,4,158,8.7420
1974,10,1,5,341,9.2905
1974,10,2,1,111,11.2401
1974,10,2,2,107,9.1096
1974,10,2,3,86,8.7741
1974,10,2,4,96,10.3427
1974,10,2,5,113,8.0510
1974,10,3,1,114,17.1686
1974,10,3,2,150,16.2719
1974,10,3,3,146,20.6438
1974,10,3,4,139,12.9596
1974,10,3,5,119,21.6484
1974,11,1,1,306,-3.5749
1974,11,1,2,179,-5.8533
1974,11,1,3,184,-6.3739
1974,11,1,4,159,-4.8288
1974,11,1,5,345,-9.0137
1974,11,2,1,111,-1.0583
1974,11,2,2,106,-5.0809
1974,11,2,3,86,-4.3439
1974,11,2,4,96,-4.0320
1974,11,2,5,114,-6.9020
1974,11,3,1,114,-3.3988
1974,11,3,2,150,-5.0681
1974,11,3,3,146,-2.4697
1974,11,3,4,139,-4.8947
1974,11,3,5,119,-2.8820
1974,12,1,1,305,-7.5221
1974,12,1,2,178,-8.6184
1974,12,1,3,183,-5.9981
1974,12,1,4,159,-8.2833
1974,12,1,5,341,-8.9317
1974,12,2,1,111,-6.7093
1974,12,2,2,107,-4.7132
1974,12,2,3,86,-5.5218
1974,12,2,4,94,-3.5463
1974,12,2,5,114,-7.7963
1974,12,3,1,114,-2.6649
1974,12,3,2,150,-2.3920
1974,12,3,3,146,-1.6671
1974,12,3,4,138,-1.4309
1974,12,3,5,119,-4.3835
1975,1,1,1,304,29.3723
1975,1,1,2,177,30.6920
1975,1,1,3,184,26.2365
1975,1,1,4,159,28.4327
1975,1,1,5,340,33.5652
1975,1,2,1,109,24.8057
1975,1,2,2,107,23.7871
1975,1,2,3,86,25.8961
1975,1,2,4,94,25.6127
1975,1,2,5,113,28.2006
1975,1,3,1,114,13.0749
1975,1,3,2,150,11.5845
1975,1,3,3,146,9.2688
1975,1,3,4,139,17.4868
1975,1,3,5,118,15.2146
1975,2,1,1,301,4.2382
1975,2,1,2,178,5.0302
1975,2,1,3,183,7.7497
1975,2,1,4,159,6.8725
1975,2,1,5,337,3.2273
1975,2,2,1,108,3.4101
1975,2,2,2,107,5.2281
1975,2,2,3,86,2.4063
1975,2,2,4,94,4.2710
1975,2,2,5,113,4.9468
1975,2,3,1,114,4.0413
1975,2,3,2,150,10.1841
1975,2,3,3,146,4.8197
1975,2,3,4,139,4.6888
1975,2,3,5,118,6.5584
1975,3,1,1,302,8.9937
1975,3,1,2,178,8.8214
1975,3,1,3,183,5.9696
1975,3,1,4,158,8.7041
1975,3,1,5,337,10.6442
1975,3,2,1,108,6.0545
1975,3,2,2,107,7.0166
1975,3,2,3,86,6.6234
1975,3,2,4,94,6.8353
1975,3,2,5,113,7.2818
1975,3,3,1,114,5.6869
1975,3,3,2,150,0.9304
1975,3,3,3,146,3.8991
1975,3,3,4,139,1.8281
1975,3,3,5,117,5.9926
1975,4,1,1,300,3.7223
1975,4,1,2,178,4.4401
1975,4,1,3,183,4.8431
1975,4,1,4,158,1.6710
1975,4,1,5,336,4.1610
1975,4,2,1,108,6.2023
1975,4,2,2,107,3.8314
1975,4,2,3,86,3.0365
1975,4,2,4,94,3.5234
1975,4,2,5,113,4.5931
1975,4,3,1,114,7.4935
1975,4,3,2,150,5.8478
1975,4,3,3,146,5.2427
1975,4,3,4,139,1.1425
1975,4,3,5,117,5.9139
1975,5,1,1,299,7.3575
1975,5,1,2,178,6.6161
1975,5,1,3,182,6.8841
1975,5,1,4,156,9.9942
1975,5,1,5,335,8.1794
1975,5,2,1,108,7.9151
1975,5,2,2,107,8.0193
1975,5,2,3,86,4.4102
1975,5,2,4,94,10.3797
1975,5,2,5,112,8.2615
1975,5,3,1,114,5.5631
1975,5,3,2,150,6.0710
1975,5,3,3,146,4.6142
1975,5,3,4,139,4.8960
1975,5,3,5,117,4.9925
1975,6,1,1,299,8.0455
1975,6,1,2,177,7.8311
1975,6,1,3,182,8.5565
1975,6,1,4,156,8.5885
1975,6,1,5,331,7.3658
1975,6,2,1,108,5.7192
1975,6,2,2,107,5.9437
1975,6,2,3,86,7.0589
1975,6,2,4,93,10.2665
1975,6,2,5,112,6.7323
1975,6,3,1,114,6.4409
1975,6,3,2,150,3.0847
1975,6,3,3,145,6.5150
1975,6,3,4,139,5.9388
1975,6,3,5,117,4.9316
1975,7,1,1,466,-0.8455
1975,7,1,2,277,-0.6339
1975,7,1,3,238,0.0277
1975,7,1,4,250,-1.6879
1975,7,1,5,405,0.0958
1975,7,2,1,136,-3.0581
1975,7,2,2,131,-2.0982
1975,7,2,3,114,-4.0895
1975,7,2,4,103,-4.1450
1975,7,2,5,145,-4.1527
1975,7,3,1,105,-6.5894
1975,7,3,2,155,-7.0579
1975,7,3,3,145,-5.2269
1975,7,3,4,149,-6.8625
1975,7,3,5,138,-7.2428
1975,8,1,1,464,-6.3394
1975,8,1,2,276,-7.0476
1975,8,1,3,238,-5.4986
1975,8,1,4,250,-5.3432
1975,8,1,5,402,-6.7980
1975,8,2,1,136,-3.8733
1975,8,2,2,131,-4.1885
1975,8,2,3,114,-3.3092
1975,8,2,4,103,-3.1481
1975,8,2,5,145,-6.4097
1975,8,3,1,105,-1.0709
1975,8,3,2,155,-1.7184
1975,8,3,3,145,-1.6849
1975,8,3,4,148,-1.2647
1975,8,3,5,138,-2.6327
1975,9,1,1,464,-3.3351
1975,9,1,2,277,-4.0266
1975,9,1,3,237,-2.9289
1975,9,1,4,249,-3.3487
1975,9,1,5,403,-3.2348
1975,9,2,1,135,-2.7797
1975,9,2,2,129,-4.0270
1975,9,2,3,114,-3.4591
1975,9,2,4,103,-4.0614
1975,9,2,5,145,-4.2858
1975,9,3,1,104,-1.6330
1975,9,3,2,155,-3.6747
1975,9,3,3,145,-2.5089
1975,9,3,4,148,-4.0291
1975,9,3,5,138,-5.7607
1975,10,1,1,461,1.5929
1975,10,1,2,276,2.5636
1975,10,1,3,236,0.9452
1975,10,1,4,247,1.8062
1975,10,1,5,402,3.3515
1975,10,2,1,135,2.8506
1975,10,2,2,129,2.1149
1975,10,2,3,114,3.3169
1975,10,2,4,103,4.6098
1975,10,2,5,144,1.0288
1975,10,3,1,104,5.4271
1975,10,3,2,155,6.1939
1975,10,3,3,145,6.3986
1975,10,3,4,148,6.2916
1975,10,3,5,138,7.8303
1975,11,1,1,457,2.5556
1975,11,1,2,277,3.2939
1975,11,1,3,236,2.2194
1975,11,1,4,248,2.5453
1975,11,1,5,402,2.8214
1975,11,2,1,135,2.9920
1975,11,2,2,129,4.1717
1975,11,2,3,113,2.2358
1975,11,2,4,103,2.9487
1975,11,2,5,144,2.2301
1975,11,3,1,104,3.8014
1975,11,3,2,155,2.9056
1975,11,3,3,144,2.2715
1975,11,3,4,147,3.4705
1975,11,3,5,138,2.9662
1975,12,1,1,453,-1.2833
1975,12,1,2,275,-1.5310
1975,12,1,3,237,-1.6640
1975,12,1,4,247,-0.3791
1975,12,1,5,401,-1.4140
1975,12,2,1,135,-0.4671
1975,12,2,2,129,-0.9901
1975,12,2,3,113,-0.6222
1975,12,2,4,103,-0.9602
1975,12,2,5,143,-2.4416
1975,12,3,1,104,-0.9849
1975,12,3,2,155,-2.0594
1975,12,3,3,145,-1.0500
1975,12,3,4,148,-0.1662
1975,12,3,5,138,-1.2460
1976,1,1,1,453,23.1105
1976,1,1,2,274,22.4635
1976,1,1,3,236,21.2431
1976,1,1,4,247,21.1888
1976,1,1,5,397,24.2324
1976,1,2,1,134,18.0425
1976,1,2,2,129,17.8733
1976,1,2,3,113,18.5498
1976,1,2,4,102,18.9455
1976,1,2,5,142,18.3066
1976,1,3,1,103,14.1999
1976,1,3,2,155,11.1389
1976,1,3,3,145,10.2818
1976,1,3,4,148,12.7929
1976,1,3,5,138,14.4166
1976,2,1,1,436,12.8584
1976,2,1,2,265,11.0191
1976,2,1,3,228,11.3743
1976,2,1,4,231,11.4181
1976,2,1,5,390,11.9290
1976,2,2,1,132,7.4717
1976,2,2,2,129,6.4480
1976,2,2,3,113,7.6849
1976,2,2,4,102,6.4788
1976,2,2,5,141,7.1757
1976,2,3,1,104,-0.0600
1976,2,3,2,155,-0.4897
1976,2,3,3,145,-0.1063
1976,2,3,4,147,-1.2693
1976,2,3,5,138,-0.5743
1976,3,1,1,453,1.2292
1976,3,1,2,272,2.4221
1976,3,1,3,237,1.9466
1976,3,1,4,245,0.0122
1976,3,1,5,394,2.5362
1976,3,2,1,133,1.7855
1976,3,2,2,129,1.8919
1976,3,2,3,113,1.0987
1976,3,2,4,102,3.4735
1976,3,2,5,141,0.3608
1976,3,3,1,103,2.4477
1976,3,3,2,155,2.9420
1976,3,3,3,144,3.7082
1976,3,3,4,148,2.5781
1976,3,3,5,138,1.2511
1976,4,1,1,444,-1.8320
1976,4,1,2,270,-1.2918
1976,4,1,3,230,-1.6912
1976,4,1,4,240,-0.9356
1976,4,1,5,382,-1.6404
1976,4,2,1,133,-0.9200
1976,4,2,2,128,-1.2109
1976,4,2,3,112,-1.5170
1976,4,2,4,102,0.5074
1976,4,2,5,140,-0.9351
1976,4,3,1,103,-1.2779
1976,4,3,2,155,-1.9635
1976,4,3,3,144,-0.2380
1976,4,3,4,148,-0.5057
1976,4,3,5,138,-0.8307
1976,5,1,1,447,-3.5445
1976,5,1,2,273,-3.2590
1976,5,1,3,233,-2.9642
1976,5,1,4,243,-1.4149
1976,5,1,5,388,-3.2371
1976,5,2,1,133,-0.6275
