year,month,rank_ME,rank_dII,nstocks,ret_vw
2017,4,1,1,345,1.0204
2017,4,1,2,102,1.2365
2017,4,1,3,95,2.1866
2017,4,1,4,98,3.1675
2017,4,1,5,313,0.3977
2017,4,2,1,126,0.6553
2017,4,2,2,80,1.2792
2017,4,2,3,66,2.9180
2017,4,2,4,91,1.7208
2017,4,2,5,152,0.8814
2017,4,3,1,102,0.4446
2017,4,3,2,131,0.2873
2017,4,3,3,148,1.0202
2017,4,3,4,144,2.0116
2017,4,3,5,145,2.1090
2017,5,1,1,344,-1.9349
2017,5,1,2,102,-2.3880
2017,5,1,3,94,-5.2144
2017,5,1,4,97,-4.6247
2017,5,1,5,310,-1.7889
2017,5,2,1,123,-1.6537
2017,5,2,2,79,-2.2365
2017,5,2,3,65,-1.0055
2017,5,2,4,91,-3.1036
2017,5,2,5,151,0.6738
2017,5,3,1,101,2.0428
2017,5,3,2,131,2.0489
2017,5,3,3,148,1.0782
2017,5,3,4,144,2.7080
2017,5,3,5,144,-0.2036
2017,6,1,1,339,4.2713
2017,6,1,2,102,3.1387
2017,6,1,3,94,2.4206
2017,6,1,4,97,4.3325
2017,6,1,5,305,6.7889
2017,6,2,1,122,2.3308
2017,6,2,2,79,1.5807
2017,6,2,3,64,-0.1209
2017,6,2,4,90,2.6713
2017,6,2,5,151,3.2096
2017,6,3,1,101,-0.0105
2017,6,3,2,131,0.6346
2017,6,3,3,148,-1.0042
2017,6,3,4,144,-1.9109
2017,6,3,5,144,3.0429
2017,7,1,1,350,-0.3522
2017,7,1,2,179,0.3651
2017,7,1,3,100,-1.4278
2017,7,1,4,109,-0.5384
2017,7,1,5,297,-0.9678
2017,7,2,1,123,0.1072
2017,7,2,2,81,0.3365
2017,7,2,3,69,2.5141
2017,7,2,4,95,0.1679
2017,7,2,5,158,2.2154
2017,7,3,1,98,3.4602
2017,7,3,2,134,0.8660
2017,7,3,3,149,1.6695
2017,7,3,4,150,1.4269
2017,7,3,5,166,4.1521
2017,8,1,1,349,-0.9027
2017,8,1,2,179,-4.4206
2017,8,1,3,100,-4.6011
2017,8,1,4,108,0.2388
2017,8,1,5,296,-0.2438
2017,8,2,1,122,-0.9090
2017,8,2,2,81,-2.1944
2017,8,2,3,68,-1.2796
2017,8,2,4,95,-2.0136
2017,8,2,5,158,-1.2122
2017,8,3,1,98,0.8551
2017,8,3,2,134,-0.4750
2017,8,3,3,147,-0.0126
2017,8,3,4,150,1.6349
2017,8,3,5,165,1.6916
2017,9,1,1,345,9.6281
2017,9,1,2,177,11.8297
2017,9,1,3,100,9.7314
2017,9,1,4,108,8.4387
2017,9,1,5,294,6.8481
2017,9,2,1,121,6.9522
2017,9,2,2,80,8.1499
2017,9,2,3,67,7.6661
2017,9,2,4,95,6.9698
2017,9,2,5,158,4.8474
2017,9,3,1,98,3.2141
2017,9,3,2,133,2.5412
2017,9,3,3,147,3.2630
2017,9,3,4,150,-0.0323
2017,9,3,5,165,0.6561
2017,10,1,1,341,2.1435
2017,10,1,2,174,0.0888
2017,10,1,3,99,-3.2045
2017,10,1,4,106,0.5082
2017,10,1,5,293,-1.3615
2017,10,2,1,121,-0.2875
2017,10,2,2,80,0.1073
2017,10,2,3,67,-0.3477
2017,10,2,4,93,-0.3061
2017,10,2,5,157,1.3042
2017,10,3,1,95,2.7867
2017,10,3,2,132,1.0468
2017,10,3,3,146,1.4749
2017,10,3,4,150,3.6227
2017,10,3,5,165,2.8697
2017,11,1,1,337,3.0182
2017,11,1,2,173,4.5765
2017,11,1,3,99,5.9902
2017,11,1,4,106,6.6275
2017,11,1,5,291,1.3465
2017,11,2,1,120,2.1125
2017,11,2,2,79,2.4686
2017,11,2,3,67,3.4403
2017,11,2,4,93,5.4863
2017,11,2,5,157,1.3718
2017,11,3,1,95,4.3372
2017,11,3,2,131,2.0126
2017,11,3,3,145,3.9379
2017,11,3,4,150,3.8652
2017,11,3,5,164,1.3545
2017,12,1,1,335,1.0393
2017,12,1,2,173,0.7128
2017,12,1,3,98,-0.7884
2017,12,1,4,103,-1.3263
2017,12,1,5,290,-0.0547
2017,12,2,1,119,0.7458
2017,12,2,2,79,0.1938
2017,12,2,3,67,0.0717
2017,12,2,4,92,-0.3893
2017,12,2,5,157,1.0652
2017,12,3,1,95,1.0923
2017,12,3,2,131,1.4947
2017,12,3,3,145,2.2489
2017,12,3,4,148,0.9139
2017,12,3,5,162,0.2173
2018,1,1,1,331,3.3748
2018,1,1,2,172,0.4588
2018,1,1,3,97,-1.0335
2018,1,1,4,101,0.9499
2018,1,1,5,289,3.8976
2018,1,2,1,119,2.7441
2018,1,2,2,79,2.3669
2018,1,2,3,66,3.0597
2018,1,2,4,91,2.7591
2018,1,2,5,157,3.8589
2018,1,3,1,94,8.9691
2018,1,3,2,131,3.3610
2018,1,3,3,145,5.8514
2018,1,3,4,148,6.0437
2018,1,3,5,162,6.6672
2018,2,1,1,331,-3.9973
2018,2,1,2,171,-4.3148
2018,2,1,3,97,-3.1255
2018,2,1,4,101,-5.9266
2018,2,1,5,288,-3.1730
2018,2,2,1,118,-4.8742
2018,2,2,2,78,-7.3376
2018,2,2,3,66,-4.9237
2018,2,2,4,91,-4.0632
2018,2,2,5,156,-2.8040
2018,2,3,1,94,-3.0076
2018,2,3,2,131,-5.2820
2018,2,3,3,145,-6.1180
2018,2,3,4,148,-1.0547
2018,2,3,5,162,-2.2955
2018,3,1,1,329,0.9590
2018,3,1,2,168,3.5909
2018,3,1,3,97,2.4056
2018,3,1,4,100,1.2973
2018,3,1,5,286,-0.1386
2018,3,2,1,117,0.3086
2018,3,2,2,78,2.0201
2018,3,2,3,66,1.8682
2018,3,2,4,90,0.8754
2018,3,2,5,155,1.1026
2018,3,3,1,94,-3.8194
2018,3,3,2,131,-1.3893
2018,3,3,3,145,-1.8067
2018,3,3,4,148,-2.4297
2018,3,3,5,162,-2.2529
2018,4,1,1,327,1.4655
2018,4,1,2,168,2.2893
2018,4,1,3,95,0.5843
2018,4,1,4,99,2.0443
2018,4,1,5,285,0.7399
2018,4,2,1,116,1.0179
2018,4,2,2,78,-0.9516
2018,4,2,3,65,1.7594
2018,4,2,4,90,1.1649
2018,4,2,5,155,0.9383
2018,4,3,1,94,-0.6604
2018,4,3,2,130,-0.4528
2018,4,3,3,144,0.6910
2018,4,3,4,147,0.5917
2018,4,3,5,160,0.5502
2018,5,1,1,327,13.4661
2018,5,1,2,167,6.9921
2018,5,1,3,94,2.8937
2018,5,1,4,98,7.7551
2018,5,1,5,282,8.6157
2018,5,2,1,116,6.2916
2018,5,2,2,78,6.6871
2018,5,2,3,65,6.9424
2018,5,2,4,90,4.7308
2018,5,2,5,151,8.8677
2018,5,3,1,93,4.6568
2018,5,3,2,130,0.6329
2018,5,3,3,144,2.0125
2018,5,3,4,147,4.1327
2018,5,3,5,160,4.4223
2018,6,1,1,327,1.1229
2018,6,1,2,167,2.6500
2018,6,1,3,93,3.3091
2018,6,1,4,98,0.5214
2018,6,1,5,282,-0.6152
2018,6,2,1,116,1.5583
2018,6,2,2,77,0.7261
2018,6,2,3,65,-0.2233
2018,6,2,4,90,2.6602
2018,6,2,5,150,1.9116
2018,6,3,1,93,-0.3351
2018,6,3,2,130,-0.2409
2018,6,3,3,143,1.9716
2018,6,3,4,147,1.2534
2018,6,3,5,160,0.0162
2018,7,1,1,393,-0.0716
2018,7,1,2,122,0.0708
2018,7,1,3,90,-0.8707
2018,7,1,4,102,-0.6130
2018,7,1,5,276,0.6714
2018,7,2,1,129,2.4962
2018,7,2,2,100,2.4391
2018,7,2,3,79,2.7929
2018,7,2,4,99,2.4257
2018,7,2,5,153,0.6244
2018,7,3,1,106,4.1819
2018,7,3,2,134,2.8535
2018,7,3,3,144,3.9385
2018,7,3,4,155,4.1036
2018,7,3,5,157,1.4852
2018,8,1,1,391,3.4890
2018,8,1,2,120,5.7837
2018,8,1,3,90,6.4004
2018,8,1,4,102,3.8662
2018,8,1,5,276,2.7738
2018,8,2,1,129,4.5146
2018,8,2,2,100,3.9906
2018,8,2,3,79,3.6920
2018,8,2,4,99,3.7244
2018,8,2,5,153,5.5872
2018,8,3,1,106,2.6804
2018,8,3,2,133,5.2463
2018,8,3,3,141,2.8017
2018,8,3,4,155,2.9983
2018,8,3,5,155,5.9239
2018,9,1,1,390,-3.9984
2018,9,1,2,120,-5.7133
2018,9,1,3,89,-1.3438
2018,9,1,4,102,-1.3281
2018,9,1,5,274,-3.6893
2018,9,2,1,129,-1.6911
2018,9,2,2,99,-1.3642
2018,9,2,3,77,-4.6436
2018,9,2,4,98,-1.0319
2018,9,2,5,152,-3.7492
2018,9,3,1,106,2.5246
2018,9,3,2,133,0.2132
2018,9,3,3,141,1.4195
2018,9,3,4,155,0.9056
2018,9,3,5,155,-0.1805
2018,10,1,1,390,-10.1871
2018,10,1,2,119,-10.8328
2018,10,1,3,89,-12.8647
2018,10,1,4,102,-10.4436
2018,10,1,5,274,-12.4137
2018,10,2,1,129,-11.3727
2018,10,2,2,99,-9.8178
2018,10,2,3,77,-11.6963
2018,10,2,4,98,-10.6166
2018,10,2,5,152,-14.3605
2018,10,3,1,106,-5.9621
2018,10,3,2,133,-6.1631
2018,10,3,3,141,-6.2736
2018,10,3,4,155,-8.5669
2018,10,3,5,155,-10.4543
2018,11,1,1,389,-1.5750
2018,11,1,2,117,-0.5211
2018,11,1,3,89,-3.7064
2018,11,1,4,100,-3.6734
2018,11,1,5,273,-0.0299
2018,11,2,1,128,0.7508
2018,11,2,2,99,2.3976
2018,11,2,3,77,0.4787
2018,11,2,4,97,1.5257
2018,11,2,5,152,2.4211
2018,11,3,1,106,0.8889
2018,11,3,2,132,-2.1613
2018,11,3,3,140,3.8869
2018,11,3,4,155,1.5340
2018,11,3,5,153,2.9693
2018,12,1,1,386,-12.9922
2018,12,1,2,116,-13.5723
2018,12,1,3,87,-10.0431
2018,12,1,4,99,-14.2343
2018,12,1,5,271,-11.9529
2018,12,2,1,128,-11.7004
2018,12,2,2,99,-11.8639
2018,12,2,3,76,-12.3883
2018,12,2,4,96,-11.7503
2018,12,2,5,151,-11.8388
2018,12,3,1,106,-9.8514
2018,12,3,2,131,-8.8966
2018,12,3,3,139,-8.9237
2018,12,3,4,154,-7.8054
2018,12,3,5,153,-8.5239
2019,1,1,1,383,12.2561
2019,1,1,2,115,11.0495
2019,1,1,3,86,9.8399
2019,1,1,4,98,11.6382
2019,1,1,5,266,10.9129
2019,1,2,1,127,11.5129
2019,1,2,2,99,11.2163
2019,1,2,3,76,14.7974
2019,1,2,4,96,10.1343
2019,1,2,5,150,12.5907
2019,1,3,1,105,9.2819
2019,1,3,2,131,7.4755
2019,1,3,3,139,6.7564
2019,1,3,4,154,7.3542
2019,1,3,5,153,11.3244
2019,2,1,1,383,5.1416
2019,2,1,2,113,4.4918
2019,2,1,3,86,7.0641
2019,2,1,4,96,7.8658
2019,2,1,5,264,6.7572
2019,2,2,1,126,5.2269
2019,2,2,2,99,2.9353
2019,2,2,3,76,4.1763
2019,2,2,4,96,5.1016
2019,2,2,5,148,5.4211
2019,2,3,1,105,3.7364
2019,2,3,2,131,4.1360
2019,2,3,3,138,3.8461
2019,2,3,4,154,4.4920
2019,2,3,5,153,1.3618
2019,3,1,1,381,-0.8948
2019,3,1,2,113,-3.9780
2019,3,1,3,85,-4.7284
2019,3,1,4,96,-3.9633
2019,3,1,5,262,-3.2448
2019,3,2,1,124,-0.8935
2019,3,2,2,99,-1.3717
2019,3,2,3,75,-2.8056
2019,3,2,4,96,-2.1248
2019,3,2,5,148,-1.2270
2019,3,3,1,105,-0.9625
2019,3,3,2,130,4.0364
2019,3,3,3,137,1.5899
2019,3,3,4,153,2.8143
2019,3,3,5,152,2.6727
2019,4,1,1,379,1.5482
2019,4,1,2,110,2.4961
2019,4,1,3,82,0.7902
2019,4,1,4,96,3.1593
2019,4,1,5,261,2.3616
2019,4,2,1,123,0.7314
2019,4,2,2,98,3.6234
2019,4,2,3,75,6.2707
2019,4,2,4,96,3.0577
2019,4,2,5,148,2.5250
2019,4,3,1,105,3.4448
2019,4,3,2,128,3.9550
2019,4,3,3,137,3.5325
2019,4,3,4,153,3.8612
2019,4,3,5,152,3.9309
2019,5,1,1,375,-8.0571
2019,5,1,2,110,-9.3341
2019,5,1,3,81,-8.2974
2019,5,1,4,96,-7.1371
2019,5,1,5,259,-8.1232
2019,5,2,1,123,-8.4106
2019,5,2,2,98,-10.2502
2019,5,2,3,75,-11.1036
2019,5,2,4,96,-8.9452
2019,5,2,5,148,-7.4751
2019,5,3,1,105,-7.6467
2019,5,3,2,128,-7.6110
2019,5,3,3,137,-6.5725
2019,5,3,4,152,-6.6171
2019,5,3,5,150,-6.7364
2019,6,1,1,372,6.1684
2019,6,1,2,109,3.0366
2019,6,1,3,81,8.7047
2019,6,1,4,95,6.5729
2019,6,1,5,259,4.4173
2019,6,2,1,123,8.4440
2019,6,2,2,98,7.6098
2019,6,2,3,75,9.4496
2019,6,2,4,96,8.9106
2019,6,2,5,148,7.1768
2019,6,3,1,105,6.9660
2019,6,3,2,128,8.7653
2019,6,3,3,137,6.8366
2019,6,3,4,152,6.9365
2019,6,3,5,149,7.9685
2019,7,1,1,365,-0.6359
2019,7,1,2,113,3.0533
2019,7,1,3,93,-1.9811
2019,7,1,4,87,-4.9615
2019,7,1,5,297,-1.7775
2019,7,2,1,165,0.4355
2019,7,2,2,92,-0.4132
2019,7,2,3,67,0.0013
2019,7,2,4,87,0.0219
2019,7,2,5,155,-0.5104
2019,7,3,1,141,2.2519
2019,7,3,2,128,1.5814
2019,7,3,3,157,-0.1213
2019,7,3,4,157,1.2231
2019,7,3,5,145,2.2547
2019,8,1,1,363,-3.3642
2019,8,1,2,113,-5.5198
2019,8,1,3,93,-7.0185
2019,8,1,4,87,-7.8951
2019,8,1,5,294,-8.6906
2019,8,2,1,163,-6.1580
2019,8,2,2,92,-3.9339
2019,8,2,3,67,-6.6176
2019,8,2,4,86,-7.1867
2019,8,2,5,154,-7.3514
2019,8,3,1,139,-0.5850
2019,8,3,2,127,-2.6489
2019,8,3,3,157,-0.5154
2019,8,3,4,156,-1.1005
2019,8,3,5,144,-3.2507
2019,9,1,1,360,1.4203
2019,9,1,2,113,6.0946
2019,9,1,3,92,3.3262
2019,9,1,4,86,7.4196
2019,9,1,5,291,2.1669
2019,9,2,1,163,0.1796
2019,9,2,2,92,4.5506
2019,9,2,3,67,4.6887
2019,9,2,4,86,6.0708
2019,9,2,5,154,1.9338
2019,9,3,1,138,-0.5283
2019,9,3,2,127,3.5134
2019,9,3,3,157,2.4231
2019,9,3,4,155,1.7090
2019,9,3,5,144,-0.1723
2019,10,1,1,359,0.5214
2019,10,1,2,111,-1.2078
2019,10,1,3,92,-1.8630
2019,10,1,4,86,1.6484
2019,10,1,5,287,1.1859
2019,10,2,1,163,3.6687
2019,10,2,2,90,1.5590
2019,10,2,3,66,3.6612
2019,10,2,4,86,2.1465
2019,10,2,5,153,4.2412
2019,10,3,1,138,1.2199
2019,10,3,2,126,2.4820
2019,10,3,3,157,1.8259
2019,10,3,4,154,1.4133
2019,10,3,5,144,3.5897
2019,11,1,1,354,3.4822
2019,11,1,2,110,5.1631
2019,11,1,3,92,5.0614
2019,11,1,4,86,3.1350
2019,11,1,5,286,5.7442
2019,11,2,1,160,5.8914
2019,11,2,2,89,2.2163
2019,11,2,3,66,2.5783
2019,11,2,4,85,2.0703
2019,11,2,5,151,5.1850
2019,11,3,1,138,5.1855
2019,11,3,2,125,4.9030
2019,11,3,3,157,2.2114
2019,11,3,4,154,2.2811
2019,11,3,5,144,4.0406
2019,12,1,1,352,3.7848
2019,12,1,2,109,4.9807
2019,12,1,3,92,6.0415
2019,12,1,4,85,2.4312
2019,12,1,5,283,7.1677
2019,12,2,1,158,3.3216
2019,12,2,2,88,3.5863
2019,12,2,3,66,3.8837
2019,12,2,4,85,3.5056
2019,12,2,5,151,4.7009
2019,12,3,1,138,2.5760
2019,12,3,2,125,3.6447
2019,12,3,3,157,2.7051
2019,12,3,4,153,2.2484
2019,12,3,5,144,3.7702
2020,1,1,1,348,-6.1715
2020,1,1,2,107,-4.1607
2020,1,1,3,91,-5.3711
2020,1,1,4,85,-6.4148
2020,1,1,5,281,-3.5206
2020,1,2,1,158,-4.3242
2020,1,2,2,88,-2.9700
2020,1,2,3,65,-5.2430
2020,1,2,4,81,-5.4597
2020,1,2,5,151,-3.9697
2020,1,3,1,138,3.6648
2020,1,3,2,125,0.1040
2020,1,3,3,156,-0.5271
2020,1,3,4,152,-1.2151
2020,1,3,5,143,2.2674
2020,2,1,1,347,-8.0454
2020,2,1,2,107,-8.1098
2020,2,1,3,91,-6.4646
2020,2,1,4,85,-8.9022
2020,2,1,5,281,-6.3428
2020,2,2,1,156,-6.0835
2020,2,2,2,86,-8.9515
2020,2,2,3,65,-10.7559
2020,2,2,4,81,-11.3331
2020,2,2,5,151,-9.6137
2020,2,3,1,138,-6.1508
2020,2,3,2,125,-9.9757
2020,2,3,3,156,-8.1449
2020,2,3,4,152,-7.4562
2020,2,3,5,143,-5.9067
2020,3,1,1,346,-24.2679
2020,3,1,2,107,-21.0601
2020,3,1,3,90,-24.1484
2020,3,1,4,83,-24.6533
2020,3,1,5,280,-22.0100
2020,3,2,1,156,-22.0415
2020,3,2,2,86,-22.0554
2020,3,2,3,65,-22.6589
2020,3,2,4,81,-23.8256
2020,3,2,5,150,-21.5065
2020,3,3,1,138,-9.7350
2020,3,3,2,125,-12.4561
2020,3,3,3,156,-9.3074
2020,3,3,4,152,-13.6857
2020,3,3,5,143,-11.0602
2020,4,1,1,345,21.0626
2020,4,1,2,107,18.6852
2020,4,1,3,89,18.4724
2020,4,1,4,82,20.2124
2020,4,1,5,279,19.3314
2020,4,2,1,156,17.7424
2020,4,2,2,84,13.2737
2020,4,2,3,65,13.0750
2020,4,2,4,81,18.1595
2020,4,2,5,149,20.5117
2020,4,3,1,138,13.8136
2020,4,3,2,125,12.9553
2020,4,3,3,155,9.3388
2020,4,3,4,152,13.4753
2020,4,3,5,142,19.9057
2020,5,1,1,342,6.8178
2020,5,1,2,105,5.6781
2020,5,1,3,89,11.3081
2020,5,1,4,82,4.9704
2020,5,1,5,279,9.0068
2020,5,2,1,154,6.8319
2020,5,2,2,84,6.1486
2020,5,2,3,65,9.3196
2020,5,2,4,81,8.3425
2020,5,2,5,149,10.7764
2020,5,3,1,138,6.7465
2020,5,3,2,125,7.0139
2020,5,3,3,153,3.4092
2020,5,3,4,151,5.2359
2020,5,3,5,141,5.5889
2020,6,1,1,338,9.7520
2020,6,1,2,105,13.2566
2020,6,1,3,87,7.7652
2020,6,1,4,81,7.7263
2020,6,1,5,277,5.1653
2020,6,2,1,154,3.4552
2020,6,2,2,84,1.8823
2020,6,2,3,65,1.9493
2020,6,2,4,81,4.5329
2020,6,2,5,149,3.5305
2020,6,3,1,138,6.0181
2020,6,3,2,125,5.1063
2020,6,3,3,153,-1.1481
2020,6,3,4,150,0.1775
2020,6,3,5,141,4.9833
2020,7,1,1,362,7.1907
2020,7,1,2,129,1.4151
2020,7,1,3,81,2.0260
2020,7,1,4,89,2.0690
2020,7,1,5,226,3.8925
2020,7,2,1,147,5.2231
2020,7,2,2,88,9.1147
2020,7,2,3,80,5.3168
2020,7,2,4,89,3.5989
2020,7,2,5,158,1.9271
2020,7,3,1,124,6.4633
2020,7,3,2,140,8.0886
2020,7,3,3,153,6.8694
2020,7,3,4,162,3.9549
2020,7,3,5,173,8.4065
2020,8,1,1,358,3.8592
2020,8,1,2,127,6.3115
2020,8,1,3,81,12.1970
2020,8,1,4,89,7.8778
2020,8,1,5,226,5.7011
2020,8,2,1,146,3.3843
2020,8,2,2,88,6.7427
2020,8,2,3,80,4.7744
2020,8,2,4,88,8.6667
2020,8,2,5,158,4.7838
2020,8,3,1,124,11.4132
2020,8,3,2,140,9.7179
2020,8,3,3,152,6.9036
2020,8,3,4,161,6.4402
2020,8,3,5,172,9.0895
2020,9,1,1,356,-0.5853
2020,9,1,2,125,-4.3615
2020,9,1,3,80,-5.5943
2020,9,1,4,89,-4.5179
2020,9,1,5,226,-2.7551
2020,9,2,1,146,-3.1559
2020,9,2,2,88,-3.1451
2020,9,2,3,80,-2.5229
2020,9,2,4,87,-4.0016
2020,9,2,5,158,-5.8583
2020,9,3,1,123,-3.5832
2020,9,3,2,140,-4.8803
2020,9,3,3,152,-4.0370
2020,9,3,4,161,-3.4976
2020,9,3,5,172,-3.2864
2020,10,1,1,352,-0.6328
2020,10,1,2,123,-2.3090
2020,10,1,3,80,-0.0706
2020,10,1,4,88,0.8952
2020,10,1,5,226,-0.0813
2020,10,2,1,146,1.6627
2020,10,2,2,88,-0.3037
2020,10,2,3,80,0.8924
2020,10,2,4,87,1.8546
2020,10,2,5,158,2.1807
2020,10,3,1,123,-2.1932
2020,10,3,2,140,-4.0331
2020,10,3,3,152,-2.5015
2020,10,3,4,161,-0.4681
2020,10,3,5,172,-2.1741
2020,11,1,1,348,28.6846
2020,11,1,2,122,27.1986
2020,11,1,3,79,26.9098
2020,11,1,4,87,27.4041
2020,11,1,5,226,17.6317
2020,11,2,1,146,20.1937
2020,11,2,2,88,18.2248
2020,11,2,3,79,20.3999
2020,11,2,4,86,18.1307
2020,11,2,5,157,20.8188
2020,11,3,1,122,17.0286
2020,11,3,2,139,9.8839
2020,11,3,3,151,9.0789
2020,11,3,4,161,11.9137
2020,11,3,5,172,10.9743
2020,12,1,1,346,7.5424
2020,12,1,2,122,12.3925
2020,12,1,3,78,6.8313
2020,12,1,4,87,10.2337
2020,12,1,5,225,6.6901
2020,12,2,1,146,9.2705
2020,12,2,2,88,7.6369
2020,12,2,3,79,7.9670
2020,12,2,4,86,8.2152
2020,12,2,5,157,11.6292
2020,12,3,1,122,9.6851
2020,12,3,2,139,4.4193
2020,12,3,3,151,2.8113
2020,12,3,4,161,3.4502
2020,12,3,5,171,3.6350
2021,1,1,1,343,54.0305
2021,1,1,2,122,13.3109
2021,1,1,3,78,19.2178
2021,1,1,4,84,6.6164
2021,1,1,5,224,10.8806
2021,1,2,1,145,7.4943
2021,1,2,2,88,4.7445
2021,1,2,3,79,4.5448
2021,1,2,4,86,2.0783
2021,1,2,5,157,7.5061
2021,1,3,1,122,1.9567
2021,1,3,2,139,-0.8623
2021,1,3,3,150,-0.3201
2021,1,3,4,161,0.2457
2021,1,3,5,171,-1.4053
2021,2,1,1,343,-8.9613
2021,2,1,2,122,14.4452
2021,2,1,3,78,11.6387
2021,2,1,4,84,9.3183
2021,2,1,5,223,9.2339
2021,2,2,1,144,9.4274
2021,2,2,2,87,9.4783
2021,2,2,3,79,12.5770
2021,2,2,4,85,10.5021
2021,2,2,5,157,3.7517
2021,2,3,1,121,0.8647
2021,2,3,2,139,-2.4742
2021,2,3,3,148,-0.0288
2021,2,3,4,160,7.3185
2021,2,3,5,171,3.0642
2021,3,1,1,342,6.6721
2021,3,1,2,122,2.5610
2021,3,1,3,76,6.2955
2021,3,1,4,83,2.1644
2021,3,1,5,223,-1.1801
2021,3,2,1,143,1.9652
2021,3,2,2,87,3.1852
2021,3,2,3,79,3.3462
2021,3,2,4,85,4.3124
2021,3,2,5,155,0.7161
2021,3,3,1,121,0.9393
2021,3,3,2,139,3.8846
2021,3,3,3,148,3.4703
2021,3,3,4,160,3.7544
2021,3,3,5,171,1.5880
2021,4,1,1,339,-4.5597
2021,4,1,2,122,-1.1430
2021,4,1,3,75,1.7095
2021,4,1,4,83,-0.8780
2021,4,1,5,223,-0.8770
2021,4,2,1,143,0.9838
2021,4,2,2,87,-0.0389
2021,4,2,3,79,2.9111
2021,4,2,4,85,4.1736
2021,4,2,5,155,2.0780
2021,4,3,1,121,4.7276
2021,4,3,2,138,4.6728
2021,4,3,3,148,5.7919
2021,4,3,4,160,5.3459
2021,4,3,5,171,4.6213
2021,5,1,1,337,2.4637
2021,5,1,2,122,1.9492
2021,5,1,3,75,25.3557
2021,5,1,4,81,2.3086
2021,5,1,5,221,5.1533
2021,5,2,1,139,0.6043
2021,5,2,2,87,3.2325
2021,5,2,3,79,2.1948
2021,5,2,4,85,4.2250
2021,5,2,5,155,-0.6110
2021,5,3,1,119,-0.7251
2021,5,3,2,137,-1.0333
2021,5,3,3,148,-0.6539
2021,5,3,4,160,1.1421
2021,5,3,5,171,0.3196
2021,6,1,1,336,3.1902
2021,6,1,2,121,7.0499
2021,6,1,3,74,37.5983
2021,6,1,4,80,2.4785
2021,6,1,5,221,2.9554
2021,6,2,1,139,3.9213
2021,6,2,2,86,1.0897
2021,6,2,3,79,-0.0321
2021,6,2,4,84,-0.0306
2021,6,2,5,155,1.9787
2021,6,3,1,119,4.0598
2021,6,3,2,136,3.4407
2021,6,3,3,148,2.9743
2021,6,3,4,160,0.7066
2021,6,3,5,171,7.4590
2021,7,1,1,384,-8.3518
2021,7,1,2,122,-2.2009
2021,7,1,3,96,-6.3043
2021,7,1,4,69,-4.6168
2021,7,1,5,275,-4.2213
2021,7,2,1,134,-6.5771
2021,7,2,2,105,-4.1313
2021,7,2,3,79,-0.1765
2021,7,2,4,93,1.4163
2021,7,2,5,145,-3.3010
2021,7,3,1,114,1.9749
2021,7,3,2,125,2.8377
2021,7,3,3,152,2.1154
2021,7,3,4,141,3.2655
2021,7,3,5,200,1.0565
2021,8,1,1,383,4.7895
2021,8,1,2,122,3.1286
2021,8,1,3,96,2.5660
2021,8,1,4,68,1.6777
2021,8,1,5,275,3.2260
2021,8,2,1,134,1.9090
2021,8,2,2,104,0.2536
2021,8,2,3,79,1.7562
2021,8,2,4,91,2.1341
2021,8,2,5,144,0.3043
2021,8,3,1,113,3.2952
2021,8,3,2,125,1.6812
2021,8,3,3,152,3.3930
2021,8,3,4,140,4.3120
2021,8,3,5,200,3.3923
2021,9,1,1,382,-3.7849
2021,9,1,2,122,-0.8479
2021,9,1,3,95,-0.7756
2021,9,1,4,68,-5.2633
2021,9,1,5,274,-4.9876
2021,9,2,1,134,-3.2148
2021,9,2,2,104,-2.6506
2021,9,2,3,78,-3.0861
2021,9,2,4,90,-2.9136
2021,9,2,5,144,-4.2655
2021,9,3,1,113,-5.0567
2021,9,3,2,125,-4.3686
2021,9,3,3,152,-5.3786
2021,9,3,4,139,-6.3042
2021,9,3,5,199,-4.0560
2021,10,1,1,381,1.4863
2021,10,1,2,121,3.9560
2021,10,1,3,94,1.1617
2021,10,1,4,67,3.8724
2021,10,1,5,273,3.7882
2021,10,2,1,134,2.2044
2021,10,2,2,103,2.7266
2021,10,2,3,77,4.8774
2021,10,2,4,89,3.7281
2021,10,2,5,144,6.2348
2021,10,3,1,113,1.2129
2021,10,3,2,124,4.2913
2021,10,3,3,152,7.4917
2021,10,3,4,139,8.0250
2021,10,3,5,199,9.5036
2021,11,1,1,378,-5.8539
2021,11,1,2,121,-8.3331
2021,11,1,3,93,-5.5441
2021,11,1,4,67,-3.3313
2021,11,1,5,272,-6.7815
2021,11,2,1,133,-2.3238
2021,11,2,2,103,-4.4443
2021,11,2,3,77,-1.0462
2021,11,2,4,87,-0.6936
2021,11,2,5,144,-3.6251
2021,11,3,1,112,-4.1496
2021,11,3,2,123,2.2160
2021,11,3,3,152,-1.5303
2021,11,3,4,139,-0.3028
2021,11,3,5,199,-0.3920
2021,12,1,1,376,-1.4245
2021,12,1,2,121,6.1894
2021,12,1,3,92,0.2895
2021,12,1,4,66,4.3830
2021,12,1,5,271,-0.7879
2021,12,2,1,131,2.0694
2021,12,2,2,102,5.5802
2021,12,2,3,75,5.4065
2021,12,2,4,87,4.9743
2021,12,2,5,143,2.7092
2021,12,3,1,112,1.9779
2021,12,3,2,123,8.0665
2021,12,3,3,152,3.3747
2021,12,3,4,139,4.4616
