year,month,rank_ME,rank_dPIA,nstocks,ret_vw
1971,9,1,5,155,-0.7512
1971,9,2,1,66,-0.1108
1971,9,2,2,74,-2.1559
1971,9,2,3,59,0.4179
1971,9,2,4,61,-1.7167
1971,9,2,5,80,-0.3563
1971,9,3,1,54,-1.6689
1971,9,3,2,83,-0.1999
1971,9,3,3,113,-0.6762
1971,9,3,4,128,-0.2808
1971,9,3,5,117,-0.0340
1971,10,1,1,274,-6.8334
1971,10,1,2,149,-6.8995
1971,10,1,3,94,-7.7634
1971,10,1,4,107,-6.2197
1971,10,1,5,155,-6.8825
1971,10,2,1,65,-6.3589
1971,10,2,2,74,-6.0077
1971,10,2,3,59,-6.6963
1971,10,2,4,61,-5.5117
1971,10,2,5,80,-5.1985
1971,10,3,1,54,-5.9800
1971,10,3,2,83,-5.6844
1971,10,3,3,113,-4.2460
1971,10,3,4,128,-4.4444
1971,10,3,5,117,-3.5017
1971,11,1,1,274,-4.1160
1971,11,1,2,149,-3.8850
1971,11,1,3,94,-6.0744
1971,11,1,4,107,-5.2571
1971,11,1,5,155,-4.0917
1971,11,2,1,65,-2.7277
1971,11,2,2,74,-1.3868
1971,11,2,3,59,-2.3524
1971,11,2,4,61,-2.8004
1971,11,2,5,80,-2.5976
1971,11,3,1,54,1.1563
1971,11,3,2,83,-0.7509
1971,11,3,3,113,-0.3427
1971,11,3,4,128,0.3662
1971,11,3,5,117,1.3192
1971,12,1,1,272,12.3738
1971,12,1,2,149,12.5263
1971,12,1,3,94,11.5766
1971,12,1,4,107,12.4328
1971,12,1,5,155,16.2819
1971,12,2,1,65,13.1784
1971,12,2,2,74,11.9276
1971,12,2,3,59,12.8605
1971,12,2,4,61,13.1577
1971,12,2,5,80,12.9771
1971,12,3,1,54,9.1738
1971,12,3,2,83,10.1975
1971,12,3,3,113,9.5228
1971,12,3,4,128,7.0407
1971,12,3,5,117,10.9954
1972,1,1,1,271,15.8736
1972,1,1,2,149,14.1383
1972,1,1,3,94,9.7840
1972,1,1,4,107,11.9262
1972,1,1,5,155,12.7762
1972,1,2,1,65,8.8356
1972,1,2,2,73,6.3651
1972,1,2,3,59,6.1613
1972,1,2,4,60,7.4809
1972,1,2,5,80,8.4171
1972,1,3,1,54,2.8912
1972,1,3,2,83,0.6030
1972,1,3,3,113,1.5315
1972,1,3,4,128,1.3979
1972,1,3,5,117,5.2049
1972,2,1,1,268,4.6628
1972,2,1,2,149,3.7907
1972,2,1,3,94,4.5650
1972,2,1,4,107,4.4459
1972,2,1,5,155,4.1631
1972,2,2,1,65,3.7120
1972,2,2,2,72,3.8778
1972,2,2,3,59,3.4347
1972,2,2,4,60,3.6956
1972,2,2,5,80,3.9940
1972,2,3,1,54,2.0887
1972,2,3,2,83,5.7234
1972,2,3,3,113,3.1706
1972,2,3,4,128,3.6808
1972,2,3,5,117,3.6267
1972,3,1,1,268,0.3714
1972,3,1,2,149,-1.7407
1972,3,1,3,94,-1.6317
1972,3,1,4,107,-2.5006
1972,3,1,5,155,-0.3939
1972,3,2,1,65,-2.0994
1972,3,2,2,72,2.0627
1972,3,2,3,59,2.2138
1972,3,2,4,60,-2.0882
1972,3,2,5,80,1.4372
1972,3,3,1,54,1.8167
1972,3,3,2,83,0.5486
1972,3,3,3,113,-1.6705
1972,3,3,4,128,1.4379
1972,3,3,5,117,1.8288
1972,4,1,1,265,0.9541
1972,4,1,2,149,1.5360
1972,4,1,3,94,0.7527
1972,4,1,4,107,0.5709
1972,4,1,5,154,-1.0928
1972,4,2,1,65,3.0983
1972,4,2,2,72,-0.7520
1972,4,2,3,59,2.5942
1972,4,2,4,60,0.2031
1972,4,2,5,80,1.1968
1972,4,3,1,54,2.1642
1972,4,3,2,83,-0.0846
1972,4,3,3,113,0.5389
1972,4,3,4,128,0.1561
1972,4,3,5,117,1.9289
1972,5,1,1,262,-1.5957
1972,5,1,2,149,-1.8299
1972,5,1,3,94,-3.2142
1972,5,1,4,107,-3.5516
1972,5,1,5,154,-1.6943
1972,5,2,1,65,-2.6774
1972,5,2,2,72,-1.6538
1972,5,2,3,59,-1.9073
1972,5,2,4,60,-2.5780
1972,5,2,5,80,-0.1654
1972,5,3,1,54,1.1465
1972,5,3,2,83,1.3650
1972,5,3,3,113,2.8118
1972,5,3,4,127,1.1128
1972,5,3,5,117,4.2209
1972,6,1,1,261,-3.6503
1972,6,1,2,149,-3.6327
1972,6,1,3,94,-3.9942
1972,6,1,4,107,-2.0314
1972,6,1,5,154,-4.0602
1972,6,2,1,65,-0.6559
1972,6,2,2,72,-2.8723
1972,6,2,3,59,-5.0041
1972,6,2,4,60,-2.4175
1972,6,2,5,80,-2.7912
1972,6,3,1,54,-3.8381
1972,6,3,2,83,-3.8998
1972,6,3,3,113,-2.6838
1972,6,3,4,127,-1.3065
1972,6,3,5,116,-1.1093
1972,7,1,1,290,-3.9388
1972,7,1,2,146,-3.0925
1972,7,1,3,81,-2.9580
1972,7,1,4,121,-3.9180
1972,7,1,5,165,-5.0340
1972,7,2,1,82,-2.7780
1972,7,2,2,64,-3.5753
1972,7,2,3,56,-3.8661
1972,7,2,4,75,-3.8213
1972,7,2,5,84,-4.8637
1972,7,3,1,62,-2.0389
1972,7,3,2,94,-1.9026
1972,7,3,3,121,0.4966
1972,7,3,4,130,0.6970
1972,7,3,5,115,-0.4556
1972,8,1,1,286,0.4813
1972,8,1,2,146,2.1026
1972,8,1,3,81,0.6015
1972,8,1,4,121,0.4572
1972,8,1,5,165,-1.6959
1972,8,2,1,82,4.1823
1972,8,2,2,64,0.7152
1972,8,2,3,56,0.7923
1972,8,2,4,75,1.9563
1972,8,2,5,83,0.1512
1972,8,3,1,62,3.8819
1972,8,3,2,94,6.1617
1972,8,3,3,121,3.4727
1972,8,3,4,130,3.6588
1972,8,3,5,115,1.1325
1972,9,1,1,287,-4.5969
1972,9,1,2,145,-4.3775
1972,9,1,3,81,-3.6109
1972,9,1,4,120,-4.2748
1972,9,1,5,165,-5.1266
1972,9,2,1,81,-3.8314
1972,9,2,2,63,-2.2259
1972,9,2,3,56,-3.1476
1972,9,2,4,75,-2.7561
1972,9,2,5,83,-2.1271
1972,9,3,1,62,-2.7817
1972,9,3,2,94,-1.9672
1972,9,3,3,121,-1.0808
1972,9,3,4,129,0.5963
1972,9,3,5,115,-1.5225
1972,10,1,1,286,-2.4447
1972,10,1,2,145,-2.9399
1972,10,1,3,81,-2.0234
1972,10,1,4,119,-2.9739
1972,10,1,5,163,-3.0864
1972,10,2,1,81,-1.1302
1972,10,2,2,63,-1.3758
1972,10,2,3,56,-0.7843
1972,10,2,4,75,-1.4907
1972,10,2,5,83,-1.4848
1972,10,3,1,62,0.4572
1972,10,3,2,94,-0.4558
1972,10,3,3,121,1.3333
1972,10,3,4,129,0.4950
1972,10,3,5,115,1.9596
1972,11,1,1,286,5.3828
1972,11,1,2,145,4.6484
1972,11,1,3,81,5.9586
1972,11,1,4,119,5.2949
1972,11,1,5,163,3.8403
1972,11,2,1,80,6.6413
1972,11,2,2,63,8.2500
1972,11,2,3,56,5.6104
1972,11,2,4,75,6.2824
1972,11,2,5,83,5.2540
1972,11,3,1,62,6.5737
1972,11,3,2,94,8.6865
1972,11,3,3,121,4.5593
1972,11,3,4,129,4.1155
1972,11,3,5,114,3.5284
1972,12,1,1,286,-1.0336
1972,12,1,2,145,-1.4449
1972,12,1,3,81,-1.1801
1972,12,1,4,118,-2.2296
1972,12,1,5,163,-4.2109
1972,12,2,1,79,-1.3160
1972,12,2,2,63,-0.3866
1972,12,2,3,56,-3.3629
1972,12,2,4,75,-1.6340
1972,12,2,5,83,1.4347
1972,12,3,1,62,-2.3962
1972,12,3,2,94,-0.0781
1972,12,3,3,121,1.5217
1972,12,3,4,129,2.5386
1972,12,3,5,115,1.8417
1973,1,1,1,286,-2.3711
1973,1,1,2,145,-4.8838
1973,1,1,3,81,-5.9855
1973,1,1,4,118,-3.5764
1973,1,1,5,163,-3.6893
1973,1,2,1,79,-6.6314
1973,1,2,2,63,-8.1564
1973,1,2,3,56,-6.3869
1973,1,2,4,75,-5.1454
1973,1,2,5,82,-6.4576
1973,1,3,1,62,-5.8648
1973,1,3,2,94,-5.0670
1973,1,3,3,121,-1.0434
1973,1,3,4,129,-0.2303
1973,1,3,5,115,-3.7995
1973,2,1,1,285,-9.0424
1973,2,1,2,144,-7.8375
1973,2,1,3,81,-4.8704
1973,2,1,4,118,-8.6853
1973,2,1,5,163,-9.7397
1973,2,2,1,79,-8.1268
1973,2,2,2,63,-9.3848
1973,2,2,3,56,-7.3213
1973,2,2,4,75,-8.0498
1973,2,2,5,82,-9.6241
1973,2,3,1,62,-5.0839
1973,2,3,2,94,-5.2416
1973,2,3,3,121,-3.6480
1973,2,3,4,129,-3.4161
1973,2,3,5,115,-3.4890
1973,3,1,1,285,-1.6874
1973,3,1,2,144,-2.8592
1973,3,1,3,81,-4.8837
1973,3,1,4,118,-3.5488
1973,3,1,5,161,-1.1460
1973,3,2,1,79,-1.8624
1973,3,2,2,63,-1.3328
1973,3,2,3,56,-5.9023
1973,3,2,4,75,-1.9156
1973,3,2,5,82,-2.6990
1973,3,3,1,61,-3.6235
1973,3,3,2,94,-0.7997
1973,3,3,3,120,-0.2528
1973,3,3,4,129,0.1257
1973,3,3,5,115,-0.0104
1973,4,1,1,284,-8.0673
1973,4,1,2,144,-6.7240
1973,4,1,3,81,-4.0828
1973,4,1,4,118,-6.5694
1973,4,1,5,159,-9.4458
1973,4,2,1,79,-5.1414
1973,4,2,2,63,-6.5207
1973,4,2,3,56,-6.9263
1973,4,2,4,75,-6.3055
1973,4,2,5,83,-10.1077
1973,4,3,1,61,-3.6476
1973,4,3,2,94,-4.7796
1973,4,3,3,120,-3.5674
1973,4,3,4,128,-3.8784
1973,4,3,5,115,-7.6306
1973,5,1,1,282,-9.7625
1973,5,1,2,144,-7.2655
1973,5,1,3,81,-8.1796
1973,5,1,4,117,-9.8463
1973,5,1,5,159,-8.2448
1973,5,2,1,79,-9.2336
1973,5,2,2,63,-8.8549
1973,5,2,3,56,-10.0383
1973,5,2,4,75,-6.7874
1973,5,2,5,83,-9.4762
1973,5,3,1,61,-3.5365
1973,5,3,2,93,-3.4454
1973,5,3,3,120,-1.1634
1973,5,3,4,129,-1.2117
1973,5,3,5,115,-1.5366
1973,6,1,1,278,-1.2247
1973,6,1,2,142,-3.3572
1973,6,1,3,81,-4.5352
1973,6,1,4,117,-3.3689
1973,6,1,5,157,-4.7463
1973,6,2,1,79,-3.2306
1973,6,2,2,63,-1.5595
1973,6,2,3,56,-3.3708
1973,6,2,4,75,-3.0833
1973,6,2,5,82,-4.4240
1973,6,3,1,61,-4.4588
1973,6,3,2,93,-0.9104
1973,6,3,3,120,-1.2261
1973,6,3,4,129,-0.2524
1973,6,3,5,115,-1.2111
1973,7,1,1,286,13.8531
1973,7,1,2,141,14.6358
1973,7,1,3,104,14.6520
1973,7,1,4,127,15.1271
1973,7,1,5,214,18.1346
1973,7,2,1,84,9.8341
1973,7,2,2,79,10.5812
1973,7,2,3,58,11.8618
1973,7,2,4,69,14.3929
1973,7,2,5,84,19.5097
1973,7,3,1,73,7.7824
1973,7,3,2,97,5.9434
1973,7,3,3,120,3.8041
1973,7,3,4,125,3.5370
1973,7,3,5,112,9.0261
1973,8,1,1,284,-5.6747
1973,8,1,2,141,-3.9164
1973,8,1,3,103,-6.7302
1973,8,1,4,127,-6.7456
1973,8,1,5,214,-8.4412
1973,8,2,1,84,-4.0257
1973,8,2,2,79,-3.6331
1973,8,2,3,58,-2.1238
1973,8,2,4,69,-5.1151
1973,8,2,5,84,-3.5946
1973,8,3,1,73,-0.8596
1973,8,3,2,97,-3.7896
1973,8,3,3,120,-3.8772
1973,8,3,4,125,-3.0722
1973,8,3,5,112,-3.3297
1973,9,1,1,283,8.5481
1973,9,1,2,139,9.3462
1973,9,1,3,103,9.6840
1973,9,1,4,126,9.6925
1973,9,1,5,212,10.2886
1973,9,2,1,84,7.9204
1973,9,2,2,79,13.1055
1973,9,2,3,58,12.2865
1973,9,2,4,68,11.1414
1973,9,2,5,84,12.8723
1973,9,3,1,73,10.7448
1973,9,3,2,97,6.8839
1973,9,3,3,120,1.4292
1973,9,3,4,125,5.1943
1973,9,3,5,112,4.8224
1973,10,1,1,282,2.5099
1973,10,1,2,139,-1.3146
1973,10,1,3,103,-1.5601
1973,10,1,4,125,-0.2583
1973,10,1,5,213,-0.5757
1973,10,2,1,84,2.9588
1973,10,2,2,79,0.6038
1973,10,2,3,58,-3.1886
1973,10,2,4,68,0.8174
1973,10,2,5,84,-0.9576
1973,10,3,1,73,2.9076
1973,10,3,2,96,-0.2653
1973,10,3,3,120,1.5657
1973,10,3,4,125,-0.9185
1973,10,3,5,111,-0.3671
1973,11,1,1,283,-19.9032
1973,11,1,2,139,-17.8914
1973,11,1,3,103,-21.1218
1973,11,1,4,125,-21.6838
1973,11,1,5,213,-21.5613
1973,11,2,1,84,-18.6606
1973,11,2,2,78,-18.9079
1973,11,2,3,58,-17.7734
1973,11,2,4,68,-19.1708
1973,11,2,5,84,-24.4340
1973,11,3,1,73,-13.4071
1973,11,3,2,96,-14.0344
1973,11,3,3,120,-9.3022
1973,11,3,4,125,-10.5548
1973,11,3,5,111,-15.3355
1973,12,1,1,283,-4.6209
1973,12,1,2,137,-2.5797
1973,12,1,3,103,-4.0337
1973,12,1,4,125,-4.9953
1973,12,1,5,212,-3.8989
1973,12,2,1,83,-0.7864
1973,12,2,2,77,-0.8807
1973,12,2,3,57,-2.0425
1973,12,2,4,68,-1.4889
1973,12,2,5,84,-1.4003
1973,12,3,1,73,5.2220
1973,12,3,2,96,1.7850
1973,12,3,3,120,0.1636
1973,12,3,4,125,1.2414
1973,12,3,5,112,3.1787
1974,1,1,1,283,19.7607
1974,1,1,2,138,18.0131
1974,1,1,3,103,16.7749
1974,1,1,4,125,16.9900
1974,1,1,5,211,13.4999
1974,1,2,1,83,14.5098
1974,1,2,2,77,8.0771
1974,1,2,3,57,12.6953
1974,1,2,4,68,8.9005
1974,1,2,5,84,8.9076
1974,1,3,1,73,-1.1441
1974,1,3,2,96,0.8965
1974,1,3,3,120,-0.6293
1974,1,3,4,125,-1.9256
1974,1,3,5,112,-0.4029
1974,2,1,1,282,0.1531
1974,2,1,2,138,-2.2038
1974,2,1,3,101,0.2527
1974,2,1,4,124,-2.4123
1974,2,1,5,207,-2.1984
1974,2,2,1,83,3.0167
1974,2,2,2,77,0.7050
1974,2,2,3,57,2.5117
1974,2,2,4,68,2.5327
1974,2,2,5,84,-0.3437
1974,2,3,1,73,3.0755
1974,2,3,2,96,0.6070
1974,2,3,3,120,-0.8727
1974,2,3,4,124,0.1108
1974,2,3,5,112,-0.1102
1974,3,1,1,282,1.3534
1974,3,1,2,134,0.2451
1974,3,1,3,101,0.1440
1974,3,1,4,123,0.9286
1974,3,1,5,205,0.4651
1974,3,2,1,83,-0.4948
1974,3,2,2,77,-0.4432
1974,3,2,3,57,-1.5948
1974,3,2,4,68,-0.4117
1974,3,2,5,84,-0.9612
1974,3,3,1,73,-1.9545
1974,3,3,2,95,-1.7427
1974,3,3,3,120,-2.4550
1974,3,3,4,124,-1.0148
1974,3,3,5,112,-4.2900
1974,4,1,1,283,-4.5325
1974,4,1,2,133,-5.2473
1974,4,1,3,101,-5.9736
1974,4,1,4,122,-3.8581
1974,4,1,5,205,-5.7739
1974,4,2,1,83,-4.5682
1974,4,2,2,77,-4.9020
1974,4,2,3,57,-2.3532
1974,4,2,4,68,-2.6551
1974,4,2,5,83,-5.6605
1974,4,3,1,73,-2.4306
1974,4,3,2,95,-2.6575
1974,4,3,3,120,-3.5189
1974,4,3,4,124,-3.5391
1974,4,3,5,112,-3.5491
1974,5,1,1,282,-7.3916
1974,5,1,2,133,-7.6560
1974,5,1,3,100,-6.5765
1974,5,1,4,122,-6.7263
1974,5,1,5,205,-8.5761
1974,5,2,1,83,-7.7155
1974,5,2,2,77,-6.0379
1974,5,2,3,57,-8.6666
1974,5,2,4,65,-5.8069
1974,5,2,5,84,-8.3036
1974,5,3,1,73,-4.5378
1974,5,3,2,95,-1.1650
1974,5,3,3,120,-5.1413
1974,5,3,4,124,-0.6349
1974,5,3,5,112,-0.5532
1974,6,1,1,280,-1.7435
1974,6,1,2,132,-0.6218
1974,6,1,3,100,-4.1534
1974,6,1,4,121,-1.8479
1974,6,1,5,205,-2.1256
1974,6,2,1,82,-1.0153
1974,6,2,2,77,1.5467
1974,6,2,3,57,-1.3549
1974,6,2,4,65,-2.8234
1974,6,2,5,83,-3.2072
1974,6,3,1,73,-0.9406
1974,6,3,2,95,-1.5215
1974,6,3,3,120,-1.6691
1974,6,3,4,124,0.0234
1974,6,3,5,112,-1.8397
1974,7,1,1,310,-4.6114
1974,7,1,2,223,-4.8737
1974,7,1,3,175,-4.0013
1974,7,1,4,168,-5.1001
1974,7,1,5,353,-6.3424
1974,7,2,1,84,-2.5722
1974,7,2,2,90,-3.3390
1974,7,2,3,92,-3.6772
1974,7,2,4,88,-5.6619
1974,7,2,5,124,-6.3093
1974,7,3,1,86,-2.8729
1974,7,3,2,113,-8.7076
1974,7,3,3,117,-7.0174
1974,7,3,4,139,-10.2250
1974,7,3,5,135,-10.7203
1974,8,1,1,308,-5.3116
1974,8,1,2,222,-7.9272
1974,8,1,3,174,-6.0493
1974,8,1,4,168,-7.4006
1974,8,1,5,350,-8.4987
1974,8,2,1,84,-5.8170
1974,8,2,2,90,-7.8011
1974,8,2,3,90,-8.5356
1974,8,2,4,88,-10.0759
1974,8,2,5,123,-7.6454
1974,8,3,1,86,-6.9868
1974,8,3,2,113,-9.1567
1974,8,3,3,117,-6.7668
1974,8,3,4,139,-10.7614
1974,8,3,5,135,-9.9981
1974,9,1,1,303,-7.4454
1974,9,1,2,221,-7.3240
1974,9,1,3,174,-7.7628
1974,9,1,4,167,-9.5967
1974,9,1,5,348,-10.9286
1974,9,2,1,84,-7.5682
1974,9,2,2,90,-9.7379
1974,9,2,3,90,-8.5539
1974,9,2,4,87,-6.4773
1974,9,2,5,123,-12.5695
1974,9,3,1,85,-7.4822
1974,9,3,2,113,-12.1718
1974,9,3,3,117,-11.3409
1974,9,3,4,139,-12.2116
1974,9,3,5,135,-17.8104
1974,10,1,1,299,9.2643
1974,10,1,2,221,8.4041
1974,10,1,3,172,10.9499
1974,10,1,4,165,8.7527
1974,10,1,5,345,8.9217
1974,10,2,1,83,10.8282
1974,10,2,2,89,9.7617
1974,10,2,3,89,10.9025
1974,10,2,4,86,7.6189
1974,10,2,5,123,12.9647
1974,10,3,1,85,14.2139
1974,10,3,2,112,19.6482
1974,10,3,3,117,15.5518
1974,10,3,4,139,16.1061
1974,10,3,5,135,22.2556
1974,11,1,1,300,-4.0503
1974,11,1,2,220,-6.3446
1974,11,1,3,172,-5.2841
1974,11,1,4,166,-6.6082
1974,11,1,5,347,-7.8045
1974,11,2,1,83,-3.3378
1974,11,2,2,89,-2.1627
1974,11,2,3,89,-3.3124
1974,11,2,4,86,-6.8211
1974,11,2,5,123,-7.2098
1974,11,3,1,85,-2.7223
1974,11,3,2,112,-3.5577
1974,11,3,3,117,-4.9493
1974,11,3,4,139,-2.9161
1974,11,3,5,135,-6.4040
1974,12,1,1,298,-7.3373
1974,12,1,2,220,-8.3449
1974,12,1,3,172,-7.5197
1974,12,1,4,165,-7.6371
1974,12,1,5,343,-8.8380
1974,12,2,1,83,-5.7642
1974,12,2,2,90,-6.5422
1974,12,2,3,90,-5.0595
1974,12,2,4,85,-4.6488
1974,12,2,5,123,-8.1222
1974,12,3,1,85,-2.2719
1974,12,3,2,112,-2.2045
1974,12,3,3,116,-0.7916
1974,12,3,4,139,-1.8362
1974,12,3,5,135,-7.2538
1975,1,1,1,296,28.7992
1975,1,1,2,220,31.3846
1975,1,1,3,172,27.3505
1975,1,1,4,165,29.5237
1975,1,1,5,343,30.9174
1975,1,2,1,82,26.5236
1975,1,2,2,90,25.9664
1975,1,2,3,89,24.0836
1975,1,2,4,84,26.5795
1975,1,2,5,123,26.2443
1975,1,3,1,85,15.6771
1975,1,3,2,112,10.1182
1975,1,3,3,116,12.2249
1975,1,3,4,139,10.4377
1975,1,3,5,135,14.5557
1975,2,1,1,294,5.7002
1975,2,1,2,218,5.4569
1975,2,1,3,171,8.1813
1975,2,1,4,165,5.4467
1975,2,1,5,341,2.6872
1975,2,2,1,81,3.9834
1975,2,2,2,90,6.3521
1975,2,2,3,89,3.6554
1975,2,2,4,84,4.4519
1975,2,2,5,123,5.2784
1975,2,3,1,85,3.9600
1975,2,3,2,112,6.4290
1975,2,3,3,116,8.4580
1975,2,3,4,139,6.4875
1975,2,3,5,135,8.6008
1975,3,1,1,295,8.2424
1975,3,1,2,218,8.7865
1975,3,1,3,171,7.5043
1975,3,1,4,165,9.2342
1975,3,1,5,340,11.0914
1975,3,2,1,81,8.2792
1975,3,2,2,90,7.3299
1975,3,2,3,89,5.5780
1975,3,2,4,84,8.2114
1975,3,2,5,123,9.9358
1975,3,3,1,85,6.4867
1975,3,3,2,112,5.9756
1975,3,3,3,116,0.3025
1975,3,3,4,139,4.0684
1975,3,3,5,134,5.7739
1975,4,1,1,294,4.1996
1975,4,1,2,218,3.4217
1975,4,1,3,171,2.7720
1975,4,1,4,165,3.9824
1975,4,1,5,338,4.4993
1975,4,2,1,81,6.6768
1975,4,2,2,90,3.8625
1975,4,2,3,89,3.8789
1975,4,2,4,84,2.0168
1975,4,2,5,123,8.6603
1975,4,3,1,85,8.3401
1975,4,3,2,112,4.1125
1975,4,3,3,116,4.0068
1975,4,3,4,139,4.9327
1975,4,3,5,134,10.2327
1975,5,1,1,293,7.1796
1975,5,1,2,216,5.5986
1975,5,1,3,168,8.9232
1975,5,1,4,165,8.2112
1975,5,1,5,339,9.7653
1975,5,2,1,81,7.7701
1975,5,2,2,90,9.4096
1975,5,2,3,89,7.8050
1975,5,2,4,84,8.0629
1975,5,2,5,123,9.8574
1975,5,3,1,85,3.7050
1975,5,3,2,112,6.9336
1975,5,3,3,116,5.4034
1975,5,3,4,139,4.6799
1975,5,3,5,134,3.3399
1975,6,1,1,294,8.6425
1975,6,1,2,215,8.2658
1975,6,1,3,168,7.5953
1975,6,1,4,163,7.4184
1975,6,1,5,336,7.2670
1975,6,2,1,81,4.5371
1975,6,2,2,90,8.8375
1975,6,2,3,88,8.2765
1975,6,2,4,84,6.9466
1975,6,2,5,123,4.6185
1975,6,3,1,84,7.8672
1975,6,3,2,112,5.4867
1975,6,3,3,116,3.6950
1975,6,3,4,139,5.2508
1975,6,3,5,134,3.6579
1975,7,1,1,562,-0.3383
1975,7,1,2,279,-1.0539
1975,7,1,3,218,-1.6218
1975,7,1,4,223,-0.9463
1975,7,1,5,422,0.0479
1975,7,2,1,123,-3.3298
1975,7,2,2,124,-2.3611
1975,7,2,3,87,-4.4810
1975,7,2,4,92,-4.0078
1975,7,2,5,194,-3.8599
1975,7,3,1,74,-5.5724
1975,7,3,2,117,-8.7576
1975,7,3,3,164,-4.0407
1975,7,3,4,167,-7.0890
1975,7,3,5,173,-6.6581
1975,8,1,1,561,-6.8751
1975,8,1,2,279,-5.7741
1975,8,1,3,217,-5.0645
1975,8,1,4,222,-5.7841
1975,8,1,5,419,-6.8484
1975,8,2,1,123,-5.3017
1975,8,2,2,124,-4.6069
1975,8,2,3,87,-2.9794
1975,8,2,4,92,-5.3191
1975,8,2,5,194,-3.6059
1975,8,3,1,73,-0.8148
1975,8,3,2,117,-1.1414
1975,8,3,3,164,-1.8545
1975,8,3,4,167,-1.4255
1975,8,3,5,173,-2.1573
1975,9,1,1,560,-3.3451
1975,9,1,2,279,-1.9869
1975,9,1,3,216,-3.6061
1975,9,1,4,223,-3.6743
1975,9,1,5,420,-3.1907
1975,9,2,1,123,-3.6138
1975,9,2,2,123,-2.6712
1975,9,2,3,87,-4.2419
1975,9,2,4,92,-3.5007
1975,9,2,5,192,-4.3098
1975,9,3,1,73,-4.6995
1975,9,3,2,116,-4.4941
1975,9,3,3,164,-1.3553
1975,9,3,4,167,-2.5438
1975,9,3,5,173,-5.2435
1975,10,1,1,557,1.9606
1975,10,1,2,278,2.1895
1975,10,1,3,214,2.9410
1975,10,1,4,222,2.8213
1975,10,1,5,419,1.6122
1975,10,2,1,123,3.0504
1975,10,2,2,123,3.8979
1975,10,2,3,87,2.4668
1975,10,2,4,92,2.3609
1975,10,2,5,191,2.6826
1975,10,3,1,73,5.9257
1975,10,3,2,116,8.8344
1975,10,3,3,164,5.4622
1975,10,3,4,167,7.4666
1975,10,3,5,173,4.8979
1975,11,1,1,555,2.4834
1975,11,1,2,276,3.1818
1975,11,1,3,215,1.8134
1975,11,1,4,222,3.1387
1975,11,1,5,419,2.8321
1975,11,2,1,122,2.7570
1975,11,2,2,123,4.1106
1975,11,2,3,87,3.9336
1975,11,2,4,92,3.7549
1975,11,2,5,191,1.7941
1975,11,3,1,73,2.6863
1975,11,3,2,116,4.4261
1975,11,3,3,163,2.9673
1975,11,3,4,167,3.1755
1975,11,3,5,172,1.8693
1975,12,1,1,550,-1.3472
1975,12,1,2,276,-0.9099
1975,12,1,3,216,-1.6520
1975,12,1,4,220,-1.0508
1975,12,1,5,418,-1.2156
1975,12,2,1,122,-1.2521
1975,12,2,2,123,0.5318
1975,12,2,3,87,-0.7613
1975,12,2,4,91,-0.7950
1975,12,2,5,190,-2.9898
1975,12,3,1,73,1.0339
1975,12,3,2,116,-4.0465
1975,12,3,3,164,0.3717
1975,12,3,4,167,-0.9500
1975,12,3,5,173,-1.8835
1976,1,1,1,550,23.2038
1976,1,1,2,276,20.5265
1976,1,1,3,213,23.2539
1976,1,1,4,220,20.2069
1976,1,1,5,414,23.6430
1976,1,2,1,122,19.9261
1976,1,2,2,123,19.2458
1976,1,2,3,87,17.4663
1976,1,2,4,89,18.5556
1976,1,2,5,189,17.5012
1976,1,3,1,73,19.0251
1976,1,3,2,116,13.3868
1976,1,3,3,163,10.7592
1976,1,3,4,167,11.1819
1976,1,3,5,173,12.5758
1976,2,1,1,521,12.8390
1976,2,1,2,268,11.2562
1976,2,1,3,207,9.2129
1976,2,1,4,211,12.0592
1976,2,1,5,404,11.3553
1976,2,2,1,122,9.0695
1976,2,2,2,122,6.0222
1976,2,2,3,87,7.8679
1976,2,2,4,87,6.6000
1976,2,2,5,189,6.9775
1976,2,3,1,73,4.0332
1976,2,3,2,116,-0.0727
1976,2,3,3,164,0.8641
1976,2,3,4,167,-1.4641
1976,2,3,5,173,-1.6459
1976,3,1,1,549,2.1942
1976,3,1,2,276,2.0805
1976,3,1,3,214,0.8800
1976,3,1,4,219,0.7293
1976,3,1,5,407,1.9664
1976,3,2,1,122,2.9182
1976,3,2,2,123,2.3563
1976,3,2,3,87,2.0291
1976,3,2,4,87,0.9232
1976,3,2,5,189,0.2722
1976,3,3,1,73,0.0219
1976,3,3,2,116,2.0269
1976,3,3,3,162,3.2918
1976,3,3,4,167,3.5246
1976,3,3,5,173,2.3956
1976,4,1,1,536,-1.1158
1976,4,1,2,270,-0.8791
1976,4,1,3,208,-3.0583
1976,4,1,4,216,-0.5253
1976,4,1,5,398,-1.7693
1976,4,2,1,122,-0.7614
1976,4,2,2,122,-1.9243
1976,4,2,3,87,-1.0305
1976,4,2,4,87,0.7530
1976,4,2,5,187,-0.7343
1976,4,3,1,73,-1.4668
1976,4,3,2,116,-2.2066
1976,4,3,3,162,0.8169
1976,4,3,4,167,-2.1453
1976,4,3,5,173,-0.4480
1976,5,1,1,540,-4.0584
1976,5,1,2,272,-3.0883
1976,5,1,3,213,-4.0531
1976,5,1,4,220,-2.0044
1976,5,1,5,402,-1.8764
1976,5,2,1,122,-1.3267
1976,5,2,2,122,-1.9185
