year,month,rank_ME,rank_VFP,nstocks,ret_vw
1981,8,3,1,94,-7.0923
1981,8,3,2,101,-5.6318
1981,8,3,3,102,-5.8298
1981,8,3,4,91,-4.5879
1981,8,3,5,86,-6.0517
1981,9,1,1,38,-10.7044
1981,9,1,2,24,-6.3985
1981,9,1,3,18,-8.6226
1981,9,1,4,19,-6.5047
1981,9,1,5,32,-6.4221
1981,9,2,1,59,-10.2776
1981,9,2,2,47,-6.5456
1981,9,2,3,45,-7.7430
1981,9,2,4,51,-3.4071
1981,9,2,5,54,-7.0192
1981,9,3,1,92,-4.6882
1981,9,3,2,101,-5.7711
1981,9,3,3,102,-5.4137
1981,9,3,4,90,-6.6251
1981,9,3,5,86,-7.7237
1981,10,1,1,38,9.4826
1981,10,1,2,24,10.6530
1981,10,1,3,18,7.9377
1981,10,1,4,19,7.8398
1981,10,1,5,32,6.1857
1981,10,2,1,59,8.8443
1981,10,2,2,47,6.3119
1981,10,2,3,45,4.9780
1981,10,2,4,51,3.3715
1981,10,2,5,54,7.7404
1981,10,3,1,91,9.6575
1981,10,3,2,101,6.7616
1981,10,3,3,102,3.6024
1981,10,3,4,90,3.4649
1981,10,3,5,86,3.7037
1981,11,1,1,37,-0.6740
1981,11,1,2,24,2.6498
1981,11,1,3,18,1.2520
1981,11,1,4,19,4.5610
1981,11,1,5,32,6.3508
1981,11,2,1,58,0.5984
1981,11,2,2,47,6.8114
1981,11,2,3,45,2.8224
1981,11,2,4,51,3.9942
1981,11,2,5,54,4.5581
1981,11,3,1,91,2.0872
1981,11,3,2,101,4.6057
1981,11,3,3,102,5.9289
1981,11,3,4,88,5.0047
1981,11,3,5,86,6.0051
1981,12,1,1,37,0.0163
1981,12,1,2,24,0.5601
1981,12,1,3,18,0.8645
1981,12,1,4,19,3.0869
1981,12,1,5,32,-3.7934
1981,12,2,1,58,-1.0745
1981,12,2,2,46,1.5759
1981,12,2,3,45,1.0228
1981,12,2,4,51,-0.9011
1981,12,2,5,54,-1.4946
1981,12,3,1,91,-3.0203
1981,12,3,2,101,-2.7974
1981,12,3,3,102,-2.5074
1981,12,3,4,89,-1.1224
1981,12,3,5,86,-3.4551
1982,1,1,1,37,-5.4569
1982,1,1,2,23,1.2081
1982,1,1,3,18,1.1118
1982,1,1,4,19,-1.4574
1982,1,1,5,32,-2.2517
1982,1,2,1,57,-3.6460
1982,1,2,2,46,-4.6760
1982,1,2,3,44,-5.4616
1982,1,2,4,51,-1.7526
1982,1,2,5,54,-2.5389
1982,1,3,1,91,-1.1899
1982,1,3,2,101,-2.8184
1982,1,3,3,101,0.7654
1982,1,3,4,89,-0.5597
1982,1,3,5,85,-3.9693
1982,2,1,1,37,-7.8756
1982,2,1,2,23,1.4918
1982,2,1,3,18,-1.9454
1982,2,1,4,19,-4.9937
1982,2,1,5,32,-2.5761
1982,2,2,1,57,-7.0406
1982,2,2,2,46,-4.5707
1982,2,2,3,44,-2.9569
1982,2,2,4,51,-2.3192
1982,2,2,5,54,-3.6881
1982,2,3,1,91,-6.4650
1982,2,3,2,101,-4.5830
1982,2,3,3,101,-4.4578
1982,2,3,4,89,-1.8539
1982,2,3,5,85,-5.7842
1982,3,1,1,37,1.6839
1982,3,1,2,23,-0.9384
1982,3,1,3,18,-2.0256
1982,3,1,4,19,-0.5949
1982,3,1,5,31,1.5664
1982,3,2,1,56,-1.3320
1982,3,2,2,46,-0.4178
1982,3,2,3,44,-1.6686
1982,3,2,4,51,1.0557
1982,3,2,5,54,1.7104
1982,3,3,1,91,-2.2743
1982,3,3,2,101,-1.3502
1982,3,3,3,101,-1.9788
1982,3,3,4,89,1.3611
1982,3,3,5,85,-0.6809
1982,4,1,1,36,6.4796
1982,4,1,2,22,3.0748
1982,4,1,3,18,5.8878
1982,4,1,4,19,3.3521
1982,4,1,5,31,7.4331
1982,4,2,1,54,7.2825
1982,4,2,2,46,7.5264
1982,4,2,3,44,4.4632
1982,4,2,4,51,5.0798
1982,4,2,5,53,3.9136
1982,4,3,1,91,6.7118
1982,4,3,2,101,4.2719
1982,4,3,3,100,5.1762
1982,4,3,4,89,3.2073
1982,4,3,5,85,3.2544
1982,5,1,1,37,-5.9815
1982,5,1,2,22,-4.9077
1982,5,1,3,18,-1.5783
1982,5,1,4,19,1.4816
1982,5,1,5,31,-3.1151
1982,5,2,1,54,-6.5709
1982,5,2,2,46,-0.7534
1982,5,2,3,44,-3.5304
1982,5,2,4,51,-2.6442
1982,5,2,5,53,-3.0597
1982,5,3,1,90,-5.1270
1982,5,3,2,101,-5.2458
1982,5,3,3,100,-3.6469
1982,5,3,4,89,-2.7389
1982,5,3,5,85,0.5617
1982,6,1,1,37,-2.0315
1982,6,1,2,22,-0.2110
1982,6,1,3,18,0.4119
1982,6,1,4,19,-0.0895
1982,6,1,5,31,-1.4074
1982,6,2,1,54,-2.2089
1982,6,2,2,46,0.1225
1982,6,2,3,44,-1.1432
1982,6,2,4,51,-0.5037
1982,6,2,5,53,-0.8964
1982,6,3,1,90,-2.8837
1982,6,3,2,101,0.4698
1982,6,3,3,99,-0.9599
1982,6,3,4,89,-1.5387
1982,6,3,5,85,-2.8759
1982,7,1,1,39,-1.3571
1982,7,1,2,22,-1.8290
1982,7,1,3,25,-2.6065
1982,7,1,4,26,-0.6024
1982,7,1,5,47,-0.4463
1982,7,2,1,62,-0.9944
1982,7,2,2,46,-3.8640
1982,7,2,3,37,0.2264
1982,7,2,4,53,2.6073
1982,7,2,5,55,-2.0035
1982,7,3,1,92,-1.1506
1982,7,3,2,105,2.1569
1982,7,3,3,103,-1.6514
1982,7,3,4,91,-3.9766
1982,7,3,5,78,-7.5457
1982,8,1,1,39,6.8065
1982,8,1,2,22,12.7973
1982,8,1,3,25,7.3612
1982,8,1,4,25,9.0930
1982,8,1,5,47,8.7123
1982,8,2,1,60,10.8228
1982,8,2,2,46,12.7720
1982,8,2,3,37,10.0833
1982,8,2,4,53,9.5832
1982,8,2,5,55,11.9980
1982,8,3,1,91,13.0575
1982,8,3,2,105,11.4802
1982,8,3,3,103,12.3514
1982,8,3,4,91,14.7214
1982,8,3,5,78,14.1582
1982,9,1,1,39,1.6236
1982,9,1,2,22,7.2667
1982,9,1,3,25,3.3179
1982,9,1,4,26,5.1876
1982,9,1,5,47,2.0232
1982,9,2,1,60,2.0655
1982,9,2,2,46,1.2367
1982,9,2,3,37,2.5963
1982,9,2,4,52,2.7106
1982,9,2,5,55,2.4890
1982,9,3,1,89,0.5723
1982,9,3,2,105,1.6768
1982,9,3,3,103,0.6836
1982,9,3,4,91,0.4744
1982,9,3,5,78,-0.8475
1982,10,1,1,39,9.2837
1982,10,1,2,22,18.6116
1982,10,1,3,24,14.0538
1982,10,1,4,26,10.9290
1982,10,1,5,47,17.2574
1982,10,2,1,59,15.6839
1982,10,2,2,46,12.3166
1982,10,2,3,37,11.2159
1982,10,2,4,52,12.1395
1982,10,2,5,55,13.5235
1982,10,3,1,89,12.7654
1982,10,3,2,104,11.0117
1982,10,3,3,103,7.3974
1982,10,3,4,91,12.4631
1982,10,3,5,78,10.2155
1982,11,1,1,38,9.0773
1982,11,1,2,22,9.0888
1982,11,1,3,24,9.4838
1982,11,1,4,26,7.1561
1982,11,1,5,47,10.5977
1982,11,2,1,58,12.6084
1982,11,2,2,46,8.5485
1982,11,2,3,37,6.8243
1982,11,2,4,52,5.2004
1982,11,2,5,55,8.6185
1982,11,3,1,89,8.7435
1982,11,3,2,103,6.8210
1982,11,3,3,103,1.9336
1982,11,3,4,91,2.7800
1982,11,3,5,78,0.2029
1982,12,1,1,39,4.4691
1982,12,1,2,22,4.3946
1982,12,1,3,24,1.2246
1982,12,1,4,26,1.0035
1982,12,1,5,47,1.0081
1982,12,2,1,58,-0.9822
1982,12,2,2,46,3.6980
1982,12,2,3,37,1.1582
1982,12,2,4,52,3.0321
1982,12,2,5,55,2.1678
1982,12,3,1,88,0.5787
1982,12,3,2,103,3.6539
1982,12,3,3,103,2.4411
1982,12,3,4,91,0.5229
1982,12,3,5,78,4.5128
1983,1,1,1,39,9.4783
1983,1,1,2,22,6.0123
1983,1,1,3,23,4.7819
1983,1,1,4,26,10.9486
1983,1,1,5,47,7.6544
1983,1,2,1,58,10.0019
1983,1,2,2,46,5.9195
1983,1,2,3,36,4.9873
1983,1,2,4,52,3.8601
1983,1,2,5,55,5.0333
1983,1,3,1,88,4.4090
1983,1,3,2,103,1.9312
1983,1,3,3,103,2.9718
1983,1,3,4,91,6.2168
1983,1,3,5,78,3.1521
1983,2,1,1,37,2.4602
1983,2,1,2,22,10.2242
1983,2,1,3,23,3.8085
1983,2,1,4,26,10.2063
1983,2,1,5,46,6.3711
1983,2,2,1,57,6.7357
1983,2,2,2,46,3.1968
1983,2,2,3,36,4.8461
1983,2,2,4,51,7.6686
1983,2,2,5,55,4.9515
1983,2,3,1,87,3.4033
1983,2,3,2,102,3.1144
1983,2,3,3,103,2.8990
1983,2,3,4,91,2.0950
1983,2,3,5,78,1.2077
1983,3,1,1,36,9.1929
1983,3,1,2,22,5.8084
1983,3,1,3,22,5.0305
1983,3,1,4,26,9.5505
1983,3,1,5,46,6.3012
1983,3,2,1,57,3.2517
1983,3,2,2,46,3.7212
1983,3,2,3,36,3.7019
1983,3,2,4,51,5.0195
1983,3,2,5,55,4.6314
1983,3,3,1,88,1.8840
1983,3,3,2,102,2.1808
1983,3,3,3,102,0.6579
1983,3,3,4,90,3.5520
1983,3,3,5,78,3.8402
1983,4,1,1,36,7.2442
1983,4,1,2,22,4.8177
1983,4,1,3,22,7.7749
1983,4,1,4,25,9.5873
1983,4,1,5,46,8.9666
1983,4,2,1,57,6.6426
1983,4,2,2,46,6.6822
1983,4,2,3,36,5.0355
1983,4,2,4,51,7.1317
1983,4,2,5,54,5.2706
1983,4,3,1,87,3.5868
1983,4,3,2,102,8.0095
1983,4,3,3,102,6.2974
1983,4,3,4,90,7.0654
1983,4,3,5,78,9.8332
1983,5,1,1,36,10.6619
1983,5,1,2,22,13.9391
1983,5,1,3,22,9.9748
1983,5,1,4,25,5.7154
1983,5,1,5,46,9.1654
1983,5,2,1,57,5.8470
1983,5,2,2,46,7.9180
1983,5,2,3,36,3.4935
1983,5,2,4,51,3.9138
1983,5,2,5,54,4.7919
1983,5,3,1,87,0.3795
1983,5,3,2,102,-1.7536
1983,5,3,3,102,0.7845
1983,5,3,4,90,1.7265
1983,5,3,5,78,1.1221
1983,6,1,1,36,1.9058
1983,6,1,2,22,0.5068
1983,6,1,3,22,3.9628
1983,6,1,4,25,8.3487
1983,6,1,5,46,3.0092
1983,6,2,1,57,7.9129
1983,6,2,2,46,5.4034
1983,6,2,3,36,5.7265
1983,6,2,4,51,8.9546
1983,6,2,5,53,6.4984
1983,6,3,1,87,4.9755
1983,6,3,2,102,3.8105
1983,6,3,3,102,0.5516
1983,6,3,4,90,2.2339
1983,6,3,5,78,5.4619
1983,7,1,1,57,-3.9148
1983,7,1,2,28,-0.8013
1983,7,1,3,24,-2.3451
1983,7,1,4,20,-2.7677
1983,7,1,5,31,4.2448
1983,7,2,1,87,-6.0343
1983,7,2,2,64,-3.6151
1983,7,2,3,51,-1.6467
1983,7,2,4,53,-1.5981
1983,7,2,5,50,0.8568
1983,7,3,1,106,-7.3513
1983,7,3,2,102,-2.5073
1983,7,3,3,102,-4.6516
1983,7,3,4,93,-4.2386
1983,7,3,5,90,0.8446
1983,8,1,1,57,-3.5599
1983,8,1,2,28,-5.6783
1983,8,1,3,24,-6.0172
1983,8,1,4,20,-3.5994
1983,8,1,5,31,-2.0862
1983,8,2,1,87,-3.7609
1983,8,2,2,64,-2.9238
1983,8,2,3,51,-2.2598
1983,8,2,4,53,-2.3517
1983,8,2,5,50,-0.7294
1983,8,3,1,106,-0.7222
1983,8,3,2,102,-0.9579
1983,8,3,3,102,1.1202
1983,8,3,4,93,2.5386
1983,8,3,5,90,3.8587
1983,9,1,1,57,-3.3437
1983,9,1,2,28,0.3750
1983,9,1,3,24,-1.3016
1983,9,1,4,20,1.3662
1983,9,1,5,31,1.5077
1983,9,2,1,87,0.9146
1983,9,2,2,63,3.1908
1983,9,2,3,50,3.1842
1983,9,2,4,53,3.9700
1983,9,2,5,50,0.9522
1983,9,3,1,106,0.6757
1983,9,3,2,102,4.0162
1983,9,3,3,101,1.3821
1983,9,3,4,92,0.9014
1983,9,3,5,90,1.3936
1983,10,1,1,57,-6.0483
1983,10,1,2,28,-9.0756
1983,10,1,3,24,-6.0626
1983,10,1,4,20,-7.2057
1983,10,1,5,31,-2.5842
1983,10,2,1,86,-10.6219
1983,10,2,2,63,-6.9482
1983,10,2,3,50,-4.0458
1983,10,2,4,53,-1.1598
1983,10,2,5,50,-0.9735
1983,10,3,1,106,-10.2958
1983,10,3,2,102,-2.5498
1983,10,3,3,101,0.2121
1983,10,3,4,92,-0.3777
1983,10,3,5,89,2.3915
1983,11,1,1,57,1.5508
1983,11,1,2,28,5.2249
1983,11,1,3,23,4.2049
1983,11,1,4,20,7.0437
1983,11,1,5,31,5.0257
1983,11,2,1,86,8.0941
1983,11,2,2,63,4.9197
1983,11,2,3,50,3.5636
1983,11,2,4,52,5.5055
1983,11,2,5,49,3.9270
1983,11,3,1,106,6.4857
1983,11,3,2,102,-1.6895
1983,11,3,3,101,5.0657
1983,11,3,4,92,4.4529
1983,11,3,5,89,-1.4442
1983,12,1,1,57,-2.3150
1983,12,1,2,28,-2.9624
1983,12,1,3,23,-1.7170
1983,12,1,4,20,-0.9738
1983,12,1,5,31,1.5273
1983,12,2,1,85,-2.8211
1983,12,2,2,63,-3.2759
1983,12,2,3,50,0.1625
1983,12,2,4,52,-0.9651
1983,12,2,5,49,-0.8931
1983,12,3,1,106,-1.6694
1983,12,3,2,102,0.5445
1983,12,3,3,101,-1.6676
1983,12,3,4,92,0.6749
1983,12,3,5,89,-1.7228
1984,1,1,1,57,1.5657
1984,1,1,2,28,-1.9794
1984,1,1,3,23,-1.3427
1984,1,1,4,20,-0.3128
1984,1,1,5,31,1.9513
1984,1,2,1,85,-5.6371
1984,1,2,2,63,-3.0062
1984,1,2,3,50,-2.5603
1984,1,2,4,52,-1.5233
1984,1,2,5,49,2.5061
1984,1,3,1,106,-6.9759
1984,1,3,2,101,-4.5097
1984,1,3,3,100,-3.1238
1984,1,3,4,92,2.8529
1984,1,3,5,89,2.1597
1984,2,1,1,56,-8.0130
1984,2,1,2,28,-7.4779
1984,2,1,3,23,-7.1846
1984,2,1,4,20,-7.5659
1984,2,1,5,30,-4.8057
1984,2,2,1,85,-6.8866
1984,2,2,2,63,-6.9377
1984,2,2,3,50,-4.9581
1984,2,2,4,51,-3.4567
1984,2,2,5,49,-3.3072
1984,2,3,1,106,-6.2544
1984,2,3,2,101,-3.7515
1984,2,3,3,100,-4.5120
1984,2,3,4,92,-2.8830
1984,2,3,5,89,-2.3382
1984,3,1,1,56,1.1858
1984,3,1,2,28,0.6243
1984,3,1,3,23,1.2638
1984,3,1,4,20,3.4776
1984,3,1,5,30,-0.3046
1984,3,2,1,84,0.5079
1984,3,2,2,62,2.5588
1984,3,2,3,50,2.3134
1984,3,2,4,50,0.2608
1984,3,2,5,49,2.1258
1984,3,3,1,106,1.5986
1984,3,3,2,101,2.9222
1984,3,3,3,100,2.9815
1984,3,3,4,91,1.0660
1984,3,3,5,89,-1.2893
1984,4,1,1,56,-1.5536
1984,4,1,2,28,-0.6026
1984,4,1,3,23,0.1242
1984,4,1,4,20,-1.4893
1984,4,1,5,30,-0.1394
1984,4,2,1,84,1.0124
1984,4,2,2,62,0.1432
1984,4,2,3,49,1.1056
1984,4,2,4,49,-0.9534
1984,4,2,5,49,0.2937
1984,4,3,1,106,0.8738
1984,4,3,2,101,0.2077
1984,4,3,3,100,-0.0385
1984,4,3,4,91,0.7396
1984,4,3,5,89,2.0862
1984,5,1,1,56,-6.5714
1984,5,1,2,28,-1.0786
1984,5,1,3,23,-7.7115
1984,5,1,4,20,-4.1980
1984,5,1,5,30,-3.3761
1984,5,2,1,84,-7.8885
1984,5,2,2,62,-4.5936
1984,5,2,3,49,-4.6065
1984,5,2,4,48,-5.5865
1984,5,2,5,49,-3.5513
1984,5,3,1,105,-6.4692
1984,5,3,2,101,-6.3669
1984,5,3,3,100,-5.1334
1984,5,3,4,91,-3.3205
1984,5,3,5,89,-3.6518
1984,6,1,1,55,1.4730
1984,6,1,2,28,4.4193
1984,6,1,3,23,5.7726
1984,6,1,4,19,2.2484
1984,6,1,5,29,1.6103
1984,6,2,1,84,3.8935
1984,6,2,2,62,2.8635
1984,6,2,3,49,1.1147
1984,6,2,4,47,2.6744
1984,6,2,5,49,0.2843
1984,6,3,1,105,4.6459
1984,6,3,2,101,1.6585
1984,6,3,3,100,3.0687
1984,6,3,4,91,2.3235
1984,6,3,5,89,0.7099
1984,7,1,1,97,-8.7391
1984,7,1,2,69,-5.3673
1984,7,1,3,59,-6.1589
1984,7,1,4,50,-7.6493
1984,7,1,5,76,-4.7201
1984,7,2,1,112,-6.7509
1984,7,2,2,78,-6.3616
1984,7,2,3,72,-4.3577
1984,7,2,4,72,-3.9024
1984,7,2,5,62,-3.2183
1984,7,3,1,131,-2.5142
1984,7,3,2,97,-2.7625
1984,7,3,3,110,0.7820
1984,7,3,4,95,-1.8319
1984,7,3,5,93,-1.5359
1984,8,1,1,97,12.1689
1984,8,1,2,69,12.5894
1984,8,1,3,59,14.0782
1984,8,1,4,50,12.3431
1984,8,1,5,75,12.5923
1984,8,2,1,112,14.2066
1984,8,2,2,77,12.6290
1984,8,2,3,72,12.6338
1984,8,2,4,72,11.0664
1984,8,2,5,62,12.9044
1984,8,3,1,129,9.2464
1984,8,3,2,97,10.2258
1984,8,3,3,110,12.0662
1984,8,3,4,95,12.1720
1984,8,3,5,92,12.7079
1984,9,1,1,97,-3.8525
1984,9,1,2,69,-1.1379
1984,9,1,3,59,-2.0564
1984,9,1,4,50,-2.9721
1984,9,1,5,76,-4.7784
1984,9,2,1,110,-3.8632
1984,9,2,2,77,-2.2177
1984,9,2,3,72,0.5420
1984,9,2,4,72,0.1676
1984,9,2,5,62,0.8634
1984,9,3,1,127,-2.5182
1984,9,3,2,97,-2.2647
1984,9,3,3,110,-1.2271
1984,9,3,4,95,1.2572
1984,9,3,5,92,2.4854
1984,10,1,1,97,-5.4589
1984,10,1,2,69,-1.5676
1984,10,1,3,59,-2.9154
1984,10,1,4,50,-5.3239
1984,10,1,5,76,-3.2566
1984,10,2,1,109,-3.9739
1984,10,2,2,77,0.0125
1984,10,2,3,72,-1.2150
1984,10,2,4,71,0.1987
1984,10,2,5,62,1.5693
1984,10,3,1,124,-0.1625
1984,10,3,2,97,1.0958
1984,10,3,3,110,0.8313
1984,10,3,4,95,-0.5297
1984,10,3,5,92,2.9067
1984,11,1,1,96,-5.6216
1984,11,1,2,69,-0.9159
1984,11,1,3,59,-3.5719
1984,11,1,4,50,-0.3946
1984,11,1,5,75,-3.1702
1984,11,2,1,110,-2.9039
1984,11,2,2,77,-4.1124
1984,11,2,3,72,-0.5525
1984,11,2,4,70,-1.3704
1984,11,2,5,62,-0.5895
1984,11,3,1,122,-2.5747
1984,11,3,2,97,-1.3683
1984,11,3,3,109,-1.3762
1984,11,3,4,95,0.3448
1984,11,3,5,92,0.0796
1984,12,1,1,94,0.3224
1984,12,1,2,69,0.6755
1984,12,1,3,57,1.1965
1984,12,1,4,50,1.7810
1984,12,1,5,75,1.5575
1984,12,2,1,109,1.4309
1984,12,2,2,77,1.0996
1984,12,2,3,72,2.4782
1984,12,2,4,70,4.2644
1984,12,2,5,62,4.1187
1984,12,3,1,120,3.3123
1984,12,3,2,97,2.4531
1984,12,3,3,107,1.8464
1984,12,3,4,95,2.6562
1984,12,3,5,92,3.0168
1985,1,1,1,94,13.8281
1985,1,1,2,68,12.6085
1985,1,1,3,56,14.2043
1985,1,1,4,50,11.5473
1985,1,1,5,75,16.6633
1985,1,2,1,109,14.3195
1985,1,2,2,76,12.2523
1985,1,2,3,72,9.7821
1985,1,2,4,70,10.6581
1985,1,2,5,62,9.7299
1985,1,3,1,120,9.4810
1985,1,3,2,96,7.1323
1985,1,3,3,106,9.2405
1985,1,3,4,95,5.9924
1985,1,3,5,92,6.1541
1985,2,1,1,94,5.2074
1985,2,1,2,68,3.3454
1985,2,1,3,56,1.7858
1985,2,1,4,50,4.1546
1985,2,1,5,75,2.6414
1985,2,2,1,108,0.8046
1985,2,2,2,76,1.6915
1985,2,2,3,71,1.5125
1985,2,2,4,70,1.7746
1985,2,2,5,62,1.4384
1985,2,3,1,119,1.3420
1985,2,3,2,95,1.7443
1985,2,3,3,106,1.1089
1985,2,3,4,95,2.2789
1985,2,3,5,92,0.3290
1985,3,1,1,94,-1.0349
1985,3,1,2,68,-0.9893
1985,3,1,3,56,-3.5883
1985,3,1,4,50,-1.3927
1985,3,1,5,74,-6.3159
1985,3,2,1,107,-3.0934
1985,3,2,2,76,-2.3869
1985,3,2,3,70,-1.7632
1985,3,2,4,70,-3.1466
1985,3,2,5,62,0.0746
1985,3,3,1,119,0.4939
1985,3,3,2,95,-0.4365
1985,3,3,3,106,-0.1360
1985,3,3,4,93,1.1064
1985,3,3,5,92,0.3188
1985,4,1,1,93,-2.1260
1985,4,1,2,68,-1.2644
1985,4,1,3,56,-3.2567
1985,4,1,4,50,-2.7521
1985,4,1,5,73,-3.0985
1985,4,2,1,107,-1.6117
1985,4,2,2,76,-1.6573
1985,4,2,3,70,-0.7741
1985,4,2,4,70,-0.3328
1985,4,2,5,62,-4.0140
1985,4,3,1,119,-2.5198
1985,4,3,2,95,-1.5315
1985,4,3,3,106,-1.2875
1985,4,3,4,93,1.4496
1985,4,3,5,92,-1.8437
1985,5,1,1,93,0.2033
1985,5,1,2,68,3.3173
1985,5,1,3,54,2.9579
1985,5,1,4,50,5.6553
1985,5,1,5,73,3.2189
1985,5,2,1,107,3.8904
1985,5,2,2,76,4.1980
1985,5,2,3,70,3.9758
1985,5,2,4,70,4.7913
1985,5,2,5,61,6.0491
1985,5,3,1,119,6.1816
1985,5,3,2,95,6.0711
1985,5,3,3,106,5.9934
1985,5,3,4,93,5.7136
1985,5,3,5,92,6.6032
1985,6,1,1,92,-1.9527
1985,6,1,2,68,1.8993
1985,6,1,3,53,0.0248
1985,6,1,4,50,-1.7534
1985,6,1,5,73,-1.3007
1985,6,2,1,106,-0.0730
1985,6,2,2,75,1.7496
1985,6,2,3,69,2.9907
1985,6,2,4,69,1.2430
1985,6,2,5,60,1.0885
1985,6,3,1,119,1.8427
1985,6,3,2,95,1.3900
1985,6,3,3,106,0.6570
1985,6,3,4,93,0.9727
1985,6,3,5,91,2.3942
1985,7,1,1,127,1.1816
1985,7,1,2,66,2.7811
1985,7,1,3,72,3.1963
1985,7,1,4,58,3.4160
1985,7,1,5,127,5.6217
1985,7,2,1,115,4.0412
1985,7,2,2,71,2.0093
1985,7,2,3,74,2.5557
1985,7,2,4,74,4.5922
1985,7,2,5,86,2.9295
1985,7,3,1,125,0.5372
1985,7,3,2,117,-1.0404
1985,7,3,3,118,-0.0494
1985,7,3,4,106,1.4904
1985,7,3,5,82,-1.2281
1985,8,1,1,126,-1.6471
1985,8,1,2,65,-0.7157
1985,8,1,3,72,0.2305
1985,8,1,4,58,-1.8064
1985,8,1,5,127,-1.6835
1985,8,2,1,115,-1.7270
1985,8,2,2,71,-1.2818
1985,8,2,3,73,-1.7596
1985,8,2,4,74,-1.4141
1985,8,2,5,86,-0.5021
1985,8,3,1,125,-0.8669
1985,8,3,2,117,-0.6098
1985,8,3,3,118,-0.2511
1985,8,3,4,106,-0.7891
1985,8,3,5,82,0.3924
1985,9,1,1,125,-7.9051
1985,9,1,2,65,-4.5227
1985,9,1,3,72,-4.4646
1985,9,1,4,58,-5.3511
1985,9,1,5,127,-7.0112
1985,9,2,1,113,-7.5899
1985,9,2,2,70,-6.1413
1985,9,2,3,73,-7.4970
1985,9,2,4,74,-6.3905
1985,9,2,5,86,-3.4166
1985,9,3,1,125,-4.4212
1985,9,3,2,117,-1.5686
1985,9,3,3,116,-4.4259
1985,9,3,4,106,-3.7082
1985,9,3,5,82,-3.4947
1985,10,1,1,125,3.3312
1985,10,1,2,65,1.9861
1985,10,1,3,72,3.4306
1985,10,1,4,58,4.4838
1985,10,1,5,127,2.6269
1985,10,2,1,113,5.0367
1985,10,2,2,70,1.2182
1985,10,2,3,73,2.3066
1985,10,2,4,74,1.7869
1985,10,2,5,85,4.6273
1985,10,3,1,123,2.7751
1985,10,3,2,116,3.8656
1985,10,3,3,115,5.3722
1985,10,3,4,105,4.1312
1985,10,3,5,82,4.0571
1985,11,1,1,125,5.8341
1985,11,1,2,63,8.7887
1985,11,1,3,71,7.2138
1985,11,1,4,58,7.1219
1985,11,1,5,127,7.4073
1985,11,2,1,112,10.1873
1985,11,2,2,68,6.1583
1985,11,2,3,73,6.9544
1985,11,2,4,74,8.4850
1985,11,2,5,84,5.7612
1985,11,3,1,122,9.9510
1985,11,3,2,116,8.7934
1985,11,3,3,115,6.4865
1985,11,3,4,105,6.4228
1985,11,3,5,82,4.4593
1985,12,1,1,123,1.2795
1985,12,1,2,63,4.6544
1985,12,1,3,71,4.3651
1985,12,1,4,57,4.7345
1985,12,1,5,126,3.4708
1985,12,2,1,112,4.0094
1985,12,2,2,67,4.4122
1985,12,2,3,73,2.9513
1985,12,2,4,74,4.5739
1985,12,2,5,82,5.1209
1985,12,3,1,121,3.6712
1985,12,3,2,115,5.8878
1985,12,3,3,115,3.8011
1985,12,3,4,105,5.6137
1985,12,3,5,82,3.0937
1986,1,1,1,123,1.3462
1986,1,1,2,62,2.5428
1986,1,1,3,70,1.6937
1986,1,1,4,57,0.4791
1986,1,1,5,126,2.6497
1986,1,2,1,111,-0.1809
1986,1,2,2,67,-0.1122
1986,1,2,3,72,2.1291
1986,1,2,4,74,0.6077
1986,1,2,5,81,2.6455
1986,1,3,1,120,0.1428
1986,1,3,2,114,-0.0826
1986,1,3,3,115,1.8301
1986,1,3,4,105,0.0063
1986,1,3,5,82,0.4211
1986,2,1,1,123,3.3776
1986,2,1,2,61,5.9875
1986,2,1,3,69,8.0749
1986,2,1,4,57,6.6920
1986,2,1,5,125,8.2133
1986,2,2,1,109,4.3157
1986,2,2,2,66,8.4834
1986,2,2,3,72,8.9871
1986,2,2,4,74,6.9883
1986,2,2,5,81,8.7906
1986,2,3,1,119,9.6344
1986,2,3,2,114,8.1231
1986,2,3,3,114,8.2249
1986,2,3,4,105,6.3978
1986,2,3,5,82,7.0415
1986,3,1,1,122,2.5206
1986,3,1,2,61,4.7952
1986,3,1,3,69,3.1626
1986,3,1,4,57,6.1011
1986,3,1,5,123,5.3556
1986,3,2,1,108,4.7702
1986,3,2,2,65,4.1512
1986,3,2,3,72,6.0198
1986,3,2,4,74,4.5521
1986,3,2,5,80,7.7500
1986,3,3,1,119,6.3094
1986,3,3,2,113,5.2365
1986,3,3,3,113,4.9725
1986,3,3,4,105,4.0110
1986,3,3,5,82,5.5827
1986,4,1,1,122,5.9764
1986,4,1,2,61,2.9541
1986,4,1,3,68,-0.8614
1986,4,1,4,57,1.1546
1986,4,1,5,122,0.9572
1986,4,2,1,106,3.7926
1986,4,2,2,65,1.0843
1986,4,2,3,72,0.7730
1986,4,2,4,74,0.9656
1986,4,2,5,79,-1.3974
1986,4,3,1,119,0.2665
1986,4,3,2,113,1.5998
1986,4,3,3,113,-1.4097
1986,4,3,4,105,-1.0531
1986,4,3,5,82,-3.3438
1986,5,1,1,121,3.5757
1986,5,1,2,60,1.0395
1986,5,1,3,66,2.4636
1986,5,1,4,57,1.2081
1986,5,1,5,123,1.7513
1986,5,2,1,104,3.0725
1986,5,2,2,65,3.8139
1986,5,2,3,71,5.9578
