year,month,rank_ME,rank_EM,nstocks,ret_vw
1971,9,1,5,162,-2.5401
1971,9,2,1,87,-1.3104
1971,9,2,2,85,-0.1876
1971,9,2,3,53,-0.4613
1971,9,2,4,69,0.2540
1971,9,2,5,62,-1.3574
1971,9,3,1,56,-2.0232
1971,9,3,2,80,-1.8171
1971,9,3,3,119,-0.1499
1971,9,3,4,123,-0.9921
1971,9,3,5,125,0.7226
1971,10,1,1,282,-5.6731
1971,10,1,2,105,-5.9862
1971,10,1,3,101,-7.2347
1971,10,1,4,117,-8.0129
1971,10,1,5,162,-6.8154
1971,10,2,1,87,-5.1255
1971,10,2,2,85,-5.4478
1971,10,2,3,53,-6.4524
1971,10,2,4,69,-4.2499
1971,10,2,5,61,-8.0087
1971,10,3,1,56,-3.9516
1971,10,3,2,80,-6.0303
1971,10,3,3,119,-4.6557
1971,10,3,4,123,-4.9151
1971,10,3,5,125,-3.6027
1971,11,1,1,282,-4.0498
1971,11,1,2,105,-2.9566
1971,11,1,3,101,-4.8613
1971,11,1,4,117,-5.6502
1971,11,1,5,162,-4.6974
1971,11,2,1,87,-3.3859
1971,11,2,2,85,-2.0550
1971,11,2,3,53,-4.0094
1971,11,2,4,69,-1.1559
1971,11,2,5,61,-1.2215
1971,11,3,1,56,0.2912
1971,11,3,2,80,-0.0034
1971,11,3,3,119,-0.7243
1971,11,3,4,123,0.6457
1971,11,3,5,125,0.7374
1971,12,1,1,282,12.7565
1971,12,1,2,105,12.4128
1971,12,1,3,101,14.6606
1971,12,1,4,116,14.6770
1971,12,1,5,161,13.7753
1971,12,2,1,87,11.6579
1971,12,2,2,85,10.9499
1971,12,2,3,53,13.0312
1971,12,2,4,69,12.1273
1971,12,2,5,61,16.1780
1971,12,3,1,56,8.3494
1971,12,3,2,80,9.1761
1971,12,3,3,119,8.6023
1971,12,3,4,123,8.8346
1971,12,3,5,125,9.5208
1972,1,1,1,282,10.7681
1972,1,1,2,104,13.1348
1972,1,1,3,101,11.5469
1972,1,1,4,116,14.5107
1972,1,1,5,161,17.0728
1972,1,2,1,87,6.4880
1972,1,2,2,83,5.5855
1972,1,2,3,53,7.6506
1972,1,2,4,69,5.5589
1972,1,2,5,61,12.1372
1972,1,3,1,56,1.4985
1972,1,3,2,80,4.7144
1972,1,3,3,119,1.9754
1972,1,3,4,123,0.7869
1972,1,3,5,125,3.3072
1972,2,1,1,282,4.3278
1972,2,1,2,104,4.8151
1972,2,1,3,101,1.7373
1972,2,1,4,114,4.7828
1972,2,1,5,161,5.4574
1972,2,2,1,86,3.7193
1972,2,2,2,83,3.4416
1972,2,2,3,53,3.2977
1972,2,2,4,69,7.1303
1972,2,2,5,61,2.3811
1972,2,3,1,56,2.5855
1972,2,3,2,80,2.6019
1972,2,3,3,119,2.1586
1972,2,3,4,123,3.1553
1972,2,3,5,125,5.5401
1972,3,1,1,282,-0.5526
1972,3,1,2,104,0.4484
1972,3,1,3,101,-0.5937
1972,3,1,4,114,-1.4022
1972,3,1,5,160,-0.7056
1972,3,2,1,86,-0.4316
1972,3,2,2,83,0.9034
1972,3,2,3,53,0.5390
1972,3,2,4,69,0.0929
1972,3,2,5,61,2.4460
1972,3,3,1,56,-3.4041
1972,3,3,2,80,0.1327
1972,3,3,3,119,-0.2111
1972,3,3,4,123,1.4620
1972,3,3,5,125,2.2082
1972,4,1,1,282,0.2583
1972,4,1,2,104,1.1033
1972,4,1,3,100,-0.1098
1972,4,1,4,114,1.4814
1972,4,1,5,160,0.3894
1972,4,2,1,86,0.1796
1972,4,2,2,83,2.3380
1972,4,2,3,53,0.4507
1972,4,2,4,69,2.3313
1972,4,2,5,61,0.3122
1972,4,3,1,56,-0.9508
1972,4,3,2,80,1.8850
1972,4,3,3,119,0.2294
1972,4,3,4,123,0.3033
1972,4,3,5,125,1.5012
1972,5,1,1,281,-2.2236
1972,5,1,2,104,-2.9357
1972,5,1,3,100,-2.2955
1972,5,1,4,114,-1.7332
1972,5,1,5,159,-1.7969
1972,5,2,1,86,-2.2294
1972,5,2,2,83,-1.1035
1972,5,2,3,53,-3.5303
1972,5,2,4,69,1.0681
1972,5,2,5,61,-1.4758
1972,5,3,1,56,3.0666
1972,5,3,2,79,0.1754
1972,5,3,3,119,1.6646
1972,5,3,4,123,1.6133
1972,5,3,5,125,3.5016
1972,6,1,1,281,-3.4887
1972,6,1,2,104,-3.3114
1972,6,1,3,100,-2.5741
1972,6,1,4,114,-3.6344
1972,6,1,5,158,-3.9817
1972,6,2,1,86,-3.3588
1972,6,2,2,83,-2.5021
1972,6,2,3,53,-5.1354
1972,6,2,4,69,0.2806
1972,6,2,5,61,-3.4219
1972,6,3,1,56,-2.2482
1972,6,3,2,79,-3.3968
1972,6,3,3,119,-2.7063
1972,6,3,4,123,-2.8772
1972,6,3,5,124,-0.5802
1972,7,1,1,274,-3.5401
1972,7,1,2,142,-3.4198
1972,7,1,3,116,-4.4494
1972,7,1,4,101,-5.4983
1972,7,1,5,151,-3.2826
1972,7,2,1,84,-1.9100
1972,7,2,2,90,-2.6061
1972,7,2,3,71,-3.9375
1972,7,2,4,61,-6.6471
1972,7,2,5,79,-3.4835
1972,7,3,1,67,-0.3868
1972,7,3,2,81,-0.9389
1972,7,3,3,122,-1.8977
1972,7,3,4,129,-0.6585
1972,7,3,5,140,1.4878
1972,8,1,1,274,1.2562
1972,8,1,2,140,0.8387
1972,8,1,3,116,-1.2084
1972,8,1,4,101,-0.2528
1972,8,1,5,149,-0.9910
1972,8,2,1,84,2.2196
1972,8,2,2,90,3.3269
1972,8,2,3,71,1.0569
1972,8,2,4,60,0.8577
1972,8,2,5,79,0.7734
1972,8,3,1,67,8.0664
1972,8,3,2,81,6.1659
1972,8,3,3,122,6.4669
1972,8,3,4,129,3.4530
1972,8,3,5,140,-0.7898
1972,9,1,1,273,-4.2462
1972,9,1,2,140,-4.4702
1972,9,1,3,116,-3.3386
1972,9,1,4,101,-5.8527
1972,9,1,5,149,-5.5222
1972,9,2,1,84,-3.1763
1972,9,2,2,89,-2.6434
1972,9,2,3,71,-3.1653
1972,9,2,4,60,-0.7763
1972,9,2,5,78,-3.8170
1972,9,3,1,67,-1.1202
1972,9,3,2,81,0.4486
1972,9,3,3,122,-2.8662
1972,9,3,4,128,-0.9735
1972,9,3,5,140,0.3691
1972,10,1,1,272,-1.3369
1972,10,1,2,139,0.2393
1972,10,1,3,116,-3.1649
1972,10,1,4,101,-5.5539
1972,10,1,5,149,-3.9991
1972,10,2,1,84,-1.7122
1972,10,2,2,89,-1.4337
1972,10,2,3,71,-0.0603
1972,10,2,4,60,-1.3644
1972,10,2,5,78,-2.9071
1972,10,3,1,67,0.1009
1972,10,3,2,81,1.4527
1972,10,3,3,122,1.5672
1972,10,3,4,128,-0.9568
1972,10,3,5,140,1.8000
1972,11,1,1,272,6.1276
1972,11,1,2,138,4.7805
1972,11,1,3,116,3.8000
1972,11,1,4,101,4.4586
1972,11,1,5,149,1.4276
1972,11,2,1,84,6.5063
1972,11,2,2,89,7.8693
1972,11,2,3,70,6.3925
1972,11,2,4,60,6.3883
1972,11,2,5,78,3.5797
1972,11,3,1,67,9.1410
1972,11,3,2,81,8.6104
1972,11,3,3,122,6.5469
1972,11,3,4,127,4.7921
1972,11,3,5,140,0.5215
1972,12,1,1,272,-1.4299
1972,12,1,2,138,-2.0926
1972,12,1,3,116,-0.4157
1972,12,1,4,101,-5.0604
1972,12,1,5,149,-2.4190
1972,12,2,1,83,-1.4960
1972,12,2,2,89,-1.5399
1972,12,2,3,70,-2.2297
1972,12,2,4,60,-0.0900
1972,12,2,5,78,1.1179
1972,12,3,1,67,-0.3754
1972,12,3,2,81,0.8275
1972,12,3,3,122,-0.1028
1972,12,3,4,128,1.7705
1972,12,3,5,140,3.5991
1973,1,1,1,272,-3.8594
1973,1,1,2,138,-4.0887
1973,1,1,3,115,-3.8331
1973,1,1,4,101,-6.3242
1973,1,1,5,149,-2.7506
1973,1,2,1,83,-3.7840
1973,1,2,2,89,-5.0012
1973,1,2,3,70,-6.7582
1973,1,2,4,60,-9.4579
1973,1,2,5,77,-8.7212
1973,1,3,1,67,0.9336
1973,1,3,2,81,-2.9216
1973,1,3,3,122,-2.7059
1973,1,3,4,128,-1.4023
1973,1,3,5,140,-2.9039
1973,2,1,1,270,-7.9617
1973,2,1,2,138,-8.5290
1973,2,1,3,115,-8.6201
1973,2,1,4,101,-7.1707
1973,2,1,5,149,-9.7188
1973,2,2,1,82,-6.5736
1973,2,2,2,89,-8.8450
1973,2,2,3,70,-8.1986
1973,2,2,4,60,-9.8756
1973,2,2,5,77,-10.5281
1973,2,3,1,67,-5.8135
1973,2,3,2,81,-3.9272
1973,2,3,3,122,-5.3195
1973,2,3,4,128,-3.4396
1973,2,3,5,140,-2.4955
1973,3,1,1,269,-2.5155
1973,3,1,2,138,-1.7119
1973,3,1,3,115,-3.5645
1973,3,1,4,100,-3.8084
1973,3,1,5,148,-2.9973
1973,3,2,1,82,-1.2639
1973,3,2,2,89,-2.2366
1973,3,2,3,70,-3.7269
1973,3,2,4,60,-2.7096
1973,3,2,5,77,-3.7715
1973,3,3,1,66,1.5054
1973,3,3,2,81,0.9543
1973,3,3,3,122,-1.0490
1973,3,3,4,127,-0.9223
1973,3,3,5,140,-0.9393
1973,4,1,1,268,-5.6929
1973,4,1,2,137,-7.2631
1973,4,1,3,115,-7.9808
1973,4,1,4,100,-9.0782
1973,4,1,5,148,-7.8009
1973,4,2,1,82,-4.0067
1973,4,2,2,89,-5.4681
1973,4,2,3,70,-8.2274
1973,4,2,4,60,-10.2696
1973,4,2,5,78,-10.0178
1973,4,3,1,66,-1.3745
1973,4,3,2,80,-1.2345
1973,4,3,3,122,-3.7498
1973,4,3,4,127,-6.4478
1973,4,3,5,140,-6.3685
1973,5,1,1,267,-7.8375
1973,5,1,2,137,-7.2038
1973,5,1,3,115,-10.5631
1973,5,1,4,100,-10.0708
1973,5,1,5,147,-10.3227
1973,5,2,1,82,-8.0173
1973,5,2,2,89,-7.9452
1973,5,2,3,70,-8.4448
1973,5,2,4,60,-9.1667
1973,5,2,5,78,-9.7085
1973,5,3,1,65,-4.0220
1973,5,3,2,81,-1.0619
1973,5,3,3,122,-3.8973
1973,5,3,4,127,-1.8812
1973,5,3,5,140,0.3063
1973,6,1,1,264,-2.7382
1973,6,1,2,136,-3.6999
1973,6,1,3,115,-5.5563
1973,6,1,4,100,-3.3826
1973,6,1,5,144,-3.4075
1973,6,2,1,81,-2.2400
1973,6,2,2,89,-4.1617
1973,6,2,3,70,-3.7142
1973,6,2,4,60,-2.1837
1973,6,2,5,78,-6.0419
1973,6,3,1,65,0.5440
1973,6,3,2,81,-1.6873
1973,6,3,3,122,-3.3275
1973,6,3,4,127,-0.8716
1973,6,3,5,139,-0.5586
1973,7,1,1,408,10.4183
1973,7,1,2,236,13.4945
1973,7,1,3,174,19.4544
1973,7,1,4,187,19.7491
1973,7,1,5,209,17.8676
1973,7,2,1,120,8.7165
1973,7,2,2,94,10.6850
1973,7,2,3,88,10.6157
1973,7,2,4,87,16.9377
1973,7,2,5,100,20.4991
1973,7,3,1,75,1.0927
1973,7,3,2,98,7.6766
1973,7,3,3,113,2.4897
1973,7,3,4,134,9.9434
1973,7,3,5,187,5.5184
1973,8,1,1,407,-5.4049
1973,8,1,2,233,-6.9131
1973,8,1,3,174,-7.5935
1973,8,1,4,186,-7.1463
1973,8,1,5,209,-5.1241
1973,8,2,1,120,-4.3852
1973,8,2,2,94,-3.4394
1973,8,2,3,88,-4.0891
1973,8,2,4,87,-5.0279
1973,8,2,5,100,-1.7837
1973,8,3,1,75,-3.3619
1973,8,3,2,98,-3.1445
1973,8,3,3,113,-2.2527
1973,8,3,4,134,-2.5059
1973,8,3,5,187,-3.7358
1973,9,1,1,405,6.7000
1973,9,1,2,233,10.1069
1973,9,1,3,172,10.6459
1973,9,1,4,186,11.0359
1973,9,1,5,209,11.5467
1973,9,2,1,120,8.8819
1973,9,2,2,94,12.8724
1973,9,2,3,85,12.2719
1973,9,2,4,87,10.9227
1973,9,2,5,100,11.4612
1973,9,3,1,75,8.0058
1973,9,3,2,98,9.1632
1973,9,3,3,113,9.6108
1973,9,3,4,134,9.3639
1973,9,3,5,186,-0.2296
1973,10,1,1,402,0.2006
1973,10,1,2,234,0.6464
1973,10,1,3,172,-2.6621
1973,10,1,4,186,0.3464
1973,10,1,5,208,1.0686
1973,10,2,1,120,0.4712
1973,10,2,2,94,1.3703
1973,10,2,3,85,-2.5817
1973,10,2,4,87,-0.4249
1973,10,2,5,100,0.8608
1973,10,3,1,75,-0.7292
1973,10,3,2,98,0.7880
1973,10,3,3,113,-0.5744
1973,10,3,4,134,0.9146
1973,10,3,5,184,0.7550
1973,11,1,1,404,-17.9803
1973,11,1,2,234,-21.2318
1973,11,1,3,172,-22.6869
1973,11,1,4,186,-19.9508
1973,11,1,5,209,-21.0298
1973,11,2,1,119,-15.8897
1973,11,2,2,94,-19.5356
1973,11,2,3,85,-20.1296
1973,11,2,4,87,-21.4505
1973,11,2,5,100,-20.9405
1973,11,3,1,75,-12.0791
1973,11,3,2,98,-14.7644
1973,11,3,3,113,-10.8334
1973,11,3,4,134,-13.7511
1973,11,3,5,184,-10.5145
1973,12,1,1,404,-3.3494
1973,12,1,2,234,-3.0939
1973,12,1,3,168,-4.6081
1973,12,1,4,185,-3.3592
1973,12,1,5,208,-4.7141
1973,12,2,1,117,-1.4186
1973,12,2,2,94,-0.2173
1973,12,2,3,85,-0.5905
1973,12,2,4,86,-2.4746
1973,12,2,5,100,0.0880
1973,12,3,1,75,4.5441
1973,12,3,2,98,4.7839
1973,12,3,3,113,6.5802
1973,12,3,4,134,3.5425
1973,12,3,5,185,-2.5323
1974,1,1,1,402,13.3746
1974,1,1,2,234,15.6110
1974,1,1,3,170,15.2513
1974,1,1,4,184,17.1297
1974,1,1,5,207,14.6563
1974,1,2,1,117,10.8045
1974,1,2,2,94,9.8191
1974,1,2,3,85,9.5632
1974,1,2,4,86,8.2364
1974,1,2,5,100,3.7627
1974,1,3,1,75,0.8873
1974,1,3,2,98,2.2693
1974,1,3,3,113,-0.3868
1974,1,3,4,134,-1.8371
1974,1,3,5,185,-1.8986
1974,2,1,1,400,0.8816
1974,2,1,2,233,-0.4086
1974,2,1,3,169,0.1815
1974,2,1,4,184,-1.6104
1974,2,1,5,204,-2.0223
1974,2,2,1,117,3.4806
1974,2,2,2,94,1.7786
1974,2,2,3,85,3.0292
1974,2,2,4,86,0.0266
1974,2,2,5,100,1.2627
1974,2,3,1,75,-0.6112
1974,2,3,2,98,3.5766
1974,2,3,3,113,1.7575
1974,2,3,4,134,2.4201
1974,2,3,5,184,-1.8838
1974,3,1,1,396,2.2347
1974,3,1,2,231,1.3308
1974,3,1,3,169,1.1688
1974,3,1,4,183,-0.8127
1974,3,1,5,203,-1.1173
1974,3,2,1,117,0.0123
1974,3,2,2,94,1.2792
1974,3,2,3,84,0.3921
1974,3,2,4,86,0.0606
1974,3,2,5,100,-2.6977
1974,3,3,1,75,-1.6866
1974,3,3,2,97,-2.4162
1974,3,3,3,113,-2.3449
1974,3,3,4,134,-3.1426
1974,3,3,5,184,-1.7824
1974,4,1,1,396,-3.9421
1974,4,1,2,231,-4.0135
1974,4,1,3,170,-4.9512
1974,4,1,4,182,-7.1305
1974,4,1,5,203,-5.7839
1974,4,2,1,116,-3.0433
1974,4,2,2,94,-2.5110
1974,4,2,3,84,-4.5523
1974,4,2,4,86,-4.9025
1974,4,2,5,100,-9.5123
1974,4,3,1,75,-3.3238
1974,4,3,2,97,-3.2863
1974,4,3,3,113,-3.8248
1974,4,3,4,134,-3.3882
1974,4,3,5,184,-3.1495
1974,5,1,1,394,-5.3355
1974,5,1,2,230,-6.6591
1974,5,1,3,170,-7.2832
1974,5,1,4,181,-9.1457
1974,5,1,5,203,-8.8862
1974,5,2,1,115,-6.0618
1974,5,2,2,93,-5.9708
1974,5,2,3,84,-6.7209
1974,5,2,4,86,-8.3737
1974,5,2,5,100,-8.8728
1974,5,3,1,75,-3.4961
1974,5,3,2,97,-3.4287
1974,5,3,3,113,-5.6134
1974,5,3,4,134,-4.2180
1974,5,3,5,184,-0.4059
1974,6,1,1,394,-1.7225
1974,6,1,2,231,-1.7138
1974,6,1,3,168,-2.5857
1974,6,1,4,182,-2.1205
1974,6,1,5,199,-4.4486
1974,6,2,1,113,-1.3403
1974,6,2,2,93,0.0259
1974,6,2,3,84,-0.3460
1974,6,2,4,86,-1.2824
1974,6,2,5,100,-4.4991
1974,6,3,1,75,-1.4894
1974,6,3,2,97,-2.7526
1974,6,3,3,113,0.4607
1974,6,3,4,134,-1.5860
1974,6,3,5,184,-1.2948
1974,7,1,1,658,-4.5930
1974,7,1,2,336,-5.2097
1974,7,1,3,244,-4.7286
1974,7,1,4,258,-5.9685
1974,7,1,5,213,-7.7013
1974,7,2,1,156,-3.1039
1974,7,2,2,138,-4.3747
1974,7,2,3,117,-4.7641
1974,7,2,4,93,-4.1185
1974,7,2,5,106,-7.3707
1974,7,3,1,93,-2.9971
1974,7,3,2,100,-3.7301
1974,7,3,3,134,-5.1140
1974,7,3,4,164,-5.0896
1974,7,3,5,228,-12.4257
1974,8,1,1,656,-6.5162
1974,8,1,2,334,-7.4545
1974,8,1,3,242,-8.0589
1974,8,1,4,256,-8.7007
1974,8,1,5,213,-8.1731
1974,8,2,1,155,-8.0373
1974,8,2,2,138,-9.0409
1974,8,2,3,117,-8.0960
1974,8,2,4,92,-8.7052
1974,8,2,5,106,-7.7364
1974,8,3,1,93,-6.3377
1974,8,3,2,100,-8.2673
1974,8,3,3,134,-10.6606
1974,8,3,4,164,-6.3310
1974,8,3,5,228,-10.2061
1974,9,1,1,650,-6.9486
1974,9,1,2,334,-9.0135
1974,9,1,3,239,-9.4911
1974,9,1,4,255,-11.1925
1974,9,1,5,208,-10.6827
1974,9,2,1,154,-7.1792
1974,9,2,2,138,-8.7904
1974,9,2,3,116,-9.7508
1974,9,2,4,92,-8.2128
1974,9,2,5,106,-13.2021
1974,9,3,1,92,-9.6784
1974,9,3,2,100,-8.4116
1974,9,3,3,134,-8.9964
1974,9,3,4,164,-9.6168
1974,9,3,5,228,-15.4053
1974,10,1,1,645,7.0972
1974,10,1,2,333,7.9530
1974,10,1,3,235,10.3007
1974,10,1,4,254,9.0880
1974,10,1,5,208,16.1255
1974,10,2,1,154,8.6351
1974,10,2,2,137,9.2973
1974,10,2,3,116,7.8863
1974,10,2,4,92,11.7521
1974,10,2,5,105,15.7996
1974,10,3,1,92,7.3691
1974,10,3,2,100,11.4965
1974,10,3,3,133,14.9547
1974,10,3,4,164,17.5560
1974,10,3,5,228,21.7208
1974,11,1,1,642,-5.6775
1974,11,1,2,331,-6.5655
1974,11,1,3,232,-5.8988
1974,11,1,4,252,-5.4724
1974,11,1,5,210,-4.8649
1974,11,2,1,154,-5.5427
1974,11,2,2,137,-4.9232
1974,11,2,3,116,-5.8704
1974,11,2,4,92,-4.2922
1974,11,2,5,105,-1.8663
1974,11,3,1,92,-5.5065
1974,11,3,2,100,-3.1129
1974,11,3,3,133,-4.4135
1974,11,3,4,164,-3.9010
1974,11,3,5,228,-4.0137
1974,12,1,1,641,-7.3372
1974,12,1,2,329,-9.1013
1974,12,1,3,232,-6.1121
1974,12,1,4,251,-9.5992
1974,12,1,5,206,-6.1954
1974,12,2,1,154,-5.5735
1974,12,2,2,138,-5.8313
1974,12,2,3,116,-5.9330
1974,12,2,4,91,-4.5200
1974,12,2,5,106,-7.3829
1974,12,3,1,92,0.5024
1974,12,3,2,100,-2.3619
1974,12,3,3,132,-0.2714
1974,12,3,4,164,-1.3765
1974,12,3,5,228,-4.3844
1975,1,1,1,636,27.9687
1975,1,1,2,330,28.7966
1975,1,1,3,231,27.6178
1975,1,1,4,251,32.7288
1975,1,1,5,206,27.0052
1975,1,2,1,153,25.1374
1975,1,2,2,138,28.9206
1975,1,2,3,115,29.9575
1975,1,2,4,90,25.5223
1975,1,2,5,106,21.7899
1975,1,3,1,92,18.8052
1975,1,3,2,99,19.0308
1975,1,3,3,133,14.1515
1975,1,3,4,164,11.0362
1975,1,3,5,228,10.1507
1975,2,1,1,634,3.7834
1975,2,1,2,328,2.9749
1975,2,1,3,232,6.3084
1975,2,1,4,250,8.1618
1975,2,1,5,205,6.7780
1975,2,2,1,153,3.8941
1975,2,2,2,137,3.5980
1975,2,2,3,115,4.0403
1975,2,2,4,90,5.1171
1975,2,2,5,106,7.2185
1975,2,3,1,92,3.3880
1975,2,3,2,99,3.8035
1975,2,3,3,133,3.1320
1975,2,3,4,164,6.7990
1975,2,3,5,228,10.1363
1975,3,1,1,634,8.8584
1975,3,1,2,326,9.5833
1975,3,1,3,235,9.0596
1975,3,1,4,249,11.2217
1975,3,1,5,204,5.4361
1975,3,2,1,153,8.1929
1975,3,2,2,137,8.6899
1975,3,2,3,115,8.7979
1975,3,2,4,90,7.3748
1975,3,2,5,106,2.4793
1975,3,3,1,92,3.3976
1975,3,3,2,99,4.0258
1975,3,3,3,133,4.5238
1975,3,3,4,164,0.5772
1975,3,3,5,227,3.7552
1975,4,1,1,634,4.9791
1975,4,1,2,327,2.3724
1975,4,1,3,235,6.4607
1975,4,1,4,247,5.0507
1975,4,1,5,204,4.7250
1975,4,2,1,153,5.1852
1975,4,2,2,137,4.3586
1975,4,2,3,115,5.0521
1975,4,2,4,90,4.4923
1975,4,2,5,106,4.8259
1975,4,3,1,92,6.5234
1975,4,3,2,99,6.1081
1975,4,3,3,133,6.0525
1975,4,3,4,164,3.5273
1975,4,3,5,227,5.0816
1975,5,1,1,633,8.2469
1975,5,1,2,328,8.4853
1975,5,1,3,235,11.0173
1975,5,1,4,247,7.7543
1975,5,1,5,203,11.2208
1975,5,2,1,153,7.6554
1975,5,2,2,137,5.2242
1975,5,2,3,114,8.4575
1975,5,2,4,90,7.8768
1975,5,2,5,106,13.6270
1975,5,3,1,92,4.7305
1975,5,3,2,99,5.5443
1975,5,3,3,133,5.8526
1975,5,3,4,164,5.3482
1975,5,3,5,227,5.3460
1975,6,1,1,629,7.1447
1975,6,1,2,325,7.0916
1975,6,1,3,234,9.2216
1975,6,1,4,247,7.2593
1975,6,1,5,201,7.6176
1975,6,2,1,153,5.3216
1975,6,2,2,137,7.7460
1975,6,2,3,113,5.9019
1975,6,2,4,90,6.4053
1975,6,2,5,106,8.3254
1975,6,3,1,92,7.2440
1975,6,3,2,98,6.0942
1975,6,3,3,133,6.3960
1975,6,3,4,164,3.8221
1975,6,3,5,227,4.4526
1975,7,1,1,683,-0.7299
1975,7,1,2,344,-0.5096
1975,7,1,3,307,-0.5953
1975,7,1,4,245,-0.8580
1975,7,1,5,272,-1.1398
1975,7,2,1,188,-2.7407
1975,7,2,2,131,-4.8212
1975,7,2,3,107,-2.2143
1975,7,2,4,102,-3.4531
1975,7,2,5,95,-5.1577
1975,7,3,1,105,-4.1358
1975,7,3,2,119,-2.9289
1975,7,3,3,150,-7.0234
1975,7,3,4,154,-5.6966
1975,7,3,5,186,-8.7731
1975,8,1,1,679,-5.7981
1975,8,1,2,340,-5.9851
1975,8,1,3,306,-6.6783
1975,8,1,4,243,-5.7334
1975,8,1,5,272,-6.2957
1975,8,2,1,188,-4.1712
1975,8,2,2,131,-3.5225
1975,8,2,3,107,-5.6403
1975,8,2,4,102,-4.0277
1975,8,2,5,95,-3.9068
1975,8,3,1,105,0.2683
1975,8,3,2,119,-0.7796
1975,8,3,3,150,-0.2075
1975,8,3,4,154,-2.9504
1975,8,3,5,186,-2.8956
1975,9,1,1,680,-2.4375
1975,9,1,2,342,-2.5625
1975,9,1,3,307,-3.7484
1975,9,1,4,244,-5.3146
1975,9,1,5,270,-3.7994
1975,9,2,1,187,-3.6094
1975,9,2,2,131,-3.4999
1975,9,2,3,107,-4.6869
1975,9,2,4,102,-2.3450
1975,9,2,5,93,-3.8979
1975,9,3,1,105,-0.7320
1975,9,3,2,119,-1.9629
1975,9,3,3,149,-3.3756
1975,9,3,4,154,-4.0569
1975,9,3,5,186,-4.5902
1975,10,1,1,679,2.8224
1975,10,1,2,341,3.3225
1975,10,1,3,305,0.6331
1975,10,1,4,243,1.8723
1975,10,1,5,268,0.4734
1975,10,2,1,188,4.8270
1975,10,2,2,131,3.9587
1975,10,2,3,107,0.9838
1975,10,2,4,101,1.9998
1975,10,2,5,92,1.7858
1975,10,3,1,105,1.8523
1975,10,3,2,119,4.7811
1975,10,3,3,149,7.1173
1975,10,3,4,154,6.9774
1975,10,3,5,186,8.3691
1975,11,1,1,677,4.1151
1975,11,1,2,338,2.7827
1975,11,1,3,306,2.7066
1975,11,1,4,244,1.2652
1975,11,1,5,267,-0.0112
1975,11,2,1,188,4.2067
1975,11,2,2,131,4.1139
1975,11,2,3,107,4.0757
1975,11,2,4,101,0.8350
1975,11,2,5,91,1.2302
1975,11,3,1,105,-0.7529
1975,11,3,2,117,2.0123
1975,11,3,3,149,3.5747
1975,11,3,4,154,3.4659
1975,11,3,5,186,4.0972
1975,12,1,1,672,-1.0218
1975,12,1,2,340,-1.5220
1975,12,1,3,305,-1.6638
1975,12,1,4,241,-2.2917
1975,12,1,5,266,-0.9916
1975,12,2,1,188,-1.2365
1975,12,2,2,131,-1.3365
1975,12,2,3,107,-2.1474
1975,12,2,4,100,-1.6020
1975,12,2,5,90,-0.5445
1975,12,3,1,105,0.8384
1975,12,3,2,119,0.2359
1975,12,3,3,149,-0.3439
1975,12,3,4,154,-1.1362
1975,12,3,5,186,-3.1841
1976,1,1,1,669,21.9499
1976,1,1,2,338,22.6767
1976,1,1,3,306,20.2943
1976,1,1,4,242,21.7411
1976,1,1,5,264,21.3543
1976,1,2,1,187,19.1645
1976,1,2,2,130,19.6815
1976,1,2,3,106,17.4601
1976,1,2,4,100,17.9252
1976,1,2,5,90,16.2088
1976,1,3,1,105,13.4375
1976,1,3,2,119,13.2875
1976,1,3,3,149,13.6825
1976,1,3,4,153,13.2862
1976,1,3,5,186,9.2924
1976,2,1,1,648,10.8408
1976,2,1,2,329,11.4752
1976,2,1,3,300,11.4061
1976,2,1,4,235,13.1556
1976,2,1,5,252,10.7071
1976,2,2,1,186,7.1899
1976,2,2,2,129,8.4737
1976,2,2,3,105,8.8576
1976,2,2,4,100,5.3094
1976,2,2,5,90,4.6989
1976,2,3,1,105,-0.0165
1976,2,3,2,119,2.6069
1976,2,3,3,149,1.1156
1976,2,3,4,154,0.6031
1976,2,3,5,185,-3.8337
1976,3,1,1,666,1.1136
1976,3,1,2,338,2.6848
1976,3,1,3,305,1.0688
1976,3,1,4,238,1.1126
1976,3,1,5,264,1.6260
1976,3,2,1,187,1.2133
1976,3,2,2,129,1.7457
1976,3,2,3,105,1.1438
1976,3,2,4,100,2.0488
1976,3,2,5,90,1.6770
1976,3,3,1,104,3.7073
1976,3,3,2,119,3.1481
1976,3,3,3,149,1.1067
1976,3,3,4,153,1.2069
1976,3,3,5,186,4.7853
1976,4,1,1,654,-1.1991
1976,4,1,2,336,-2.1796
1976,4,1,3,296,-1.5682
1976,4,1,4,234,-1.5169
1976,4,1,5,252,-0.7410
1976,4,2,1,184,-0.8669
1976,4,2,2,129,-0.6385
1976,4,2,3,105,-0.8137
1976,4,2,4,100,-0.8695
1976,4,2,5,90,-0.2811
1976,4,3,1,104,1.0547
1976,4,3,2,119,0.2876
1976,4,3,3,149,-1.6670
1976,4,3,4,153,0.1368
1976,4,3,5,186,-2.7822
1976,5,1,1,659,-2.6837
1976,5,1,2,337,-2.3748
1976,5,1,3,301,-3.2171
1976,5,1,4,234,-2.2712
1976,5,1,5,262,-3.2531
1976,5,2,1,185,-1.8672
1976,5,2,2,128,-0.7353
1976,5,2,3,104,-2.1025
