year,month,rank_ME,rank_TV_1,nstocks,ret_vw
2017,1,1,1,39,-3.9128
2017,1,1,2,42,-1.7023
2017,1,1,3,122,-2.6141
2017,1,1,4,260,-1.5728
2017,1,1,5,933,-0.1262
2017,1,2,1,39,-1.0456
2017,1,2,2,96,0.6619
2017,1,2,3,150,0.3895
2017,1,2,4,175,2.8150
2017,1,2,5,161,2.6695
2017,1,3,1,228,1.2393
2017,1,3,2,195,3.8096
2017,1,3,3,154,2.8741
2017,1,3,4,104,3.5665
2017,1,3,5,69,4.6190
2017,2,1,1,32,0.2278
2017,2,1,2,77,0.9120
2017,2,1,3,162,1.1477
2017,2,1,4,273,0.7493
2017,2,1,5,856,2.1774
2017,2,2,1,42,0.2606
2017,2,2,2,116,0.5789
2017,2,2,3,146,1.1867
2017,2,2,4,147,2.1495
2017,2,2,5,162,2.4773
2017,2,3,1,256,4.0523
2017,2,3,2,174,2.7462
2017,2,3,3,150,2.0059
2017,2,3,4,105,0.6469
2017,2,3,5,67,5.0543
2017,3,1,1,36,0.5686
2017,3,1,2,95,1.3205
2017,3,1,3,192,1.7708
2017,3,1,4,284,1.5047
2017,3,1,5,783,1.9797
2017,3,2,1,42,2.1148
2017,3,2,2,95,2.0732
2017,3,2,3,123,1.2532
2017,3,2,4,152,0.3853
2017,3,2,5,202,0.1959
2017,3,3,1,227,0.5564
2017,3,3,2,207,0.3346
2017,3,3,3,144,1.7463
2017,3,3,4,102,-0.3537
2017,3,3,5,78,0.7977
2017,4,1,1,25,1.2856
2017,4,1,2,56,1.7323
2017,4,1,3,115,2.4981
2017,4,1,4,283,3.8481
2017,4,1,5,885,-1.1257
2017,4,2,1,26,0.8068
2017,4,2,2,106,2.0614
2017,4,2,3,174,1.8499
2017,4,2,4,176,2.1072
2017,4,2,5,152,-0.8852
2017,4,3,1,262,1.8024
2017,4,3,2,216,1.0530
2017,4,3,3,141,0.5980
2017,4,3,4,95,0.5297
2017,4,3,5,49,-2.4857
2017,5,1,1,35,0.6052
2017,5,1,2,78,0.5421
2017,5,1,3,148,-1.7602
2017,5,1,4,316,-2.8312
2017,5,1,5,786,-5.0691
2017,5,2,1,41,2.6085
2017,5,2,2,119,0.2314
2017,5,2,3,145,-0.7183
2017,5,2,4,175,-3.5824
2017,5,2,5,157,-2.5705
2017,5,3,1,248,1.8153
2017,5,3,2,189,1.7980
2017,5,3,3,160,0.8818
2017,5,3,4,108,2.7252
2017,5,3,5,51,0.1874
2017,6,1,1,43,1.9341
2017,6,1,2,66,5.9872
2017,6,1,3,162,3.7254
2017,6,1,4,306,4.1867
2017,6,1,5,811,6.5269
2017,6,2,1,37,1.6755
2017,6,2,2,118,2.2690
2017,6,2,3,130,2.8839
2017,6,2,4,162,2.1180
2017,6,2,5,176,4.9807
2017,6,3,1,222,-0.0045
2017,6,3,2,208,-1.0284
2017,6,3,3,149,-0.4124
2017,6,3,4,118,0.5978
2017,6,3,5,63,-0.7994
2017,7,1,1,49,-0.5909
2017,7,1,2,61,-0.5725
2017,7,1,3,140,-1.1971
2017,7,1,4,286,-1.0442
2017,7,1,5,791,-1.1587
2017,7,2,1,37,2.6892
2017,7,2,2,117,0.2807
2017,7,2,3,153,0.9858
2017,7,2,4,148,1.1927
2017,7,2,5,162,1.1176
2017,7,3,1,208,1.2520
2017,7,3,2,199,2.1384
2017,7,3,3,152,3.5945
2017,7,3,4,130,2.7932
2017,7,3,5,72,3.7238
2017,8,1,1,51,0.1523
2017,8,1,2,83,0.0936
2017,8,1,3,171,-2.0149
2017,8,1,4,289,-2.0771
2017,8,1,5,742,-0.0653
2017,8,2,1,50,-0.1348
2017,8,2,2,97,-3.4870
2017,8,2,3,153,-0.3830
2017,8,2,4,163,-0.5450
2017,8,2,5,158,-2.4106
2017,8,3,1,206,1.9948
2017,8,3,2,162,-0.1859
2017,8,3,3,178,-0.0975
2017,8,3,4,136,-0.6646
2017,8,3,5,75,-0.6165
2017,9,1,1,47,2.0273
2017,9,1,2,46,6.4119
2017,9,1,3,151,8.3394
2017,9,1,4,311,8.8395
2017,9,1,5,764,10.2314
2017,9,2,1,34,3.9015
2017,9,2,2,102,6.3532
2017,9,2,3,144,5.9831
2017,9,2,4,178,7.5929
2017,9,2,5,185,6.9910
2017,9,3,1,212,1.6756
2017,9,3,2,190,2.0199
2017,9,3,3,174,1.1344
2017,9,3,4,130,3.7991
2017,9,3,5,52,0.5218
2017,10,1,1,43,1.6259
2017,10,1,2,57,2.2990
2017,10,1,3,116,1.0978
2017,10,1,4,238,-0.7575
2017,10,1,5,885,-1.9472
2017,10,2,1,41,2.5046
2017,10,2,2,94,0.1033
2017,10,2,3,167,0.7430
2017,10,2,4,156,0.4685
2017,10,2,5,161,-1.8906
2017,10,3,1,224,3.1298
2017,10,3,2,183,3.6485
2017,10,3,3,156,-1.4157
2017,10,3,4,121,1.1347
2017,10,3,5,67,2.6874
2017,11,1,1,50,1.7630
2017,11,1,2,69,4.2090
2017,11,1,3,122,1.0293
2017,11,1,4,271,3.0509
2017,11,1,5,828,3.9683
2017,11,2,1,41,4.0145
2017,11,2,2,133,4.1645
2017,11,2,3,128,3.2276
2017,11,2,4,151,1.9457
2017,11,2,5,170,2.9756
2017,11,3,1,212,3.0713
2017,11,3,2,181,2.6040
2017,11,3,3,154,3.3305
2017,11,3,4,139,2.6155
2017,11,3,5,61,4.5530
2017,12,1,1,42,1.0912
2017,12,1,2,78,-0.7193
2017,12,1,3,145,-0.5251
2017,12,1,4,285,-0.1313
2017,12,1,5,791,1.8595
2017,12,2,1,38,-1.2313
2017,12,2,2,108,0.4222
2017,12,2,3,143,-0.3293
2017,12,2,4,166,2.2861
2017,12,2,5,179,1.3542
2017,12,3,1,202,0.6623
2017,12,3,2,191,1.1737
2017,12,3,3,165,2.8014
2017,12,3,4,126,1.1180
2017,12,3,5,61,1.6297
2018,1,1,1,46,2.8272
2018,1,1,2,61,2.4023
2018,1,1,3,120,0.8244
2018,1,1,4,272,2.6137
2018,1,1,5,865,2.0843
2018,1,2,1,49,1.0627
2018,1,2,2,91,3.1192
2018,1,2,3,145,2.4467
2018,1,2,4,150,3.0233
2018,1,2,5,178,1.9871
2018,1,3,1,227,6.0294
2018,1,3,2,179,3.7231
2018,1,3,3,146,7.2538
2018,1,3,4,131,7.6449
2018,1,3,5,66,5.9056
2018,2,1,1,67,-1.3688
2018,2,1,2,73,-3.3454
2018,2,1,3,138,-2.7277
2018,2,1,4,266,-4.1147
2018,2,1,5,804,-4.2007
2018,2,2,1,50,-4.7059
2018,2,2,2,111,-3.6001
2018,2,2,3,132,-4.4308
2018,2,2,4,149,-3.2453
2018,2,2,5,192,-4.7997
2018,2,3,1,215,-3.3120
2018,2,3,2,176,-4.9146
2018,2,3,3,157,-4.7478
2018,2,3,4,124,-4.1195
2018,2,3,5,77,1.0140
2018,3,1,1,166,2.0924
2018,3,1,2,112,3.4101
2018,3,1,3,130,4.9062
2018,3,1,4,266,0.9783
2018,3,1,5,665,0.9491
2018,3,2,1,72,2.0325
2018,3,2,2,96,0.3870
2018,3,2,3,103,-0.7726
2018,3,2,4,163,0.8873
2018,3,2,5,205,-0.0944
2018,3,3,1,177,0.6736
2018,3,3,2,172,-1.5796
2018,3,3,3,176,-2.9159
2018,3,3,4,139,-4.1329
2018,3,3,5,87,-1.4202
2018,4,1,1,85,2.6540
2018,4,1,2,77,0.4942
2018,4,1,3,125,0.6948
2018,4,1,4,216,1.5513
2018,4,1,5,857,1.6505
2018,4,2,1,62,2.3471
2018,4,2,2,99,-0.2986
2018,4,2,3,149,-1.3258
2018,4,2,4,133,0.7005
2018,4,2,5,181,1.4289
2018,4,3,1,179,0.7583
2018,4,3,2,190,-1.1027
2018,4,3,3,150,-0.0210
2018,4,3,4,157,2.0677
2018,4,3,5,68,-1.4083
2018,5,1,1,114,5.7387
2018,5,1,2,109,8.2800
2018,5,1,3,139,9.0494
2018,5,1,4,240,7.6937
2018,5,1,5,772,8.5513
2018,5,2,1,77,4.2875
2018,5,2,2,107,5.0238
2018,5,2,3,118,7.4102
2018,5,2,4,137,7.6379
2018,5,2,5,175,5.7751
2018,5,3,1,190,0.1626
2018,5,3,2,167,3.0602
2018,5,3,3,158,3.4737
2018,5,3,4,138,4.3993
2018,5,3,5,90,7.7309
2018,6,1,1,69,0.5529
2018,6,1,2,90,3.4070
2018,6,1,3,162,3.4903
2018,6,1,4,272,1.8696
2018,6,1,5,762,1.2589
2018,6,2,1,58,2.1642
2018,6,2,2,109,2.0717
2018,6,2,3,132,2.7890
2018,6,2,4,166,1.5649
2018,6,2,5,187,1.6810
2018,6,3,1,203,1.3928
2018,6,3,2,194,0.7397
2018,6,3,3,164,0.2236
2018,6,3,4,114,0.6406
2018,6,3,5,71,-0.1469
2018,7,1,1,61,1.0460
2018,7,1,2,67,1.4204
2018,7,1,3,151,2.1116
2018,7,1,4,266,1.5311
2018,7,1,5,755,-2.9230
2018,7,2,1,71,2.2701
2018,7,2,2,112,4.8786
2018,7,2,3,136,3.0662
2018,7,2,4,143,1.3506
2018,7,2,5,200,-0.4111
2018,7,3,1,192,5.1922
2018,7,3,2,184,2.5820
2018,7,3,3,167,2.6766
2018,7,3,4,125,0.6315
2018,7,3,5,84,-0.0425
2018,8,1,1,88,1.7440
2018,8,1,2,103,2.7897
2018,8,1,3,161,1.7860
2018,8,1,4,209,8.0927
2018,8,1,5,749,5.7091
2018,8,2,1,74,2.4944
2018,8,2,2,99,2.6562
2018,8,2,3,126,3.8214
2018,8,2,4,157,4.2038
2018,8,2,5,215,6.6905
2018,8,3,1,191,4.7096
2018,8,3,2,180,3.7526
2018,8,3,3,144,3.0707
2018,8,3,4,149,2.4515
2018,8,3,5,84,4.6595
2018,9,1,1,57,-0.9005
2018,9,1,2,79,-2.4742
2018,9,1,3,130,-1.4959
2018,9,1,4,268,-2.8210
2018,9,1,5,797,-3.2848
2018,9,2,1,51,-0.9445
2018,9,2,2,109,-1.2816
2018,9,2,3,150,-2.5212
2018,9,2,4,168,-2.4209
2018,9,2,5,187,-2.2861
2018,9,3,1,213,2.3112
2018,9,3,2,202,-0.4169
2018,9,3,3,150,-0.3799
2018,9,3,4,116,-0.2449
2018,9,3,5,77,1.1612
2018,10,1,1,54,-3.9340
2018,10,1,2,58,-7.0166
2018,10,1,3,121,-7.9976
2018,10,1,4,215,-12.9743
2018,10,1,5,872,-14.0700
2018,10,2,1,51,-8.1627
2018,10,2,2,102,-8.4738
2018,10,2,3,158,-9.5893
2018,10,2,4,150,-12.2293
2018,10,2,5,215,-15.6574
2018,10,3,1,208,-5.0648
2018,10,3,2,183,-7.2512
2018,10,3,3,155,-10.1308
2018,10,3,4,126,-10.0819
2018,10,3,5,91,-12.1788
2018,11,1,1,138,1.7522
2018,11,1,2,123,-0.1982
2018,11,1,3,149,-1.1161
2018,11,1,4,236,-3.3300
2018,11,1,5,686,-1.6536
2018,11,2,1,85,1.8417
2018,11,2,2,100,2.0085
2018,11,2,3,110,1.3829
2018,11,2,4,158,-0.1366
2018,11,2,5,221,1.7481
2018,11,3,1,183,3.9404
2018,11,3,2,172,-0.5535
2018,11,3,3,165,1.2278
2018,11,3,4,127,2.0320
2018,11,3,5,114,0.5318
2018,12,1,1,91,-4.4754
2018,12,1,2,77,-9.3346
2018,12,1,3,147,-9.2490
2018,12,1,4,280,-12.8343
2018,12,1,5,733,-16.7446
2018,12,2,1,75,-8.7168
2018,12,2,2,100,-10.6427
2018,12,2,3,130,-12.5504
2018,12,2,4,147,-14.3543
2018,12,2,5,212,-12.3560
2018,12,3,1,202,-8.3238
2018,12,3,2,172,-7.8670
2018,12,3,3,180,-7.9865
2018,12,3,4,137,-10.8765
2018,12,3,5,83,-10.2406
2019,1,1,1,97,4.9333
2019,1,1,2,79,8.5405
2019,1,1,3,123,12.7388
2019,1,1,4,215,14.2043
2019,1,1,5,802,18.9481
2019,1,2,1,72,7.8240
2019,1,2,2,111,9.6006
2019,1,2,3,124,11.3142
2019,1,2,4,158,14.5305
2019,1,2,5,207,14.0772
2019,1,3,1,207,4.7118
2019,1,3,2,179,7.6893
2019,1,3,3,158,7.1639
2019,1,3,4,144,12.6274
2019,1,3,5,90,16.1554
2019,2,1,1,79,3.4148
2019,2,1,2,92,5.1349
2019,2,1,3,110,7.1140
2019,2,1,4,202,5.9930
2019,2,1,5,845,7.0286
2019,2,2,1,85,3.8439
2019,2,2,2,99,6.1516
2019,2,2,3,133,5.9022
2019,2,2,4,164,5.3412
2019,2,2,5,179,5.9726
2019,2,3,1,196,3.1005
2019,2,3,2,188,3.4829
2019,2,3,3,166,5.1769
2019,2,3,4,134,2.3596
2019,2,3,5,89,3.4590
2019,3,1,1,63,0.1358
2019,3,1,2,89,-4.1081
2019,3,1,3,161,-1.3710
2019,3,1,4,296,-2.5283
2019,3,1,5,716,-0.9454
2019,3,2,1,51,-0.6947
2019,3,2,2,111,-1.3260
2019,3,2,3,150,-2.5179
2019,3,2,4,156,-1.4855
2019,3,2,5,191,-1.1454
2019,3,3,1,223,3.1513
2019,3,3,2,205,1.2949
2019,3,3,3,148,3.7314
2019,3,3,4,122,-0.3643
2019,3,3,5,74,0.9052
2019,4,1,1,53,0.3349
2019,4,1,2,72,4.2181
2019,4,1,3,134,2.9051
2019,4,1,4,247,2.0880
2019,4,1,5,822,0.3096
2019,4,2,1,40,3.1075
2019,4,2,2,103,3.2858
2019,4,2,3,166,4.8271
2019,4,2,4,175,3.3975
2019,4,2,5,166,-0.5229
2019,4,3,1,238,3.4895
2019,4,3,2,198,4.5806
2019,4,3,3,160,4.9696
2019,4,3,4,121,1.7805
2019,4,3,5,63,1.6028
2019,5,1,1,75,-2.9466
2019,5,1,2,80,-8.5192
2019,5,1,3,118,-7.9297
2019,5,1,4,244,-9.4673
2019,5,1,5,811,-9.3637
2019,5,2,1,55,-4.6092
2019,5,2,2,112,-7.8985
2019,5,2,3,169,-9.7130
2019,5,2,4,146,-11.0592
2019,5,2,5,170,-12.8443
2019,5,3,1,226,-5.7122
2019,5,3,2,181,-7.1289
2019,5,3,3,169,-7.6081
2019,5,3,4,122,-8.5485
2019,5,3,5,84,-10.7553
2019,6,1,1,78,2.5956
2019,6,1,2,81,4.6762
2019,6,1,3,141,6.4817
2019,6,1,4,260,6.1936
2019,6,1,5,767,5.6719
2019,6,2,1,48,4.6456
2019,6,2,2,114,7.7071
2019,6,2,3,145,8.5148
2019,6,2,4,157,8.6414
2019,6,2,5,209,8.4304
2019,6,3,1,215,6.2679
2019,6,3,2,183,6.5462
2019,6,3,3,188,9.8984
2019,6,3,4,132,8.0211
2019,6,3,5,71,11.1829
2019,7,1,1,61,0.2077
2019,7,1,2,62,2.7469
2019,7,1,3,104,1.5531
2019,7,1,4,227,1.0945
2019,7,1,5,832,-5.9114
2019,7,2,1,59,2.2901
2019,7,2,2,88,1.0730
2019,7,2,3,154,0.7274
2019,7,2,4,193,-1.0283
2019,7,2,5,187,-3.0496
2019,7,3,1,204,0.2260
2019,7,3,2,208,2.3983
2019,7,3,3,173,1.2698
2019,7,3,4,137,0.9736
2019,7,3,5,68,3.9134
2019,8,1,1,87,-1.4012
2019,8,1,2,66,-5.6226
2019,8,1,3,134,-6.4519
2019,8,1,4,278,-8.6001
2019,8,1,5,742,-7.0317
2019,8,2,1,58,-0.3346
2019,8,2,2,132,-5.8607
2019,8,2,3,127,-4.5458
2019,8,2,4,186,-7.3583
2019,8,2,5,164,-8.5598
2019,8,3,1,221,-0.0704
2019,8,3,2,197,-1.8640
2019,8,3,3,162,-3.4846
2019,8,3,4,146,-4.0475
2019,8,3,5,67,-5.4134
2019,9,1,1,97,1.5343
2019,9,1,2,77,3.7259
2019,9,1,3,143,4.1735
2019,9,1,4,315,3.0294
2019,9,1,5,666,1.6590
2019,9,2,1,60,3.5975
2019,9,2,2,116,3.7274
2019,9,2,3,142,4.6873
2019,9,2,4,197,2.1558
2019,9,2,5,163,-1.6495
2019,9,3,1,205,1.7572
2019,9,3,2,230,0.6865
2019,9,3,3,184,2.8405
2019,9,3,4,116,0.5170
2019,9,3,5,66,-2.9575
2019,10,1,1,74,0.2837
2019,10,1,2,53,3.1952
2019,10,1,3,135,1.8078
2019,10,1,4,323,2.0879
2019,10,1,5,718,-2.9808
2019,10,2,1,54,3.1919
2019,10,2,2,89,2.6174
2019,10,2,3,170,2.8167
2019,10,2,4,192,2.6251
2019,10,2,5,173,2.1743
2019,10,3,1,219,1.0076
2019,10,3,2,220,3.3975
2019,10,3,3,153,2.3731
2019,10,3,4,139,3.4501
2019,10,3,5,52,1.9419
2019,11,1,1,95,0.7087
2019,11,1,2,90,6.1147
2019,11,1,3,133,2.9328
2019,11,1,4,248,6.7736
2019,11,1,5,730,9.9774
2019,11,2,1,66,-0.2286
2019,11,2,2,114,4.3472
2019,11,2,3,144,3.5707
2019,11,2,4,188,6.8358
2019,11,2,5,176,6.7714
2019,11,3,1,204,2.0933
2019,11,3,2,209,4.0133
2019,11,3,3,173,4.8340
2019,11,3,4,117,6.5834
2019,11,3,5,82,6.1089
2019,12,1,1,72,3.2381
2019,12,1,2,58,3.2124
2019,12,1,3,128,2.5047
2019,12,1,4,287,5.7406
2019,12,1,5,737,14.7388
2019,12,2,1,55,0.6522
2019,12,2,2,105,2.4874
2019,12,2,3,154,2.6356
2019,12,2,4,174,3.3224
2019,12,2,5,212,8.9636
2019,12,3,1,214,3.1106
2019,12,3,2,215,2.6102
2019,12,3,3,179,1.9638
2019,12,3,4,127,4.5040
2019,12,3,5,54,2.6146
2020,1,1,1,59,0.2528
2020,1,1,2,44,-5.3500
2020,1,1,3,94,-4.0671
2020,1,1,4,219,-3.2496
2020,1,1,5,870,-3.9899
2020,1,2,1,37,-2.1488
2020,1,2,2,116,-3.3790
2020,1,2,3,147,-2.2166
2020,1,2,4,174,-5.3400
2020,1,2,5,213,-4.3206
2020,1,3,1,216,1.3582
2020,1,3,2,212,-0.0196
2020,1,3,3,173,0.6462
2020,1,3,4,128,0.4692
2020,1,3,5,58,-3.3150
2020,2,1,1,77,-1.9850
2020,2,1,2,64,-10.5920
2020,2,1,3,96,-5.5268
2020,2,1,4,164,-9.8916
2020,2,1,5,874,-6.6965
2020,2,2,1,60,-9.2634
2020,2,2,2,119,-10.4150
2020,2,2,3,131,-10.0944
2020,2,2,4,157,-9.5679
2020,2,2,5,227,-5.9068
2020,2,3,1,203,-7.8012
2020,2,3,2,193,-7.6327
2020,2,3,3,170,-9.0483
2020,2,3,4,148,-5.3266
2020,2,3,5,82,-6.4124
2020,3,1,1,138,-11.3117
2020,3,1,2,89,-24.8372
2020,3,1,3,128,-28.0807
2020,3,1,4,274,-26.3574
2020,3,1,5,657,-26.4078
2020,3,2,1,60,-13.1762
2020,3,2,2,103,-19.3887
2020,3,2,3,142,-20.3302
2020,3,2,4,186,-25.6962
2020,3,2,5,202,-26.7233
2020,3,3,1,211,-8.7351
2020,3,3,2,189,-10.2156
2020,3,3,3,181,-12.6771
2020,3,3,4,145,-20.8000
2020,3,3,5,69,-16.4947
2020,4,1,1,215,8.4980
2020,4,1,2,114,16.4417
2020,4,1,3,227,20.2293
2020,4,1,4,304,23.7699
2020,4,1,5,359,35.7271
2020,4,2,1,115,11.4298
2020,4,2,2,124,16.7798
2020,4,2,3,159,16.2181
2020,4,2,4,187,22.3337
2020,4,2,5,136,30.6959
2020,4,3,1,261,13.0224
2020,4,3,2,215,12.4421
2020,4,3,3,180,13.7991
2020,4,3,4,131,24.0384
2020,4,3,5,45,16.4217
2020,5,1,1,146,4.6137
2020,5,1,2,148,11.3894
2020,5,1,3,233,8.7603
2020,5,1,4,280,10.1459
2020,5,1,5,441,6.5734
2020,5,2,1,70,5.2369
2020,5,2,2,149,6.4818
2020,5,2,3,175,6.9933
2020,5,2,4,187,10.4580
2020,5,2,5,126,16.4682
2020,5,3,1,254,4.7651
2020,5,3,2,247,7.3874
2020,5,3,3,169,8.3287
2020,5,3,4,110,9.6196
2020,5,3,5,34,3.8468
2020,6,1,1,86,6.2427
2020,6,1,2,131,8.2727
2020,6,1,3,213,4.7448
2020,6,1,4,339,8.4004
2020,6,1,5,472,7.2087
2020,6,2,1,46,-1.5794
2020,6,2,2,119,2.7142
2020,6,2,3,176,3.6834
2020,6,2,4,197,5.6840
2020,6,2,5,151,7.5490
2020,6,3,1,252,2.3877
2020,6,3,2,272,3.0047
2020,6,3,3,166,4.2631
2020,6,3,4,98,5.0679
2020,6,3,5,44,10.3591
2020,7,1,1,72,0.2750
2020,7,1,2,78,1.1515
2020,7,1,3,171,2.9092
2020,7,1,4,345,4.6552
2020,7,1,5,522,3.0518
2020,7,2,1,46,4.2709
2020,7,2,2,129,4.7372
2020,7,2,3,183,3.9562
2020,7,2,4,215,3.2705
2020,7,2,5,125,0.2216
2020,7,3,1,255,7.4147
2020,7,3,2,261,6.2016
2020,7,3,3,176,2.6084
2020,7,3,4,97,7.9308
2020,7,3,5,44,-7.0344
2020,8,1,1,74,1.5559
2020,8,1,2,61,4.0198
2020,8,1,3,169,8.0103
2020,8,1,4,279,9.7929
2020,8,1,5,634,4.5432
2020,8,2,1,58,4.3611
2020,8,2,2,107,4.7067
2020,8,2,3,160,5.3314
2020,8,2,4,190,6.6452
2020,8,2,5,167,7.2119
2020,8,3,1,229,4.8297
2020,8,3,2,231,7.4087
2020,8,3,3,188,12.0918
2020,8,3,4,122,6.4944
2020,8,3,5,58,32.6288
2020,9,1,1,67,1.7128
2020,9,1,2,60,-2.5422
2020,9,1,3,111,-5.2263
2020,9,1,4,282,-4.4188
2020,9,1,5,686,-1.6180
2020,9,2,1,46,-2.8036
2020,9,2,2,108,-3.0480
2020,9,2,3,157,-3.0540
2020,9,2,4,204,-4.7136
2020,9,2,5,178,-3.6137
2020,9,3,1,233,-1.4829
2020,9,3,2,205,-4.4078
2020,9,3,3,189,-5.5596
2020,9,3,4,138,-4.6156
2020,9,3,5,80,-4.3156
2020,10,1,1,77,-1.3241
2020,10,1,2,72,4.2530
2020,10,1,3,107,2.1356
2020,10,1,4,265,1.3605
2020,10,1,5,691,-4.6880
2020,10,2,1,72,0.0539
2020,10,2,2,86,0.1321
2020,10,2,3,137,2.4073
2020,10,2,4,196,3.4478
2020,10,2,5,210,0.3776
2020,10,3,1,194,-3.4565
2020,10,3,2,217,-1.3681
2020,10,3,3,198,-1.1266
2020,10,3,4,140,-2.6839
2020,10,3,5,92,-5.0581
2020,11,1,1,97,12.1686
2020,11,1,2,78,18.1300
2020,11,1,3,159,20.1705
2020,11,1,4,304,22.7256
2020,11,1,5,604,29.6530
2020,11,2,1,68,9.5170
2020,11,2,2,111,16.0289
2020,11,2,3,142,19.3149
2020,11,2,4,202,21.6194
2020,11,2,5,196,32.9343
2020,11,3,1,197,7.7970
2020,11,3,2,213,11.4696
2020,11,3,3,224,11.1282
2020,11,3,4,120,15.9565
2020,11,3,5,82,22.1006
2020,12,1,1,119,9.1247
2020,12,1,2,166,9.9291
2020,12,1,3,219,8.5630
2020,12,1,4,339,10.3761
2020,12,1,5,420,11.4116
2020,12,2,1,80,8.3106
2020,12,2,2,140,8.1808
2020,12,2,3,142,7.5811
2020,12,2,4,197,10.6077
2020,12,2,5,158,10.1331
2020,12,3,1,267,3.5308
2020,12,3,2,210,2.8075
2020,12,3,3,151,5.1291
2020,12,3,4,130,10.3267
2020,12,3,5,87,1.1264
2021,1,1,1,59,4.5709
2021,1,1,2,47,3.9750
2021,1,1,3,128,5.6986
2021,1,1,4,317,5.4473
2021,1,1,5,752,21.4403
2021,1,2,1,49,2.2715
2021,1,2,2,105,-0.1651
2021,1,2,3,153,3.7012
2021,1,2,4,198,4.7181
2021,1,2,5,195,16.7958
2021,1,3,1,245,-1.3459
2021,1,3,2,190,-1.2981
2021,1,3,3,189,1.2621
2021,1,3,4,128,0.5064
2021,1,3,5,104,11.5389
2021,2,1,1,106,5.2187
2021,2,1,2,94,8.6684
2021,2,1,3,133,9.1077
2021,2,1,4,277,10.1314
2021,2,1,5,683,10.1173
2021,2,2,1,66,4.0322
2021,2,2,2,129,9.0747
2021,2,2,3,122,7.1940
2021,2,2,4,193,11.8414
2021,2,2,5,212,5.2000
2021,2,3,1,222,-0.1438
2021,2,3,2,205,1.0830
2021,2,3,3,161,7.0311
2021,2,3,4,152,6.6432
2021,2,3,5,124,-4.9183
2021,3,1,1,81,-0.1046
2021,3,1,2,75,2.7394
2021,3,1,3,138,5.6881
2021,3,1,4,255,0.4065
2021,3,1,5,767,-4.4271
2021,3,2,1,59,6.7961
2021,3,2,2,97,5.1702
2021,3,2,3,156,3.5775
2021,3,2,4,200,-1.4822
2021,3,2,5,225,-4.5380
2021,3,3,1,215,5.3963
2021,3,3,2,177,3.4734
2021,3,3,3,191,1.3122
2021,3,3,4,165,-3.8408
2021,3,3,5,113,-7.3433
2021,4,1,1,126,1.7253
2021,4,1,2,58,1.8602
2021,4,1,3,112,3.0297
2021,4,1,4,293,0.9889
2021,4,1,5,806,-2.4287
2021,4,2,1,49,3.3740
2021,4,2,2,110,1.9018
2021,4,2,3,146,2.9092
2021,4,2,4,189,3.6761
2021,4,2,5,242,-1.4489
2021,4,3,1,229,5.7147
2021,4,3,2,174,4.5346
2021,4,3,3,149,5.2450
2021,4,3,4,165,4.2604
2021,4,3,5,134,2.5292
2021,5,1,1,168,-0.5713
2021,5,1,2,62,1.4447
2021,5,1,3,143,3.9271
2021,5,1,4,275,2.1624
2021,5,1,5,819,1.0315
2021,5,2,1,48,-0.0392
2021,5,2,2,107,2.3356
2021,5,2,3,138,0.5122
2021,5,2,4,198,-0.4621
2021,5,2,5,235,-1.8235
2021,5,3,1,201,1.3293
2021,5,3,2,189,-1.3174
2021,5,3,3,172,0.0622
2021,5,3,4,174,0.4415
2021,5,3,5,109,-3.2528
2021,6,1,1,211,0.4316
2021,6,1,2,77,1.2380
2021,6,1,3,172,1.3284
2021,6,1,4,323,2.6058
2021,6,1,5,753,4.2203
2021,6,2,1,45,-0.0118
2021,6,2,2,106,-0.5855
2021,6,2,3,151,0.1296
2021,6,2,4,195,3.5090
2021,6,2,5,220,8.7350
2021,6,3,1,203,-0.0527
2021,6,3,2,216,5.0009
2021,6,3,3,189,4.6092
2021,6,3,4,139,5.8360
2021,6,3,5,107,12.1391
2021,7,1,1,212,-0.4048
2021,7,1,2,63,-0.5267
2021,7,1,3,138,-1.3888
2021,7,1,4,314,-4.8933
2021,7,1,5,790,-11.6129
2021,7,2,1,49,-0.4202
2021,7,2,2,114,-0.8092
2021,7,2,3,144,-0.1589
2021,7,2,4,195,-4.3173
2021,7,2,5,249,-10.3127
2021,7,3,1,229,3.3947
2021,7,3,2,206,0.9499
2021,7,3,3,176,0.5207
2021,7,3,4,137,-2.1055
2021,7,3,5,107,-2.0780
2021,8,1,1,238,0.4460
2021,8,1,2,81,3.4926
2021,8,1,3,140,3.2375
2021,8,1,4,267,1.0047
2021,8,1,5,842,3.9492
2021,8,2,1,60,1.2258
2021,8,2,2,109,0.8959
2021,8,2,3,145,0.0993
2021,8,2,4,176,0.8084
2021,8,2,5,246,3.3838
2021,8,3,1,223,3.4795
2021,8,3,2,204,2.7552
2021,8,3,3,183,3.2832
2021,8,3,4,158,3.1640
2021,8,3,5,100,0.3075
2021,9,1,1,229,-0.3228
2021,9,1,2,67,-3.3367
2021,9,1,3,145,-2.1240
2021,9,1,4,325,-4.0252
2021,9,1,5,833,-5.2478
2021,9,2,1,39,-4.0509
2021,9,2,2,127,-4.2052
2021,9,2,3,145,-3.8108
2021,9,2,4,186,-3.9589
2021,9,2,5,276,-4.0216
2021,9,3,1,221,-5.9022
2021,9,3,2,227,-5.2004
2021,9,3,3,158,-0.6715
2021,9,3,4,137,-4.0935
2021,9,3,5,128,-4.6317
