year,month,rank_ME,rank_DTV_12,nstocks,ret_vw
2016,5,3,5,342,1.7665
2016,6,1,1,1334,0.4612
2016,6,1,2,303,-1.9942
2016,6,1,3,50,-3.3650
2016,6,1,4,7,0.2279
2016,6,1,5,1,17.7099
2016,6,2,1,220,1.6883
2016,6,2,2,598,0.6388
2016,6,2,3,356,-0.2815
2016,6,2,4,106,0.7241
2016,6,2,5,11,-0.0306
2016,6,3,1,6,1.9265
2016,6,3,2,79,1.8096
2016,6,3,3,312,0.1172
2016,6,3,4,401,0.3528
2016,6,3,5,341,1.0594
2016,7,1,1,1292,5.0991
2016,7,1,2,296,7.8217
2016,7,1,3,51,3.6953
2016,7,1,4,7,-0.4247
2016,7,1,5,1,-2.5292
2016,7,2,1,217,4.4463
2016,7,2,2,586,5.4054
2016,7,2,3,340,6.9785
2016,7,2,4,106,8.8325
2016,7,2,5,9,14.1638
2016,7,3,1,6,-0.3761
2016,7,3,2,82,1.7917
2016,7,3,3,303,4.0775
2016,7,3,4,398,3.4633
2016,7,3,5,335,3.8510
2016,8,1,1,1301,2.2351
2016,8,1,2,300,2.7412
2016,8,1,3,52,4.3748
2016,8,1,4,6,6.5988
2016,8,1,5,1,4.8570
2016,8,2,1,217,-0.3572
2016,8,2,2,574,1.0157
2016,8,2,3,332,1.6693
2016,8,2,4,105,3.0751
2016,8,2,5,9,-0.9337
2016,8,3,1,6,0.7706
2016,8,3,2,78,0.3044
2016,8,3,3,297,-0.2254
2016,8,3,4,396,0.0982
2016,8,3,5,335,-0.4330
2016,9,1,1,1307,3.9136
2016,9,1,2,304,6.0182
2016,9,1,3,51,13.2171
2016,9,1,4,6,19.2617
2016,9,1,5,0,
2016,9,2,1,215,1.2651
2016,9,2,2,560,1.5276
2016,9,2,3,334,1.6721
2016,9,2,4,108,4.3460
2016,9,2,5,9,5.5987
2016,9,3,1,6,-0.7914
2016,9,3,2,77,0.4536
2016,9,3,3,294,0.9025
2016,9,3,4,401,0.0108
2016,9,3,5,333,0.5583
2016,10,1,1,1317,-6.9087
2016,10,1,2,304,-8.9583
2016,10,1,3,52,-13.1822
2016,10,1,4,6,-16.8393
2016,10,1,5,0,
2016,10,2,1,212,-2.6581
2016,10,2,2,560,-4.9408
2016,10,2,3,324,-6.9474
2016,10,2,4,104,-11.6066
2016,10,2,5,9,-9.4659
2016,10,3,1,5,-1.2768
2016,10,3,2,76,-2.5523
2016,10,3,3,296,-2.6424
2016,10,3,4,397,-3.1897
2016,10,3,5,333,-2.1763
2016,11,1,1,1322,10.2128
2016,11,1,2,306,11.9483
2016,11,1,3,47,14.6049
2016,11,1,4,6,12.6748
2016,11,1,5,1,-0.5862
2016,11,2,1,207,10.8607
2016,11,2,2,557,10.8422
2016,11,2,3,321,9.6252
2016,11,2,4,106,10.7254
2016,11,2,5,9,10.1592
2016,11,3,1,5,1.9458
2016,11,3,2,77,4.4567
2016,11,3,3,292,6.1354
2016,11,3,4,393,5.5641
2016,11,3,5,329,2.3970
2016,12,1,1,1322,2.4960
2016,12,1,2,301,0.9724
2016,12,1,3,49,1.8117
2016,12,1,4,5,26.4050
2016,12,1,5,1,-14.9469
2016,12,2,1,202,3.7029
2016,12,2,2,551,1.7120
2016,12,2,3,312,-0.0724
2016,12,2,4,109,-2.6817
2016,12,2,5,9,-5.8265
2016,12,3,1,5,-2.0911
2016,12,3,2,80,2.3810
2016,12,3,3,297,1.0238
2016,12,3,4,395,0.5757
2016,12,3,5,326,1.6203
2017,1,1,1,1328,-1.4092
2017,1,1,2,312,1.6505
2017,1,1,3,49,3.8418
2017,1,1,4,5,6.3359
2017,1,1,5,1,-0.0693
2017,1,2,1,201,-0.8269
2017,1,2,2,539,1.1524
2017,1,2,3,309,2.3116
2017,1,2,4,104,3.8573
2017,1,2,5,9,-3.4423
2017,1,3,1,5,-0.0970
2017,1,3,2,77,1.8468
2017,1,3,3,294,3.0549
2017,1,3,4,379,2.8814
2017,1,3,5,318,2.2330
2017,2,1,1,1336,0.6306
2017,2,1,2,309,2.5630
2017,2,1,3,48,0.4619
2017,2,1,4,5,12.1696
2017,2,1,5,1,10.0243
2017,2,2,1,196,0.0861
2017,2,2,2,532,1.4453
2017,2,2,3,308,1.8383
2017,2,2,4,108,-0.4473
2017,2,2,5,8,-0.7966
2017,2,3,1,5,2.2826
2017,2,3,2,70,2.9873
2017,2,3,3,291,2.5168
2017,2,3,4,379,3.3909
2017,2,3,5,319,3.4656
2017,3,1,1,1342,1.5390
2017,3,1,2,299,1.9876
2017,3,1,3,43,1.2512
2017,3,1,4,5,-9.1333
2017,3,1,5,1,-8.9849
2017,3,2,1,188,0.3446
2017,3,2,2,522,1.7904
2017,3,2,3,308,0.9435
2017,3,2,4,104,0.1551
2017,3,2,5,8,-7.2679
2017,3,3,1,6,1.3080
2017,3,3,2,74,1.0455
2017,3,3,3,280,0.8284
2017,3,3,4,379,0.3101
2017,3,3,5,320,0.6444
2017,4,1,1,1342,1.2373
2017,4,1,2,291,-0.5224
2017,4,1,3,43,2.2619
2017,4,1,4,5,-11.5817
2017,4,1,5,1,14.4787
2017,4,2,1,177,1.6440
2017,4,2,2,515,2.3022
2017,4,2,3,306,0.3109
2017,4,2,4,101,1.1599
2017,4,2,5,8,-7.2827
2017,4,3,1,6,2.4566
2017,4,3,2,72,1.8776
2017,4,3,3,280,2.1724
2017,4,3,4,380,0.7371
2017,4,3,5,320,1.4306
2017,5,1,1,1343,-2.6044
2017,5,1,2,283,-3.1160
2017,5,1,3,38,-0.6413
2017,5,1,4,4,14.0546
2017,5,1,5,1,-26.4448
2017,5,2,1,184,-0.7513
2017,5,2,2,505,-1.7068
2017,5,2,3,302,-0.6238
2017,5,2,4,101,0.1356
2017,5,2,5,7,-14.0409
2017,5,3,1,6,4.8937
2017,5,3,2,72,2.3704
2017,5,3,3,276,1.1060
2017,5,3,4,377,0.8180
2017,5,3,5,320,1.9012
2017,6,1,1,1341,4.8847
2017,6,1,2,285,5.7024
2017,6,1,3,48,6.0616
2017,6,1,4,4,1.6396
2017,6,1,5,1,19.7450
2017,6,2,1,181,1.5550
2017,6,2,2,506,2.8879
2017,6,2,3,297,3.3921
2017,6,2,4,105,5.1672
2017,6,2,5,7,-3.7382
2017,6,3,1,6,-2.0414
2017,6,3,2,75,-0.3459
2017,6,3,3,278,0.5111
2017,6,3,4,376,0.9833
2017,6,3,5,320,-0.5870
2017,7,1,1,1285,-0.7116
2017,7,1,2,271,-0.0227
2017,7,1,3,44,-1.0804
2017,7,1,4,3,-13.5440
2017,7,1,5,1,0.2061
2017,7,2,1,184,2.2871
2017,7,2,2,494,1.0392
2017,7,2,3,292,1.3521
2017,7,2,4,105,1.8554
2017,7,2,5,8,4.4985
2017,7,3,1,5,4.0093
2017,7,3,2,76,2.8783
2017,7,3,3,278,1.9979
2017,7,3,4,378,1.3698
2017,7,3,5,323,2.2440
2017,8,1,1,1297,0.0248
2017,8,1,2,270,-0.4418
2017,8,1,3,47,-2.1030
2017,8,1,4,5,-3.4579
2017,8,1,5,1,0.3771
2017,8,2,1,179,-1.6865
2017,8,2,2,490,-0.6352
2017,8,2,3,287,-2.4973
2017,8,2,4,106,0.8079
2017,8,2,5,9,-7.5157
2017,8,3,1,5,2.8827
2017,8,3,2,75,0.1827
2017,8,3,3,274,0.3235
2017,8,3,4,381,1.1178
2017,8,3,5,325,0.6502
2017,9,1,1,1294,8.4952
2017,9,1,2,266,7.5511
2017,9,1,3,46,7.9324
2017,9,1,4,5,20.6233
2017,9,1,5,1,1.9467
2017,9,2,1,185,7.1365
2017,9,2,2,498,6.4906
2017,9,2,3,293,5.5046
2017,9,2,4,109,7.2337
2017,9,2,5,11,8.2818
2017,9,3,1,5,3.2098
2017,9,3,2,77,3.4334
2017,9,3,3,281,2.6196
2017,9,3,4,381,1.9535
2017,9,3,5,324,1.7058
2017,10,1,1,1297,0.2264
2017,10,1,2,273,-1.3804
2017,10,1,3,48,-7.2518
2017,10,1,4,6,-8.0619
2017,10,1,5,1,7.0352
2017,10,2,1,188,0.5420
2017,10,2,2,494,1.5882
2017,10,2,3,297,-1.1303
2017,10,2,4,106,0.8206
2017,10,2,5,13,-2.9767
2017,10,3,1,5,3.0867
2017,10,3,2,76,1.5949
2017,10,3,3,275,3.6859
2017,10,3,4,385,2.5828
2017,10,3,5,323,2.2402
2017,11,1,1,1305,2.5199
2017,11,1,2,272,3.6302
2017,11,1,3,50,1.8541
2017,11,1,4,5,-1.9081
2017,11,1,5,1,7.1674
2017,11,2,1,190,2.3409
2017,11,2,2,492,2.9856
2017,11,2,3,303,3.8795
2017,11,2,4,112,3.1489
2017,11,2,5,13,1.4717
2017,11,3,1,5,1.8869
2017,11,3,2,75,2.5137
2017,11,3,3,266,2.6095
2017,11,3,4,385,4.0132
2017,11,3,5,320,2.9424
2017,12,1,1,1308,0.5759
2017,12,1,2,273,1.6997
2017,12,1,3,55,-0.1100
2017,12,1,4,6,1.7087
2017,12,1,5,1,-13.3761
2017,12,2,1,193,-1.2973
2017,12,2,2,486,-0.1952
2017,12,2,3,306,2.2768
2017,12,2,4,112,1.5701
2017,12,2,5,13,-3.8793
2017,12,3,1,5,6.6286
2017,12,3,2,78,-2.8430
2017,12,3,3,266,0.2418
2017,12,3,4,382,0.4806
2017,12,3,5,326,1.3537
2018,1,1,1,1309,2.5872
2018,1,1,2,277,1.8280
2018,1,1,3,57,-1.8690
2018,1,1,4,9,1.6079
2018,1,1,5,1,-14.3575
2018,1,2,1,187,0.5160
2018,1,2,2,492,2.4977
2018,1,2,3,315,4.9553
2018,1,2,4,109,2.9112
2018,1,2,5,15,5.7214
2018,1,3,1,5,-0.2990
2018,1,3,2,79,2.2811
2018,1,3,3,269,4.4376
2018,1,3,4,385,4.8972
2018,1,3,5,329,6.1112
2018,2,1,1,1321,-3.7037
2018,2,1,2,271,-2.6986
2018,2,1,3,58,-0.9799
2018,2,1,4,9,4.5801
2018,2,1,5,2,-11.1551
2018,2,2,1,185,-3.5452
2018,2,2,2,493,-3.6333
2018,2,2,3,309,-4.6182
2018,2,2,4,111,-3.9414
2018,2,2,5,15,1.0303
2018,2,3,1,5,-2.1337
2018,2,3,2,78,-2.3907
2018,2,3,3,268,-3.2949
2018,2,3,4,381,-4.1192
2018,2,3,5,331,-3.6868
2018,3,1,1,1321,1.6129
2018,3,1,2,264,0.3506
2018,3,1,3,57,2.9569
2018,3,1,4,10,-7.4869
2018,3,1,5,2,-12.9484
2018,3,2,1,185,1.4112
2018,3,2,2,499,0.6133
2018,3,2,3,305,0.9546
2018,3,2,4,113,1.5820
2018,3,2,5,14,6.7190
2018,3,3,1,5,2.5670
2018,3,3,2,72,1.4513
2018,3,3,3,266,1.1021
2018,3,3,4,378,-0.5448
2018,3,3,5,338,-2.5957
2018,4,1,1,1319,1.0879
2018,4,1,2,267,1.4364
2018,4,1,3,62,3.1618
2018,4,1,4,10,13.9385
2018,4,1,5,2,21.9419
2018,4,2,1,185,-0.0645
2018,4,2,2,503,0.0219
2018,4,2,3,302,1.7736
2018,4,2,4,112,2.9565
2018,4,2,5,13,10.4801
2018,4,3,1,5,-0.1645
2018,4,3,2,72,0.8924
2018,4,3,3,266,-0.8842
2018,4,3,4,377,-1.1953
2018,4,3,5,336,0.6041
2018,5,1,1,1322,7.7438
2018,5,1,2,277,10.4438
2018,5,1,3,60,5.0110
2018,5,1,4,10,-1.8318
2018,5,1,5,2,39.1386
2018,5,2,1,175,5.4687
2018,5,2,2,489,6.9807
2018,5,2,3,303,7.2750
2018,5,2,4,111,5.5098
2018,5,2,5,13,13.1467
2018,5,3,1,5,2.0752
2018,5,3,2,67,2.4572
2018,5,3,3,265,3.7973
2018,5,3,4,377,2.1555
2018,5,3,5,343,3.1274
2018,6,1,1,1336,1.6325
2018,6,1,2,280,1.2903
2018,6,1,3,57,3.3101
2018,6,1,4,11,1.5273
2018,6,1,5,2,-0.0483
2018,6,2,1,182,2.8608
2018,6,2,2,509,1.6240
2018,6,2,3,311,0.2302
2018,6,2,4,107,4.2024
2018,6,2,5,11,5.6956
2018,6,3,1,5,-3.9157
2018,6,3,2,62,1.6758
2018,6,3,3,274,-0.2372
2018,6,3,4,374,1.0367
2018,6,3,5,344,0.9444
2018,7,1,1,1310,-0.0463
2018,7,1,2,273,-0.0960
2018,7,1,3,48,-2.5504
2018,7,1,4,10,-2.2950
2018,7,1,5,2,-9.0404
2018,7,2,1,185,2.8535
2018,7,2,2,517,3.1356
2018,7,2,3,312,1.0856
2018,7,2,4,107,-2.0026
2018,7,2,5,10,-0.5606
2018,7,3,1,5,2.3070
2018,7,3,2,62,2.5804
2018,7,3,3,270,2.4948
2018,7,3,4,371,3.1497
2018,7,3,5,340,3.4147
2018,8,1,1,1314,5.2210
2018,8,1,2,270,6.8391
2018,8,1,3,46,6.3611
2018,8,1,4,8,1.5263
2018,8,1,5,2,13.8875
2018,8,2,1,188,2.9545
2018,8,2,2,515,5.1236
2018,8,2,3,321,4.8093
2018,8,2,4,107,7.5368
2018,8,2,5,10,13.7120
2018,8,3,1,5,1.0007
2018,8,3,2,62,3.9415
2018,8,3,3,268,4.2940
2018,8,3,4,374,3.3357
2018,8,3,5,342,3.9134
2018,9,1,1,1327,-2.7830
2018,9,1,2,283,-4.3766
2018,9,1,3,47,-1.5350
2018,9,1,4,9,-8.3409
2018,9,1,5,2,-22.8422
2018,9,2,1,190,-1.3452
2018,9,2,2,514,-1.7421
2018,9,2,3,338,-2.4793
2018,9,2,4,106,-0.6852
2018,9,2,5,8,5.7220
2018,9,3,1,5,-2.5816
2018,9,3,2,62,-1.4194
2018,9,3,3,267,-0.9127
2018,9,3,4,376,-0.0407
2018,9,3,5,347,0.9423
2018,10,1,1,1338,-11.5849
2018,10,1,2,277,-13.6402
2018,10,1,3,49,-14.9611
2018,10,1,4,9,-13.5228
2018,10,1,5,2,-21.4619
2018,10,2,1,193,-8.0851
2018,10,2,2,526,-11.7704
2018,10,2,3,339,-12.8679
2018,10,2,4,107,-11.7299
2018,10,2,5,8,-20.9072
2018,10,3,1,5,-4.9166
2018,10,3,2,67,-7.4572
2018,10,3,3,271,-9.8911
2018,10,3,4,386,-8.2160
2018,10,3,5,348,-7.4134
2018,11,1,1,1335,-1.4165
2018,11,1,2,280,-2.2654
2018,11,1,3,50,-8.5439
2018,11,1,4,12,-4.5454
2018,11,1,5,2,-9.6001
2018,11,2,1,197,1.2809
2018,11,2,2,534,1.4141
2018,11,2,3,335,1.2637
2018,11,2,4,103,3.1470
2018,11,2,5,8,-12.9995
2018,11,3,1,5,-0.1363
2018,11,3,2,69,3.3326
2018,11,3,3,268,2.5210
2018,11,3,4,387,2.6501
2018,11,3,5,348,1.5375
2018,12,1,1,1333,-12.1173
2018,12,1,2,274,-14.9119
2018,12,1,3,49,-17.3479
2018,12,1,4,12,-22.0046
2018,12,1,5,2,-24.9496
2018,12,2,1,207,-10.0758
2018,12,2,2,531,-11.6946
2018,12,2,3,337,-12.8431
2018,12,2,4,99,-13.4777
2018,12,2,5,7,-16.5354
2018,12,3,1,5,-7.1076
2018,12,3,2,76,-9.2593
2018,12,3,3,272,-10.4368
2018,12,3,4,389,-9.4290
2018,12,3,5,349,-8.4486
2019,1,1,1,1331,10.8653
2019,1,1,2,268,12.8882
2019,1,1,3,48,12.5834
2019,1,1,4,11,22.4083
2019,1,1,5,2,42.8328
2019,1,2,1,215,7.5959
2019,1,2,2,542,10.6515
2019,1,2,3,339,14.0576
2019,1,2,4,101,16.1750
2019,1,2,5,7,30.5448
2019,1,3,1,5,4.9917
2019,1,3,2,76,8.0361
2019,1,3,3,281,10.5830
2019,1,3,4,396,9.5325
2019,1,3,5,349,7.8137
2019,2,1,1,1336,5.1049
2019,2,1,2,267,5.9053
2019,2,1,3,49,6.3455
2019,2,1,4,10,-3.2113
2019,2,1,5,0,
2019,2,2,1,217,3.2640
2019,2,2,2,540,5.3926
2019,2,2,3,337,4.8961
2019,2,2,4,97,6.8351
2019,2,2,5,5,19.7943
2019,2,3,1,6,-0.2584
2019,2,3,2,75,6.3877
2019,2,3,3,285,5.3862
2019,2,3,4,386,4.1298
2019,2,3,5,349,3.4284
2019,3,1,1,1341,-1.6976
2019,3,1,2,267,-0.0716
2019,3,1,3,47,-2.8570
2019,3,1,4,10,-4.1549
2019,3,1,5,0,
2019,3,2,1,213,-1.4836
2019,3,2,2,537,-1.8827
2019,3,2,3,334,-1.4624
2019,3,2,4,99,0.8133
2019,3,2,5,5,-9.6279
2019,3,3,1,6,4.5306
2019,3,3,2,75,-0.8422
2019,3,3,3,285,0.3081
2019,3,3,4,387,1.1889
2019,3,3,5,348,2.5448
2019,4,1,1,1333,1.3843
2019,4,1,2,279,1.9435
2019,4,1,3,44,1.0818
2019,4,1,4,10,-7.2906
2019,4,1,5,0,
2019,4,2,1,212,1.5992
2019,4,2,2,542,3.3647
2019,4,2,3,338,2.8308
2019,4,2,4,93,1.6464
2019,4,2,5,5,2.5391
2019,4,3,1,6,7.0246
2019,4,3,2,75,3.6372
2019,4,3,3,287,4.0613
2019,4,3,4,386,3.5467
2019,4,3,5,347,3.8327
2019,5,1,1,1318,-7.5936
2019,5,1,2,268,-11.4429
2019,5,1,3,44,-20.4535
2019,5,1,4,10,-21.2356
2019,5,1,5,0,
2019,5,2,1,207,-6.6378
2019,5,2,2,547,-8.9406
2019,5,2,3,339,-10.0662
2019,5,2,4,88,-12.9671
2019,5,2,5,6,-4.8171
2019,5,3,1,6,-9.3368
2019,5,3,2,74,-3.8280
2019,5,3,3,289,-6.3737
2019,5,3,4,384,-6.1211
2019,5,3,5,346,-7.0669
2019,6,1,1,1313,5.4824
2019,6,1,2,268,7.1738
2019,6,1,3,45,8.5030
2019,6,1,4,9,12.7617
2019,6,1,5,0,
2019,6,2,1,218,5.4353
2019,6,2,2,547,9.1989
2019,6,2,3,342,7.7668
2019,6,2,4,92,6.1250
2019,6,2,5,6,15.9326
2019,6,3,1,5,9.2463
2019,6,3,2,77,6.7994
2019,6,3,3,293,7.5499
2019,6,3,4,388,7.8540
2019,6,3,5,346,7.1950
2019,7,1,1,1283,-1.8943
2019,7,1,2,267,-1.5105
2019,7,1,3,43,-1.2776
2019,7,1,4,10,-4.6311
2019,7,1,5,0,
2019,7,2,1,218,0.0150
2019,7,2,2,544,0.8587
2019,7,2,3,339,0.2114
2019,7,2,4,91,-5.3249
2019,7,2,5,5,-1.1872
2019,7,3,1,5,-2.1692
2019,7,3,2,76,1.7656
2019,7,3,3,289,1.4001
2019,7,3,4,388,0.5167
2019,7,3,5,346,1.3659
2019,8,1,1,1281,-6.2490
2019,8,1,2,271,-6.9996
2019,8,1,3,48,-11.2107
2019,8,1,4,10,-14.5062
2019,8,1,5,0,
2019,8,2,1,225,-4.8798
2019,8,2,2,537,-4.4727
2019,8,2,3,333,-6.3318
2019,8,2,4,89,-8.8010
2019,8,2,5,5,-31.7347
2019,8,3,1,5,4.3966
2019,8,3,2,73,-2.0107
2019,8,3,3,294,-2.8004
2019,8,3,4,388,-3.0861
2019,8,3,5,346,-1.3556
2019,9,1,1,1289,0.6211
2019,9,1,2,265,1.7471
2019,9,1,3,46,4.8604
2019,9,1,4,9,-3.6653
2019,9,1,5,0,
2019,9,2,1,235,2.0282
2019,9,2,2,548,2.5096
2019,9,2,3,337,0.1669
2019,9,2,4,94,3.5921
2019,9,2,5,6,2.4869
2019,9,3,1,5,4.1049
2019,9,3,2,76,1.1777
2019,9,3,3,301,0.7547
2019,9,3,4,388,1.8442
2019,9,3,5,349,1.4783
2019,10,1,1,1291,0.5403
2019,10,1,2,267,1.9875
2019,10,1,3,46,-8.2236
2019,10,1,4,9,-2.9535
2019,10,1,5,0,
2019,10,2,1,235,2.0420
2019,10,2,2,543,2.7127
2019,10,2,3,345,3.2007
2019,10,2,4,91,0.5062
2019,10,2,5,6,-4.6846
2019,10,3,1,5,-0.8078
2019,10,3,2,75,1.8172
2019,10,3,3,300,1.2351
2019,10,3,4,389,1.4541
2019,10,3,5,348,2.1943
2019,11,1,1,1287,5.6020
2019,11,1,2,267,6.7980
2019,11,1,3,45,3.5578
2019,11,1,4,7,-13.1486
2019,11,1,5,0,
2019,11,2,1,236,3.7737
2019,11,2,2,541,4.2129
2019,11,2,3,347,4.9086
2019,11,2,4,92,5.3041
2019,11,2,5,6,-2.7845
2019,11,3,1,5,0.9198
2019,11,3,2,76,1.3386
2019,11,3,3,304,4.2131
2019,11,3,4,385,4.2820
2019,11,3,5,353,3.4500
2019,12,1,1,1280,7.2713
2019,12,1,2,266,10.4434
2019,12,1,3,43,1.5206
2019,12,1,4,8,0.7692
2019,12,1,5,0,
2019,12,2,1,241,3.9671
2019,12,2,2,541,3.3049
2019,12,2,3,357,3.6824
2019,12,2,4,92,7.6558
2019,12,2,5,7,5.0179
2019,12,3,1,5,0.4025
2019,12,3,2,77,0.2435
2019,12,3,3,301,2.5238
2019,12,3,4,383,1.6828
2019,12,3,5,349,3.1159
2020,1,1,1,1283,-3.7035
2020,1,1,2,264,-7.0768
2020,1,1,3,45,-12.1151
2020,1,1,4,9,-8.8182
2020,1,1,5,0,
2020,1,2,1,242,-4.4208
2020,1,2,2,543,-3.2502
2020,1,2,3,356,-3.8836
2020,1,2,4,85,-10.9725
2020,1,2,5,7,-11.3684
2020,1,3,1,5,-1.0917
2020,1,3,2,73,-0.8512
2020,1,3,3,305,-1.2464
2020,1,3,4,382,-1.0460
2020,1,3,5,351,1.0011
2020,2,1,1,1289,-5.7773
2020,2,1,2,273,-6.9253
2020,2,1,3,41,-11.2859
2020,2,1,4,9,-4.4638
2020,2,1,5,0,
2020,2,2,1,244,-9.0139
2020,2,2,2,543,-8.7379
2020,2,2,3,355,-8.4545
2020,2,2,4,86,-10.2020
2020,2,2,5,7,-12.5756
2020,2,3,1,4,-9.2597
2020,2,3,2,71,-5.6117
2020,2,3,3,305,-8.9408
2020,2,3,4,383,-7.1034
2020,2,3,5,352,-7.5841
2020,3,1,1,1290,-21.1916
2020,3,1,2,282,-26.6285
2020,3,1,3,39,-33.2866
2020,3,1,4,8,-30.9380
2020,3,1,5,0,
2020,3,2,1,244,-17.9348
2020,3,2,2,547,-20.9355
2020,3,2,3,345,-25.2340
2020,3,2,4,83,-33.2467
2020,3,2,5,7,-18.7370
2020,3,3,1,4,-12.8450
2020,3,3,2,74,-15.0152
2020,3,3,3,313,-17.1805
2020,3,3,4,383,-16.4804
2020,3,3,5,354,-10.2725
2020,4,1,1,1301,17.1044
2020,4,1,2,289,24.5922
2020,4,1,3,47,44.1432
2020,4,1,4,9,83.9211
2020,4,1,5,0,
2020,4,2,1,298,11.3043
2020,4,2,2,554,14.7862
2020,4,2,3,348,20.7525
2020,4,2,4,97,34.4478
2020,4,2,5,9,29.0167
2020,4,3,1,5,9.5905
2020,4,3,2,84,9.7604
2020,4,3,3,333,13.5261
2020,4,3,4,390,13.2817
2020,4,3,5,354,13.7466
2020,5,1,1,1293,10.1102
2020,5,1,2,284,13.9078
2020,5,1,3,48,16.1063
2020,5,1,4,10,14.8276
2020,5,1,5,0,
2020,5,2,1,300,5.8097
2020,5,2,2,564,7.5446
2020,5,2,3,341,12.2502
2020,5,2,4,96,9.7143
2020,5,2,5,10,16.1687
2020,5,3,1,6,3.4985
2020,5,3,2,81,10.4369
2020,5,3,3,325,8.7297
2020,5,3,4,389,7.0046
2020,5,3,5,352,5.3889
2020,6,1,1,1286,6.6128
2020,6,1,2,291,11.4122
2020,6,1,3,48,21.8047
2020,6,1,4,9,36.6670
2020,6,1,5,0,
2020,6,2,1,300,2.2298
2020,6,2,2,577,3.6156
2020,6,2,3,349,4.2475
2020,6,2,4,95,6.6875
2020,6,2,5,9,16.2734
2020,6,3,1,6,-1.1686
2020,6,3,2,81,0.0180
2020,6,3,3,326,0.6101
2020,6,3,4,394,1.0362
2020,6,3,5,356,3.0835
2020,7,1,1,1233,-2.5782
2020,7,1,2,290,0.4638
2020,7,1,3,49,11.4131
2020,7,1,4,7,75.2210
2020,7,1,5,0,
2020,7,2,1,294,2.2066
2020,7,2,2,572,2.9752
2020,7,2,3,355,7.0239
2020,7,2,4,97,2.4578
2020,7,2,5,9,3.3629
2020,7,3,1,6,4.2363
2020,7,3,2,80,4.5294
2020,7,3,3,336,5.0226
2020,7,3,4,400,6.5034
2020,7,3,5,359,6.7578
2020,8,1,1,1240,5.7152
2020,8,1,2,306,5.7104
2020,8,1,3,57,5.1655
2020,8,1,4,8,-2.4744
2020,8,1,5,0,
2020,8,2,1,298,5.1489
2020,8,2,2,574,5.1269
2020,8,2,3,356,7.7026
2020,8,2,4,95,8.8998
2020,8,2,5,10,8.5470
2020,8,3,1,7,3.8447
2020,8,3,2,81,2.8057
2020,8,3,3,346,4.5407
2020,8,3,4,401,3.5335
2020,8,3,5,361,8.8773
2020,9,1,1,1247,-0.7134
2020,9,1,2,334,-4.8945
2020,9,1,3,61,-7.1622
2020,9,1,4,10,-13.4371
2020,9,1,5,1,47.4916
2020,9,2,1,300,-3.3174
2020,9,2,2,586,-2.8185
2020,9,2,3,363,-2.0579
2020,9,2,4,94,-1.4882
2020,9,2,5,12,0.6401
2020,9,3,1,7,5.6461
2020,9,3,2,85,-2.3564
2020,9,3,3,350,-2.0544
2020,9,3,4,408,-1.7094
2020,9,3,5,367,-3.9729
2020,10,1,1,1252,-3.1023
2020,10,1,2,343,-5.2593
2020,10,1,3,63,-8.9088
2020,10,1,4,10,-11.8262
2020,10,1,5,2,-16.6533
2020,10,2,1,306,2.3087
2020,10,2,2,591,1.3108
2020,10,2,3,368,0.2260
2020,10,2,4,98,3.7371
2020,10,2,5,13,2.4113
2020,10,3,1,8,-4.3989
2020,10,3,2,86,1.1796
2020,10,3,3,358,2.0201
2020,10,3,4,411,0.5525
2020,10,3,5,371,-2.8282
2020,11,1,1,1250,21.8328
2020,11,1,2,353,28.1346
2020,11,1,3,65,70.5389
2020,11,1,4,13,25.8019
2020,11,1,5,2,25.0073
2020,11,2,1,307,16.2635
2020,11,2,2,602,18.9203
2020,11,2,3,371,21.3306
2020,11,2,4,101,27.4285
2020,11,2,5,16,38.9202
2020,11,3,1,9,13.2188
2020,11,3,2,92,12.0201
2020,11,3,3,358,15.0500
2020,11,3,4,404,12.7707
2020,11,3,5,371,10.9853
2020,12,1,1,1265,9.4470
2020,12,1,2,356,7.7217
2020,12,1,3,72,10.8585
2020,12,1,4,16,-2.4600
2020,12,1,5,2,2.2844
2020,12,2,1,313,7.5646
2020,12,2,2,613,8.9227
2020,12,2,3,377,11.3747
2020,12,2,4,101,6.6145
2020,12,2,5,17,9.9675
2020,12,3,1,9,2.1699
2020,12,3,2,92,5.6686
2020,12,3,3,361,7.3922
2020,12,3,4,410,4.2817
2020,12,3,5,374,3.9339
2021,1,1,1,1287,9.8693
2021,1,1,2,383,22.3651
2021,1,1,3,83,167.0462
2021,1,1,4,20,31.6593
2021,1,1,5,3,32.3021
2021,1,2,1,313,2.7831
2021,1,2,2,623,3.4028
2021,1,2,3,385,6.4487
2021,1,2,4,112,19.1539
2021,1,2,5,19,22.6501
2021,1,3,1,9,-6.6696
2021,1,3,2,97,0.9708
2021,1,3,3,370,0.6669
2021,1,3,4,425,-0.2721
2021,1,3,5,379,-0.0731
2021,2,1,1,1294,8.0754
2021,2,1,2,408,5.3409
2021,2,1,3,95,-16.9371
2021,2,1,4,25,11.8172
2021,2,1,5,3,-11.0764
2021,2,2,1,307,7.9797
2021,2,2,2,620,7.8625
2021,2,2,3,388,5.7871
2021,2,2,4,115,5.3020
2021,2,2,5,23,0.7101
2021,2,3,1,9,2.0681
2021,2,3,2,95,5.1175
2021,2,3,3,377,4.8531
2021,2,3,4,428,3.5452
2021,2,3,5,387,1.0555
