year,month,rank_ME,rank_ISq_1,nstocks,ret_vw
2015,4,3,1,143,1.6457
2015,4,3,2,157,0.4496
2015,4,3,3,165,1.7987
2015,4,3,4,171,0.2757
2015,4,3,5,169,-0.5507
2015,5,1,1,215,1.3908
2015,5,1,2,281,-0.9084
2015,5,1,3,288,2.7745
2015,5,1,4,276,0.3459
2015,5,1,5,330,1.7709
2015,5,2,1,153,3.6196
2015,5,2,2,169,1.9342
2015,5,2,3,148,2.0797
2015,5,2,4,130,2.0098
2015,5,2,5,143,1.7671
2015,5,3,1,175,0.9303
2015,5,3,2,141,0.4007
2015,5,3,3,164,1.0362
2015,5,3,4,158,1.2763
2015,5,3,5,161,1.1702
2015,6,1,1,259,0.5249
2015,6,1,2,222,0.2280
2015,6,1,3,274,1.3742
2015,6,1,4,305,0.5534
2015,6,1,5,327,0.9656
2015,6,2,1,139,-0.0075
2015,6,2,2,143,1.5091
2015,6,2,3,146,-0.1681
2015,6,2,4,152,0.3450
2015,6,2,5,167,0.1652
2015,6,3,1,164,-2.3722
2015,6,3,2,167,-3.0600
2015,6,3,3,173,-1.8508
2015,6,3,4,153,-2.1144
2015,6,3,5,148,-1.8732
2015,7,1,1,226,-7.3756
2015,7,1,2,253,-6.0927
2015,7,1,3,303,-5.8197
2015,7,1,4,285,-5.1614
2015,7,1,5,303,-6.2700
2015,7,2,1,144,-2.5145
2015,7,2,2,165,-1.5254
2015,7,2,3,163,-3.3085
2015,7,2,4,121,-2.3835
2015,7,2,5,118,-1.0691
2015,7,3,1,155,0.9215
2015,7,3,2,171,0.5382
2015,7,3,3,161,3.5729
2015,7,3,4,169,2.2926
2015,7,3,5,149,1.7507
2015,8,1,1,258,-4.4519
2015,8,1,2,359,-5.4048
2015,8,1,3,278,-6.1791
2015,8,1,4,267,-3.2559
2015,8,1,5,222,-5.5095
2015,8,2,1,141,-5.2830
2015,8,2,2,152,-5.6497
2015,8,2,3,136,-6.3887
2015,8,2,4,123,-5.8436
2015,8,2,5,151,-7.0079
2015,8,3,1,165,-6.2698
2015,8,3,2,153,-7.3598
2015,8,3,3,146,-5.1641
2015,8,3,4,160,-5.5230
2015,8,3,5,196,-5.1446
2015,9,1,1,273,-11.0693
2015,9,1,2,227,-7.3102
2015,9,1,3,274,-5.0730
2015,9,1,4,286,-10.3404
2015,9,1,5,341,-8.1295
2015,9,2,1,148,-7.5459
2015,9,2,2,134,-7.4068
2015,9,2,3,126,-6.4392
2015,9,2,4,136,-9.2740
2015,9,2,5,170,-6.8082
2015,9,3,1,146,-3.2542
2015,9,3,2,173,-2.3737
2015,9,3,3,185,-1.6224
2015,9,3,4,162,-3.3343
2015,9,3,5,143,-2.5065
2015,10,1,1,212,6.6872
2015,10,1,2,245,5.0159
2015,10,1,3,253,6.9635
2015,10,1,4,289,4.9499
2015,10,1,5,383,5.0627
2015,10,2,1,141,5.5739
2015,10,2,2,150,3.5278
2015,10,2,3,145,7.4657
2015,10,2,4,116,7.5824
2015,10,2,5,164,6.9924
2015,10,3,1,155,7.8146
2015,10,3,2,168,9.3031
2015,10,3,3,170,7.5462
2015,10,3,4,173,7.3605
2015,10,3,5,154,9.1207
2015,11,1,1,199,2.7839
2015,11,1,2,275,2.2165
2015,11,1,3,263,4.3862
2015,11,1,4,316,5.4021
2015,11,1,5,332,3.8915
2015,11,2,1,154,2.5301
2015,11,2,2,132,5.3951
2015,11,2,3,133,5.2827
2015,11,2,4,131,3.6822
2015,11,2,5,158,2.1540
2015,11,3,1,174,-0.1918
2015,11,3,2,168,-0.9034
2015,11,3,3,158,1.1961
2015,11,3,4,174,-0.8455
2015,11,3,5,144,1.4814
2015,12,1,1,222,-4.3214
2015,12,1,2,252,-4.6565
2015,12,1,3,259,-5.4791
2015,12,1,4,322,-4.7239
2015,12,1,5,314,-6.0529
2015,12,2,1,130,-3.2879
2015,12,2,2,144,-6.5864
2015,12,2,3,137,-6.0974
2015,12,2,4,134,-5.7090
2015,12,2,5,187,-3.9587
2015,12,3,1,172,-3.7913
2015,12,3,2,164,-2.0589
2015,12,3,3,158,-1.1262
2015,12,3,4,169,-0.8809
2015,12,3,5,149,-0.8360
2016,1,1,1,180,-13.5059
2016,1,1,2,228,-11.1586
2016,1,1,3,272,-13.0146
2016,1,1,4,286,-11.3237
2016,1,1,5,401,-12.6933
2016,1,2,1,136,-10.3444
2016,1,2,2,131,-9.7586
2016,1,2,3,149,-10.0128
2016,1,2,4,149,-11.6007
2016,1,2,5,162,-10.5032
2016,1,3,1,181,-3.8029
2016,1,3,2,154,-4.7131
2016,1,3,3,160,-3.7847
2016,1,3,4,175,-5.3380
2016,1,3,5,147,-5.3975
2016,2,1,1,218,1.1975
2016,2,1,2,262,-0.5718
2016,2,1,3,294,1.5813
2016,2,1,4,293,-2.7729
2016,2,1,5,307,0.0875
2016,2,2,1,135,0.5690
2016,2,2,2,134,-0.5563
2016,2,2,3,148,0.6403
2016,2,2,4,155,0.9442
2016,2,2,5,139,2.1341
2016,2,3,1,176,1.8091
2016,2,3,2,157,1.3904
2016,2,3,3,168,1.1072
2016,2,3,4,163,-0.7029
2016,2,3,5,144,-1.2242
2016,3,1,1,200,11.1185
2016,3,1,2,250,11.1879
2016,3,1,3,331,8.9833
2016,3,1,4,287,5.9454
2016,3,1,5,289,8.5867
2016,3,2,1,156,10.0769
2016,3,2,2,125,9.2391
2016,3,2,3,133,10.3002
2016,3,2,4,135,13.3107
2016,3,2,5,171,7.2559
2016,3,3,1,155,5.7792
2016,3,3,2,167,7.3221
2016,3,3,3,147,6.0645
2016,3,3,4,167,7.5086
2016,3,3,5,165,8.0565
2016,4,1,1,280,3.6905
2016,4,1,2,244,5.6753
2016,4,1,3,232,3.4177
2016,4,1,4,239,4.9097
2016,4,1,5,369,6.8874
2016,4,2,1,162,1.3559
2016,4,2,2,147,3.3353
2016,4,2,3,122,4.1828
2016,4,2,4,142,2.0961
2016,4,2,5,146,4.1619
2016,4,3,1,150,1.0884
2016,4,3,2,165,-0.7013
2016,4,3,3,170,-0.1077
2016,4,3,4,175,-1.3491
2016,4,3,5,130,3.9803
2016,5,1,1,221,0.3406
2016,5,1,2,249,-0.9362
2016,5,1,3,234,-3.2611
2016,5,1,4,328,-0.2283
2016,5,1,5,365,0.0990
2016,5,2,1,132,2.4318
2016,5,2,2,125,0.5500
2016,5,2,3,140,1.0320
2016,5,2,4,135,1.3740
2016,5,2,5,152,1.1323
2016,5,3,1,196,2.8049
2016,5,3,2,139,0.7414
2016,5,3,3,151,1.4994
2016,5,3,4,147,1.1838
2016,5,3,5,146,1.9760
2016,6,1,1,263,-0.8472
2016,6,1,2,249,-0.9888
2016,6,1,3,283,-2.1072
2016,6,1,4,291,-0.6114
2016,6,1,5,309,1.0962
2016,6,2,1,118,0.0738
2016,6,2,2,106,0.2040
2016,6,2,3,154,-1.1134
2016,6,2,4,138,1.4583
2016,6,2,5,163,-0.2076
2016,6,3,1,164,3.4700
2016,6,3,2,162,1.7943
2016,6,3,3,162,0.3520
2016,6,3,4,155,-0.3502
2016,6,3,5,137,-0.5867
2016,7,1,1,259,5.4709
2016,7,1,2,260,6.4194
2016,7,1,3,258,4.2710
2016,7,1,4,271,6.4507
2016,7,1,5,305,5.6974
2016,7,2,1,142,5.5533
2016,7,2,2,134,5.8712
2016,7,2,3,143,5.9452
2016,7,2,4,138,7.6512
2016,7,2,5,113,6.2918
2016,7,3,1,155,5.0637
2016,7,3,2,148,5.7292
2016,7,3,3,146,2.3219
2016,7,3,4,158,3.8757
2016,7,3,5,158,2.1171
2016,8,1,1,168,4.4214
2016,8,1,2,256,3.2934
2016,8,1,3,269,3.5221
2016,8,1,4,314,2.2995
2016,8,1,5,348,3.6499
2016,8,2,1,130,0.5007
2016,8,2,2,125,2.2957
2016,8,2,3,134,2.5837
2016,8,2,4,130,0.3512
2016,8,2,5,140,0.5852
2016,8,3,1,156,-0.1262
2016,8,3,2,153,-0.6834
2016,8,3,3,135,-1.9227
2016,8,3,4,144,0.5259
2016,8,3,5,179,0.0944
2016,9,1,1,277,4.4805
2016,9,1,2,245,3.0734
2016,9,1,3,267,6.1835
2016,9,1,4,299,5.5089
2016,9,1,5,296,4.5474
2016,9,2,1,144,2.2671
2016,9,2,2,133,0.4881
2016,9,2,3,99,0.8003
2016,9,2,4,122,1.8149
2016,9,2,5,148,1.5475
2016,9,3,1,151,-0.7840
2016,9,3,2,162,-0.1666
2016,9,3,3,152,2.7546
2016,9,3,4,152,0.1803
2016,9,3,5,141,1.0845
2016,10,1,1,220,-7.3884
2016,10,1,2,192,-7.3601
2016,10,1,3,267,-8.5550
2016,10,1,4,322,-6.6547
2016,10,1,5,383,-7.6838
2016,10,2,1,123,-6.9167
2016,10,2,2,122,-3.9530
2016,10,2,3,121,-5.9117
2016,10,2,4,124,-6.1481
2016,10,2,5,137,-6.2672
2016,10,3,1,152,-2.0044
2016,10,3,2,152,-0.6893
2016,10,3,3,148,-3.4424
2016,10,3,4,163,-2.0247
2016,10,3,5,146,-4.0599
2016,11,1,1,169,15.1782
2016,11,1,2,306,9.3833
2016,11,1,3,292,10.4622
2016,11,1,4,356,9.0928
2016,11,1,5,268,9.6880
2016,11,2,1,123,12.9276
2016,11,2,2,138,10.0784
2016,11,2,3,118,10.7109
2016,11,2,4,125,9.7239
2016,11,2,5,123,9.3139
2016,11,3,1,149,2.5039
2016,11,3,2,137,2.8663
2016,11,3,3,130,2.2970
2016,11,3,4,167,4.1383
2016,11,3,5,177,3.2472
2016,12,1,1,243,1.9550
2016,12,1,2,226,3.4059
2016,12,1,3,255,2.9119
2016,12,1,4,306,4.2004
2016,12,1,5,358,1.3581
2016,12,2,1,146,1.2473
2016,12,2,2,115,0.7393
2016,12,2,3,119,1.0889
2016,12,2,4,124,0.8058
2016,12,2,5,129,1.3720
2016,12,3,1,122,2.1457
2016,12,3,2,162,1.4064
2016,12,3,3,159,1.3273
2016,12,3,4,161,2.4514
2016,12,3,5,151,-0.1670
2017,1,1,1,256,-0.7940
2017,1,1,2,239,-1.2008
2017,1,1,3,242,-1.9730
2017,1,1,4,283,-1.9162
2017,1,1,5,376,0.2530
2017,1,2,1,127,1.6027
2017,1,2,2,129,1.9127
2017,1,2,3,130,1.6273
2017,1,2,4,120,1.3560
2017,1,2,5,115,1.2829
2017,1,3,1,187,4.0338
2017,1,3,2,149,4.4905
2017,1,3,3,138,3.4383
2017,1,3,4,144,-0.0481
2017,1,3,5,132,0.4594
2017,2,1,1,224,-0.8040
2017,2,1,2,234,1.2725
2017,2,1,3,287,3.4946
2017,2,1,4,257,1.5228
2017,2,1,5,398,1.3405
2017,2,2,1,121,1.6051
2017,2,2,2,133,3.0237
2017,2,2,3,127,1.8031
2017,2,2,4,110,1.6455
2017,2,2,5,122,-0.5678
2017,2,3,1,163,2.9992
2017,2,3,2,142,2.3228
2017,2,3,3,142,1.8113
2017,2,3,4,155,5.5346
2017,2,3,5,150,2.7610
2017,3,1,1,191,0.9576
2017,3,1,2,246,1.3799
2017,3,1,3,304,1.4751
2017,3,1,4,315,1.7007
2017,3,1,5,334,2.7652
2017,3,2,1,123,0.3614
2017,3,2,2,117,0.7498
2017,3,2,3,118,1.6185
2017,3,2,4,114,0.2355
2017,3,2,5,142,1.4814
2017,3,3,1,142,0.6696
2017,3,3,2,158,0.0313
2017,3,3,3,138,0.4993
2017,3,3,4,151,0.3650
2017,3,3,5,169,1.3970
2017,4,1,1,261,1.6844
2017,4,1,2,226,4.9101
2017,4,1,3,211,1.6653
2017,4,1,4,251,-0.8485
2017,4,1,5,415,-1.1501
2017,4,2,1,127,0.8047
2017,4,2,2,138,1.0160
2017,4,2,3,115,1.5208
2017,4,2,4,111,2.1398
2017,4,2,5,143,1.1734
2017,4,3,1,149,1.3559
2017,4,3,2,172,0.9217
2017,4,3,3,144,1.5575
2017,4,3,4,154,0.8019
2017,4,3,5,144,2.2316
2017,5,1,1,189,-4.9037
2017,5,1,2,247,-3.6686
2017,5,1,3,274,-2.7416
2017,5,1,4,355,-1.7598
2017,5,1,5,298,-3.7540
2017,5,2,1,118,-0.6385
2017,5,2,2,124,-3.1422
2017,5,2,3,125,-2.2312
2017,5,2,4,138,0.0874
2017,5,2,5,132,-1.4218
2017,5,3,1,181,1.2971
2017,5,3,2,159,1.2025
2017,5,3,3,124,0.1323
2017,5,3,4,134,2.0866
2017,5,3,5,158,3.2308
2017,6,1,1,244,5.0834
2017,6,1,2,258,2.8980
2017,6,1,3,305,5.8817
2017,6,1,4,275,6.5022
2017,6,1,5,306,5.5425
2017,6,2,1,111,3.6871
2017,6,2,2,106,3.0718
2017,6,2,3,132,2.4441
2017,6,2,4,121,4.0935
2017,6,2,5,153,2.1659
2017,6,3,1,154,0.6466
2017,6,3,2,136,-0.3175
2017,6,3,3,156,0.2807
2017,6,3,4,160,-0.0202
2017,6,3,5,154,-1.6949
2017,7,1,1,212,-2.2016
2017,7,1,2,208,-1.0006
2017,7,1,3,228,-0.0346
2017,7,1,4,281,-1.8817
2017,7,1,5,398,-0.5561
2017,7,2,1,121,0.9696
2017,7,2,2,120,0.2627
2017,7,2,3,126,2.6858
2017,7,2,4,113,0.0459
2017,7,2,5,137,1.1501
2017,7,3,1,154,3.5857
2017,7,3,2,140,1.7339
2017,7,3,3,149,2.2576
2017,7,3,4,154,0.7036
2017,7,3,5,164,2.2883
2017,8,1,1,183,-4.3837
2017,8,1,2,252,2.3511
2017,8,1,3,303,-2.8852
2017,8,1,4,299,1.2244
2017,8,1,5,299,-1.3912
2017,8,2,1,100,-1.4479
2017,8,2,2,133,-1.6903
2017,8,2,3,105,-2.6928
2017,8,2,4,143,-0.7170
2017,8,2,5,140,-0.7533
2017,8,3,1,172,0.3408
2017,8,3,2,166,0.4616
2017,8,3,3,131,2.8629
2017,8,3,4,145,-0.0170
2017,8,3,5,143,-0.2174
2017,9,1,1,197,8.6580
2017,9,1,2,219,9.3017
2017,9,1,3,296,8.4510
2017,9,1,4,318,8.0960
2017,9,1,5,289,9.9196
2017,9,2,1,126,6.0425
2017,9,2,2,117,6.7735
2017,9,2,3,128,6.2414
2017,9,2,4,118,6.6758
2017,9,2,5,154,7.3741
2017,9,3,1,158,1.5096
2017,9,3,2,166,2.4587
2017,9,3,3,167,2.6276
2017,9,3,4,134,0.8482
2017,9,3,5,133,0.8351
2017,10,1,1,238,-2.1907
2017,10,1,2,221,-0.4279
2017,10,1,3,250,0.4764
2017,10,1,4,269,-2.1810
2017,10,1,5,361,0.1806
2017,10,2,1,130,-0.1710
2017,10,2,2,117,-0.3520
2017,10,2,3,121,-0.0822
2017,10,2,4,128,0.4797
2017,10,2,5,123,0.5142
2017,10,3,1,178,1.1751
2017,10,3,2,175,2.2410
2017,10,3,3,129,3.6131
2017,10,3,4,132,3.6410
2017,10,3,5,137,1.0959
2017,11,1,1,170,3.0067
2017,11,1,2,259,4.0693
2017,11,1,3,304,3.0449
2017,11,1,4,300,4.4510
2017,11,1,5,307,1.4633
2017,11,2,1,132,2.9125
2017,11,2,2,124,2.8342
2017,11,2,3,123,3.7221
2017,11,2,4,127,2.0980
2017,11,2,5,117,4.1797
2017,11,3,1,146,4.2473
2017,11,3,2,151,1.7758
2017,11,3,3,150,2.5497
2017,11,3,4,144,3.7224
2017,11,3,5,156,3.4098
2017,12,1,1,210,0.1207
2017,12,1,2,218,0.6396
2017,12,1,3,296,1.1655
2017,12,1,4,314,-1.1193
2017,12,1,5,303,2.5499
2017,12,2,1,133,0.2177
2017,12,2,2,125,1.1111
2017,12,2,3,118,1.0068
2017,12,2,4,134,0.6335
2017,12,2,5,124,1.5609
2017,12,3,1,139,0.6872
2017,12,3,2,162,0.9629
2017,12,3,3,159,1.2082
2017,12,3,4,142,1.0235
2017,12,3,5,143,2.2452
2018,1,1,1,196,2.8701
2018,1,1,2,238,1.8865
2018,1,1,3,257,2.3486
2018,1,1,4,278,3.4285
2018,1,1,5,395,0.5393
2018,1,2,1,127,3.1690
2018,1,2,2,120,1.6818
2018,1,2,3,110,1.5164
2018,1,2,4,129,1.9004
2018,1,2,5,127,3.8689
2018,1,3,1,140,5.4070
2018,1,3,2,157,5.2725
2018,1,3,3,153,5.1878
2018,1,3,4,147,7.4489
2018,1,3,5,152,6.1665
2018,2,1,1,226,-1.8588
2018,2,1,2,247,-5.8604
2018,2,1,3,245,-4.4043
2018,2,1,4,275,-3.7531
2018,2,1,5,355,-2.9674
2018,2,2,1,111,-4.2576
2018,2,2,2,141,-3.8804
2018,2,2,3,115,-3.6659
2018,2,2,4,128,-4.4636
2018,2,2,5,139,-4.4098
2018,2,3,1,155,-4.4068
2018,2,3,2,148,-2.2854
2018,2,3,3,148,-4.9659
2018,2,3,4,144,-5.3847
2018,2,3,5,154,-2.4954
2018,3,1,1,199,1.6458
2018,3,1,2,244,1.6367
2018,3,1,3,308,2.8778
2018,3,1,4,334,1.2631
2018,3,1,5,254,1.8166
2018,3,2,1,129,-0.7728
2018,3,2,2,117,-0.6960
2018,3,2,3,123,-0.0358
2018,3,2,4,113,1.7376
2018,3,2,5,157,1.4014
2018,3,3,1,159,-1.7011
2018,3,3,2,143,-3.6063
2018,3,3,3,161,-1.7349
2018,3,3,4,157,-0.8172
2018,3,3,5,131,-2.8501
2018,4,1,1,210,4.3194
2018,4,1,2,232,2.5382
2018,4,1,3,237,1.3084
2018,4,1,4,315,-0.5964
2018,4,1,5,366,0.7883
2018,4,2,1,119,1.3842
2018,4,2,2,133,1.1236
2018,4,2,3,98,0.0189
2018,4,2,4,153,-0.1906
2018,4,2,5,121,-0.1528
2018,4,3,1,135,2.1626
2018,4,3,2,154,1.6001
2018,4,3,3,160,-0.0882
2018,4,3,4,153,-1.3187
2018,4,3,5,142,0.0227
2018,5,1,1,186,6.0643
2018,5,1,2,219,8.7506
2018,5,1,3,252,8.0692
2018,5,1,4,305,9.9238
2018,5,1,5,412,7.5814
2018,5,2,1,144,6.0074
2018,5,2,2,108,7.0268
2018,5,2,3,121,5.4887
2018,5,2,4,108,6.3958
2018,5,2,5,133,6.1508
2018,5,3,1,155,2.5623
2018,5,3,2,150,1.8812
2018,5,3,3,131,5.1526
2018,5,3,4,141,2.1656
2018,5,3,5,166,3.7692
2018,6,1,1,195,0.9199
2018,6,1,2,248,1.6332
2018,6,1,3,269,2.5243
2018,6,1,4,282,1.0314
2018,6,1,5,361,2.9758
2018,6,2,1,141,1.8671
2018,6,2,2,130,2.0029
2018,6,2,3,121,0.9000
2018,6,2,4,111,2.5754
2018,6,2,5,149,2.7080
2018,6,3,1,143,0.6762
2018,6,3,2,155,1.9807
2018,6,3,3,159,0.2232
2018,6,3,4,142,-0.1280
2018,6,3,5,147,1.1856
2018,7,1,1,177,-1.6263
2018,7,1,2,190,-0.8765
2018,7,1,3,251,1.1688
2018,7,1,4,272,0.4427
2018,7,1,5,410,-1.2321
2018,7,2,1,106,2.1070
2018,7,2,2,134,2.4365
2018,7,2,3,149,1.0118
2018,7,2,4,127,3.1315
2018,7,2,5,146,1.1156
2018,7,3,1,149,4.8989
2018,7,3,2,137,3.6792
2018,7,3,3,162,0.7460
2018,7,3,4,156,3.1061
2018,7,3,5,148,4.1486
2018,8,1,1,140,4.2861
2018,8,1,2,263,5.3009
2018,8,1,3,274,5.8444
2018,8,1,4,346,4.7260
2018,8,1,5,287,3.3320
2018,8,2,1,112,5.3865
2018,8,2,2,156,1.5470
2018,8,2,3,147,4.6540
2018,8,2,4,132,6.0695
2018,8,2,5,124,5.4946
2018,8,3,1,167,2.1730
2018,8,3,2,139,3.9695
2018,8,3,3,144,2.9983
2018,8,3,4,155,6.8661
2018,8,3,5,143,2.3515
2018,9,1,1,217,-3.8410
2018,9,1,2,221,-1.0201
2018,9,1,3,252,-2.3174
2018,9,1,4,354,-2.3300
2018,9,1,5,287,-3.6450
2018,9,2,1,154,-2.4941
2018,9,2,2,106,-1.1986
2018,9,2,3,131,-2.1255
2018,9,2,4,124,-2.1665
2018,9,2,5,150,-2.1764
2018,9,3,1,145,0.2662
2018,9,3,2,169,0.4182
2018,9,3,3,152,1.4727
2018,9,3,4,144,1.2091
2018,9,3,5,148,0.5083
2018,10,1,1,195,-10.9691
2018,10,1,2,210,-12.7654
2018,10,1,3,244,-12.9143
2018,10,1,4,279,-11.6035
2018,10,1,5,392,-11.7570
2018,10,2,1,143,-11.0501
2018,10,2,2,125,-10.8546
2018,10,2,3,141,-10.6390
2018,10,2,4,130,-14.1175
2018,10,2,5,137,-12.1141
2018,10,3,1,173,-8.1656
2018,10,3,2,145,-7.8250
2018,10,3,3,149,-7.0730
2018,10,3,4,144,-6.0866
2018,10,3,5,152,-8.9847
2018,11,1,1,180,-1.7177
2018,11,1,2,217,1.7436
2018,11,1,3,274,-2.3266
2018,11,1,4,354,-2.4492
2018,11,1,5,307,-1.2354
2018,11,2,1,125,2.3552
2018,11,2,2,127,1.6353
2018,11,2,3,144,0.9016
2018,11,2,4,141,0.9745
2018,11,2,5,137,0.6775
2018,11,3,1,154,3.9872
2018,11,3,2,160,1.6812
2018,11,3,3,153,2.3997
2018,11,3,4,155,-0.5700
2018,11,3,5,139,1.4319
2018,12,1,1,223,-13.0715
2018,12,1,2,220,-13.7067
2018,12,1,3,269,-15.0678
2018,12,1,4,280,-12.5892
2018,12,1,5,336,-11.9110
2018,12,2,1,147,-10.6902
2018,12,2,2,142,-11.8474
2018,12,2,3,103,-13.4128
2018,12,2,4,135,-13.6516
2018,12,2,5,137,-11.5827
2018,12,3,1,149,-10.0249
2018,12,3,2,135,-7.1641
2018,12,3,3,182,-8.4334
2018,12,3,4,149,-8.5080
2018,12,3,5,159,-8.7132
2019,1,1,1,183,10.6717
2019,1,1,2,219,9.1506
2019,1,1,3,258,12.3217
2019,1,1,4,252,14.0579
2019,1,1,5,404,23.2624
2019,1,2,1,120,11.7346
2019,1,2,2,147,11.9107
2019,1,2,3,118,10.7618
2019,1,2,4,145,13.8074
2019,1,2,5,142,12.6071
2019,1,3,1,169,6.9331
2019,1,3,2,160,6.5081
2019,1,3,3,150,11.0348
2019,1,3,4,142,9.3553
2019,1,3,5,157,7.7265
2019,2,1,1,177,5.1021
2019,2,1,2,217,5.9911
2019,2,1,3,266,7.4519
2019,2,1,4,289,6.8571
2019,2,1,5,379,5.7809
2019,2,2,1,124,4.6559
2019,2,2,2,118,3.9519
2019,2,2,3,132,5.5887
2019,2,2,4,157,5.7490
2019,2,2,5,129,7.5944
2019,2,3,1,147,4.7578
2019,2,3,2,153,3.3503
2019,2,3,3,148,2.8696
2019,2,3,4,154,4.6714
2019,2,3,5,171,2.4688
2019,3,1,1,209,-1.4928
2019,3,1,2,255,-1.6185
2019,3,1,3,299,-1.5010
2019,3,1,4,310,-1.8826
2019,3,1,5,252,-1.6704
2019,3,2,1,140,-1.8065
2019,3,2,2,121,-0.9308
2019,3,2,3,129,-1.5250
2019,3,2,4,132,-1.6069
2019,3,2,5,137,-1.7222
2019,3,3,1,157,2.7876
2019,3,3,2,141,1.7857
2019,3,3,3,163,1.7900
2019,3,3,4,157,3.1619
2019,3,3,5,154,1.3610
2019,4,1,1,205,2.8151
2019,4,1,2,211,-1.1931
2019,4,1,3,230,1.1384
2019,4,1,4,284,0.8573
2019,4,1,5,398,2.4343
2019,4,2,1,116,3.4639
2019,4,2,2,123,1.2850
2019,4,2,3,125,4.7016
2019,4,2,4,136,2.7518
2019,4,2,5,150,1.9198
2019,4,3,1,166,1.6857
2019,4,3,2,183,4.9095
2019,4,3,3,137,3.3118
2019,4,3,4,159,5.1281
2019,4,3,5,135,4.5873
2019,5,1,1,199,-7.6281
2019,5,1,2,207,-10.5490
2019,5,1,3,242,-7.1781
2019,5,1,4,321,-8.7643
2019,5,1,5,359,-9.0400
2019,5,2,1,127,-11.0097
2019,5,2,2,125,-10.2720
2019,5,2,3,134,-9.3772
2019,5,2,4,143,-10.4202
2019,5,2,5,123,-8.6944
2019,5,3,1,169,-7.1744
2019,5,3,2,154,-5.6927
2019,5,3,3,156,-6.8538
2019,5,3,4,148,-6.8314
2019,5,3,5,155,-7.3312
2019,6,1,1,203,5.3089
2019,6,1,2,251,4.7152
2019,6,1,3,263,4.5509
2019,6,1,4,303,5.8335
2019,6,1,5,307,7.1389
2019,6,2,1,153,6.2620
2019,6,2,2,124,9.3558
2019,6,2,3,120,9.9385
2019,6,2,4,137,6.1212
2019,6,2,5,139,9.5285
2019,6,3,1,159,7.0610
2019,6,3,2,162,8.0619
2019,6,3,3,161,6.9628
2019,6,3,4,160,7.0829
2019,6,3,5,147,7.3535
2019,7,1,1,187,-6.3614
2019,7,1,2,195,-2.3725
2019,7,1,3,217,-2.2591
2019,7,1,4,271,-2.1898
2019,7,1,5,416,-1.3244
2019,7,2,1,122,-2.3642
2019,7,2,2,130,-0.1712
2019,7,2,3,131,0.2298
2019,7,2,4,133,0.6327
2019,7,2,5,165,-0.9556
2019,7,3,1,161,1.9205
2019,7,3,2,162,1.3078
2019,7,3,3,161,-0.0399
2019,7,3,4,157,0.7409
2019,7,3,5,149,1.8414
2019,8,1,1,222,-5.2624
2019,8,1,2,255,-10.4163
2019,8,1,3,247,-7.6477
2019,8,1,4,250,-4.9924
2019,8,1,5,333,-5.1327
2019,8,2,1,154,-5.7017
2019,8,2,2,138,-5.2097
2019,8,2,3,136,-7.3560
2019,8,2,4,104,-7.1512
2019,8,2,5,135,-5.0944
2019,8,3,1,167,-1.6135
2019,8,3,2,158,-2.1822
2019,8,3,3,155,-2.0992
2019,8,3,4,161,-1.7345
2019,8,3,5,152,-0.9598
2019,9,1,1,194,3.5431
2019,9,1,2,257,2.4729
2019,9,1,3,237,2.5074
2019,9,1,4,338,1.4431
2019,9,1,5,272,2.9889
2019,9,2,1,133,3.1789
2019,9,2,2,131,1.5421
2019,9,2,3,136,3.0135
2019,9,2,4,160,2.8640
2019,9,2,5,118,0.6512
2019,9,3,1,157,0.9762
2019,9,3,2,180,1.7769
2019,9,3,3,156,1.2386
2019,9,3,4,159,0.6381
2019,9,3,5,149,1.6646
2019,10,1,1,234,0.0611
2019,10,1,2,226,-0.1936
2019,10,1,3,256,-0.1123
2019,10,1,4,214,1.3838
2019,10,1,5,373,-1.7354
2019,10,2,1,126,2.9631
2019,10,2,2,138,3.5214
2019,10,2,3,122,2.0098
2019,10,2,4,134,2.1277
2019,10,2,5,158,2.5251
2019,10,3,1,165,1.6518
2019,10,3,2,176,2.8494
2019,10,3,3,158,1.4009
2019,10,3,4,137,2.3388
2019,10,3,5,147,1.4861
2019,11,1,1,176,6.4810
2019,11,1,2,217,7.6114
2019,11,1,3,255,2.8390
2019,11,1,4,330,8.4897
2019,11,1,5,318,8.4352
2019,11,2,1,133,5.0416
2019,11,2,2,125,5.0777
2019,11,2,3,142,4.8526
2019,11,2,4,142,5.8116
2019,11,2,5,146,4.0756
2019,11,3,1,161,2.7766
2019,11,3,2,167,3.8447
2019,11,3,3,143,3.4271
2019,11,3,4,138,4.7141
2019,11,3,5,176,3.0965
2019,12,1,1,229,5.7012
2019,12,1,2,212,6.5170
2019,12,1,3,246,8.4839
2019,12,1,4,297,12.2230
2019,12,1,5,298,10.8431
2019,12,2,1,137,4.8206
2019,12,2,2,121,4.4870
2019,12,2,3,130,5.0075
2019,12,2,4,144,5.3556
2019,12,2,5,168,2.2863
2019,12,3,1,140,2.8107
2019,12,3,2,173,2.5180
2019,12,3,3,167,2.9207
2019,12,3,4,165,4.1045
2019,12,3,5,144,0.1807
2020,1,1,1,201,-5.0991
2020,1,1,2,203,-2.8414
2020,1,1,3,239,-4.9211
2020,1,1,4,273,-4.3078
2020,1,1,5,370,-1.8599
2020,1,2,1,141,-2.5671
2020,1,2,2,134,-4.7519
2020,1,2,3,140,-5.7539
2020,1,2,4,110,-3.3374
