year,month,rank_ME,rank_SUE_6,nstocks,ret_vw
1971,9,2,5,123,-0.3815
1971,9,3,1,198,-0.8075
1971,9,3,2,230,-0.8732
1971,9,3,3,248,-1.2667
1971,9,3,4,244,-0.7523
1971,9,3,5,243,-0.0595
1971,10,1,1,216,-7.0265
1971,10,1,2,258,-5.8542
1971,10,1,3,268,-6.8036
1971,10,1,4,240,-6.0848
1971,10,1,5,142,-5.7317
1971,10,2,1,129,-6.6447
1971,10,2,2,125,-7.5839
1971,10,2,3,130,-5.7755
1971,10,2,4,138,-6.1021
1971,10,2,5,108,-3.0572
1971,10,3,1,170,-5.5981
1971,10,3,2,190,-4.6168
1971,10,3,3,207,-5.2830
1971,10,3,4,208,-4.1327
1971,10,3,5,215,-2.3426
1971,11,1,1,263,-4.2462
1971,11,1,2,325,-5.3334
1971,11,1,3,322,-4.8555
1971,11,1,4,290,-3.2723
1971,11,1,5,156,-4.5114
1971,11,2,1,144,-2.9424
1971,11,2,2,144,-2.0707
1971,11,2,3,161,-2.3932
1971,11,2,4,159,-2.0714
1971,11,2,5,131,-1.2706
1971,11,3,1,195,-0.8010
1971,11,3,2,226,-1.0490
1971,11,3,3,255,-0.5738
1971,11,3,4,256,0.2850
1971,11,3,5,259,1.1138
1971,12,1,1,255,13.7299
1971,12,1,2,328,12.4568
1971,12,1,3,328,13.5160
1971,12,1,4,287,12.8558
1971,12,1,5,160,13.3858
1971,12,2,1,144,13.9356
1971,12,2,2,146,11.6909
1971,12,2,3,159,12.4086
1971,12,2,4,152,11.5107
1971,12,2,5,129,11.5397
1971,12,3,1,196,9.4772
1971,12,3,2,232,9.5984
1971,12,3,3,258,8.5649
1971,12,3,4,259,8.6572
1971,12,3,5,260,9.0521
1972,1,1,1,254,14.1301
1972,1,1,2,342,14.6268
1972,1,1,3,319,13.6621
1972,1,1,4,281,14.1528
1972,1,1,5,151,12.1307
1972,1,2,1,143,7.9508
1972,1,2,2,153,8.9428
1972,1,2,3,165,6.3662
1972,1,2,4,141,6.9070
1972,1,2,5,125,6.1701
1972,1,3,1,181,3.3852
1972,1,3,2,236,4.0672
1972,1,3,3,230,2.1437
1972,1,3,4,267,0.9345
1972,1,3,5,260,1.6944
1972,2,1,1,257,3.2968
1972,2,1,2,340,4.0813
1972,2,1,3,322,5.0915
1972,2,1,4,286,4.8790
1972,2,1,5,154,3.4559
1972,2,2,1,143,3.1247
1972,2,2,2,160,2.7065
1972,2,2,3,165,4.1439
1972,2,2,4,156,2.9379
1972,2,2,5,136,4.1327
1972,2,3,1,191,4.4900
1972,2,3,2,248,2.3007
1972,2,3,3,240,2.4160
1972,2,3,4,283,2.9008
1972,2,3,5,267,4.0450
1972,3,1,1,278,-1.5209
1972,3,1,2,364,-1.2262
1972,3,1,3,344,-0.0741
1972,3,1,4,300,0.1738
1972,3,1,5,179,-1.1621
1972,3,2,1,142,-1.3874
1972,3,2,2,169,-0.0359
1972,3,2,3,177,0.8122
1972,3,2,4,160,0.3752
1972,3,2,5,142,-0.0098
1972,3,3,1,202,-0.6949
1972,3,3,2,274,0.2671
1972,3,3,3,264,-0.4834
1972,3,3,4,306,1.2944
1972,3,3,5,282,1.1826
1972,4,1,1,259,-0.7684
1972,4,1,2,340,-0.8771
1972,4,1,3,314,0.2957
1972,4,1,4,269,0.7092
1972,4,1,5,172,2.4485
1972,4,2,1,128,0.2060
1972,4,2,2,153,0.3251
1972,4,2,3,176,0.9720
1972,4,2,4,150,1.6082
1972,4,2,5,125,2.7742
1972,4,3,1,177,0.5362
1972,4,3,2,236,1.1722
1972,4,3,3,242,0.2609
1972,4,3,4,268,1.0752
1972,4,3,5,248,0.6352
1972,5,1,1,288,-1.7812
1972,5,1,2,360,-2.3861
1972,5,1,3,348,-2.3439
1972,5,1,4,282,-2.2217
1972,5,1,5,194,-2.1684
1972,5,2,1,143,-3.3830
1972,5,2,2,174,-2.6825
1972,5,2,3,182,-2.6977
1972,5,2,4,162,-1.4310
1972,5,2,5,137,-1.5715
1972,5,3,1,194,0.9152
1972,5,3,2,256,1.3560
1972,5,3,3,267,1.5962
1972,5,3,4,295,1.8436
1972,5,3,5,271,3.9174
1972,6,1,1,267,-4.1083
1972,6,1,2,311,-3.1111
1972,6,1,3,308,-3.0551
1972,6,1,4,237,-4.4970
1972,6,1,5,170,-3.0625
1972,6,2,1,114,-3.6865
1972,6,2,2,157,-6.3948
1972,6,2,3,162,-2.5743
1972,6,2,4,152,-2.0004
1972,6,2,5,111,-2.5490
1972,6,3,1,166,-2.9112
1972,6,3,2,201,-2.7362
1972,6,3,3,221,-3.3925
1972,6,3,4,249,-2.5048
1972,6,3,5,235,-0.5903
1972,7,1,1,274,-4.4175
1972,7,1,2,310,-2.0384
1972,7,1,3,311,-3.4057
1972,7,1,4,230,-3.3525
1972,7,1,5,171,-3.3803
1972,7,2,1,115,-4.6665
1972,7,2,2,153,-3.3134
1972,7,2,3,154,-3.6990
1972,7,2,4,151,-2.0990
1972,7,2,5,108,-1.9264
1972,7,3,1,166,-2.3062
1972,7,3,2,188,-2.3779
1972,7,3,3,207,-0.8887
1972,7,3,4,238,0.0741
1972,7,3,5,223,1.9413
1972,8,1,1,292,0.1131
1972,8,1,2,319,0.0042
1972,8,1,3,309,1.6668
1972,8,1,4,226,0.9366
1972,8,1,5,168,0.3530
1972,8,2,1,127,4.0789
1972,8,2,2,152,3.1626
1972,8,2,3,157,2.0796
1972,8,2,4,153,-0.9961
1972,8,2,5,110,-0.0006
1972,8,3,1,173,8.1759
1972,8,3,2,186,5.8335
1972,8,3,3,221,4.9745
1972,8,3,4,247,2.0772
1972,8,3,5,236,1.3832
1972,9,1,1,311,-4.9144
1972,9,1,2,323,-4.5346
1972,9,1,3,310,-4.8411
1972,9,1,4,225,-4.1223
1972,9,1,5,174,-3.2768
1972,9,2,1,131,-3.2838
1972,9,2,2,149,-3.3357
1972,9,2,3,161,-2.6239
1972,9,2,4,157,-2.5624
1972,9,2,5,115,-2.5739
1972,9,3,1,175,-0.0339
1972,9,3,2,193,-0.7046
1972,9,3,3,226,-2.1981
1972,9,3,4,253,-1.0319
1972,9,3,5,237,-0.0176
1972,10,1,1,284,-2.2911
1972,10,1,2,277,-2.8889
1972,10,1,3,277,-2.7333
1972,10,1,4,209,-3.0631
1972,10,1,5,147,-1.8640
1972,10,2,1,120,-2.2660
1972,10,2,2,128,-1.9148
1972,10,2,3,137,-2.3407
1972,10,2,4,145,-1.0624
1972,10,2,5,99,-1.4327
1972,10,3,1,150,1.2813
1972,10,3,2,162,-0.0472
1972,10,3,3,195,0.8778
1972,10,3,4,215,1.2751
1972,10,3,5,209,0.4907
1972,11,1,1,310,4.3121
1972,11,1,2,283,5.9427
1972,11,1,3,275,6.0935
1972,11,1,4,227,5.7374
1972,11,1,5,143,6.6763
1972,11,2,1,134,8.5776
1972,11,2,2,139,6.6368
1972,11,2,3,156,6.0432
1972,11,2,4,150,6.0039
1972,11,2,5,108,5.3382
1972,11,3,1,174,7.2139
1972,11,3,2,180,7.2777
1972,11,3,3,223,6.4447
1972,11,3,4,235,4.8522
1972,11,3,5,224,2.6278
1972,12,1,1,323,-4.3513
1972,12,1,2,291,-2.3795
1972,12,1,3,280,-2.4774
1972,12,1,4,233,-0.7864
1972,12,1,5,156,0.9736
1972,12,2,1,142,-1.8876
1972,12,2,2,145,-2.9246
1972,12,2,3,158,-1.9608
1972,12,2,4,151,-1.2452
1972,12,2,5,107,0.8790
1972,12,3,1,172,-0.6565
1972,12,3,2,185,0.8695
1972,12,3,3,230,0.7498
1972,12,3,4,249,1.0969
1972,12,3,5,230,3.1862
1973,1,1,1,316,-2.4839
1973,1,1,2,267,-3.8742
1973,1,1,3,256,-4.5277
1973,1,1,4,215,-3.4927
1973,1,1,5,144,-8.4732
1973,1,2,1,131,-4.9668
1973,1,2,2,136,-6.6012
1973,1,2,3,136,-6.4790
1973,1,2,4,136,-6.4412
1973,1,2,5,95,-5.8303
1973,1,3,1,153,0.3623
1973,1,3,2,156,-3.1687
1973,1,3,3,208,-4.9291
1973,1,3,4,215,-3.7537
1973,1,3,5,211,-0.3493
1973,2,1,1,321,-7.7103
1973,2,1,2,273,-8.7951
1973,2,1,3,247,-6.9221
1973,2,1,4,212,-7.8044
1973,2,1,5,151,-8.3872
1973,2,2,1,141,-6.9659
1973,2,2,2,130,-7.2279
1973,2,2,3,142,-7.8980
1973,2,2,4,136,-9.0407
1973,2,2,5,100,-10.9400
1973,2,3,1,156,-4.1564
1973,2,3,2,167,-6.0393
1973,2,3,3,216,-5.1867
1973,2,3,4,234,-4.1425
1973,2,3,5,223,-2.9604
1973,3,1,1,351,-2.9364
1973,3,1,2,300,-2.5822
1973,3,1,3,283,-1.8928
1973,3,1,4,231,-0.6410
1973,3,1,5,162,-3.5306
1973,3,2,1,154,-3.1277
1973,3,2,2,143,-3.2555
1973,3,2,3,151,-4.4878
1973,3,2,4,145,-1.8569
1973,3,2,5,114,-2.2516
1973,3,3,1,166,0.0492
1973,3,3,2,189,-0.3206
1973,3,3,3,242,-2.8173
1973,3,3,4,258,-1.5556
1973,3,3,5,239,0.8469
1973,4,1,1,361,-7.9256
1973,4,1,2,288,-6.8909
1973,4,1,3,286,-7.8773
1973,4,1,4,210,-6.3647
1973,4,1,5,160,-7.1226
1973,4,2,1,140,-7.4832
1973,4,2,2,133,-7.0141
1973,4,2,3,146,-6.6107
1973,4,2,4,126,-7.4365
1973,4,2,5,106,-6.5296
1973,4,3,1,138,-3.0487
1973,4,3,2,171,-5.5788
1973,4,3,3,217,-4.8761
1973,4,3,4,232,-4.3286
1973,4,3,5,233,-4.5820
1973,5,1,1,382,-9.7206
1973,5,1,2,339,-9.2576
1973,5,1,3,302,-8.6909
1973,5,1,4,221,-9.0866
1973,5,1,5,175,-10.1587
1973,5,2,1,152,-8.3493
1973,5,2,2,151,-9.5374
1973,5,2,3,161,-9.4807
1973,5,2,4,145,-9.2907
1973,5,2,5,123,-7.2229
1973,5,3,1,152,-4.2932
1973,5,3,2,194,-1.5792
1973,5,3,3,243,-3.5671
1973,5,3,4,269,-1.7532
1973,5,3,5,265,-0.2206
1973,6,1,1,413,-3.6608
1973,6,1,2,362,-2.8001
1973,6,1,3,327,-1.9403
1973,6,1,4,242,-3.3123
1973,6,1,5,181,-3.7787
1973,6,2,1,157,-4.1808
1973,6,2,2,156,-4.2958
1973,6,2,3,162,-2.6530
1973,6,2,4,149,-2.6110
1973,6,2,5,128,-3.4433
1973,6,3,1,163,-1.6568
1973,6,3,2,200,-1.3953
1973,6,3,3,252,-2.9307
1973,6,3,4,269,-1.0301
1973,6,3,5,266,-0.1158
1973,7,1,1,414,11.8314
1973,7,1,2,355,14.6650
1973,7,1,3,316,14.1950
1973,7,1,4,228,14.3656
1973,7,1,5,178,17.3223
1973,7,2,1,147,13.5226
1973,7,2,2,145,12.3584
1973,7,2,3,160,11.4206
1973,7,2,4,138,13.3183
1973,7,2,5,119,16.1173
1973,7,3,1,144,7.5344
1973,7,3,2,188,7.3937
1973,7,3,3,232,7.5778
1973,7,3,4,247,3.2341
1973,7,3,5,248,4.3406
1973,8,1,1,416,-6.5275
1973,8,1,2,381,-5.7480
1973,8,1,3,330,-6.4070
1973,8,1,4,225,-6.6982
1973,8,1,5,164,-5.2222
1973,8,2,1,153,-4.4454
1973,8,2,2,151,-4.0498
1973,8,2,3,177,-2.8268
1973,8,2,4,144,-2.6938
1973,8,2,5,121,-3.3540
1973,8,3,1,145,-3.7313
1973,8,3,2,185,-3.4636
1973,8,3,3,236,-2.2515
1973,8,3,4,264,-2.9703
1973,8,3,5,254,-3.6717
1973,9,1,1,416,8.4325
1973,9,1,2,393,9.9091
1973,9,1,3,328,8.6703
1973,9,1,4,225,9.8034
1973,9,1,5,155,8.9016
1973,9,2,1,157,9.7163
1973,9,2,2,161,12.4566
1973,9,2,3,176,13.4663
1973,9,2,4,143,12.6663
1973,9,2,5,120,10.0077
1973,9,3,1,150,9.4889
1973,9,3,2,190,7.3349
1973,9,3,3,230,8.2273
1973,9,3,4,270,0.8015
1973,9,3,5,256,4.4989
1973,10,1,1,401,-0.9061
1973,10,1,2,371,0.3048
1973,10,1,3,281,1.8433
1973,10,1,4,203,1.1601
1973,10,1,5,127,2.2693
1973,10,2,1,143,-3.2904
1973,10,2,2,142,-1.3179
1973,10,2,3,147,0.1093
1973,10,2,4,124,2.7806
1973,10,2,5,107,2.4430
1973,10,3,1,119,-1.8003
1973,10,3,2,153,0.1283
1973,10,3,3,199,-1.4767
1973,10,3,4,227,1.6609
1973,10,3,5,222,0.7183
1973,11,1,1,408,-18.6249
1973,11,1,2,391,-20.8115
1973,11,1,3,310,-21.4629
1973,11,1,4,220,-21.7694
1973,11,1,5,122,-20.2587
1973,11,2,1,156,-17.5876
1973,11,2,2,149,-20.0756
1973,11,2,3,170,-20.4013
1973,11,2,4,145,-19.4201
1973,11,2,5,123,-21.1420
1973,11,3,1,129,-10.7798
1973,11,3,2,171,-13.5785
1973,11,3,3,220,-14.7092
1973,11,3,4,259,-9.3730
1973,11,3,5,235,-11.2181
1973,12,1,1,435,-6.6557
1973,12,1,2,417,-5.1182
1973,12,1,3,327,-3.2192
1973,12,1,4,226,-2.3737
1973,12,1,5,118,-0.0136
1973,12,2,1,171,-6.1501
1973,12,2,2,156,-2.7099
1973,12,2,3,179,0.5691
1973,12,2,4,153,0.2936
1973,12,2,5,128,0.4027
1973,12,3,1,132,-2.3803
1973,12,3,2,180,0.2969
1973,12,3,3,230,1.0061
1973,12,3,4,268,2.2345
1973,12,3,5,245,1.8880
1974,1,1,1,433,20.4727
1974,1,1,2,414,18.2099
1974,1,1,3,290,17.1546
1974,1,1,4,204,18.3058
1974,1,1,5,98,15.5479
1974,1,2,1,157,15.3408
1974,1,2,2,150,12.8509
1974,1,2,3,161,11.0566
1974,1,2,4,142,10.1954
1974,1,2,5,123,8.8351
1974,1,3,1,121,2.2872
1974,1,3,2,164,3.3243
1974,1,3,3,195,1.2627
1974,1,3,4,234,-0.9483
1974,1,3,5,231,-2.3643
1974,2,1,1,417,-1.2868
1974,2,1,2,425,-0.4618
1974,2,1,3,292,-0.9119
1974,2,1,4,195,-1.7671
1974,2,1,5,96,-0.1114
1974,2,2,1,158,1.2598
1974,2,2,2,155,0.9544
1974,2,2,3,166,0.2520
1974,2,2,4,152,2.8457
1974,2,2,5,128,0.2270
1974,2,3,1,151,2.2046
1974,2,3,2,182,1.5877
1974,2,3,3,209,1.5492
1974,2,3,4,258,1.0767
1974,2,3,5,257,-1.3990
1974,3,1,1,425,0.0596
1974,3,1,2,457,1.0836
1974,3,1,3,309,1.5220
1974,3,1,4,223,1.5673
1974,3,1,5,113,2.4327
1974,3,2,1,180,-2.4526
1974,3,2,2,163,-0.9778
1974,3,2,3,183,-0.1086
1974,3,2,4,171,0.0786
1974,3,2,5,139,0.7499
1974,3,3,1,178,-3.8172
1974,3,3,2,206,-2.9411
1974,3,3,3,240,-2.1855
1974,3,3,4,278,-2.8573
1974,3,3,5,283,-1.2488
1974,4,1,1,411,-6.7703
1974,4,1,2,433,-4.8138
1974,4,1,3,323,-5.5343
1974,4,1,4,223,-5.1000
1974,4,1,5,111,-2.0539
1974,4,2,1,171,-6.7740
1974,4,2,2,154,-5.5442
1974,4,2,3,164,-4.7588
1974,4,2,4,152,-2.5554
1974,4,2,5,122,-3.2643
1974,4,3,1,169,-3.9670
1974,4,3,2,194,-3.3785
1974,4,3,3,221,-3.5598
1974,4,3,4,247,-3.5386
1974,4,3,5,253,-3.6787
1974,5,1,1,398,-8.1788
1974,5,1,2,463,-7.9732
1974,5,1,3,354,-6.8824
1974,5,1,4,253,-6.2052
1974,5,1,5,121,-5.1307
1974,5,2,1,182,-9.3448
1974,5,2,2,167,-9.1145
1974,5,2,3,188,-7.3668
1974,5,2,4,168,-7.0331
1974,5,2,5,136,-6.2690
1974,5,3,1,206,-3.1473
1974,5,3,2,222,-2.8695
1974,5,3,3,268,-3.4839
1974,5,3,4,294,-1.9125
1974,5,3,5,286,-2.8870
1974,6,1,1,392,-3.7242
1974,6,1,2,485,-2.4331
1974,6,1,3,392,-2.0120
1974,6,1,4,271,-3.2407
1974,6,1,5,132,-0.5388
1974,6,2,1,182,-3.3570
1974,6,2,2,177,-1.5952
1974,6,2,3,202,-2.0583
1974,6,2,4,172,-0.1233
1974,6,2,5,141,-1.5425
1974,6,3,1,207,-3.7781
1974,6,3,2,232,-2.2017
1974,6,3,3,278,-0.6593
1974,6,3,4,309,-0.8758
1974,6,3,5,286,-0.8899
1974,7,1,1,357,-5.1833
1974,7,1,2,483,-4.0193
1974,7,1,3,393,-4.1099
1974,7,1,4,274,-3.8897
1974,7,1,5,134,-1.4127
1974,7,2,1,168,-5.2006
1974,7,2,2,169,-2.3574
1974,7,2,3,192,-4.0514
1974,7,2,4,166,-2.8259
1974,7,2,5,132,-2.8620
1974,7,3,1,194,-8.8552
1974,7,3,2,213,-9.5870
1974,7,3,3,254,-7.0788
1974,7,3,4,291,-8.0728
1974,7,3,5,270,-6.6069
1974,8,1,1,340,-8.8611
1974,8,1,2,478,-8.0083
1974,8,1,3,399,-6.5754
1974,8,1,4,271,-6.4466
1974,8,1,5,154,-5.4951
1974,8,2,1,170,-8.4644
1974,8,2,2,179,-6.7673
1974,8,2,3,191,-7.6707
1974,8,2,4,175,-7.5703
1974,8,2,5,143,-4.7641
1974,8,3,1,196,-7.4197
1974,8,3,2,217,-10.1865
1974,8,3,3,260,-7.9886
1974,8,3,4,304,-9.1680
1974,8,3,5,282,-8.0281
1974,9,1,1,342,-8.1779
1974,9,1,2,489,-8.9849
1974,9,1,3,407,-7.4136
1974,9,1,4,271,-7.5808
1974,9,1,5,157,-8.3625
1974,9,2,1,169,-8.8480
1974,9,2,2,184,-7.4672
1974,9,2,3,193,-8.4090
1974,9,2,4,175,-9.5851
1974,9,2,5,144,-10.4277
1974,9,3,1,202,-9.6212
1974,9,3,2,220,-13.3247
1974,9,3,3,270,-10.1617
1974,9,3,4,309,-11.1984
1974,9,3,5,284,-12.8423
1974,10,1,1,307,6.3028
1974,10,1,2,452,7.1162
1974,10,1,3,375,9.5936
1974,10,1,4,255,11.7570
1974,10,1,5,133,12.8549
1974,10,2,1,145,6.6548
1974,10,2,2,161,6.8122
1974,10,2,3,176,8.5881
1974,10,2,4,146,12.2770
1974,10,2,5,127,13.4191
1974,10,3,1,173,6.2808
1974,10,3,2,187,11.4239
1974,10,3,3,215,15.7817
1974,10,3,4,261,18.5492
1974,10,3,5,248,22.0027
1974,11,1,1,307,-9.7069
1974,11,1,2,464,-6.9480
1974,11,1,3,379,-5.2511
1974,11,1,4,254,-3.0532
1974,11,1,5,142,-2.2630
1974,11,2,1,152,-6.3126
1974,11,2,2,168,-3.9081
1974,11,2,3,184,-3.4339
1974,11,2,4,168,-3.0219
1974,11,2,5,140,-4.5356
1974,11,3,1,194,-4.6428
1974,11,3,2,220,-4.3360
1974,11,3,3,230,-3.1970
1974,11,3,4,305,-4.1564
1974,11,3,5,272,-4.6349
1974,12,1,1,319,-10.7914
1974,12,1,2,477,-8.4342
1974,12,1,3,399,-9.3757
1974,12,1,4,255,-7.3265
1974,12,1,5,143,-6.2241
1974,12,2,1,154,-4.2272
1974,12,2,2,178,-7.1874
1974,12,2,3,198,-5.8347
1974,12,2,4,179,-5.7532
1974,12,2,5,145,-6.6534
1974,12,3,1,206,-2.9779
1974,12,3,2,228,-1.9239
1974,12,3,3,239,-1.6339
1974,12,3,4,319,-2.1786
1974,12,3,5,272,-2.3218
1975,1,1,1,320,39.2402
1975,1,1,2,462,36.5653
1975,1,1,3,366,34.6682
1975,1,1,4,215,28.7788
1975,1,1,5,138,26.9188
1975,1,2,1,140,29.9518
1975,1,2,2,162,30.7343
1975,1,2,3,174,27.5591
1975,1,2,4,158,24.9423
1975,1,2,5,132,21.0387
1975,1,3,1,185,21.0790
1975,1,3,2,198,19.4940
1975,1,3,3,206,16.3527
1975,1,3,4,279,8.8851
1975,1,3,5,239,8.5007
1975,2,1,1,312,0.3232
1975,2,1,2,466,3.5824
1975,2,1,3,364,4.4202
1975,2,1,4,234,7.0495
1975,2,1,5,151,7.8177
1975,2,2,1,155,1.3283
1975,2,2,2,167,5.1111
1975,2,2,3,186,5.9461
1975,2,2,4,165,5.1371
1975,2,2,5,137,6.4997
1975,2,3,1,199,6.9438
1975,2,3,2,221,4.7818
1975,2,3,3,229,5.1778
1975,2,3,4,309,8.5130
1975,2,3,5,262,6.8491
1975,3,1,1,335,12.7097
1975,3,1,2,490,10.8389
1975,3,1,3,415,10.5504
1975,3,1,4,279,10.1152
1975,3,1,5,178,9.2917
1975,3,2,1,171,11.2324
1975,3,2,2,198,7.6023
1975,3,2,3,206,6.3361
1975,3,2,4,185,5.1484
1975,3,2,5,157,7.5193
1975,3,3,1,221,4.6691
1975,3,3,2,254,3.9420
1975,3,3,3,265,0.7145
1975,3,3,4,355,0.9198
1975,3,3,5,292,5.0377
1975,4,1,1,343,-1.0529
1975,4,1,2,478,2.0719
1975,4,1,3,428,3.1562
1975,4,1,4,271,4.9531
1975,4,1,5,184,6.7781
1975,4,2,1,166,2.7517
1975,4,2,2,188,3.7118
1975,4,2,3,200,3.4116
1975,4,2,4,175,5.1685
1975,4,2,5,139,7.1786
1975,4,3,1,202,4.6435
1975,4,3,2,243,4.8756
1975,4,3,3,240,2.9433
1975,4,3,4,316,4.6203
1975,4,3,5,275,7.5480
1975,5,1,1,367,5.9518
1975,5,1,2,480,8.0815
1975,5,1,3,469,8.2303
1975,5,1,4,315,7.0355
1975,5,1,5,210,8.0234
1975,5,2,1,182,7.7628
1975,5,2,2,205,6.6399
1975,5,2,3,232,9.4409
1975,5,2,4,202,7.8386
1975,5,2,5,159,8.2817
1975,5,3,1,235,5.7843
1975,5,3,2,282,5.1327
1975,5,3,3,279,4.9906
1975,5,3,4,356,5.8023
1975,5,3,5,310,4.9585
1975,6,1,1,378,10.3795
1975,6,1,2,500,10.2748
1975,6,1,3,491,9.6944
1975,6,1,4,343,9.1592
1975,6,1,5,220,8.8474
1975,6,2,1,182,7.3043
1975,6,2,2,217,7.8428
1975,6,2,3,247,6.1065
1975,6,2,4,207,5.7448
1975,6,2,5,166,5.7780
1975,6,3,1,245,5.4625
1975,6,3,2,292,4.8616
1975,6,3,3,289,6.5027
1975,6,3,4,365,5.0062
1975,6,3,5,308,4.1474
1975,7,1,1,385,-1.9152
1975,7,1,2,462,-2.6633
1975,7,1,3,472,-2.4333
1975,7,1,4,344,-1.0426
1975,7,1,5,227,-1.3696
1975,7,2,1,173,-3.4259
1975,7,2,2,206,-3.9204
1975,7,2,3,227,-3.2813
1975,7,2,4,194,-3.9032
1975,7,2,5,160,-2.6164
1975,7,3,1,224,-7.1848
1975,7,3,2,269,-6.4744
1975,7,3,3,264,-4.9585
1975,7,3,4,323,-6.3941
1975,7,3,5,279,-7.0015
1975,8,1,1,389,-7.6380
1975,8,1,2,423,-6.5947
1975,8,1,3,467,-6.6039
1975,8,1,4,361,-6.2084
1975,8,1,5,253,-6.2137
1975,8,2,1,184,-6.4699
1975,8,2,2,203,-4.6298
1975,8,2,3,231,-4.4797
1975,8,2,4,207,-4.4777
1975,8,2,5,167,-3.3458
1975,8,3,1,243,-1.7901
1975,8,3,2,280,-0.9038
1975,8,3,3,277,-1.8045
1975,8,3,4,328,-1.1892
1975,8,3,5,290,-2.0446
1975,9,1,1,399,-4.0963
1975,9,1,2,416,-3.8057
1975,9,1,3,485,-3.3975
1975,9,1,4,372,-2.8211
1975,9,1,5,249,-2.8254
1975,9,2,1,191,-3.6640
1975,9,2,2,207,-4.1979
1975,9,2,3,233,-3.2404
1975,9,2,4,207,-3.0725
1975,9,2,5,172,-2.5940
1975,9,3,1,238,-4.6864
1975,9,3,2,274,-3.0252
1975,9,3,3,283,-1.7470
1975,9,3,4,327,-3.5274
1975,9,3,5,299,-3.7065
1975,10,1,1,364,-0.1252
1975,10,1,2,387,1.0654
1975,10,1,3,433,1.6762
1975,10,1,4,363,2.0594
1975,10,1,5,236,1.9933
1975,10,2,1,166,2.6282
1975,10,2,2,182,2.6081
1975,10,2,3,213,3.4231
1975,10,2,4,179,2.9288
1975,10,2,5,164,2.2391
1975,10,3,1,194,5.7100
1975,10,3,2,235,5.1194
1975,10,3,3,236,8.2186
1975,10,3,4,271,6.5273
1975,10,3,5,260,6.5747
1975,11,1,1,377,2.7050
1975,11,1,2,445,3.3428
1975,11,1,3,467,2.4463
1975,11,1,4,399,4.1129
1975,11,1,5,242,3.9071
1975,11,2,1,191,4.7196
1975,11,2,2,204,5.6465
1975,11,2,3,242,2.4714
1975,11,2,4,202,2.9703
1975,11,2,5,178,2.5494
1975,11,3,1,230,2.2133
1975,11,3,2,279,2.5669
1975,11,3,3,277,3.9810
1975,11,3,4,308,2.9942
1975,11,3,5,307,2.7160
1975,12,1,1,389,-1.4903
1975,12,1,2,458,-1.3701
1975,12,1,3,493,-1.7669
1975,12,1,4,408,-2.0595
1975,12,1,5,259,-2.4263
1975,12,2,1,193,-0.3269
1975,12,2,2,211,0.4000
1975,12,2,3,255,-0.8350
1975,12,2,4,216,-1.1246
1975,12,2,5,189,-2.2079
1975,12,3,1,232,-0.0363
1975,12,3,2,298,-0.7752
1975,12,3,3,297,-0.5663
1975,12,3,4,319,-1.9257
1975,12,3,5,321,-2.5874
1976,1,1,1,355,23.7854
1976,1,1,2,423,24.0172
1976,1,1,3,496,26.1137
1976,1,1,4,390,25.3572
1976,1,1,5,252,24.4051
1976,1,2,1,177,19.8295
1976,1,2,2,189,20.1815
1976,1,2,3,241,20.3584
1976,1,2,4,197,17.7696
1976,1,2,5,180,18.8105
1976,1,3,1,201,14.5098
1976,1,3,2,263,13.0277
1976,1,3,3,260,12.0324
1976,1,3,4,283,11.3089
1976,1,3,5,285,10.4459
1976,2,1,1,329,12.0543
1976,2,1,2,415,12.4400
1976,2,1,3,455,14.4300
1976,2,1,4,368,12.4969
1976,2,1,5,247,12.9400
1976,2,2,1,176,9.0356
1976,2,2,2,202,8.1630
1976,2,2,3,240,7.6820
1976,2,2,4,195,6.2388
1976,2,2,5,190,5.6016
1976,2,3,1,218,1.0135
1976,2,3,2,298,-0.2598
1976,2,3,3,281,0.0951
1976,2,3,4,303,-0.1812
1976,2,3,5,306,-2.0191
1976,3,1,1,373,-1.0248
1976,3,1,2,487,0.1955
1976,3,1,3,525,1.6872
1976,3,1,4,434,0.7453
1976,3,1,5,299,2.5591
1976,3,2,1,197,0.7094
1976,3,2,2,229,2.0708
1976,3,2,3,263,1.0273
1976,3,2,4,212,2.3731
1976,3,2,5,199,1.4459
1976,3,3,1,244,1.7859
1976,3,3,2,325,3.9611
1976,3,3,3,301,3.1594
1976,3,3,4,349,2.6011
1976,3,3,5,330,2.0363
1976,4,1,1,363,-2.8743
1976,4,1,2,446,-1.4377
1976,4,1,3,486,-2.2159
1976,4,1,4,405,-2.6567
1976,4,1,5,296,-2.7583
1976,4,2,1,172,0.2560
1976,4,2,2,220,-1.2983
1976,4,2,3,238,-1.6840
1976,4,2,4,198,-1.1904
1976,4,2,5,184,-1.8534
1976,4,3,1,207,-0.3768
1976,4,3,2,282,0.2070
1976,4,3,3,275,-1.0830
1976,4,3,4,313,-1.3604
1976,4,3,5,312,-1.6005
1976,5,1,1,383,-1.1838
1976,5,1,2,519,-2.5172
1976,5,1,3,523,-3.2406
1976,5,1,4,446,-3.3821
1976,5,1,5,315,-4.8213
1976,5,2,1,187,-0.8006
1976,5,2,2,254,-1.2663
1976,5,2,3,261,-2.1479
1976,5,2,4,229,-2.0513
1976,5,2,5,196,-1.4949
1976,5,3,1,255,0.8062
1976,5,3,2,325,-0.2294
