year,month,rank_ME,rank_OPA,nstocks,ret_vw
1971,9,2,3,81,-0.2335
1971,9,2,4,80,-1.3434
1971,9,2,5,67,1.0541
1971,9,3,1,51,-2.9094
1971,9,3,2,89,-1.5019
1971,9,3,3,85,-0.8512
1971,9,3,4,109,-0.2241
1971,9,3,5,137,0.5152
1971,10,1,1,331,-8.2343
1971,10,1,2,136,-7.2757
1971,10,1,3,121,-5.5376
1971,10,1,4,144,-6.1522
1971,10,1,5,96,-6.1999
1971,10,2,1,61,-9.4592
1971,10,2,2,56,-4.8168
1971,10,2,3,81,-4.9785
1971,10,2,4,80,-6.1581
1971,10,2,5,67,-4.4088
1971,10,3,1,51,-7.2162
1971,10,3,2,89,-6.0416
1971,10,3,3,85,-4.3721
1971,10,3,4,109,-5.7365
1971,10,3,5,137,-2.9677
1971,11,1,1,331,-5.3466
1971,11,1,2,136,-4.2066
1971,11,1,3,121,-3.7205
1971,11,1,4,144,-4.3108
1971,11,1,5,96,-3.9734
1971,11,2,1,61,-2.6669
1971,11,2,2,56,-3.1285
1971,11,2,3,81,-2.9335
1971,11,2,4,80,-1.1479
1971,11,2,5,67,-2.7868
1971,11,3,1,51,-3.5332
1971,11,3,2,89,-1.6740
1971,11,3,3,85,0.7176
1971,11,3,4,109,-0.0031
1971,11,3,5,137,1.0403
1971,12,1,1,330,12.9661
1971,12,1,2,136,13.3960
1971,12,1,3,120,12.6381
1971,12,1,4,144,14.3173
1971,12,1,5,96,12.7768
1971,12,2,1,61,13.9806
1971,12,2,2,56,15.0292
1971,12,2,3,81,11.9458
1971,12,2,4,80,10.9638
1971,12,2,5,67,11.9293
1971,12,3,1,51,11.1318
1971,12,3,2,89,10.0725
1971,12,3,3,85,8.2108
1971,12,3,4,109,8.5980
1971,12,3,5,137,9.0298
1972,1,1,1,330,15.9012
1972,1,1,2,135,12.6709
1972,1,1,3,120,11.2971
1972,1,1,4,143,12.3885
1972,1,1,5,96,11.7033
1972,1,2,1,61,9.8096
1972,1,2,2,56,6.5729
1972,1,2,3,81,7.5725
1972,1,2,4,80,6.9478
1972,1,2,5,66,7.6420
1972,1,3,1,51,3.9121
1972,1,3,2,89,2.4420
1972,1,3,3,85,-0.1393
1972,1,3,4,109,1.5823
1972,1,3,5,137,3.9362
1972,2,1,1,328,4.9312
1972,2,1,2,135,3.8106
1972,2,1,3,120,3.7034
1972,2,1,4,143,3.9253
1972,2,1,5,96,5.0879
1972,2,2,1,61,4.4344
1972,2,2,2,55,1.5477
1972,2,2,3,81,4.5866
1972,2,2,4,80,3.7930
1972,2,2,5,66,5.0558
1972,2,3,1,51,3.3607
1972,2,3,2,89,3.4471
1972,2,3,3,85,2.1209
1972,2,3,4,109,3.0475
1972,2,3,5,137,5.0875
1972,3,1,1,325,-1.2701
1972,3,1,2,135,-0.6408
1972,3,1,3,120,-1.8164
1972,3,1,4,143,0.8589
1972,3,1,5,96,2.3497
1972,3,2,1,61,-0.3844
1972,3,2,2,55,-0.4408
1972,3,2,3,81,0.1891
1972,3,2,4,80,1.4272
1972,3,2,5,66,1.2029
1972,3,3,1,51,-0.4708
1972,3,3,2,89,-1.1276
1972,3,3,3,85,-0.7619
1972,3,3,4,109,0.4140
1972,3,3,5,137,2.4912
1972,4,1,1,325,1.2596
1972,4,1,2,134,-0.4967
1972,4,1,3,120,1.2393
1972,4,1,4,143,0.7206
1972,4,1,5,95,-0.5554
1972,4,2,1,61,0.8366
1972,4,2,2,55,3.5088
1972,4,2,3,81,0.1744
1972,4,2,4,80,2.5885
1972,4,2,5,66,0.4337
1972,4,3,1,51,1.9425
1972,4,3,2,89,1.0838
1972,4,3,3,85,0.7485
1972,4,3,4,109,0.4340
1972,4,3,5,137,0.8207
1972,5,1,1,323,-2.2987
1972,5,1,2,134,-1.3602
1972,5,1,3,120,-2.8323
1972,5,1,4,143,-1.8544
1972,5,1,5,95,-1.9952
1972,5,2,1,61,-3.8421
1972,5,2,2,55,-0.4875
1972,5,2,3,81,-3.0725
1972,5,2,4,80,-0.9905
1972,5,2,5,66,-0.3034
1972,5,3,1,51,-0.2519
1972,5,3,2,89,-0.4390
1972,5,3,3,85,1.9114
1972,5,3,4,108,1.6890
1972,5,3,5,136,3.7995
1972,6,1,1,322,-4.6619
1972,6,1,2,133,-3.7983
1972,6,1,3,120,-3.2205
1972,6,1,4,142,-2.1711
1972,6,1,5,95,-3.7128
1972,6,2,1,61,-2.4089
1972,6,2,2,55,-4.5517
1972,6,2,3,81,-2.5119
1972,6,2,4,80,-3.4577
1972,6,2,5,66,-1.8960
1972,6,3,1,51,-7.2008
1972,6,3,2,89,-4.4494
1972,6,3,3,85,-3.0412
1972,6,3,4,108,-1.6833
1972,6,3,5,136,-0.2184
1972,7,1,1,338,-3.6224
1972,7,1,2,159,-4.2657
1972,7,1,3,132,-4.0121
1972,7,1,4,132,-4.2056
1972,7,1,5,96,-3.8815
1972,7,2,1,61,-4.8817
1972,7,2,2,82,-3.1216
1972,7,2,3,70,-2.3883
1972,7,2,4,82,-5.3025
1972,7,2,5,78,-3.9199
1972,7,3,1,49,-6.0051
1972,7,3,2,80,-2.0954
1972,7,3,3,99,-2.0683
1972,7,3,4,119,-0.4146
1972,7,3,5,150,1.8789
1972,8,1,1,337,0.2692
1972,8,1,2,157,-1.9635
1972,8,1,3,132,-0.2305
1972,8,1,4,132,1.5746
1972,8,1,5,96,-0.0657
1972,8,2,1,61,4.9449
1972,8,2,2,82,0.8935
1972,8,2,3,70,1.5653
1972,8,2,4,82,0.9668
1972,8,2,5,77,0.5561
1972,8,3,1,49,5.3446
1972,8,3,2,80,3.5091
1972,8,3,3,99,6.9790
1972,8,3,4,119,4.9775
1972,8,3,5,150,1.2836
1972,9,1,1,334,-5.0331
1972,9,1,2,157,-4.5665
1972,9,1,3,132,-4.0160
1972,9,1,4,131,-4.2070
1972,9,1,5,96,-4.3285
1972,9,2,1,60,-3.8742
1972,9,2,2,82,-4.0706
1972,9,2,3,69,-1.4094
1972,9,2,4,82,-3.1928
1972,9,2,5,77,-3.0738
1972,9,3,1,49,-4.6871
1972,9,3,2,80,-1.7361
1972,9,3,3,99,1.1937
1972,9,3,4,118,-1.2088
1972,9,3,5,150,-0.3293
1972,10,1,1,333,-4.0515
1972,10,1,2,157,-2.7547
1972,10,1,3,132,-1.8274
1972,10,1,4,131,-2.1636
1972,10,1,5,96,-0.0953
1972,10,2,1,60,-1.4656
1972,10,2,2,82,-2.4658
1972,10,2,3,69,-2.2522
1972,10,2,4,82,-2.5782
1972,10,2,5,77,-1.5825
1972,10,3,1,49,0.3545
1972,10,3,2,79,2.1187
1972,10,3,3,99,2.0253
1972,10,3,4,118,0.6740
1972,10,3,5,150,-0.0009
1972,11,1,1,334,4.0506
1972,11,1,2,157,5.5705
1972,11,1,3,131,4.7183
1972,11,1,4,131,4.5538
1972,11,1,5,96,4.7779
1972,11,2,1,60,6.6401
1972,11,2,2,82,7.1358
1972,11,2,3,69,8.5761
1972,11,2,4,82,4.3032
1972,11,2,5,76,4.1359
1972,11,3,1,49,6.6050
1972,11,3,2,79,7.3420
1972,11,3,3,99,7.2539
1972,11,3,4,118,6.2324
1972,11,3,5,150,2.3570
1972,12,1,1,333,-1.6918
1972,12,1,2,157,-2.1550
1972,12,1,3,131,-3.5755
1972,12,1,4,131,-1.2179
1972,12,1,5,96,-2.3171
1972,12,2,1,60,-1.7804
1972,12,2,2,82,-2.6542
1972,12,2,3,69,0.0278
1972,12,2,4,82,-1.8229
1972,12,2,5,76,0.7668
1972,12,3,1,49,-2.9845
1972,12,3,2,80,-0.0549
1972,12,3,3,99,0.8798
1972,12,3,4,118,1.7760
1972,12,3,5,150,2.6778
1973,1,1,1,334,-2.1454
1973,1,1,2,157,-3.6587
1973,1,1,3,130,-4.2680
1973,1,1,4,131,-7.3171
1973,1,1,5,96,-3.3995
1973,1,2,1,60,-6.1142
1973,1,2,2,82,-6.2130
1973,1,2,3,69,-5.3573
1973,1,2,4,82,-7.7968
1973,1,2,5,75,-6.1040
1973,1,3,1,49,-6.7541
1973,1,3,2,80,-4.6830
1973,1,3,3,99,-0.4997
1973,1,3,4,118,-1.1038
1973,1,3,5,150,-1.1737
1973,2,1,1,333,-7.7683
1973,2,1,2,157,-7.8302
1973,2,1,3,130,-10.3496
1973,2,1,4,130,-7.5459
1973,2,1,5,95,-9.4975
1973,2,2,1,60,-9.4556
1973,2,2,2,82,-8.6881
1973,2,2,3,69,-8.9792
1973,2,2,4,82,-8.1825
1973,2,2,5,74,-10.1901
1973,2,3,1,49,-3.9082
1973,2,3,2,80,-5.7993
1973,2,3,3,99,-6.2249
1973,2,3,4,118,-4.8902
1973,2,3,5,150,-1.8434
1973,3,1,1,332,-2.0626
1973,3,1,2,157,-1.6625
1973,3,1,3,130,-3.0003
1973,3,1,4,129,-3.0537
1973,3,1,5,95,-4.3273
1973,3,2,1,60,-1.9856
1973,3,2,2,82,-2.3201
1973,3,2,3,69,-2.1599
1973,3,2,4,82,-4.2883
1973,3,2,5,74,-3.5329
1973,3,3,1,49,1.8244
1973,3,3,2,80,-4.1931
1973,3,3,3,99,1.7063
1973,3,3,4,117,-0.3311
1973,3,3,5,148,-0.3823
1973,4,1,1,329,-6.3232
1973,4,1,2,157,-7.2232
1973,4,1,3,129,-7.7833
1973,4,1,4,129,-8.0060
1973,4,1,5,94,-7.3941
1973,4,2,1,60,-7.6272
1973,4,2,2,82,-7.0017
1973,4,2,3,69,-6.4048
1973,4,2,4,82,-6.9439
1973,4,2,5,75,-9.5432
1973,4,3,1,49,-5.0744
1973,4,3,2,80,-6.5235
1973,4,3,3,99,-1.7344
1973,4,3,4,117,-4.4728
1973,4,3,5,148,-4.9287
1973,5,1,1,329,-9.0170
1973,5,1,2,157,-9.3983
1973,5,1,3,128,-8.2870
1973,5,1,4,129,-9.0936
1973,5,1,5,94,-9.6178
1973,5,2,1,60,-10.3092
1973,5,2,2,82,-8.7071
1973,5,2,3,69,-5.2005
1973,5,2,4,82,-9.2880
1973,5,2,5,75,-10.2836
1973,5,3,1,49,-5.9264
1973,5,3,2,80,-1.7707
1973,5,3,3,98,-2.6146
1973,5,3,4,118,-1.6815
1973,5,3,5,148,-0.7207
1973,6,1,1,325,-2.0527
1973,6,1,2,154,-3.9638
1973,6,1,3,128,-4.2529
1973,6,1,4,129,-3.7937
1973,6,1,5,92,-4.5163
1973,6,2,1,60,-1.5341
1973,6,2,2,81,-2.8617
1973,6,2,3,69,-5.7515
1973,6,2,4,82,-3.1470
1973,6,2,5,74,-5.6055
1973,6,3,1,49,-3.2715
1973,6,3,2,80,-3.2142
1973,6,3,3,98,-0.7274
1973,6,3,4,118,-1.8767
1973,6,3,5,147,0.3288
1973,7,1,1,430,13.7533
1973,7,1,2,227,16.1543
1973,7,1,3,186,15.7338
1973,7,1,4,195,14.1604
1973,7,1,5,222,16.0113
1973,7,2,1,98,12.1223
1973,7,2,2,74,11.1545
1973,7,2,3,103,9.5453
1973,7,2,4,92,14.4601
1973,7,2,5,108,18.0109
1973,7,3,1,79,7.4861
1973,7,3,2,99,5.2095
1973,7,3,3,93,3.3436
1973,7,3,4,129,8.1117
1973,7,3,5,168,3.8672
1973,8,1,1,428,-5.9880
1973,8,1,2,225,-6.4258
1973,8,1,3,184,-5.3993
1973,8,1,4,195,-7.7177
1973,8,1,5,221,-5.6693
1973,8,2,1,97,-4.0262
1973,8,2,2,74,-4.5400
1973,8,2,3,103,-3.1427
1973,8,2,4,92,-3.8077
1973,8,2,5,108,-2.5217
1973,8,3,1,79,0.3394
1973,8,3,2,99,-3.0730
1973,8,3,3,93,-3.2570
1973,8,3,4,129,-2.5860
1973,8,3,5,168,-3.7723
1973,9,1,1,424,8.6055
1973,9,1,2,224,8.4285
1973,9,1,3,185,9.6416
1973,9,1,4,194,11.0618
1973,9,1,5,221,10.0076
1973,9,2,1,97,8.2339
1973,9,2,2,74,15.0468
1973,9,2,3,102,10.8046
1973,9,2,4,91,11.8323
1973,9,2,5,107,11.5475
1973,9,3,1,79,9.0457
1973,9,3,2,98,9.4231
1973,9,3,3,93,8.4568
1973,9,3,4,128,8.3060
1973,9,3,5,168,0.1214
1973,10,1,1,422,2.0327
1973,10,1,2,226,1.6898
1973,10,1,3,186,0.0742
1973,10,1,4,193,-1.4920
1973,10,1,5,221,-1.7241
1973,10,2,1,98,4.1679
1973,10,2,2,74,-0.3785
1973,10,2,3,102,0.7855
1973,10,2,4,91,-1.5278
1973,10,2,5,107,-0.5776
1973,10,3,1,78,3.9968
1973,10,3,2,98,-1.5316
1973,10,3,3,93,2.8099
1973,10,3,4,128,0.1273
1973,10,3,5,168,0.2692
1973,11,1,1,424,-19.0137
1973,11,1,2,225,-18.0754
1973,11,1,3,186,-20.3860
1973,11,1,4,192,-22.2078
1973,11,1,5,221,-22.4977
1973,11,2,1,98,-16.6251
1973,11,2,2,74,-17.7271
1973,11,2,3,102,-17.4808
1973,11,2,4,91,-20.2336
1973,11,2,5,105,-24.7458
1973,11,3,1,78,-11.9708
1973,11,3,2,98,-10.1460
1973,11,3,3,93,-10.5350
1973,11,3,4,128,-14.2188
1973,11,3,5,168,-10.9417
1973,12,1,1,420,-4.3000
1973,12,1,2,224,-2.4305
1973,12,1,3,185,-3.6695
1973,12,1,4,192,-4.5810
1973,12,1,5,220,-3.7097
1973,12,2,1,97,1.1851
1973,12,2,2,73,-0.0846
1973,12,2,3,101,0.2377
1973,12,2,4,91,-3.7635
1973,12,2,5,105,-2.5892
1973,12,3,1,78,5.9561
1973,12,3,2,99,4.9463
1973,12,3,3,93,6.3346
1973,12,3,4,128,3.5220
1973,12,3,5,168,-2.5006
1974,1,1,1,419,20.0063
1974,1,1,2,223,15.7609
1974,1,1,3,185,13.3013
1974,1,1,4,194,11.1529
1974,1,1,5,220,12.5050
1974,1,2,1,97,10.1851
1974,1,2,2,73,10.9013
1974,1,2,3,101,8.2323
1974,1,2,4,91,7.5420
1974,1,2,5,106,7.4763
1974,1,3,1,78,1.9757
1974,1,3,2,99,1.2999
1974,1,3,3,93,-3.7321
1974,1,3,4,128,0.0443
1974,1,3,5,168,-1.4676
1974,2,1,1,411,-1.3564
1974,2,1,2,221,-0.3415
1974,2,1,3,185,1.8853
1974,2,1,4,192,1.3274
1974,2,1,5,219,-1.3079
1974,2,2,1,97,3.3566
1974,2,2,2,73,1.3560
1974,2,2,3,101,1.2567
1974,2,2,4,91,1.8239
1974,2,2,5,106,0.9937
1974,2,3,1,78,1.9065
1974,2,3,2,99,3.1817
1974,2,3,3,92,-0.2255
1974,2,3,4,128,0.2105
1974,2,3,5,168,-1.4857
1974,3,1,1,410,0.7783
1974,3,1,2,222,1.6138
1974,3,1,3,185,-0.7280
1974,3,1,4,191,0.2664
1974,3,1,5,217,1.4949
1974,3,2,1,97,-0.4757
1974,3,2,2,73,-1.5200
1974,3,2,3,101,-0.4385
1974,3,2,4,90,0.3604
1974,3,2,5,105,-0.2280
1974,3,3,1,78,-4.6093
1974,3,3,2,99,-4.6319
1974,3,3,3,92,-3.3032
1974,3,3,4,127,-1.3047
1974,3,3,5,168,-0.5842
1974,4,1,1,408,-5.3207
1974,4,1,2,222,-5.1229
1974,4,1,3,183,-3.6459
1974,4,1,4,191,-3.9056
1974,4,1,5,217,-5.4886
1974,4,2,1,97,-6.5748
1974,4,2,2,73,-4.6960
1974,4,2,3,101,-4.3736
1974,4,2,4,90,-4.4099
1974,4,2,5,105,-3.5890
1974,4,3,1,78,-3.7515
1974,4,3,2,99,-4.7165
1974,4,3,3,92,-4.5872
1974,4,3,4,127,-2.3374
1974,4,3,5,168,-2.5501
1974,5,1,1,405,-8.0795
1974,5,1,2,221,-6.9093
1974,5,1,3,182,-6.9844
1974,5,1,4,190,-7.0560
1974,5,1,5,217,-5.9574
1974,5,2,1,97,-9.5031
1974,5,2,2,73,-8.6127
1974,5,2,3,99,-6.3665
1974,5,2,4,90,-6.6283
1974,5,2,5,104,-4.9579
1974,5,3,1,78,-10.0026
1974,5,3,2,99,-2.8205
1974,5,3,3,92,-5.7061
1974,5,3,4,127,-3.0694
1974,5,3,5,168,-0.6748
1974,6,1,1,404,-1.9223
1974,6,1,2,220,-1.5430
1974,6,1,3,183,-3.0746
1974,6,1,4,189,-3.3417
1974,6,1,5,217,-2.8580
1974,6,2,1,96,-3.2430
1974,6,2,2,73,-2.4788
1974,6,2,3,99,-0.5654
1974,6,2,4,90,-1.1630
1974,6,2,5,104,-2.4821
1974,6,3,1,78,-4.7263
1974,6,3,2,99,-0.1920
1974,6,3,3,92,-0.7017
1974,6,3,4,127,-0.3039
1974,6,3,5,167,-1.7519
1974,7,1,1,539,-6.2381
1974,7,1,2,308,-4.5025
1974,7,1,3,222,-3.7291
1974,7,1,4,304,-5.4460
1974,7,1,5,330,-6.4202
1974,7,2,1,120,-3.6158
1974,7,2,2,110,-5.2157
1974,7,2,3,86,-2.6807
1974,7,2,4,111,-4.6625
1974,7,2,5,141,-7.4665
1974,7,3,1,78,-4.4036
1974,7,3,2,100,-7.6137
1974,7,3,3,111,-5.6269
1974,7,3,4,109,-9.2457
1974,7,3,5,191,-9.1475
1974,8,1,1,532,-7.8106
1974,8,1,2,308,-7.6096
1974,8,1,3,220,-7.2112
1974,8,1,4,303,-6.5415
1974,8,1,5,327,-8.3132
1974,8,2,1,119,-7.2069
1974,8,2,2,110,-7.6641
1974,8,2,3,86,-8.5766
1974,8,2,4,109,-9.1100
1974,8,2,5,140,-8.8656
1974,8,3,1,78,-8.6511
1974,8,3,2,100,-4.2250
1974,8,3,3,111,-9.1191
1974,8,3,4,109,-11.3320
1974,8,3,5,191,-8.6811
1974,9,1,1,525,-8.5385
1974,9,1,2,302,-8.8669
1974,9,1,3,219,-8.6636
1974,9,1,4,303,-8.7630
1974,9,1,5,322,-10.0211
1974,9,2,1,119,-10.3072
1974,9,2,2,109,-8.0564
1974,9,2,3,84,-9.6021
1974,9,2,4,109,-7.2677
1974,9,2,5,139,-13.3610
1974,9,3,1,78,-9.1650
1974,9,3,2,100,-7.4644
1974,9,3,3,111,-10.8032
1974,9,3,4,109,-11.0619
1974,9,3,5,190,-15.2954
1974,10,1,1,523,9.1646
1974,10,1,2,299,10.2137
1974,10,1,3,218,9.4691
1974,10,1,4,301,7.2196
1974,10,1,5,323,9.1361
1974,10,2,1,119,11.1321
1974,10,2,2,109,12.5261
1974,10,2,3,84,8.9996
1974,10,2,4,109,9.4513
1974,10,2,5,139,10.2736
1974,10,3,1,77,18.0599
1974,10,3,2,100,12.8633
1974,10,3,3,110,19.8646
1974,10,3,4,109,21.1076
1974,10,3,5,190,17.2016
1974,11,1,1,520,-7.2466
1974,11,1,2,299,-5.2316
1974,11,1,3,214,-6.1115
1974,11,1,4,299,-4.9984
1974,11,1,5,322,-5.7533
1974,11,2,1,119,-5.0583
1974,11,2,2,110,-3.7247
1974,11,2,3,84,-3.0776
1974,11,2,4,109,-5.1430
1974,11,2,5,138,-6.4713
1974,11,3,1,77,-0.0482
1974,11,3,2,100,-4.1373
1974,11,3,3,109,-4.2166
1974,11,3,4,109,-2.6088
1974,11,3,5,190,-5.6085
1974,12,1,1,514,-9.6713
1974,12,1,2,296,-6.8222
1974,12,1,3,214,-7.0157
1974,12,1,4,296,-6.8675
1974,12,1,5,319,-9.1306
1974,12,2,1,118,-4.9996
1974,12,2,2,110,-6.5351
1974,12,2,3,85,-7.7497
1974,12,2,4,109,-4.4324
1974,12,2,5,139,-8.0400
1974,12,3,1,77,-5.4327
1974,12,3,2,100,0.4157
1974,12,3,3,109,-1.5788
1974,12,3,4,109,-2.8077
1974,12,3,5,190,-3.3492
1975,1,1,1,514,34.3879
1975,1,1,2,296,28.0077
1975,1,1,3,215,29.5340
1975,1,1,4,294,24.8256
1975,1,1,5,316,27.6633
1975,1,2,1,118,25.0082
1975,1,2,2,109,25.2121
1975,1,2,3,84,25.2282
1975,1,2,4,109,25.9627
1975,1,2,5,138,28.9641
1975,1,3,1,77,16.6290
1975,1,3,2,100,12.6774
1975,1,3,3,110,13.0861
1975,1,3,4,108,10.6872
1975,1,3,5,190,11.7234
1975,2,1,1,511,6.7738
1975,2,1,2,299,5.9596
1975,2,1,3,214,4.5585
1975,2,1,4,295,5.2208
1975,2,1,5,315,3.8722
1975,2,2,1,117,7.9496
1975,2,2,2,109,3.4039
1975,2,2,3,84,5.0665
1975,2,2,4,109,4.0559
1975,2,2,5,138,4.7027
1975,2,3,1,77,3.0952
1975,2,3,2,100,3.8984
1975,2,3,3,110,2.9851
1975,2,3,4,108,7.5059
1975,2,3,5,190,10.1093
1975,3,1,1,513,10.2701
1975,3,1,2,297,7.9358
1975,3,1,3,215,7.6532
1975,3,1,4,297,8.9695
1975,3,1,5,315,11.8829
1975,3,2,1,117,4.2492
1975,3,2,2,109,6.9592
1975,3,2,3,84,8.9577
1975,3,2,4,109,9.6640
1975,3,2,5,138,10.0559
1975,3,3,1,77,4.0857
1975,3,3,2,100,3.9557
1975,3,3,3,110,3.8905
1975,3,3,4,108,5.5817
1975,3,3,5,189,2.0947
1975,4,1,1,510,4.1371
1975,4,1,2,297,4.7084
1975,4,1,3,216,4.3752
1975,4,1,4,297,4.0498
1975,4,1,5,316,7.2229
1975,4,2,1,117,4.4260
1975,4,2,2,109,4.7055
1975,4,2,3,84,5.3622
1975,4,2,4,109,5.3417
1975,4,2,5,138,6.6807
1975,4,3,1,77,7.9246
1975,4,3,2,100,2.7583
1975,4,3,3,110,5.5512
1975,4,3,4,108,4.9138
1975,4,3,5,189,6.5728
1975,5,1,1,507,7.8435
1975,5,1,2,298,9.4949
1975,5,1,3,214,6.4805
1975,5,1,4,293,9.9507
1975,5,1,5,315,11.3142
1975,5,2,1,116,7.4104
1975,5,2,2,109,7.5564
1975,5,2,3,84,7.7434
1975,5,2,4,109,9.7942
1975,5,2,5,138,8.3566
1975,5,3,1,77,5.1423
1975,5,3,2,100,4.0223
1975,5,3,3,110,6.4943
1975,5,3,4,108,4.7654
1975,5,3,5,189,4.9484
1975,6,1,1,507,8.4495
1975,6,1,2,296,8.1368
1975,6,1,3,214,7.1516
1975,6,1,4,293,7.2541
1975,6,1,5,314,5.7407
1975,6,2,1,116,7.9475
1975,6,2,2,108,6.1686
1975,6,2,3,84,6.1405
1975,6,2,4,108,7.3766
1975,6,2,5,138,5.4167
1975,6,3,1,77,6.3127
1975,6,3,2,99,5.4299
1975,6,3,3,110,6.1060
1975,6,3,4,108,6.1967
1975,6,3,5,189,3.0155
1975,7,1,1,654,-0.0500
1975,7,1,2,326,0.0784
1975,7,1,3,262,-1.3675
1975,7,1,4,266,-0.3195
1975,7,1,5,400,-1.7640
1975,7,2,1,142,-4.9845
1975,7,2,2,94,-1.6142
1975,7,2,3,89,-2.7768
1975,7,2,4,103,-3.7055
1975,7,2,5,168,-4.4381
1975,7,3,1,56,-3.5253
1975,7,3,2,104,-5.4238
1975,7,3,3,112,-5.1974
1975,7,3,4,129,-5.7162
1975,7,3,5,178,-7.7656
1975,8,1,1,652,-6.3275
1975,8,1,2,324,-6.2171
1975,8,1,3,261,-5.3200
1975,8,1,4,266,-6.0588
1975,8,1,5,399,-6.9750
1975,8,2,1,142,-4.8705
1975,8,2,2,94,-4.9941
1975,8,2,3,89,-5.2931
1975,8,2,4,103,-4.5303
1975,8,2,5,167,-3.8792
1975,8,3,1,55,-4.8562
1975,8,3,2,104,-2.5833
1975,8,3,3,112,-0.1745
1975,8,3,4,129,-1.0314
1975,8,3,5,178,-1.8004
1975,9,1,1,648,-3.9568
1975,9,1,2,323,-3.1516
1975,9,1,3,261,-3.4744
1975,9,1,4,268,-2.2238
1975,9,1,5,400,-3.0964
1975,9,2,1,142,-4.8025
1975,9,2,2,94,-3.0458
1975,9,2,3,89,-3.3345
1975,9,2,4,103,-3.6525
1975,9,2,5,165,-3.7815
1975,9,3,1,55,-5.4516
1975,9,3,2,103,-3.6741
1975,9,3,3,112,-4.1513
1975,9,3,4,129,-3.5330
1975,9,3,5,178,-3.4592
1975,10,1,1,646,0.6841
1975,10,1,2,323,1.7303
1975,10,1,3,261,0.9779
1975,10,1,4,268,2.9620
1975,10,1,5,396,3.1446
1975,10,2,1,141,1.0677
1975,10,2,2,94,2.8105
1975,10,2,3,89,1.4382
1975,10,2,4,103,5.4881
1975,10,2,5,165,2.5150
1975,10,3,1,55,2.5946
1975,10,3,2,103,6.4772
1975,10,3,3,111,6.1256
1975,10,3,4,128,8.5298
1975,10,3,5,178,5.9527
1975,11,1,1,641,0.5936
1975,11,1,2,324,3.8152
1975,11,1,3,263,4.0267
1975,11,1,4,266,2.4572
1975,11,1,5,392,3.0573
1975,11,2,1,140,0.3222
1975,11,2,2,94,3.0393
1975,11,2,3,89,5.3475
1975,11,2,4,103,2.4108
1975,11,2,5,165,3.1337
1975,11,3,1,55,3.5500
1975,11,3,2,103,4.5797
1975,11,3,3,111,2.7730
1975,11,3,4,128,1.9179
1975,11,3,5,178,2.8041
1975,12,1,1,636,-1.5174
1975,12,1,2,324,-2.5119
1975,12,1,3,263,-0.5562
1975,12,1,4,262,-1.8648
1975,12,1,5,393,-0.4166
1975,12,2,1,140,0.1435
1975,12,2,2,92,-0.4905
1975,12,2,3,89,-0.7926
1975,12,2,4,103,-3.2593
1975,12,2,5,165,-1.7206
1975,12,3,1,55,0.3472
1975,12,3,2,102,-1.3445
1975,12,3,3,112,0.0075
1975,12,3,4,129,-0.8492
1975,12,3,5,178,-2.1324
1976,1,1,1,607,24.0490
1976,1,1,2,318,22.5942
1976,1,1,3,255,22.5106
1976,1,1,4,254,20.5253
1976,1,1,5,380,21.0355
1976,1,2,1,140,21.2512
1976,1,2,2,92,17.2811
1976,1,2,3,88,20.4703
1976,1,2,4,101,20.6248
1976,1,2,5,164,16.5739
1976,1,3,1,55,13.1407
1976,1,3,2,102,11.2109
1976,1,3,3,112,13.8033
1976,1,3,4,129,12.8067
1976,1,3,5,178,12.1778
1976,2,1,1,605,14.0748
1976,2,1,2,318,11.8344
1976,2,1,3,253,11.6883
1976,2,1,4,252,10.6261
1976,2,1,5,379,10.1824
1976,2,2,1,140,6.3235
1976,2,2,2,91,8.5923
1976,2,2,3,88,7.3453
1976,2,2,4,101,6.4151
1976,2,2,5,163,8.0425
1976,2,3,1,55,6.3243
1976,2,3,2,103,2.7189
1976,2,3,3,112,1.7864
1976,2,3,4,129,0.7394
1976,2,3,5,178,-2.4230
1976,3,1,1,622,2.2503
1976,3,1,2,324,3.4845
1976,3,1,3,252,0.8497
1976,3,1,4,256,-0.2388
1976,3,1,5,382,2.1559
1976,3,2,1,140,2.8465
1976,3,2,2,91,3.2940
1976,3,2,3,87,0.9313
1976,3,2,4,102,0.6122
1976,3,2,5,163,1.6383
1976,3,3,1,54,4.5821
1976,3,3,2,102,3.3693
1976,3,3,3,112,2.3151
1976,3,3,4,129,1.5060
1976,3,3,5,178,3.7275
1976,4,1,1,618,-1.6465
1976,4,1,2,323,-2.9962
1976,4,1,3,249,-0.6251
1976,4,1,4,257,-1.3498
1976,4,1,5,381,-1.0003
1976,4,2,1,139,-1.9112
1976,4,2,2,91,-0.8812
1976,4,2,3,87,-0.2322
1976,4,2,4,101,-1.0460
1976,4,2,5,162,-1.3787
1976,4,3,1,54,-1.0290
1976,4,3,2,102,-0.1607
1976,4,3,3,112,0.0548
1976,4,3,4,129,-0.7414
1976,4,3,5,178,-1.8643
1976,5,1,1,629,-4.8223
1976,5,1,2,323,-3.5819
1976,5,1,3,249,-2.1774
1976,5,1,4,258,-2.9048
1976,5,1,5,388,-1.9557
1976,5,2,1,136,-1.8711
1976,5,2,2,91,-1.5093
1976,5,2,3,88,-1.2238
1976,5,2,4,101,-1.9490
1976,5,2,5,162,-1.0467
