year,month,rank_ME,rank_ATO,nstocks,ret_vw
2019,2,3,2,146,4.2366
2019,2,3,3,132,3.4250
2019,2,3,4,123,2.5162
2019,2,3,5,140,3.5418
2019,3,1,1,166,-2.7590
2019,3,1,2,120,-1.4619
2019,3,1,3,148,-4.5535
2019,3,1,4,190,-4.4494
2019,3,1,5,238,-4.0685
2019,3,2,1,78,1.5490
2019,3,2,2,92,-2.2080
2019,3,2,3,110,-2.2686
2019,3,2,4,124,-2.3772
2019,3,2,5,128,-3.2549
2019,3,3,1,135,2.8804
2019,3,3,2,145,1.8144
2019,3,3,3,131,0.8832
2019,3,3,4,123,1.4263
2019,3,3,5,140,4.0705
2019,4,1,1,162,1.1813
2019,4,1,2,118,1.3619
2019,4,1,3,147,3.7546
2019,4,1,4,187,3.1272
2019,4,1,5,238,2.6577
2019,4,2,1,78,1.0749
2019,4,2,2,91,3.4043
2019,4,2,3,110,5.3616
2019,4,2,4,124,4.1400
2019,4,2,5,127,2.9204
2019,4,3,1,135,2.6918
2019,4,3,2,143,1.7416
2019,4,3,3,131,5.0694
2019,4,3,4,123,3.7437
2019,4,3,5,140,5.3179
2019,5,1,1,161,-9.1770
2019,5,1,2,118,-8.2941
2019,5,1,3,145,-6.7226
2019,5,1,4,187,-8.2289
2019,5,1,5,236,-9.8135
2019,5,2,1,78,-7.0460
2019,5,2,2,91,-8.8061
2019,5,2,3,110,-8.8963
2019,5,2,4,124,-9.3837
2019,5,2,5,127,-11.2778
2019,5,3,1,135,-5.2302
2019,5,3,2,143,-4.7993
2019,5,3,3,129,-8.2427
2019,5,3,4,122,-8.0621
2019,5,3,5,140,-6.8890
2019,6,1,1,158,1.9084
2019,6,1,2,118,7.1314
2019,6,1,3,143,6.3109
2019,6,1,4,187,6.1473
2019,6,1,5,236,5.3534
2019,6,2,1,78,7.8977
2019,6,2,2,91,7.3391
2019,6,2,3,110,8.0773
2019,6,2,4,124,9.8726
2019,6,2,5,127,7.3381
2019,6,3,1,135,6.3503
2019,6,3,2,143,7.0898
2019,6,3,3,129,8.0559
2019,6,3,4,121,5.3399
2019,6,3,5,140,8.4520
2019,7,1,1,187,-5.1939
2019,7,1,2,118,-2.0861
2019,7,1,3,147,1.9934
2019,7,1,4,195,-0.7227
2019,7,1,5,242,-0.7909
2019,7,2,1,89,-3.2234
2019,7,2,2,97,0.8642
2019,7,2,3,110,1.5363
2019,7,2,4,130,-0.4253
2019,7,2,5,135,0.0154
2019,7,3,1,137,-0.6590
2019,7,3,2,165,0.7218
2019,7,3,3,142,0.2857
2019,7,3,4,122,3.4110
2019,7,3,5,145,1.4541
2019,8,1,1,185,-9.2861
2019,8,1,2,116,-9.9587
2019,8,1,3,147,-4.6705
2019,8,1,4,193,-7.0899
2019,8,1,5,242,-3.3728
2019,8,2,1,89,-8.9899
2019,8,2,2,97,-6.6712
2019,8,2,3,108,-4.7052
2019,8,2,4,129,-5.7353
2019,8,2,5,134,-6.5593
2019,8,3,1,135,-1.2967
2019,8,3,2,165,-1.2944
2019,8,3,3,141,-2.6189
2019,8,3,4,122,-2.4027
2019,8,3,5,145,-0.4301
2019,9,1,1,184,5.0230
2019,9,1,2,115,1.0077
2019,9,1,3,147,5.2029
2019,9,1,4,187,4.5999
2019,9,1,5,240,3.5001
2019,9,2,1,89,4.2929
2019,9,2,2,97,1.6622
2019,9,2,3,108,3.2798
2019,9,2,4,129,3.7019
2019,9,2,5,134,3.2648
2019,9,3,1,134,1.4875
2019,9,3,2,165,1.6076
2019,9,3,3,141,1.0224
2019,9,3,4,122,2.0337
2019,9,3,5,145,0.6226
2019,10,1,1,183,-5.3203
2019,10,1,2,114,0.6996
2019,10,1,3,145,2.3776
2019,10,1,4,185,0.2244
2019,10,1,5,237,0.0230
2019,10,2,1,88,-1.3329
2019,10,2,2,97,1.6144
2019,10,2,3,107,2.1806
2019,10,2,4,128,2.3565
2019,10,2,5,133,3.5952
2019,10,3,1,133,0.4280
2019,10,3,2,164,1.4965
2019,10,3,3,141,2.2293
2019,10,3,4,122,2.3679
2019,10,3,5,145,1.9621
2019,11,1,1,182,1.5360
2019,11,1,2,113,0.9512
2019,11,1,3,144,2.5731
2019,11,1,4,183,5.7894
2019,11,1,5,235,3.4147
2019,11,2,1,85,1.7126
2019,11,2,2,95,4.6891
2019,11,2,3,106,2.2321
2019,11,2,4,126,4.7492
2019,11,2,5,133,4.3071
2019,11,3,1,133,1.5226
2019,11,3,2,164,2.6501
2019,11,3,3,141,4.2217
2019,11,3,4,121,2.9186
2019,11,3,5,144,3.9168
2019,12,1,1,180,14.4576
2019,12,1,2,112,3.5470
2019,12,1,3,143,-0.7855
2019,12,1,4,181,5.7135
2019,12,1,5,234,3.2884
2019,12,2,1,85,7.7030
2019,12,2,2,94,3.0331
2019,12,2,3,106,2.8244
2019,12,2,4,125,2.4031
2019,12,2,5,132,2.6662
2019,12,3,1,133,3.4973
2019,12,3,2,164,2.7190
2019,12,3,3,140,2.6759
2019,12,3,4,121,3.2660
2019,12,3,5,144,2.2550
2020,1,1,1,177,-6.9754
2020,1,1,2,113,-6.7906
2020,1,1,3,141,-3.0070
2020,1,1,4,181,-7.7287
2020,1,1,5,229,-4.7142
2020,1,2,1,83,-6.0968
2020,1,2,2,93,-5.5928
2020,1,2,3,105,-1.9777
2020,1,2,4,124,-4.4111
2020,1,2,5,131,-5.1287
2020,1,3,1,132,1.4765
2020,1,3,2,163,-1.1030
2020,1,3,3,140,-2.8459
2020,1,3,4,121,2.2641
2020,1,3,5,143,2.3446
2020,2,1,1,177,-6.3723
2020,2,1,2,113,-6.7566
2020,2,1,3,141,-8.8988
2020,2,1,4,181,-8.9380
2020,2,1,5,230,-7.5249
2020,2,2,1,81,-10.5322
2020,2,2,2,91,-9.2922
2020,2,2,3,105,-9.9185
2020,2,2,4,124,-9.3993
2020,2,2,5,131,-9.0977
2020,2,3,1,132,-8.4004
2020,2,3,2,163,-8.6017
2020,2,3,3,140,-7.4403
2020,2,3,4,121,-7.1174
2020,2,3,5,143,-5.6905
2020,3,1,1,178,-27.0249
2020,3,1,2,113,-26.2418
2020,3,1,3,139,-25.7207
2020,3,1,4,181,-22.5172
2020,3,1,5,227,-23.3567
2020,3,2,1,81,-25.1956
2020,3,2,2,90,-22.6647
2020,3,2,3,105,-23.6641
2020,3,2,4,124,-22.2949
2020,3,2,5,131,-22.6686
2020,3,3,1,132,-13.3052
2020,3,3,2,163,-12.0490
2020,3,3,3,140,-15.0235
2020,3,3,4,121,-11.3001
2020,3,3,5,143,-6.2853
2020,4,1,1,178,18.7627
2020,4,1,2,112,19.0200
2020,4,1,3,138,14.0438
2020,4,1,4,181,17.2325
2020,4,1,5,225,22.7225
2020,4,2,1,80,18.8346
2020,4,2,2,90,17.1441
2020,4,2,3,105,14.3726
2020,4,2,4,124,14.8542
2020,4,2,5,130,18.8195
2020,4,3,1,131,12.4764
2020,4,3,2,163,10.9859
2020,4,3,3,139,15.1401
2020,4,3,4,121,12.8771
2020,4,3,5,143,15.8619
2020,5,1,1,177,1.6995
2020,5,1,2,112,7.1874
2020,5,1,3,137,8.2444
2020,5,1,4,180,4.2331
2020,5,1,5,223,10.0176
2020,5,2,1,79,4.1137
2020,5,2,2,90,9.7060
2020,5,2,3,105,8.5636
2020,5,2,4,124,6.9412
2020,5,2,5,130,8.8624
2020,5,3,1,129,4.3425
2020,5,3,2,162,3.8919
2020,5,3,3,139,6.1944
2020,5,3,4,120,5.6596
2020,5,3,5,143,5.4767
2020,6,1,1,176,9.6400
2020,6,1,2,110,12.0593
2020,6,1,3,136,8.9735
2020,6,1,4,177,6.8539
2020,6,1,5,222,10.1703
2020,6,2,1,79,1.8432
2020,6,2,2,90,2.2827
2020,6,2,3,105,3.6412
2020,6,2,4,124,5.7792
2020,6,2,5,130,2.7031
2020,6,3,1,129,-2.6405
2020,6,3,2,162,-1.2479
2020,6,3,3,139,1.6198
2020,6,3,4,120,3.0127
2020,6,3,5,142,6.0372
2020,7,1,1,212,0.5781
2020,7,1,2,93,3.9700
2020,7,1,3,142,6.4731
2020,7,1,4,183,3.6045
2020,7,1,5,238,7.8987
2020,7,2,1,81,8.4110
2020,7,2,2,99,5.4784
2020,7,2,3,110,4.1592
2020,7,2,4,106,4.3839
2020,7,2,5,154,4.7474
2020,7,3,1,138,5.7848
2020,7,3,2,156,4.1898
2020,7,3,3,151,3.9417
2020,7,3,4,122,7.5681
2020,7,3,5,167,7.4270
2020,8,1,1,210,-0.3872
2020,8,1,2,92,7.6388
2020,8,1,3,140,9.6202
2020,8,1,4,181,9.4905
2020,8,1,5,236,7.3041
2020,8,2,1,80,4.9881
2020,8,2,2,99,6.1096
2020,8,2,3,110,3.0598
2020,8,2,4,106,4.3189
2020,8,2,5,154,6.4290
2020,8,3,1,135,1.8499
2020,8,3,2,156,4.9878
2020,8,3,3,151,5.9597
2020,8,3,4,122,12.5250
2020,8,3,5,167,8.5747
2020,9,1,1,207,-5.1700
2020,9,1,2,92,-2.8714
2020,9,1,3,139,-4.7250
2020,9,1,4,180,-1.0740
2020,9,1,5,234,-1.9969
2020,9,2,1,79,-3.0692
2020,9,2,2,99,-5.3309
2020,9,2,3,110,-3.3862
2020,9,2,4,106,-4.5048
2020,9,2,5,153,-1.8034
2020,9,3,1,134,-0.8456
2020,9,3,2,156,-1.4601
2020,9,3,3,151,-4.1960
2020,9,3,4,122,-5.3539
2020,9,3,5,167,-4.0230
2020,10,1,1,205,-8.6038
2020,10,1,2,89,-4.6180
2020,10,1,3,139,0.9685
2020,10,1,4,179,3.2253
2020,10,1,5,233,-0.9639
2020,10,2,1,79,-2.1082
2020,10,2,2,99,1.4159
2020,10,2,3,110,2.1748
2020,10,2,4,106,2.7771
2020,10,2,5,153,1.9583
2020,10,3,1,134,-0.6054
2020,10,3,2,156,-3.4291
2020,10,3,3,151,-2.2981
2020,10,3,4,122,-0.6421
2020,10,3,5,167,-2.7388
2020,11,1,1,201,30.9401
2020,11,1,2,89,30.9312
2020,11,1,3,139,22.1434
2020,11,1,4,178,23.1795
2020,11,1,5,231,21.9549
2020,11,2,1,78,20.2071
2020,11,2,2,99,20.6443
2020,11,2,3,110,17.0768
2020,11,2,4,106,21.0353
2020,11,2,5,152,21.2493
2020,11,3,1,132,8.3417
2020,11,3,2,156,12.0559
2020,11,3,3,151,10.1578
2020,11,3,4,121,15.0113
2020,11,3,5,167,9.5801
2020,12,1,1,198,15.1695
2020,12,1,2,89,16.7979
2020,12,1,3,139,6.6490
2020,12,1,4,178,5.7539
2020,12,1,5,230,10.3831
2020,12,2,1,78,9.3773
2020,12,2,2,99,8.3200
2020,12,2,3,110,10.2775
2020,12,2,4,106,7.4509
2020,12,2,5,152,10.6841
2020,12,3,1,132,2.7059
2020,12,3,2,156,4.5341
2020,12,3,3,151,3.5310
2020,12,3,4,121,4.5697
2020,12,3,5,167,2.7094
2021,1,1,1,197,22.1821
2021,1,1,2,89,22.7616
2021,1,1,3,139,13.4192
2021,1,1,4,175,12.1394
2021,1,1,5,227,54.7050
2021,1,2,1,78,6.1207
2021,1,2,2,99,1.8106
2021,1,2,3,110,2.8638
2021,1,2,4,106,7.4905
2021,1,2,5,152,9.2696
2021,1,3,1,131,0.0412
2021,1,3,2,156,-2.0430
2021,1,3,3,151,0.1037
2021,1,3,4,120,1.5001
2021,1,3,5,167,-0.1921
2021,2,1,1,197,5.8052
2021,2,1,2,89,8.8125
2021,2,1,3,139,10.7640
2021,2,1,4,175,10.0073
2021,2,1,5,227,-12.3682
2021,2,2,1,78,7.9972
2021,2,2,2,99,11.7701
2021,2,2,3,110,9.0558
2021,2,2,4,105,11.0278
2021,2,2,5,150,8.1078
2021,2,3,1,128,-0.5773
2021,2,3,2,156,4.8252
2021,2,3,3,150,3.2439
2021,2,3,4,120,3.4752
2021,2,3,5,167,0.5320
2021,3,1,1,196,-3.5160
2021,3,1,2,89,3.9262
2021,3,1,3,139,4.8554
2021,3,1,4,174,1.6372
2021,3,1,5,226,9.1962
2021,3,2,1,77,-1.8763
2021,3,2,2,98,3.2004
2021,3,2,3,110,4.2777
2021,3,2,4,104,4.8943
2021,3,2,5,150,0.5492
2021,3,3,1,128,4.8791
2021,3,3,2,156,4.0211
2021,3,3,3,150,4.8203
2021,3,3,4,120,3.0085
2021,3,3,5,167,1.7371
2021,4,1,1,194,-5.8450
2021,4,1,2,89,-4.0940
2021,4,1,3,139,1.2572
2021,4,1,4,172,-0.1052
2021,4,1,5,226,-1.4500
2021,4,2,1,77,-1.2813
2021,4,2,2,98,3.9047
2021,4,2,3,110,2.0216
2021,4,2,4,104,1.3185
2021,4,2,5,150,3.0025
2021,4,3,1,128,4.4376
2021,4,3,2,156,2.1824
2021,4,3,3,150,3.0367
2021,4,3,4,120,7.4038
2021,4,3,5,166,6.8387
2021,5,1,1,193,3.5230
2021,5,1,2,88,19.1013
2021,5,1,3,138,6.2366
2021,5,1,4,172,1.6462
2021,5,1,5,224,5.5469
2021,5,2,1,77,4.5732
2021,5,2,2,97,3.4172
2021,5,2,3,110,3.2521
2021,5,2,4,104,1.5796
2021,5,2,5,147,-1.7611
2021,5,3,1,128,-0.0102
2021,5,3,2,154,1.2072
2021,5,3,3,150,2.3057
2021,5,3,4,120,0.0181
2021,5,3,5,165,-1.3559
2021,6,1,1,193,6.3391
2021,6,1,2,86,37.2286
2021,6,1,3,138,2.4655
2021,6,1,4,171,3.7801
2021,6,1,5,223,1.2543
2021,6,2,1,77,4.2524
2021,6,2,2,97,-1.1511
2021,6,2,3,110,0.6560
2021,6,2,4,102,0.4466
2021,6,2,5,147,1.9244
2021,6,3,1,128,-0.0480
2021,6,3,2,153,0.6164
2021,6,3,3,150,2.7322
2021,6,3,4,120,1.8397
2021,6,3,5,165,6.2692
2021,7,1,1,209,-12.4602
2021,7,1,2,137,-4.9396
2021,7,1,3,141,-1.0536
2021,7,1,4,179,-2.4535
2021,7,1,5,238,-4.4516
2021,7,2,1,102,-7.8794
2021,7,2,2,96,-1.6371
2021,7,2,3,116,-1.3055
2021,7,2,4,118,-0.6316
2021,7,2,5,148,-3.5002
2021,7,3,1,136,0.5409
2021,7,3,2,144,0.8305
2021,7,3,3,148,1.6795
2021,7,3,4,137,3.6434
2021,7,3,5,182,1.6314
2021,8,1,1,209,3.7062
2021,8,1,2,136,5.6091
2021,8,1,3,141,2.7145
2021,8,1,4,179,1.3779
2021,8,1,5,237,3.1865
2021,8,2,1,102,1.5132
2021,8,2,2,96,0.3478
2021,8,2,3,113,3.3348
2021,8,2,4,118,-0.0604
2021,8,2,5,148,1.0771
2021,8,3,1,136,1.3242
2021,8,3,2,143,0.6690
2021,8,3,3,147,2.0405
2021,8,3,4,137,4.4374
2021,8,3,5,182,4.3463
2021,9,1,1,208,-4.1092
2021,9,1,2,136,-1.6892
2021,9,1,3,140,-4.3254
2021,9,1,4,179,-1.3736
2021,9,1,5,236,-4.9129
2021,9,2,1,102,0.3347
2021,9,2,2,96,-2.4613
2021,9,2,3,112,-4.7067
2021,9,2,4,117,-4.1759
2021,9,2,5,148,-4.4993
2021,9,3,1,136,-3.4616
2021,9,3,2,143,-3.4284
2021,9,3,3,147,-4.5274
2021,9,3,4,135,-5.4162
2021,9,3,5,182,-5.9536
2021,10,1,1,208,1.0547
2021,10,1,2,134,-0.5569
2021,10,1,3,138,1.0286
2021,10,1,4,179,5.7306
2021,10,1,5,235,2.7426
2021,10,2,1,101,2.3342
2021,10,2,2,96,2.3075
2021,10,2,3,112,6.4351
2021,10,2,4,117,5.4603
2021,10,2,5,147,3.5992
2021,10,3,1,136,4.0708
2021,10,3,2,142,3.5772
2021,10,3,3,147,6.0440
2021,10,3,4,135,9.2748
2021,10,3,5,182,9.0779
2021,11,1,1,208,-10.1706
2021,11,1,2,133,-5.9582
2021,11,1,3,138,-5.9265
2021,11,1,4,177,-3.6790
2021,11,1,5,233,-4.8295
2021,11,2,1,101,-5.1028
2021,11,2,2,96,-4.3061
2021,11,2,3,110,-1.8625
2021,11,2,4,117,-1.0773
2021,11,2,5,146,-1.4642
2021,11,3,1,135,-2.3768
2021,11,3,2,141,-2.9434
2021,11,3,3,147,-3.2343
2021,11,3,4,135,-2.0387
2021,11,3,5,182,1.6636
2021,12,1,1,207,-8.5379
2021,12,1,2,133,1.4340
2021,12,1,3,137,3.4309
2021,12,1,4,176,2.4646
2021,12,1,5,231,0.9658
2021,12,2,1,99,1.2002
2021,12,2,2,95,5.3946
2021,12,2,3,109,3.3263
2021,12,2,4,116,5.0958
2021,12,2,5,145,1.8051
2021,12,3,1,135,7.3221
2021,12,3,2,141,6.1352
2021,12,3,3,147,3.4344
2021,12,3,4,135,3.4513
2021,12,3,5,181,-0.5081
2022,1,1,1,205,-9.8674
2022,1,1,2,130,-6.7220
2022,1,1,3,137,-8.0143
2022,1,1,4,176,-9.4010
2022,1,1,5,230,-11.5224
2022,1,2,1,99,-5.1769
2022,1,2,2,94,-8.1277
2022,1,2,3,109,-9.6582
2022,1,2,4,116,-9.5873
2022,1,2,5,145,-10.3366
2022,1,3,1,134,-2.8522
2022,1,3,2,140,-2.4331
2022,1,3,3,147,-6.4892
2022,1,3,4,135,-6.8654
2022,1,3,5,181,-10.0827
2022,2,1,1,205,6.0326
2022,2,1,2,130,4.1244
2022,2,1,3,137,0.4620
2022,2,1,4,176,1.5126
2022,2,1,5,230,0.1251
2022,2,2,1,99,4.3172
2022,2,2,2,94,0.1831
2022,2,2,3,109,2.7908
2022,2,2,4,116,0.7915
2022,2,2,5,144,0.9809
2022,2,3,1,134,-0.7088
2022,2,3,2,140,0.6478
2022,2,3,3,147,-4.2834
2022,2,3,4,135,-4.5141
2022,2,3,5,181,-1.8003
2022,3,1,1,205,7.0077
2022,3,1,2,129,3.6050
2022,3,1,3,136,2.4201
2022,3,1,4,176,1.0666
2022,3,1,5,230,2.2336
2022,3,2,1,99,8.6047
2022,3,2,2,94,2.0660
2022,3,2,3,109,1.3512
2022,3,2,4,116,-0.0043
2022,3,2,5,143,-1.1951
2022,3,3,1,134,5.5231
2022,3,3,2,140,3.3715
2022,3,3,3,147,2.0001
2022,3,3,4,135,6.8198
2022,3,3,5,180,3.3871
2022,4,1,1,205,-10.3050
2022,4,1,2,127,-7.9767
2022,4,1,3,135,-7.5001
2022,4,1,4,175,-6.6639
2022,4,1,5,229,-9.1023
2022,4,2,1,99,-9.0163
2022,4,2,2,93,-9.6389
2022,4,2,3,108,-8.2185
2022,4,2,4,116,-7.2728
2022,4,2,5,143,-7.4712
2022,4,3,1,132,-6.7812
2022,4,3,2,140,-5.2748
2022,4,3,3,147,-6.0476
2022,4,3,4,135,-11.2565
2022,4,3,5,180,-13.3165
2022,5,1,1,204,-0.5593
2022,5,1,2,127,1.3096
2022,5,1,3,135,1.9039
2022,5,1,4,175,0.6053
2022,5,1,5,227,-1.0915
2022,5,2,1,99,4.0426
2022,5,2,2,92,0.3074
2022,5,2,3,105,1.1484
2022,5,2,4,116,2.1708
2022,5,2,5,143,-0.3593
2022,5,3,1,130,4.9873
2022,5,3,2,140,3.2495
2022,5,3,3,147,0.2259
2022,5,3,4,135,-2.2589
2022,5,3,5,180,-3.2103
2022,6,1,1,204,-18.9858
2022,6,1,2,127,-8.6172
2022,6,1,3,135,-8.3446
2022,6,1,4,171,-7.5679
2022,6,1,5,225,-5.9161
2022,6,2,1,99,-12.7491
2022,6,2,2,91,-9.2064
2022,6,2,3,104,-7.2960
2022,6,2,4,116,-6.8728
2022,6,2,5,143,-6.6140
2022,6,3,1,130,-9.4282
2022,6,3,2,140,-9.1015
2022,6,3,3,147,-6.8848
2022,6,3,4,134,-8.2141
2022,6,3,5,179,-7.9809
2022,7,1,1,261,6.9466
2022,7,1,2,131,10.7602
2022,7,1,3,144,6.9664
2022,7,1,4,176,8.9037
2022,7,1,5,234,10.3629
2022,7,2,1,89,11.4708
2022,7,2,2,105,11.3588
2022,7,2,3,121,10.5301
2022,7,2,4,104,13.0968
2022,7,2,5,152,11.2883
2022,7,3,1,152,7.1943
2022,7,3,2,160,4.4129
2022,7,3,3,161,8.1942
2022,7,3,4,163,7.9716
2022,7,3,5,162,13.6688
2022,8,1,1,259,3.1722
2022,8,1,2,130,-0.6466
2022,8,1,3,144,0.5534
2022,8,1,4,174,0.3547
2022,8,1,5,234,-1.2421
2022,8,2,1,89,-1.2794
2022,8,2,2,104,-3.0213
2022,8,2,3,120,-4.1037
2022,8,2,4,104,-2.7436
2022,8,2,5,152,-1.9296
2022,8,3,1,151,-2.0992
2022,8,3,2,157,-4.4840
2022,8,3,3,158,-3.0478
2022,8,3,4,163,-2.8685
2022,8,3,5,161,-5.3681
2022,9,1,1,258,-14.2684
2022,9,1,2,130,-14.6402
2022,9,1,3,144,-14.2655
2022,9,1,4,172,-11.2657
2022,9,1,5,234,-12.1752
2022,9,2,1,89,-13.4855
2022,9,2,2,104,-11.1321
2022,9,2,3,120,-10.1387
2022,9,2,4,104,-10.2943
2022,9,2,5,150,-10.0852
2022,9,3,1,151,-10.6695
2022,9,3,2,157,-7.7278
2022,9,3,3,157,-8.3506
2022,9,3,4,163,-7.5916
2022,9,3,5,161,-10.0532
2022,10,1,1,257,5.9270
2022,10,1,2,128,12.3333
2022,10,1,3,144,15.6568
2022,10,1,4,171,7.4980
2022,10,1,5,231,8.3523
2022,10,2,1,89,11.2625
2022,10,2,2,104,13.6127
2022,10,2,3,120,10.7715
2022,10,2,4,103,11.9352
2022,10,2,5,150,8.8936
2022,10,3,1,150,6.8150
2022,10,3,2,157,11.5801
2022,10,3,3,156,13.0781
2022,10,3,4,163,5.1074
2022,10,3,5,160,2.0271
2022,11,1,1,255,-2.9294
2022,11,1,2,127,0.1302
2022,11,1,3,144,1.2937
2022,11,1,4,170,-0.9899
2022,11,1,5,230,0.0596
2022,11,2,1,88,-0.8906
2022,11,2,2,104,0.4958
2022,11,2,3,120,5.4435
2022,11,2,4,102,2.8391
2022,11,2,5,150,4.8571
2022,11,3,1,149,5.9329
2022,11,3,2,155,6.4362
2022,11,3,3,155,5.5390
2022,11,3,4,162,7.9040
2022,11,3,5,160,5.4852
2022,12,1,1,254,-6.3299
2022,12,1,2,126,-3.5059
2022,12,1,3,144,-8.6335
2022,12,1,4,168,-3.4965
2022,12,1,5,229,-4.7916
2022,12,2,1,87,-7.9806
2022,12,2,2,104,-6.7993
2022,12,2,3,120,-6.7489
2022,12,2,4,102,-4.9707
2022,12,2,5,149,-7.6257
2022,12,3,1,147,-3.8011
2022,12,3,2,155,-3.3430
2022,12,3,3,155,-3.0112
2022,12,3,4,162,-4.3294
2022,12,3,5,159,-9.7657
2023,1,1,1,250,10.7964
2023,1,1,2,125,10.8661
2023,1,1,3,144,17.4173
2023,1,1,4,167,13.5321
2023,1,1,5,227,13.7807
2023,1,2,1,86,14.4631
2023,1,2,2,104,12.2358
2023,1,2,3,120,13.5378
2023,1,2,4,102,12.1774
2023,1,2,5,149,11.2008
2023,1,3,1,146,4.5739
2023,1,3,2,155,2.9341
2023,1,3,3,155,3.1918
2023,1,3,4,161,6.5633
2023,1,3,5,159,10.7408
2023,2,1,1,249,-7.8781
2023,2,1,2,124,-3.3764
2023,2,1,3,144,-3.2562
2023,2,1,4,166,-2.9163
2023,2,1,5,226,-1.3319
2023,2,2,1,86,-4.9936
2023,2,2,2,104,-1.6599
2023,2,2,3,119,-2.9868
2023,2,2,4,102,-1.4574
2023,2,2,5,149,-1.4100
2023,2,3,1,146,-4.0681
2023,2,3,2,155,-3.2467
2023,2,3,3,155,-4.7069
2023,2,3,4,161,-1.3771
2023,2,3,5,159,-0.8199
2023,3,1,1,248,-11.1776
2023,3,1,2,124,-8.6793
2023,3,1,3,142,-7.9985
2023,3,1,4,165,-8.4220
2023,3,1,5,224,-4.3615
2023,3,2,1,86,-4.4274
2023,3,2,2,103,-3.0342
2023,3,2,3,118,-2.5065
2023,3,2,4,101,-1.3959
2023,3,2,5,149,-2.5332
2023,3,3,1,145,1.9810
2023,3,3,2,155,3.0756
2023,3,3,3,153,2.3082
2023,3,3,4,161,5.0710
2023,3,3,5,159,8.1972
2023,4,1,1,246,-3.4636
2023,4,1,2,123,-4.2068
2023,4,1,3,141,-3.0889
2023,4,1,4,163,-4.4519
2023,4,1,5,220,-5.3807
2023,4,2,1,86,-2.1536
2023,4,2,2,100,-0.1913
2023,4,2,3,118,-1.9995
2023,4,2,4,100,-2.3802
2023,4,2,5,149,-3.7203
2023,4,3,1,145,-0.3966
2023,4,3,2,154,0.9311
2023,4,3,3,153,1.5113
2023,4,3,4,161,3.0706
2023,4,3,5,159,0.1198
2023,5,1,1,245,0.7008
2023,5,1,2,123,4.0181
2023,5,1,3,139,-2.0620
2023,5,1,4,162,-0.9525
2023,5,1,5,219,0.5954
2023,5,2,1,86,0.4230
2023,5,2,2,100,-2.8811
2023,5,2,3,118,0.0170
2023,5,2,4,100,-2.1513
2023,5,2,5,149,-0.1743
2023,5,3,1,145,-2.4838
2023,5,3,2,154,-3.3885
2023,5,3,3,153,-3.3730
2023,5,3,4,161,-0.2368
2023,5,3,5,159,7.9420
2023,6,1,1,242,6.8031
2023,6,1,2,121,7.0428
2023,6,1,3,139,10.9432
2023,6,1,4,160,7.9574
2023,6,1,5,218,5.8665
2023,6,2,1,85,7.6949
2023,6,2,2,100,10.5928
2023,6,2,3,118,10.2341
2023,6,2,4,100,10.8334
2023,6,2,5,149,9.7331
2023,6,3,1,145,5.0405
2023,6,3,2,154,4.8902
2023,6,3,3,152,8.8967
2023,6,3,4,161,8.2850
2023,6,3,5,159,6.8831
2023,7,1,1,318,4.4512
2023,7,1,2,147,7.4283
2023,7,1,3,187,7.1414
2023,7,1,4,193,4.4893
2023,7,1,5,250,5.2201
2023,7,2,1,120,5.2063
2023,7,2,2,114,3.5169
2023,7,2,3,124,4.1995
2023,7,2,4,105,6.7473
2023,7,2,5,148,4.6383
2023,7,3,1,147,2.9282
2023,7,3,2,155,2.5811
2023,7,3,3,167,4.0385
2023,7,3,4,149,3.5322
2023,7,3,5,142,2.7233
2023,8,1,1,316,-11.5960
2023,8,1,2,146,-7.7067
2023,8,1,3,186,-10.0048
2023,8,1,4,192,-6.3799
2023,8,1,5,246,-7.2813
2023,8,2,1,120,-6.9374
2023,8,2,2,113,-4.4645
2023,8,2,3,124,-7.3689
2023,8,2,4,105,-4.6692
2023,8,2,5,148,-3.5607
2023,8,3,1,147,-3.9821
2023,8,3,2,155,-1.0191
2023,8,3,3,167,-0.8868
2023,8,3,4,149,0.2549
2023,8,3,5,142,-2.3653
2023,9,1,1,314,-10.7485
2023,9,1,2,144,-7.3962
2023,9,1,3,185,-7.7510
2023,9,1,4,192,-5.3044
2023,9,1,5,246,-6.2934
2023,9,2,1,119,-8.0949
2023,9,2,2,113,-5.4251
2023,9,2,3,123,-6.9111
2023,9,2,4,105,-3.8711
2023,9,2,5,146,-5.0914
2023,9,3,1,147,-5.0690
2023,9,3,2,154,-5.3642
2023,9,3,3,167,-3.6415
2023,9,3,4,148,-5.0371
2023,9,3,5,142,-5.8945
2023,10,1,1,313,-13.0949
2023,10,1,2,144,-10.0688
2023,10,1,3,181,-8.1103
2023,10,1,4,191,-8.6547
2023,10,1,5,246,-6.4813
2023,10,2,1,118,-6.9166
2023,10,2,2,112,-6.9211
2023,10,2,3,123,-7.1190
2023,10,2,4,105,-5.7751
2023,10,2,5,145,-6.9558
2023,10,3,1,146,-2.7891
2023,10,3,2,153,-2.8998
2023,10,3,3,167,-2.9604
2023,10,3,4,148,-1.9882
2023,10,3,5,142,-2.1832
2023,11,1,1,309,7.3186
2023,11,1,2,142,2.1937
2023,11,1,3,177,11.4542
2023,11,1,4,190,7.9291
2023,11,1,5,242,8.6294
2023,11,2,1,118,8.3725
