year,month,rank_ME,rank_OPE,nstocks,ret_vw
1971,9,1,2,149,-0.6477
1971,9,1,3,125,-0.3913
1971,9,1,4,109,-0.6433
1971,9,1,5,122,3.0606
1971,9,2,1,62,-2.7284
1971,9,2,2,78,-1.3285
1971,9,2,3,85,1.5280
1971,9,2,4,73,-1.4901
1971,9,2,5,102,-0.3597
1971,9,3,1,70,-1.9376
1971,9,3,2,109,-1.2288
1971,9,3,3,118,-0.7122
1971,9,3,4,134,-0.6158
1971,9,3,5,150,0.3804
1971,10,1,1,355,-8.3224
1971,10,1,2,149,-6.0650
1971,10,1,3,125,-5.6737
1971,10,1,4,109,-4.5508
1971,10,1,5,122,-6.8665
1971,10,2,1,61,-8.4852
1971,10,2,2,78,-3.5532
1971,10,2,3,85,-4.4794
1971,10,2,4,73,-4.2096
1971,10,2,5,102,-5.5143
1971,10,3,1,70,-5.5359
1971,10,3,2,109,-3.6273
1971,10,3,3,118,-4.1606
1971,10,3,4,134,-4.8132
1971,10,3,5,150,-3.0507
1971,11,1,1,355,-5.3240
1971,11,1,2,149,-4.4879
1971,11,1,3,125,-3.7855
1971,11,1,4,109,-2.0991
1971,11,1,5,122,-4.6063
1971,11,2,1,61,-2.5581
1971,11,2,2,78,-3.2225
1971,11,2,3,85,-2.0934
1971,11,2,4,73,-0.0502
1971,11,2,5,102,-2.9432
1971,11,3,1,70,-2.9659
1971,11,3,2,109,-0.3854
1971,11,3,3,118,-0.3100
1971,11,3,4,134,-0.3997
1971,11,3,5,150,1.6739
1971,12,1,1,354,13.1753
1971,12,1,2,149,10.6221
1971,12,1,3,125,13.1433
1971,12,1,4,109,13.2478
1971,12,1,5,121,14.9269
1971,12,2,1,61,13.2986
1971,12,2,2,78,11.6879
1971,12,2,3,85,11.6321
1971,12,2,4,73,10.8041
1971,12,2,5,102,12.5040
1971,12,3,1,70,10.8060
1971,12,3,2,109,8.7575
1971,12,3,3,118,8.3709
1971,12,3,4,134,8.2231
1971,12,3,5,150,9.5173
1972,1,1,1,354,16.1210
1972,1,1,2,148,13.0601
1972,1,1,3,125,11.4262
1972,1,1,4,109,9.7340
1972,1,1,5,121,12.0999
1972,1,2,1,61,10.7837
1972,1,2,2,78,7.6146
1972,1,2,3,85,4.4037
1972,1,2,4,72,6.9354
1972,1,2,5,101,6.6201
1972,1,3,1,70,4.5534
1972,1,3,2,109,1.1733
1972,1,3,3,118,0.5499
1972,1,3,4,134,1.0625
1972,1,3,5,150,3.9461
1972,2,1,1,352,4.7983
1972,2,1,2,148,3.6569
1972,2,1,3,125,4.7376
1972,2,1,4,109,3.8437
1972,2,1,5,120,3.5463
1972,2,2,1,61,3.1235
1972,2,2,2,78,2.2544
1972,2,2,3,84,2.6434
1972,2,2,4,72,2.5332
1972,2,2,5,101,5.4557
1972,2,3,1,70,2.5948
1972,2,3,2,109,1.6107
1972,2,3,3,118,2.5981
1972,2,3,4,134,3.6289
1972,2,3,5,150,4.2859
1972,3,1,1,351,-0.9079
1972,3,1,2,148,-0.6293
1972,3,1,3,125,-2.4626
1972,3,1,4,109,1.2062
1972,3,1,5,120,0.7344
1972,3,2,1,61,0.4378
1972,3,2,2,78,0.7480
1972,3,2,3,84,0.2302
1972,3,2,4,72,0.8764
1972,3,2,5,101,0.2470
1972,3,3,1,70,-1.3068
1972,3,3,2,109,-1.4839
1972,3,3,3,118,-0.2088
1972,3,3,4,134,2.3337
1972,3,3,5,150,1.4921
1972,4,1,1,348,0.5389
1972,4,1,2,148,0.8511
1972,4,1,3,125,-0.8016
1972,4,1,4,109,0.5552
1972,4,1,5,119,0.9452
1972,4,2,1,61,0.5433
1972,4,2,2,78,1.0952
1972,4,2,3,84,0.9864
1972,4,2,4,72,1.5000
1972,4,2,5,101,0.9432
1972,4,3,1,70,1.6724
1972,4,3,2,109,0.8256
1972,4,3,3,118,-1.0460
1972,4,3,4,134,1.1400
1972,4,3,5,150,0.9456
1972,5,1,1,346,-3.2051
1972,5,1,2,148,-1.3389
1972,5,1,3,124,-0.8941
1972,5,1,4,109,-1.7535
1972,5,1,5,119,-2.4993
1972,5,2,1,61,-1.7398
1972,5,2,2,78,-2.5291
1972,5,2,3,84,-0.8266
1972,5,2,4,72,-0.8046
1972,5,2,5,101,-1.7081
1972,5,3,1,70,0.1476
1972,5,3,2,109,0.8515
1972,5,3,3,118,1.7093
1972,5,3,4,134,1.3868
1972,5,3,5,149,3.7400
1972,6,1,1,345,-4.4158
1972,6,1,2,148,-2.2038
1972,6,1,3,124,-4.1205
1972,6,1,4,109,-1.7268
1972,6,1,5,119,-4.3427
1972,6,2,1,61,-0.1274
1972,6,2,2,78,-2.8909
1972,6,2,3,84,-2.9743
1972,6,2,4,72,-3.3714
1972,6,2,5,101,-3.1627
1972,6,3,1,70,-4.5082
1972,6,3,2,109,-3.0339
1972,6,3,3,118,-2.8589
1972,6,3,4,133,-1.2836
1972,6,3,5,149,-0.8461
1972,7,1,1,366,-3.6009
1972,7,1,2,148,-2.8941
1972,7,1,3,125,-2.8568
1972,7,1,4,133,-4.2152
1972,7,1,5,120,-6.0231
1972,7,2,1,78,-4.0774
1972,7,2,2,77,-1.0908
1972,7,2,3,92,-2.4623
1972,7,2,4,91,-3.9337
1972,7,2,5,93,-4.6669
1972,7,3,1,69,-4.2612
1972,7,3,2,119,-1.6577
1972,7,3,3,126,-1.0025
1972,7,3,4,132,0.1586
1972,7,3,5,167,1.2091
1972,8,1,1,363,0.1210
1972,8,1,2,148,-0.0533
1972,8,1,3,125,-0.2946
1972,8,1,4,132,-0.4092
1972,8,1,5,120,0.6368
1972,8,2,1,78,4.2910
1972,8,2,2,77,0.9205
1972,8,2,3,92,3.6469
1972,8,2,4,90,0.7522
1972,8,2,5,93,0.3939
1972,8,3,1,69,6.9536
1972,8,3,2,119,5.8193
1972,8,3,3,126,2.9706
1972,8,3,4,132,5.6105
1972,8,3,5,167,1.7115
1972,9,1,1,363,-4.8163
1972,9,1,2,148,-4.4021
1972,9,1,3,125,-4.7794
1972,9,1,4,132,-3.0621
1972,9,1,5,119,-5.4384
1972,9,2,1,77,-4.2435
1972,9,2,2,76,-1.9604
1972,9,2,3,92,-2.8076
1972,9,2,4,90,-2.0565
1972,9,2,5,93,-2.5029
1972,9,3,1,69,-3.1989
1972,9,3,2,119,-1.0898
1972,9,3,3,126,0.4663
1972,9,3,4,131,-0.8174
1972,9,3,5,167,-0.3711
1972,10,1,1,360,-3.8375
1972,10,1,2,148,-2.1212
1972,10,1,3,124,-0.8576
1972,10,1,4,132,-2.0097
1972,10,1,5,119,-2.4818
1972,10,2,1,77,-1.5024
1972,10,2,2,76,1.6108
1972,10,2,3,92,-1.6988
1972,10,2,4,90,-0.2009
1972,10,2,5,93,-2.0560
1972,10,3,1,69,1.0040
1972,10,3,2,119,1.8127
1972,10,3,3,126,2.2155
1972,10,3,4,131,2.0151
1972,10,3,5,167,-0.0243
1972,11,1,1,361,4.2493
1972,11,1,2,148,4.8271
1972,11,1,3,123,4.7373
1972,11,1,4,132,4.3950
1972,11,1,5,119,4.1924
1972,11,2,1,77,6.6963
1972,11,2,2,76,5.2632
1972,11,2,3,92,6.6974
1972,11,2,4,89,5.7873
1972,11,2,5,93,6.3652
1972,11,3,1,69,8.0017
1972,11,3,2,118,6.9710
1972,11,3,3,126,5.8408
1972,11,3,4,131,5.8073
1972,11,3,5,167,2.9368
1972,12,1,1,360,-1.4844
1972,12,1,2,148,-2.1681
1972,12,1,3,123,-1.2142
1972,12,1,4,132,-2.7002
1972,12,1,5,119,-2.6738
1972,12,2,1,77,-1.5138
1972,12,2,2,75,-0.6744
1972,12,2,3,92,-0.4953
1972,12,2,4,89,-0.8419
1972,12,2,5,93,-0.9046
1972,12,3,1,69,-2.5371
1972,12,3,2,119,-0.4871
1972,12,3,3,126,1.4984
1972,12,3,4,131,1.3625
1972,12,3,5,167,2.3979
1973,1,1,1,361,-1.6695
1973,1,1,2,148,-4.4978
1973,1,1,3,123,-4.1419
1973,1,1,4,131,-4.2966
1973,1,1,5,119,-6.7719
1973,1,2,1,77,-6.6207
1973,1,2,2,75,-6.8071
1973,1,2,3,92,-4.5995
1973,1,2,4,89,-6.0633
1973,1,2,5,92,-6.6070
1973,1,3,1,69,-3.7525
1973,1,3,2,119,-1.1291
1973,1,3,3,126,-3.9130
1973,1,3,4,131,-1.6659
1973,1,3,5,167,-1.4454
1973,2,1,1,360,-7.6629
1973,2,1,2,147,-8.3091
1973,2,1,3,123,-7.5776
1973,2,1,4,131,-8.1504
1973,2,1,5,118,-10.7973
1973,2,2,1,77,-7.3082
1973,2,2,2,75,-7.5329
1973,2,2,3,92,-5.8097
1973,2,2,4,89,-8.3562
1973,2,2,5,91,-10.8786
1973,2,3,1,69,-3.0971
1973,2,3,2,119,-6.0603
1973,2,3,3,126,-3.7579
1973,2,3,4,131,-3.5683
1973,2,3,5,167,-3.1001
1973,3,1,1,359,-2.0443
1973,3,1,2,147,-1.2081
1973,3,1,3,122,-2.8039
1973,3,1,4,130,-3.7595
1973,3,1,5,118,-4.1624
1973,3,2,1,77,-2.5533
1973,3,2,2,75,-1.7377
1973,3,2,3,92,-2.2263
1973,3,2,4,89,-4.3821
1973,3,2,5,91,-1.5068
1973,3,3,1,69,0.4428
1973,3,3,2,119,0.4636
1973,3,3,3,126,-1.9257
1973,3,3,4,129,-0.0534
1973,3,3,5,167,-0.3630
1973,4,1,1,358,-6.5897
1973,4,1,2,147,-5.8186
1973,4,1,3,121,-5.0950
1973,4,1,4,130,-7.7793
1973,4,1,5,117,-10.7740
1973,4,2,1,77,-6.8526
1973,4,2,2,75,-4.1312
1973,4,2,3,92,-5.8083
1973,4,2,4,89,-6.4400
1973,4,2,5,92,-9.3380
1973,4,3,1,69,-4.0847
1973,4,3,2,119,-3.1432
1973,4,3,3,126,-2.2165
1973,4,3,4,128,-3.7997
1973,4,3,5,167,-5.7457
1973,5,1,1,356,-9.3532
1973,5,1,2,147,-7.8457
1973,5,1,3,120,-9.4981
1973,5,1,4,130,-8.6017
1973,5,1,5,117,-8.8668
1973,5,2,1,77,-10.2273
1973,5,2,2,75,-6.3235
1973,5,2,3,92,-7.5746
1973,5,2,4,89,-6.0315
1973,5,2,5,92,-8.7059
1973,5,3,1,69,-3.9538
1973,5,3,2,119,-3.1418
1973,5,3,3,126,-1.0750
1973,5,3,4,128,-0.4736
1973,5,3,5,167,-1.4517
1973,6,1,1,351,-2.7788
1973,6,1,2,145,-3.7366
1973,6,1,3,120,-2.9214
1973,6,1,4,130,-2.2810
1973,6,1,5,116,-6.2406
1973,6,2,1,77,-2.0881
1973,6,2,2,75,-2.4135
1973,6,2,3,92,-2.3675
1973,6,2,4,89,-4.3008
1973,6,2,5,91,-5.0322
1973,6,3,1,69,-1.4999
1973,6,3,2,119,-1.8315
1973,6,3,3,126,-1.7276
1973,6,3,4,128,-1.2351
1973,6,3,5,166,-0.3039
1973,7,1,1,465,14.2291
1973,7,1,2,183,13.9011
1973,7,1,3,196,14.0601
1973,7,1,4,203,14.3070
1973,7,1,5,271,16.4353
1973,7,2,1,100,13.7208
1973,7,2,2,92,8.9881
1973,7,2,3,119,8.6622
1973,7,2,4,105,9.9817
1973,7,2,5,126,19.1201
1973,7,3,1,95,5.4175
1973,7,3,2,142,3.5085
1973,7,3,3,138,3.6599
1973,7,3,4,161,7.6866
1973,7,3,5,177,3.5507
1973,8,1,1,465,-5.4474
1973,8,1,2,180,-5.8904
1973,8,1,3,196,-6.1359
1973,8,1,4,203,-5.8523
1973,8,1,5,269,-7.5251
1973,8,2,1,100,-0.7939
1973,8,2,2,92,-4.6705
1973,8,2,3,119,-4.0806
1973,8,2,4,105,-4.3933
1973,8,2,5,126,-3.5946
1973,8,3,1,95,-0.4796
1973,8,3,2,142,-3.6610
1973,8,3,3,138,-2.3642
1973,8,3,4,161,-3.8256
1973,8,3,5,177,-3.3563
1973,9,1,1,462,10.2997
1973,9,1,2,179,6.6755
1973,9,1,3,195,9.6379
1973,9,1,4,202,9.1634
1973,9,1,5,268,10.3721
1973,9,2,1,100,9.6995
1973,9,2,2,90,11.2071
1973,9,2,3,118,11.0068
1973,9,2,4,105,8.4588
1973,9,2,5,125,12.6380
1973,9,3,1,95,7.6828
1973,9,3,2,142,7.6879
1973,9,3,3,137,8.3999
1973,9,3,4,161,6.3415
1973,9,3,5,177,1.4104
1973,10,1,1,458,2.2227
1973,10,1,2,181,1.3883
1973,10,1,3,196,0.9610
1973,10,1,4,200,-0.9894
1973,10,1,5,268,-3.0777
1973,10,2,1,100,3.0431
1973,10,2,2,91,2.4812
1973,10,2,3,118,-0.9397
1973,10,2,4,105,-1.9729
1973,10,2,5,125,-2.2479
1973,10,3,1,93,1.3264
1973,10,3,2,142,1.0606
1973,10,3,3,137,-1.5717
1973,10,3,4,161,0.0180
1973,10,3,5,177,0.2279
1973,11,1,1,461,-18.1198
1973,11,1,2,181,-20.2925
1973,11,1,3,196,-20.9068
1973,11,1,4,201,-19.1421
1973,11,1,5,268,-23.0452
1973,11,2,1,100,-17.0230
1973,11,2,2,91,-17.7175
1973,11,2,3,118,-16.5976
1973,11,2,4,104,-18.5295
1973,11,2,5,125,-23.2816
1973,11,3,1,93,-11.0710
1973,11,3,2,142,-12.4989
1973,11,3,3,137,-9.9472
1973,11,3,4,161,-12.7932
1973,11,3,5,177,-11.3864
1973,12,1,1,459,-3.3580
1973,12,1,2,180,-4.3785
1973,12,1,3,195,-3.7578
1973,12,1,4,200,-4.0232
1973,12,1,5,267,-3.6088
1973,12,2,1,98,0.9245
1973,12,2,2,91,1.4036
1973,12,2,3,116,-1.6928
1973,12,2,4,104,-1.7688
1973,12,2,5,125,-1.6593
1973,12,3,1,94,5.5803
1973,12,3,2,142,5.8356
1973,12,3,3,137,3.5954
1973,12,3,4,161,1.0805
1973,12,3,5,177,-0.8503
1974,1,1,1,457,17.7295
1974,1,1,2,180,15.1564
1974,1,1,3,196,13.6953
1974,1,1,4,199,13.7786
1974,1,1,5,266,12.6724
1974,1,2,1,98,8.8780
1974,1,2,2,91,7.1584
1974,1,2,3,117,10.8158
1974,1,2,4,104,7.4005
1974,1,2,5,124,7.2112
1974,1,3,1,94,2.4178
1974,1,3,2,142,-1.4332
1974,1,3,3,137,1.0073
1974,1,3,4,161,-0.6136
1974,1,3,5,177,-1.3408
1974,2,1,1,450,-1.1822
1974,2,1,2,180,0.3689
1974,2,1,3,195,-0.4035
1974,2,1,4,198,0.4498
1974,2,1,5,265,-0.3486
1974,2,2,1,98,4.8493
1974,2,2,2,91,0.4582
1974,2,2,3,117,0.0608
1974,2,2,4,104,2.2285
1974,2,2,5,124,1.1611
1974,2,3,1,94,2.3909
1974,2,3,2,142,0.4124
1974,2,3,3,137,3.1190
1974,2,3,4,160,-1.0979
1974,2,3,5,177,-1.1742
1974,3,1,1,445,0.1268
1974,3,1,2,181,1.7668
1974,3,1,3,194,1.3168
1974,3,1,4,196,0.6001
1974,3,1,5,263,0.3681
1974,3,2,1,98,-1.2876
1974,3,2,2,91,-1.6565
1974,3,2,3,116,-0.0175
1974,3,2,4,104,-0.8987
1974,3,2,5,124,0.7334
1974,3,3,1,94,-6.3636
1974,3,3,2,142,-3.1060
1974,3,3,3,137,-3.4792
1974,3,3,4,160,-1.0947
1974,3,3,5,176,-1.2315
1974,4,1,1,445,-5.3126
1974,4,1,2,179,-3.7423
1974,4,1,3,195,-4.5819
1974,4,1,4,197,-6.0332
1974,4,1,5,262,-4.5961
1974,4,2,1,98,-6.8723
1974,4,2,2,91,-4.5163
1974,4,2,3,116,-5.1892
1974,4,2,4,104,-5.1854
1974,4,2,5,123,-4.1502
1974,4,3,1,94,-6.2695
1974,4,3,2,142,-6.3615
1974,4,3,3,137,-4.7123
1974,4,3,4,160,-2.0829
1974,4,3,5,176,-3.4479
1974,5,1,1,443,-8.0780
1974,5,1,2,178,-7.1485
1974,5,1,3,194,-6.6355
1974,5,1,4,196,-6.0493
1974,5,1,5,261,-7.4719
1974,5,2,1,98,-9.0394
1974,5,2,2,91,-7.8147
1974,5,2,3,115,-7.1357
1974,5,2,4,103,-6.2951
1974,5,2,5,123,-5.6648
1974,5,3,1,94,-10.1801
1974,5,3,2,142,-4.8900
1974,5,3,3,137,-2.9271
1974,5,3,4,160,-1.8841
1974,5,3,5,176,-1.2702
1974,6,1,1,440,-3.2844
1974,6,1,2,177,-1.4153
1974,6,1,3,193,-1.7538
1974,6,1,4,196,-3.0209
1974,6,1,5,263,-2.0242
1974,6,2,1,97,-1.4445
1974,6,2,2,91,-3.7219
1974,6,2,3,115,-0.5650
1974,6,2,4,103,-2.2172
1974,6,2,5,122,-2.5515
1974,6,3,1,94,-1.6994
1974,6,3,2,142,-2.9751
1974,6,3,3,137,-0.7014
1974,6,3,4,160,-2.0464
1974,6,3,5,176,-1.2863
1974,7,1,1,563,-5.6719
1974,7,1,2,258,-4.2330
1974,7,1,3,288,-3.1280
1974,7,1,4,295,-5.4863
1974,7,1,5,409,-7.2425
1974,7,2,1,120,-3.4505
1974,7,2,2,112,-2.9287
1974,7,2,3,108,-4.3905
1974,7,2,4,144,-5.3253
1974,7,2,5,155,-5.8842
1974,7,3,1,99,-4.9933
1974,7,3,2,137,-6.5381
1974,7,3,3,158,-5.8850
1974,7,3,4,153,-8.7056
1974,7,3,5,187,-8.9018
1974,8,1,1,559,-7.1556
1974,8,1,2,257,-7.2934
1974,8,1,3,286,-7.5426
1974,8,1,4,294,-7.7421
1974,8,1,5,406,-7.7790
1974,8,2,1,118,-5.8549
1974,8,2,2,112,-9.0828
1974,8,2,3,108,-7.5525
1974,8,2,4,143,-8.5365
1974,8,2,5,154,-8.9075
1974,8,3,1,99,-8.6328
1974,8,3,2,137,-9.2787
1974,8,3,3,158,-6.4862
1974,8,3,4,153,-10.4644
1974,8,3,5,187,-8.2822
1974,9,1,1,554,-8.8034
1974,9,1,2,255,-8.1858
1974,9,1,3,284,-8.1292
1974,9,1,4,291,-8.6920
1974,9,1,5,403,-9.6921
1974,9,2,1,119,-9.8767
1974,9,2,2,112,-6.2878
1974,9,2,3,108,-7.4613
1974,9,2,4,143,-9.2709
1974,9,2,5,152,-12.0515
1974,9,3,1,99,-5.9931
1974,9,3,2,137,-8.7186
1974,9,3,3,158,-7.8736
1974,9,3,4,153,-11.8468
1974,9,3,5,186,-15.2026
1974,10,1,1,549,9.8101
1974,10,1,2,252,8.6478
1974,10,1,3,285,8.2757
1974,10,1,4,290,8.6773
1974,10,1,5,397,9.2230
1974,10,2,1,117,11.6316
1974,10,2,2,112,10.4664
1974,10,2,3,107,8.3015
1974,10,2,4,143,8.8685
1974,10,2,5,151,11.9055
1974,10,3,1,99,16.0698
1974,10,3,2,136,12.2771
1974,10,3,3,157,18.6951
1974,10,3,4,153,19.8586
1974,10,3,5,186,16.2459
1974,11,1,1,546,-7.0916
1974,11,1,2,253,-5.1705
1974,11,1,3,283,-3.7540
1974,11,1,4,287,-6.4355
1974,11,1,5,396,-6.1298
1974,11,2,1,117,-2.1610
1974,11,2,2,112,-3.3573
1974,11,2,3,107,-4.6991
1974,11,2,4,143,-5.3627
1974,11,2,5,151,-6.6395
1974,11,3,1,99,-0.5731
1974,11,3,2,136,-3.2349
1974,11,3,3,157,-3.3096
1974,11,3,4,153,-3.4629
1974,11,3,5,186,-5.6368
1974,12,1,1,539,-7.7727
1974,12,1,2,252,-6.9046
1974,12,1,3,284,-7.5015
1974,12,1,4,286,-8.1254
1974,12,1,5,394,-8.1721
1974,12,2,1,118,-5.6079
1974,12,2,2,111,-5.1028
1974,12,2,3,107,-5.6700
1974,12,2,4,143,-5.4281
1974,12,2,5,151,-7.2922
1974,12,3,1,99,-3.4713
1974,12,3,2,135,-1.8804
1974,12,3,3,157,0.0687
1974,12,3,4,153,-3.3709
1974,12,3,5,186,-3.1123
1975,1,1,1,537,32.7247
1975,1,1,2,254,27.5534
1975,1,1,3,283,27.0544
1975,1,1,4,285,29.0716
1975,1,1,5,390,27.2716
1975,1,2,1,118,24.0282
1975,1,2,2,109,24.1900
1975,1,2,3,107,26.5268
1975,1,2,4,142,26.3725
1975,1,2,5,151,28.4010
1975,1,3,1,99,17.3840
1975,1,3,2,136,16.9753
1975,1,3,3,156,10.0453
1975,1,3,4,153,10.4786
1975,1,3,5,186,13.4653
1975,2,1,1,536,6.2896
1975,2,1,2,251,5.5140
1975,2,1,3,280,6.4253
1975,2,1,4,283,3.4329
1975,2,1,5,392,4.1000
1975,2,2,1,117,7.4317
1975,2,2,2,109,4.6216
1975,2,2,3,107,5.4339
1975,2,2,4,142,3.0991
1975,2,2,5,151,3.7279
1975,2,3,1,99,3.4393
1975,2,3,2,136,3.4091
1975,2,3,3,156,3.8574
1975,2,3,4,153,8.0993
1975,2,3,5,186,9.5065
1975,3,1,1,533,7.3651
1975,3,1,2,254,7.3472
1975,3,1,3,279,8.2304
1975,3,1,4,285,9.9797
1975,3,1,5,389,11.8291
1975,3,2,1,117,4.9219
1975,3,2,2,109,4.3315
1975,3,2,3,107,6.4307
1975,3,2,4,142,8.7531
1975,3,2,5,151,9.3751
1975,3,3,1,99,2.4242
1975,3,3,2,136,5.5029
1975,3,3,3,156,2.2195
1975,3,3,4,153,3.6911
1975,3,3,5,185,2.0141
1975,4,1,1,532,5.4499
1975,4,1,2,254,4.4365
1975,4,1,3,279,4.0379
1975,4,1,4,284,4.6740
1975,4,1,5,391,4.8265
1975,4,2,1,117,4.9426
1975,4,2,2,109,2.1337
1975,4,2,3,107,5.9224
1975,4,2,4,142,4.9551
1975,4,2,5,151,5.4676
1975,4,3,1,99,5.5092
1975,4,3,2,136,2.9293
1975,4,3,3,156,3.9674
1975,4,3,4,153,4.5168
1975,4,3,5,185,6.4769
1975,5,1,1,530,9.3294
1975,5,1,2,255,9.0963
1975,5,1,3,279,8.9902
1975,5,1,4,286,8.3251
1975,5,1,5,391,9.0748
1975,5,2,1,117,10.0691
1975,5,2,2,109,8.7419
1975,5,2,3,107,6.9117
1975,5,2,4,142,6.9670
1975,5,2,5,150,7.6632
1975,5,3,1,99,6.3396
1975,5,3,2,136,5.5895
1975,5,3,3,156,5.2624
1975,5,3,4,153,3.4934
1975,5,3,5,185,6.0798
1975,6,1,1,527,8.4610
1975,6,1,2,254,7.6819
1975,6,1,3,278,6.8866
1975,6,1,4,285,7.8710
1975,6,1,5,386,6.8128
1975,6,2,1,117,7.7352
1975,6,2,2,109,7.4499
1975,6,2,3,106,7.0902
1975,6,2,4,142,5.6752
1975,6,2,5,150,6.1329
1975,6,3,1,99,7.7305
1975,6,3,2,135,7.6723
1975,6,3,3,156,5.7300
1975,6,3,4,153,5.4079
1975,6,3,5,185,3.0881
1975,7,1,1,677,-0.6648
1975,7,1,2,330,-1.0343
1975,7,1,3,313,-0.2583
1975,7,1,4,304,-0.6184
1975,7,1,5,437,-0.5241
1975,7,2,1,110,-5.6479
1975,7,2,2,106,-2.2522
1975,7,2,3,130,-2.8063
1975,7,2,4,147,-4.0302
1975,7,2,5,167,-3.6190
1975,7,3,1,97,-4.3865
1975,7,3,2,142,-7.1900
1975,7,3,3,144,-4.2157
1975,7,3,4,162,-7.4891
1975,7,3,5,185,-6.9070
1975,8,1,1,674,-6.4858
1975,8,1,2,329,-5.6688
1975,8,1,3,309,-5.9628
1975,8,1,4,300,-5.8969
1975,8,1,5,435,-6.3515
1975,8,2,1,110,-5.4686
1975,8,2,2,106,-3.7297
1975,8,2,3,130,-3.1434
1975,8,2,4,147,-5.2376
1975,8,2,5,167,-3.7995
1975,8,3,1,96,-3.0675
1975,8,3,2,142,-0.5043
1975,8,3,3,144,-2.8017
1975,8,3,4,162,-2.2328
1975,8,3,5,185,-0.8533
1975,9,1,1,672,-4.0757
1975,9,1,2,329,-2.9067
1975,9,1,3,311,-2.4456
1975,9,1,4,302,-3.2944
1975,9,1,5,436,-3.5011
1975,9,2,1,110,-4.5281
1975,9,2,2,106,-2.8629
1975,9,2,3,130,-3.9490
1975,9,2,4,146,-3.2301
1975,9,2,5,165,-3.8532
1975,9,3,1,96,-3.2937
1975,9,3,2,142,-3.9693
1975,9,3,3,143,-2.0425
1975,9,3,4,162,-5.2721
1975,9,3,5,185,-2.6096
1975,10,1,1,668,0.8948
1975,10,1,2,328,2.4600
1975,10,1,3,309,1.9245
1975,10,1,4,302,2.2640
1975,10,1,5,435,2.5620
1975,10,2,1,109,2.6708
1975,10,2,2,106,2.5424
1975,10,2,3,130,2.1593
1975,10,2,4,146,3.2190
1975,10,2,5,165,2.9110
1975,10,3,1,96,5.1768
1975,10,3,2,142,8.1317
1975,10,3,3,143,7.4283
1975,10,3,4,162,8.0097
1975,10,3,5,185,4.4910
1975,11,1,1,668,0.5255
1975,11,1,2,328,4.8497
1975,11,1,3,310,2.0201
1975,11,1,4,301,2.9442
1975,11,1,5,431,3.0500
1975,11,2,1,108,1.9025
1975,11,2,2,106,3.1887
1975,11,2,3,130,2.9016
1975,11,2,4,146,3.4813
1975,11,2,5,165,2.7233
1975,11,3,1,96,3.7365
1975,11,3,2,142,4.1966
1975,11,3,3,143,3.4811
1975,11,3,4,160,2.6633
1975,11,3,5,185,2.2434
1975,12,1,1,661,-1.1262
1975,12,1,2,327,-2.1408
1975,12,1,3,307,-1.9122
1975,12,1,4,300,-0.9727
1975,12,1,5,432,-0.6639
1975,12,2,1,108,-0.2740
1975,12,2,2,104,-0.9165
1975,12,2,3,130,-1.8715
1975,12,2,4,146,-0.9771
1975,12,2,5,165,-1.5748
1975,12,3,1,96,-0.4593
1975,12,3,2,142,-2.0646
1975,12,3,3,143,0.0407
1975,12,3,4,162,-1.5722
1975,12,3,5,185,-1.3511
1976,1,1,1,662,24.1691
1976,1,1,2,325,22.1176
1976,1,1,3,307,20.4501
1976,1,1,4,299,21.4111
1976,1,1,5,427,20.3351
1976,1,2,1,108,22.7661
1976,1,2,2,104,17.1557
1976,1,2,3,129,16.8150
1976,1,2,4,145,17.2149
1976,1,2,5,164,17.8663
1976,1,3,1,95,12.6498
1976,1,3,2,142,12.1845
1976,1,3,3,143,11.0085
1976,1,3,4,162,12.1756
1976,1,3,5,185,12.5150
1976,2,1,1,626,13.7441
1976,2,1,2,317,11.5519
1976,2,1,3,296,9.9059
1976,2,1,4,295,10.7362
1976,2,1,5,419,10.8429
1976,2,2,1,108,6.8640
1976,2,2,2,103,7.0026
1976,2,2,3,128,5.8201
1976,2,2,4,145,7.1680
1976,2,2,5,163,7.5375
1976,2,3,1,96,0.8864
1976,2,3,2,141,0.7946
1976,2,3,3,143,0.7407
1976,2,3,4,162,-1.2501
1976,2,3,5,185,-1.0334
1976,3,1,1,665,2.6463
1976,3,1,2,324,1.6844
1976,3,1,3,301,-0.0286
1976,3,1,4,298,2.2612
1976,3,1,5,424,1.3805
1976,3,2,1,108,3.3926
1976,3,2,2,103,1.0805
1976,3,2,3,129,0.7942
1976,3,2,4,145,0.8316
1976,3,2,5,163,1.9718
1976,3,3,1,94,2.8311
1976,3,3,2,142,3.9823
1976,3,3,3,143,2.6262
1976,3,3,4,162,2.0914
1976,3,3,5,185,3.1134
1976,4,1,1,647,-2.0139
1976,4,1,2,319,-1.6183
1976,4,1,3,297,-0.5139
1976,4,1,4,294,-0.7476
1976,4,1,5,415,-1.9889
1976,4,2,1,107,-0.9169
1976,4,2,2,103,-0.6079
1976,4,2,3,129,0.5344
1976,4,2,4,144,-1.5611
1976,4,2,5,162,-1.4122
1976,4,3,1,94,-0.0103
1976,4,3,2,142,-1.4173
1976,4,3,3,143,0.4927
1976,4,3,4,162,-1.5813
1976,4,3,5,185,-1.3249
1976,5,1,1,656,-3.7017
1976,5,1,2,322,-3.4338
1976,5,1,3,298,-3.7071
1976,5,1,4,298,-2.6126
