year,month,rank_ME,rank_RCA,nstocks,ret_vw
1999,5,3,2,54,-0.0374
1999,5,3,3,72,-5.9630
1999,5,3,4,92,0.1353
1999,5,3,5,138,-2.4052
1999,6,1,1,115,6.7671
1999,6,1,2,120,20.5200
1999,6,1,3,135,8.9258
1999,6,1,4,256,7.7051
1999,6,1,5,769,10.4704
1999,6,2,1,59,3.7937
1999,6,2,2,62,3.9407
1999,6,2,3,56,4.8246
1999,6,2,4,72,11.9079
1999,6,2,5,174,13.7105
1999,6,3,1,65,4.8323
1999,6,3,2,53,3.6707
1999,6,3,3,72,1.4588
1999,6,3,4,92,4.3617
1999,6,3,5,138,9.5826
1999,7,1,1,130,3.8993
1999,7,1,2,107,0.7420
1999,7,1,3,133,0.1041
1999,7,1,4,230,-2.2149
1999,7,1,5,797,4.7755
1999,7,2,1,53,-5.7433
1999,7,2,2,63,-3.2461
1999,7,2,3,63,-0.7599
1999,7,2,4,72,-1.4587
1999,7,2,5,217,-0.1612
1999,7,3,1,70,-1.4846
1999,7,3,2,60,-5.0496
1999,7,3,3,75,-0.8601
1999,7,3,4,98,-3.6763
1999,7,3,5,176,-2.2384
1999,8,1,1,125,-3.3834
1999,8,1,2,107,-3.6216
1999,8,1,3,132,-3.2750
1999,8,1,4,228,-1.0188
1999,8,1,5,787,2.6665
1999,8,2,1,53,-4.3992
1999,8,2,2,63,-6.2789
1999,8,2,3,63,-0.9059
1999,8,2,4,70,-2.8522
1999,8,2,5,214,1.8457
1999,8,3,1,70,0.5426
1999,8,3,2,60,-1.6764
1999,8,3,3,74,-0.7295
1999,8,3,4,98,0.4825
1999,8,3,5,176,5.9608
1999,9,1,1,123,-2.1199
1999,9,1,2,107,-5.2184
1999,9,1,3,126,-3.1546
1999,9,1,4,225,-2.5098
1999,9,1,5,778,1.8859
1999,9,2,1,53,-3.0523
1999,9,2,2,61,-1.2703
1999,9,2,3,61,-1.7162
1999,9,2,4,70,3.3635
1999,9,2,5,214,3.6055
1999,9,3,1,70,0.1353
1999,9,3,2,59,-5.8356
1999,9,3,3,74,-8.6518
1999,9,3,4,98,0.0932
1999,9,3,5,173,-2.7439
1999,10,1,1,121,-4.8395
1999,10,1,2,107,-0.0292
1999,10,1,3,126,-2.7438
1999,10,1,4,222,-1.5059
1999,10,1,5,758,1.7764
1999,10,2,1,53,-5.8251
1999,10,2,2,60,-7.1282
1999,10,2,3,61,0.6481
1999,10,2,4,70,2.1654
1999,10,2,5,212,4.3746
1999,10,3,1,70,5.3700
1999,10,3,2,59,-6.0540
1999,10,3,3,74,2.4482
1999,10,3,4,97,1.4658
1999,10,3,5,173,6.6281
1999,11,1,1,120,10.3803
1999,11,1,2,106,11.4800
1999,11,1,3,126,5.0886
1999,11,1,4,221,13.6413
1999,11,1,5,746,26.0037
1999,11,2,1,53,5.2333
1999,11,2,2,60,3.7778
1999,11,2,3,61,10.9266
1999,11,2,4,69,11.9667
1999,11,2,5,210,19.7615
1999,11,3,1,70,0.2492
1999,11,3,2,58,2.0185
1999,11,3,3,74,6.4016
1999,11,3,4,97,5.1265
1999,11,3,5,170,8.0793
1999,12,1,1,117,18.1061
1999,12,1,2,105,0.7508
1999,12,1,3,126,8.7525
1999,12,1,4,218,15.2362
1999,12,1,5,734,32.5481
1999,12,2,1,52,3.9740
1999,12,2,2,58,3.1168
1999,12,2,3,60,12.2259
1999,12,2,4,68,15.3704
1999,12,2,5,204,24.4412
1999,12,3,1,70,8.6320
1999,12,3,2,58,3.1192
1999,12,3,3,71,2.4551
1999,12,3,4,96,12.6614
1999,12,3,5,168,12.4796
2000,1,1,1,116,-2.4801
2000,1,1,2,102,4.8731
2000,1,1,3,125,10.4444
2000,1,1,4,216,7.8370
2000,1,1,5,724,17.6078
2000,1,2,1,50,-6.7396
2000,1,2,2,57,-4.7972
2000,1,2,3,58,-5.4153
2000,1,2,4,68,4.3811
2000,1,2,5,201,7.1088
2000,1,3,1,69,-6.6406
2000,1,3,2,58,-9.0246
2000,1,3,3,70,-8.7965
2000,1,3,4,96,-6.4459
2000,1,3,5,167,-1.9773
2000,2,1,1,117,7.0965
2000,2,1,2,102,16.9556
2000,2,1,3,125,19.3078
2000,2,1,4,212,24.7436
2000,2,1,5,715,58.5787
2000,2,2,1,48,5.5040
2000,2,2,2,56,2.9903
2000,2,2,3,58,18.5802
2000,2,2,4,67,14.1527
2000,2,2,5,200,47.2405
2000,2,3,1,67,-5.6821
2000,2,3,2,58,-0.5702
2000,2,3,3,70,-4.6578
2000,2,3,4,96,2.7328
2000,2,3,5,165,11.3244
2000,3,1,1,115,-7.3826
2000,3,1,2,102,0.8638
2000,3,1,3,125,1.3458
2000,3,1,4,209,-1.6648
2000,3,1,5,703,-20.0019
2000,3,2,1,48,-4.7336
2000,3,2,2,56,0.1095
2000,3,2,3,56,3.7988
2000,3,2,4,67,-10.9213
2000,3,2,5,198,-19.9572
2000,3,3,1,67,13.3261
2000,3,3,2,58,4.7248
2000,3,3,3,69,14.9518
2000,3,3,4,96,3.2522
2000,3,3,5,164,4.8397
2000,4,1,1,115,-15.7166
2000,4,1,2,101,-11.2735
2000,4,1,3,123,-14.8672
2000,4,1,4,208,-19.5977
2000,4,1,5,698,-21.5964
2000,4,2,1,48,-9.6478
2000,4,2,2,56,-3.3399
2000,4,2,3,55,-8.5426
2000,4,2,4,67,-15.5503
2000,4,2,5,196,-11.8746
2000,4,3,1,67,-1.4000
2000,4,3,2,58,-0.3613
2000,4,3,3,69,-3.9923
2000,4,3,4,96,-2.4887
2000,4,3,5,162,-6.5589
2000,5,1,1,116,-14.6353
2000,5,1,2,101,-10.5879
2000,5,1,3,122,-9.3100
2000,5,1,4,206,-7.9323
2000,5,1,5,695,-14.2690
2000,5,2,1,48,-9.7047
2000,5,2,2,56,-0.4255
2000,5,2,3,52,-2.0514
2000,5,2,4,66,-4.1003
2000,5,2,5,196,-13.9598
2000,5,3,1,66,2.2132
2000,5,3,2,58,0.2333
2000,5,3,3,69,-9.6594
2000,5,3,4,96,-6.2543
2000,5,3,5,160,-6.9588
2000,6,1,1,114,4.3922
2000,6,1,2,100,10.5565
2000,6,1,3,120,20.9838
2000,6,1,4,204,24.4678
2000,6,1,5,690,40.3348
2000,6,2,1,48,5.8791
2000,6,2,2,55,-1.0209
2000,6,2,3,51,21.3279
2000,6,2,4,63,17.0222
2000,6,2,5,195,21.3188
2000,6,3,1,64,-1.9175
2000,6,3,2,58,1.7138
2000,6,3,3,69,-2.9449
2000,6,3,4,96,4.4626
2000,6,3,5,160,11.0768
2000,7,1,1,110,0.3357
2000,7,1,2,110,-0.8187
2000,7,1,3,105,-3.9107
2000,7,1,4,186,-2.2783
2000,7,1,5,613,-4.8682
2000,7,2,1,48,-2.0612
2000,7,2,2,68,-2.9930
2000,7,2,3,79,-5.3225
2000,7,2,4,82,-2.2866
2000,7,2,5,267,-8.2916
2000,7,3,1,79,-0.9764
2000,7,3,2,73,-7.8668
2000,7,3,3,75,-4.7780
2000,7,3,4,133,-0.8996
2000,7,3,5,284,-5.8449
2000,8,1,1,110,0.5492
2000,8,1,2,109,5.1210
2000,8,1,3,104,8.0677
2000,8,1,4,186,12.8259
2000,8,1,5,607,14.5444
2000,8,2,1,48,-2.0728
2000,8,2,2,68,5.1600
2000,8,2,3,78,6.7038
2000,8,2,4,80,7.7976
2000,8,2,5,264,12.3209
2000,8,3,1,76,9.2978
2000,8,3,2,72,8.6132
2000,8,3,3,75,7.1739
2000,8,3,4,130,14.1117
2000,8,3,5,281,9.2457
2000,9,1,1,106,-7.2051
2000,9,1,2,108,-2.0849
2000,9,1,3,104,-4.2539
2000,9,1,4,184,-4.9362
2000,9,1,5,598,-5.3454
2000,9,2,1,47,-7.3596
2000,9,2,2,68,-7.0155
2000,9,2,3,77,-7.7695
2000,9,2,4,79,-10.5367
2000,9,2,5,261,-4.2921
2000,9,3,1,75,-0.4982
2000,9,3,2,71,-5.2904
2000,9,3,3,75,-6.5557
2000,9,3,4,129,-6.2583
2000,9,3,5,279,-11.5595
2000,10,1,1,105,-7.0780
2000,10,1,2,108,-9.6288
2000,10,1,3,102,-6.9633
2000,10,1,4,181,-7.6416
2000,10,1,5,589,-10.8287
2000,10,2,1,47,-5.3717
2000,10,2,2,68,-4.1263
2000,10,2,3,75,-1.2541
2000,10,2,4,79,-5.9710
2000,10,2,5,260,-8.5545
2000,10,3,1,73,-4.4503
2000,10,3,2,71,2.0119
2000,10,3,3,73,0.8085
2000,10,3,4,127,-8.1416
2000,10,3,5,277,-2.0786
2000,11,1,1,102,-14.3134
2000,11,1,2,105,-11.9362
2000,11,1,3,98,-8.1108
2000,11,1,4,179,-13.2516
2000,11,1,5,584,-19.2111
2000,11,2,1,47,-13.1535
2000,11,2,2,68,-11.0311
2000,11,2,3,75,-14.0174
2000,11,2,4,78,-16.0657
2000,11,2,5,257,-19.3713
2000,11,3,1,72,-7.2785
2000,11,3,2,70,-6.7458
2000,11,3,3,73,-15.5195
2000,11,3,4,126,-17.4609
2000,11,3,5,275,-12.7473
2000,12,1,1,101,-4.4842
2000,12,1,2,103,-3.2650
2000,12,1,3,96,1.7487
2000,12,1,4,173,-4.3428
2000,12,1,5,571,-6.6322
2000,12,2,1,47,4.1665
2000,12,2,2,68,5.2350
2000,12,2,3,75,2.9138
2000,12,2,4,77,5.3434
2000,12,2,5,256,2.0249
2000,12,3,1,71,0.2071
2000,12,3,2,70,5.9205
2000,12,3,3,73,3.5818
2000,12,3,4,126,-4.1299
2000,12,3,5,272,-3.3621
2001,1,1,1,98,18.3657
2001,1,1,2,101,16.0233
2001,1,1,3,94,10.5290
2001,1,1,4,169,17.5877
2001,1,1,5,558,28.6800
2001,1,2,1,46,10.5438
2001,1,2,2,68,7.5372
2001,1,2,3,75,11.5411
2001,1,2,4,76,12.0730
2001,1,2,5,250,10.2905
2001,1,3,1,71,0.3344
2001,1,3,2,67,4.6153
2001,1,3,3,73,2.0960
2001,1,3,4,126,10.0283
2001,1,3,5,272,4.7601
2001,2,1,1,98,-2.3864
2001,2,1,2,100,-4.9099
2001,2,1,3,94,-7.9042
2001,2,1,4,167,-7.9193
2001,2,1,5,542,-13.7811
2001,2,2,1,46,-4.5996
2001,2,2,2,68,-2.0458
2001,2,2,3,72,-4.2432
2001,2,2,4,75,-9.1680
2001,2,2,5,246,-17.6039
2001,2,3,1,71,-1.9671
2001,2,3,2,67,-2.3728
2001,2,3,3,73,-8.1523
2001,2,3,4,126,-21.5253
2001,2,3,5,272,-15.3094
2001,3,1,1,97,-5.8366
2001,3,1,2,99,-7.6886
2001,3,1,3,93,-1.0307
2001,3,1,4,165,-9.3804
2001,3,1,5,531,-10.1213
2001,3,2,1,46,0.4219
2001,3,2,2,68,-4.8912
2001,3,2,3,72,-8.3875
2001,3,2,4,74,-6.5018
2001,3,2,5,243,-10.7106
2001,3,3,1,71,-5.5992
2001,3,3,2,67,-4.2711
2001,3,3,3,71,-4.6086
2001,3,3,4,125,-12.4440
2001,3,3,5,272,-10.8150
2001,4,1,1,97,9.8413
2001,4,1,2,97,2.2182
2001,4,1,3,93,5.7938
2001,4,1,4,166,9.8318
2001,4,1,5,524,8.2132
2001,4,2,1,46,7.1377
2001,4,2,2,67,6.8347
2001,4,2,3,72,10.6354
2001,4,2,4,74,8.0782
2001,4,2,5,243,11.4510
2001,4,3,1,69,11.4649
2001,4,3,2,67,7.9964
2001,4,3,3,71,7.1338
2001,4,3,4,124,16.3517
2001,4,3,5,271,11.4108
2001,5,1,1,94,13.1672
2001,5,1,2,95,12.2138
2001,5,1,3,92,2.9097
2001,5,1,4,161,9.6627
2001,5,1,5,513,14.3176
2001,5,2,1,46,-0.5444
2001,5,2,2,66,5.0612
2001,5,2,3,72,3.6869
2001,5,2,4,73,0.7522
2001,5,2,5,242,4.7800
2001,5,3,1,69,0.4547
2001,5,3,2,66,4.8369
2001,5,3,3,71,-1.3836
2001,5,3,4,124,-0.5989
2001,5,3,5,270,-1.0120
2001,6,1,1,90,-2.3490
2001,6,1,2,92,-1.2454
2001,6,1,3,89,5.1688
2001,6,1,4,156,4.5308
2001,6,1,5,509,4.6300
2001,6,2,1,43,5.5471
2001,6,2,2,65,2.9314
2001,6,2,3,72,5.6279
2001,6,2,4,72,4.6606
2001,6,2,5,240,9.9872
2001,6,3,1,69,-2.0811
2001,6,3,2,65,-1.5837
2001,6,3,3,70,-3.5373
2001,6,3,4,124,-2.2664
2001,6,3,5,268,-1.4343
2001,7,1,1,91,-4.4622
2001,7,1,2,108,-3.9392
2001,7,1,3,135,-9.6262
2001,7,1,4,246,-8.6041
2001,7,1,5,701,-7.6271
2001,7,2,1,47,-7.7973
2001,7,2,2,77,-7.7180
2001,7,2,3,70,-8.8578
2001,7,2,4,124,-10.8252
2001,7,2,5,266,-10.5102
2001,7,3,1,57,-3.8411
2001,7,3,2,60,-6.5575
2001,7,3,3,69,-4.5078
2001,7,3,4,100,-5.7343
2001,7,3,5,190,-1.1921
2001,8,1,1,90,-2.2021
2001,8,1,2,107,-4.4684
2001,8,1,3,135,-8.1067
2001,8,1,4,243,-7.4602
2001,8,1,5,684,-7.0794
2001,8,2,1,47,-3.4459
2001,8,2,2,77,-6.7625
2001,8,2,3,68,-5.9342
2001,8,2,4,122,-8.1844
2001,8,2,5,265,-7.6480
2001,8,3,1,57,-4.6029
2001,8,3,2,60,0.0318
2001,8,3,3,69,-10.8392
2001,8,3,4,100,-7.4212
2001,8,3,5,190,-7.5567
2001,9,1,1,89,-15.1252
2001,9,1,2,104,-13.8684
2001,9,1,3,134,-14.3950
2001,9,1,4,240,-14.8225
2001,9,1,5,656,-15.9368
2001,9,2,1,47,-17.0170
2001,9,2,2,77,-17.2802
2001,9,2,3,68,-18.0049
2001,9,2,4,121,-17.4121
2001,9,2,5,264,-20.6196
2001,9,3,1,57,-7.3604
2001,9,3,2,59,-6.2359
2001,9,3,3,69,-10.5373
2001,9,3,4,100,-17.6224
2001,9,3,5,188,-10.4250
2001,10,1,1,88,5.4912
2001,10,1,2,104,3.3015
2001,10,1,3,131,10.3710
2001,10,1,4,240,9.3536
2001,10,1,5,647,15.2797
2001,10,2,1,46,4.2441
2001,10,2,2,77,8.7494
2001,10,2,3,67,7.0178
2001,10,2,4,120,13.4144
2001,10,2,5,263,14.7383
2001,10,3,1,56,-0.6353
2001,10,3,2,59,1.3914
2001,10,3,3,69,3.3405
2001,10,3,4,100,8.8090
2001,10,3,5,188,8.9819
2001,11,1,1,87,0.6444
2001,11,1,2,104,5.5810
2001,11,1,3,131,9.3893
2001,11,1,4,235,11.6485
2001,11,1,5,640,10.4023
2001,11,2,1,46,6.6262
2001,11,2,2,77,12.6422
2001,11,2,3,67,11.4945
2001,11,2,4,118,12.4574
2001,11,2,5,261,11.0822
2001,11,3,1,53,3.1249
2001,11,3,2,59,6.5780
2001,11,3,3,69,10.0736
2001,11,3,4,100,11.2415
2001,11,3,5,188,10.8448
2001,12,1,1,85,7.9322
2001,12,1,2,103,5.3402
2001,12,1,3,130,11.8040
2001,12,1,4,232,14.3667
2001,12,1,5,629,9.6643
2001,12,2,1,46,10.5893
2001,12,2,2,75,6.7076
2001,12,2,3,67,11.3502
2001,12,2,4,117,6.5009
2001,12,2,5,261,5.3978
2001,12,3,1,53,3.4393
2001,12,3,2,57,0.6309
2001,12,3,3,69,-1.2359
2001,12,3,4,100,1.9215
2001,12,3,5,187,-2.3790
2002,1,1,1,83,0.0592
2002,1,1,2,102,-0.2538
2002,1,1,3,129,2.5999
2002,1,1,4,230,0.3739
2002,1,1,5,624,1.1367
2002,1,2,1,46,-0.5678
2002,1,2,2,73,-1.1115
2002,1,2,3,66,-3.3438
2002,1,2,4,116,-6.6400
2002,1,2,5,260,-3.9290
2002,1,3,1,53,-3.9898
2002,1,3,2,56,3.2590
2002,1,3,3,68,-3.9685
2002,1,3,4,100,2.2102
2002,1,3,5,187,-0.1249
2002,2,1,1,81,-4.4647
2002,2,1,2,101,-6.1592
2002,2,1,3,128,-8.6494
2002,2,1,4,224,-8.2646
2002,2,1,5,618,-10.9264
2002,2,2,1,46,3.3222
2002,2,2,2,73,-3.7646
2002,2,2,3,66,-0.2150
2002,2,2,4,116,-11.7557
2002,2,2,5,260,-10.8928
2002,2,3,1,53,2.3335
2002,2,3,2,56,0.5106
2002,2,3,3,67,-2.0356
2002,2,3,4,100,-4.3453
2002,2,3,5,186,-6.2067
2002,3,1,1,80,8.9501
2002,3,1,2,101,8.8721
2002,3,1,3,127,10.7836
2002,3,1,4,219,8.6151
2002,3,1,5,615,8.3920
2002,3,2,1,46,13.0911
2002,3,2,2,74,8.1269
2002,3,2,3,65,8.4681
2002,3,2,4,115,9.7807
2002,3,2,5,259,10.9236
2002,3,3,1,53,2.2879
2002,3,3,2,56,3.8348
2002,3,3,3,67,4.0400
2002,3,3,4,100,6.6808
2002,3,3,5,185,2.8942
2002,4,1,1,78,5.0810
2002,4,1,2,101,0.5952
2002,4,1,3,125,-0.9817
2002,4,1,4,217,-0.6295
2002,4,1,5,613,-8.7069
2002,4,2,1,46,0.9564
2002,4,2,2,74,-0.5046
2002,4,2,3,65,0.2062
2002,4,2,4,115,-6.7661
2002,4,2,5,258,-7.9492
2002,4,3,1,53,-10.2661
2002,4,3,2,56,-0.2016
2002,4,3,3,67,-4.7524
2002,4,3,4,100,-8.3491
2002,4,3,5,185,-9.6328
2002,5,1,1,76,-1.5451
2002,5,1,2,99,-4.9253
2002,5,1,3,124,-1.6238
2002,5,1,4,214,-2.5799
2002,5,1,5,604,-3.2040
2002,5,2,1,43,-3.1639
2002,5,2,2,74,-5.7169
2002,5,2,3,65,-7.4661
2002,5,2,4,115,-6.8939
2002,5,2,5,256,-8.9948
2002,5,3,1,53,-0.4534
2002,5,3,2,56,1.0409
2002,5,3,3,67,0.3612
2002,5,3,4,100,-1.7662
2002,5,3,5,185,-2.7726
2002,6,1,1,73,-1.4141
2002,6,1,2,98,-4.1114
2002,6,1,3,121,-2.4041
2002,6,1,4,208,-5.8193
2002,6,1,5,597,-8.7625
2002,6,2,1,43,-5.0847
2002,6,2,2,74,-3.6556
2002,6,2,3,65,-5.3176
2002,6,2,4,114,-10.7959
2002,6,2,5,255,-11.6156
2002,6,3,1,53,-3.2574
2002,6,3,2,55,-11.4373
2002,6,3,3,67,-8.5845
2002,6,3,4,100,-5.6726
2002,6,3,5,184,-10.5473
2002,7,1,1,72,-15.4385
2002,7,1,2,103,-11.1970
2002,7,1,3,107,-9.7843
2002,7,1,4,189,-18.4675
2002,7,1,5,895,-17.5595
2002,7,2,1,40,-17.4318
2002,7,2,2,47,-18.0748
2002,7,2,3,49,-16.4614
2002,7,2,4,74,-14.2520
2002,7,2,5,187,-15.2463
2002,7,3,1,55,-5.8577
2002,7,3,2,51,-5.6272
2002,7,3,3,56,-9.2495
2002,7,3,4,92,-6.1278
2002,7,3,5,138,-5.2060
2002,8,1,1,70,-2.0711
2002,8,1,2,103,-3.1758
2002,8,1,3,108,-1.1419
2002,8,1,4,187,-1.7443
2002,8,1,5,887,-1.1090
2002,8,2,1,40,3.3843
2002,8,2,2,47,0.0677
2002,8,2,3,49,-0.4182
2002,8,2,4,74,-1.3714
2002,8,2,5,187,-2.3986
2002,8,3,1,55,-1.2860
2002,8,3,2,51,3.4042
2002,8,3,3,56,1.2616
2002,8,3,4,92,-0.0485
2002,8,3,5,137,-0.7175
2002,9,1,1,70,-10.4953
2002,9,1,2,100,-7.0084
2002,9,1,3,105,-8.8600
2002,9,1,4,186,-10.1719
2002,9,1,5,871,-13.1174
2002,9,2,1,40,-6.9551
2002,9,2,2,47,-5.5912
2002,9,2,3,49,-7.7569
2002,9,2,4,74,-13.1543
2002,9,2,5,186,-11.9077
2002,9,3,1,55,-11.6180
2002,9,3,2,51,-11.7080
2002,9,3,3,56,-8.9809
2002,9,3,4,92,-10.7712
2002,9,3,5,137,-11.0612
2002,10,1,1,70,-1.4015
2002,10,1,2,100,1.1379
2002,10,1,3,103,4.6364
2002,10,1,4,185,6.8582
2002,10,1,5,861,8.6640
2002,10,2,1,40,-1.4985
2002,10,2,2,47,-3.4584
2002,10,2,3,49,-1.3389
2002,10,2,4,74,7.2286
2002,10,2,5,186,14.4592
2002,10,3,1,54,6.3380
2002,10,3,2,51,2.5598
2002,10,3,3,56,2.5070
2002,10,3,4,92,10.9835
2002,10,3,5,137,13.1874
2002,11,1,1,70,10.9586
2002,11,1,2,99,6.3260
2002,11,1,3,103,10.4639
2002,11,1,4,184,16.3758
2002,11,1,5,837,24.1502
2002,11,2,1,40,11.8980
2002,11,2,2,47,10.2041
2002,11,2,3,49,15.0253
2002,11,2,4,74,19.0171
2002,11,2,5,186,17.9147
2002,11,3,1,53,4.7812
2002,11,3,2,51,2.4575
2002,11,3,3,56,5.7947
2002,11,3,4,92,7.1486
2002,11,3,5,137,10.7865
2002,12,1,1,70,-3.4973
2002,12,1,2,97,-3.3566
2002,12,1,3,102,-7.1575
2002,12,1,4,182,-8.3682
2002,12,1,5,825,-12.0271
2002,12,2,1,40,-5.9446
2002,12,2,2,47,-6.2583
2002,12,2,3,49,-7.6445
2002,12,2,4,72,-11.9593
2002,12,2,5,186,-13.2901
2002,12,3,1,53,-5.1242
2002,12,3,2,51,1.0309
2002,12,3,3,56,-4.8561
2002,12,3,4,92,-5.4472
2002,12,3,5,137,-9.4483
2003,1,1,1,70,-0.3361
2003,1,1,2,97,-2.7462
2003,1,1,3,100,0.9588
2003,1,1,4,181,1.7447
2003,1,1,5,810,1.1068
2003,1,2,1,40,-2.5899
2003,1,2,2,47,-0.8086
2003,1,2,3,49,-3.5446
2003,1,2,4,72,-3.0518
2003,1,2,5,186,-2.5198
2003,1,3,1,53,-4.7830
2003,1,3,2,51,-5.2482
2003,1,3,3,56,-3.7365
2003,1,3,4,92,-1.0639
2003,1,3,5,136,-1.2328
2003,2,1,1,69,-4.3248
2003,2,1,2,97,-6.4423
2003,2,1,3,98,-4.0440
2003,2,1,4,177,-0.4536
2003,2,1,5,798,-4.4881
2003,2,2,1,39,-4.3009
2003,2,2,2,47,-3.0476
2003,2,2,3,49,-4.7833
2003,2,2,4,72,-0.4603
2003,2,2,5,185,-1.3149
2003,2,3,1,52,0.8327
2003,2,3,2,51,-2.4632
2003,2,3,3,56,-2.1335
2003,2,3,4,92,-0.4877
2003,2,3,5,136,-0.1253
2003,3,1,1,69,-1.7637
2003,3,1,2,97,2.6539
2003,3,1,3,97,3.6760
2003,3,1,4,175,1.3087
2003,3,1,5,779,2.8217
2003,3,2,1,39,3.7001
2003,3,2,2,46,0.9221
2003,3,2,3,49,1.1937
2003,3,2,4,72,2.1472
2003,3,2,5,184,0.3615
2003,3,3,1,52,2.1840
2003,3,3,2,51,-5.3593
2003,3,3,3,56,0.4462
2003,3,3,4,92,1.5652
2003,3,3,5,135,1.1631
2003,4,1,1,69,7.9484
2003,4,1,2,97,7.9729
2003,4,1,3,94,8.3831
2003,4,1,4,173,13.2287
2003,4,1,5,753,13.3902
2003,4,2,1,39,11.3194
2003,4,2,2,44,7.1191
2003,4,2,3,49,9.5041
2003,4,2,4,72,12.4600
2003,4,2,5,184,13.8833
2003,4,3,1,52,7.0711
2003,4,3,2,51,6.0186
2003,4,3,3,56,7.4375
2003,4,3,4,92,7.4169
2003,4,3,5,135,6.5907
2003,5,1,1,67,11.8539
2003,5,1,2,96,8.1934
2003,5,1,3,93,13.2787
2003,5,1,4,169,22.8528
2003,5,1,5,743,23.6682
2003,5,2,1,39,13.1056
2003,5,2,2,44,9.4144
2003,5,2,3,49,10.6794
2003,5,2,4,72,18.4644
2003,5,2,5,184,16.9395
2003,5,3,1,52,3.7323
2003,5,3,2,51,11.7154
2003,5,3,3,56,4.1716
2003,5,3,4,92,8.3185
2003,5,3,5,133,4.5442
2003,6,1,1,67,4.8693
2003,6,1,2,96,5.8238
2003,6,1,3,93,4.6653
2003,6,1,4,166,9.6096
2003,6,1,5,737,5.5255
2003,6,2,1,39,3.2446
2003,6,2,2,44,4.0192
2003,6,2,3,49,0.0162
2003,6,2,4,72,0.7900
2003,6,2,5,184,-0.7306
2003,6,3,1,52,1.1465
2003,6,3,2,51,4.3186
2003,6,3,3,56,-0.1946
2003,6,3,4,92,0.3753
2003,6,3,5,133,2.5357
2003,7,1,1,75,4.9509
2003,7,1,2,93,5.9529
2003,7,1,3,81,7.9262
2003,7,1,4,124,7.3680
2003,7,1,5,767,11.4886
2003,7,2,1,33,3.7009
2003,7,2,2,46,5.9326
2003,7,2,3,47,4.8210
2003,7,2,4,68,4.9117
2003,7,2,5,211,11.0445
2003,7,3,1,56,-0.7011
2003,7,3,2,49,-0.2181
2003,7,3,3,51,2.6941
2003,7,3,4,83,2.8968
2003,7,3,5,163,3.2444
2003,8,1,1,75,4.8129
2003,8,1,2,92,5.8524
2003,8,1,3,81,4.8508
2003,8,1,4,121,5.8787
2003,8,1,5,757,6.6455
2003,8,2,1,32,3.4069
2003,8,2,2,46,5.2372
2003,8,2,3,47,4.4267
2003,8,2,4,68,8.3241
2003,8,2,5,210,7.1805
2003,8,3,1,56,5.0301
2003,8,3,2,49,3.4497
2003,8,3,3,51,4.9281
2003,8,3,4,83,1.6320
2003,8,3,5,163,1.8850
2003,9,1,1,74,0.6003
2003,9,1,2,92,0.7692
2003,9,1,3,80,1.4651
2003,9,1,4,120,-0.0994
2003,9,1,5,747,6.1748
2003,9,2,1,32,-3.1225
2003,9,2,2,46,-3.5893
2003,9,2,3,47,-3.0668
2003,9,2,4,68,-4.4453
2003,9,2,5,209,-4.0627
2003,9,3,1,55,-1.5865
2003,9,3,2,49,-0.5999
2003,9,3,3,51,-3.3406
2003,9,3,4,82,0.0669
2003,9,3,5,162,-1.0547
2003,10,1,1,73,6.5848
2003,10,1,2,91,9.6451
2003,10,1,3,80,9.8366
2003,10,1,4,119,7.7514
2003,10,1,5,737,11.2964
2003,10,2,1,32,8.3090
2003,10,2,2,46,11.1364
2003,10,2,3,47,8.7903
2003,10,2,4,68,9.0471
2003,10,2,5,208,8.5477
2003,10,3,1,54,1.3985
2003,10,3,2,49,5.4172
2003,10,3,3,51,4.5267
2003,10,3,4,82,7.7120
2003,10,3,5,162,5.2618
2003,11,1,1,71,8.7212
2003,11,1,2,90,9.7330
2003,11,1,3,80,6.2473
2003,11,1,4,117,1.2123
2003,11,1,5,729,3.8381
2003,11,2,1,32,7.2019
2003,11,2,2,46,4.1458
2003,11,2,3,47,1.2676
2003,11,2,4,67,3.8203
2003,11,2,5,207,2.2098
2003,11,3,1,54,0.5807
2003,11,3,2,49,5.2457
2003,11,3,3,51,2.5257
2003,11,3,4,81,0.5961
2003,11,3,5,162,1.6914
2003,12,1,1,71,7.7380
2003,12,1,2,90,4.6762
2003,12,1,3,80,2.4422
2003,12,1,4,118,3.4483
2003,12,1,5,721,-0.1953
2003,12,2,1,31,8.5251
2003,12,2,2,46,8.2858
2003,12,2,3,47,4.0884
2003,12,2,4,67,1.0038
2003,12,2,5,207,-0.5146
2003,12,3,1,53,10.2757
2003,12,3,2,49,5.5772
2003,12,3,3,51,8.6200
2003,12,3,4,81,4.5385
2003,12,3,5,161,4.0402
2004,1,1,1,71,8.8245
2004,1,1,2,89,2.6061
2004,1,1,3,79,7.2095
2004,1,1,4,115,3.2997
2004,1,1,5,715,12.7487
2004,1,2,1,31,0.4463
2004,1,2,2,45,0.4737
2004,1,2,3,47,2.3307
2004,1,2,4,67,6.9700
2004,1,2,5,206,8.8621
2004,1,3,1,52,2.3874
2004,1,3,2,49,-0.8271
2004,1,3,3,51,1.0245
2004,1,3,4,81,2.7674
2004,1,3,5,161,2.5710
2004,2,1,1,71,3.2717
2004,2,1,2,89,1.7729
2004,2,1,3,79,0.0785
