year,month,rank_ME,rank_ETL,nstocks,ret_vw
1971,9,1,4,17,-1.5869
1971,9,1,5,18,-2.0695
1971,9,2,1,23,-1.5861
1971,9,2,2,14,-3.1507
1971,9,2,3,20,-2.8821
1971,9,2,4,17,-0.1707
1971,9,2,5,20,-0.3334
1971,9,3,1,66,-0.4553
1971,9,3,2,70,-1.5783
1971,9,3,3,60,0.1355
1971,9,3,4,62,-0.0748
1971,9,3,5,59,-0.1249
1971,10,1,1,8,-2.0468
1971,10,1,2,12,-8.0661
1971,10,1,3,18,-3.0277
1971,10,1,4,17,-3.6216
1971,10,1,5,18,-4.1878
1971,10,2,1,23,-2.1810
1971,10,2,2,14,-6.2487
1971,10,2,3,20,-6.1099
1971,10,2,4,17,-3.8714
1971,10,2,5,20,-5.5024
1971,10,3,1,66,-2.2161
1971,10,3,2,70,-4.4772
1971,10,3,3,60,-3.0770
1971,10,3,4,62,-4.0188
1971,10,3,5,59,-4.9747
1971,11,1,1,8,-0.4820
1971,11,1,2,12,-3.8110
1971,11,1,3,18,-4.6350
1971,11,1,4,17,-2.8662
1971,11,1,5,18,-3.4333
1971,11,2,1,23,-0.6789
1971,11,2,2,14,-2.7065
1971,11,2,3,20,-1.7892
1971,11,2,4,17,0.0894
1971,11,2,5,20,-2.9913
1971,11,3,1,66,-0.3732
1971,11,3,2,70,0.9445
1971,11,3,3,60,0.4994
1971,11,3,4,62,-0.0526
1971,11,3,5,59,1.3861
1971,12,1,1,8,16.2306
1971,12,1,2,12,14.3086
1971,12,1,3,18,14.1534
1971,12,1,4,17,9.9223
1971,12,1,5,17,6.6348
1971,12,2,1,23,5.7106
1971,12,2,2,14,11.6613
1971,12,2,3,20,9.4708
1971,12,2,4,17,7.7820
1971,12,2,5,20,14.3651
1971,12,3,1,66,6.9076
1971,12,3,2,70,7.6234
1971,12,3,3,60,9.6217
1971,12,3,4,62,9.2981
1971,12,3,5,59,9.9984
1972,1,1,1,8,5.9758
1972,1,1,2,12,21.0212
1972,1,1,3,18,14.1851
1972,1,1,4,17,9.9564
1972,1,1,5,17,12.1681
1972,1,2,1,23,6.2768
1972,1,2,2,14,10.0614
1972,1,2,3,20,7.7633
1972,1,2,4,17,7.5572
1972,1,2,5,20,3.1957
1972,1,3,1,66,0.5684
1972,1,3,2,70,1.5164
1972,1,3,3,60,3.7173
1972,1,3,4,62,0.2775
1972,1,3,5,59,2.4239
1972,2,1,1,8,5.4912
1972,2,1,2,12,3.8068
1972,2,1,3,18,1.4217
1972,2,1,4,16,0.0872
1972,2,1,5,17,1.9445
1972,2,2,1,23,-1.1172
1972,2,2,2,14,4.1845
1972,2,2,3,20,4.3436
1972,2,2,4,17,1.8846
1972,2,2,5,20,3.3595
1972,2,3,1,66,-1.2398
1972,2,3,2,70,1.7709
1972,2,3,3,60,3.6823
1972,2,3,4,62,3.7446
1972,2,3,5,59,5.8551
1972,3,1,1,8,-0.9571
1972,3,1,2,12,-4.7950
1972,3,1,3,18,1.2837
1972,3,1,4,16,-1.6142
1972,3,1,5,17,-0.0090
1972,3,2,1,23,1.1954
1972,3,2,2,14,-0.2351
1972,3,2,3,20,0.0329
1972,3,2,4,17,-0.2830
1972,3,2,5,20,-0.9795
1972,3,3,1,66,1.9218
1972,3,3,2,70,-0.1122
1972,3,3,3,60,1.2008
1972,3,3,4,62,-1.0399
1972,3,3,5,59,1.3798
1972,4,1,1,8,-0.4169
1972,4,1,2,12,-0.9221
1972,4,1,3,18,-0.7529
1972,4,1,4,16,1.5232
1972,4,1,5,17,1.1646
1972,4,2,1,23,-0.0384
1972,4,2,2,14,0.3400
1972,4,2,3,20,-0.4597
1972,4,2,4,17,1.2820
1972,4,2,5,20,5.2085
1972,4,3,1,66,-2.3270
1972,4,3,2,70,2.0020
1972,4,3,3,60,0.7829
1972,4,3,4,62,0.9251
1972,4,3,5,59,1.0051
1972,5,1,1,8,-4.8475
1972,5,1,2,12,-0.2931
1972,5,1,3,18,-2.4831
1972,5,1,4,16,-0.5366
1972,5,1,5,17,-2.2514
1972,5,2,1,23,-1.9376
1972,5,2,2,14,-0.2773
1972,5,2,3,20,-0.2335
1972,5,2,4,17,1.5445
1972,5,2,5,20,-2.6543
1972,5,3,1,66,-0.8085
1972,5,3,2,70,2.0080
1972,5,3,3,60,2.3144
1972,5,3,4,62,3.2037
1972,5,3,5,59,3.4844
1972,6,1,1,8,-5.5644
1972,6,1,2,12,-2.9611
1972,6,1,3,18,-5.5611
1972,6,1,4,16,-0.2380
1972,6,1,5,17,-1.3920
1972,6,2,1,23,-0.4609
1972,6,2,2,14,0.1755
1972,6,2,3,20,3.0086
1972,6,2,4,17,-4.6772
1972,6,2,5,20,-5.8953
1972,6,3,1,66,-2.2084
1972,6,3,2,70,-3.2525
1972,6,3,3,60,-2.7321
1972,6,3,4,62,-1.4178
1972,6,3,5,59,-0.2096
1972,7,1,1,13,-1.1594
1972,7,1,2,12,-4.5414
1972,7,1,3,13,-0.6070
1972,7,1,4,24,-2.2405
1972,7,1,5,18,-2.1971
1972,7,2,1,16,-1.6333
1972,7,2,2,17,-0.4783
1972,7,2,3,25,-0.2982
1972,7,2,4,11,-2.9457
1972,7,2,5,26,-2.6218
1972,7,3,1,71,-0.9890
1972,7,3,2,72,-0.4260
1972,7,3,3,61,-0.6566
1972,7,3,4,65,1.5947
1972,7,3,5,56,1.7413
1972,8,1,1,13,2.7913
1972,8,1,2,12,5.1322
1972,8,1,3,13,-1.3395
1972,8,1,4,24,3.6635
1972,8,1,5,18,5.1115
1972,8,2,1,16,2.5146
1972,8,2,2,17,0.3665
1972,8,2,3,25,2.1927
1972,8,2,4,11,8.1052
1972,8,2,5,26,5.3536
1972,8,3,1,71,6.4708
1972,8,3,2,72,5.9690
1972,8,3,3,61,4.8941
1972,8,3,4,65,1.3513
1972,8,3,5,56,2.2610
1972,9,1,1,13,-5.2904
1972,9,1,2,12,-4.9528
1972,9,1,3,13,-5.5897
1972,9,1,4,24,-4.8690
1972,9,1,5,18,-1.2627
1972,9,2,1,16,-0.9665
1972,9,2,2,17,-1.5823
1972,9,2,3,25,-0.1005
1972,9,2,4,11,-6.3526
1972,9,2,5,26,-4.0766
1972,9,3,1,71,1.5563
1972,9,3,2,72,-2.4619
1972,9,3,3,61,-1.6331
1972,9,3,4,65,0.8545
1972,9,3,5,56,-0.9163
1972,10,1,1,13,-2.9334
1972,10,1,2,12,-5.5045
1972,10,1,3,13,-0.6341
1972,10,1,4,24,1.0609
1972,10,1,5,18,-2.8849
1972,10,2,1,16,2.5015
1972,10,2,2,17,1.8923
1972,10,2,3,25,-2.5481
1972,10,2,4,11,-2.6350
1972,10,2,5,26,-1.0977
1972,10,3,1,71,1.5995
1972,10,3,2,72,2.3661
1972,10,3,3,61,0.9837
1972,10,3,4,65,2.3515
1972,10,3,5,56,-2.0805
1972,11,1,1,13,7.2043
1972,11,1,2,12,7.0869
1972,11,1,3,13,8.2323
1972,11,1,4,24,3.2656
1972,11,1,5,18,4.1744
1972,11,2,1,16,6.1082
1972,11,2,2,17,5.8504
1972,11,2,3,25,8.2912
1972,11,2,4,11,11.7529
1972,11,2,5,26,9.4854
1972,11,3,1,71,6.4682
1972,11,3,2,72,6.2704
1972,11,3,3,61,6.0082
1972,11,3,4,65,4.8449
1972,11,3,5,56,3.9469
1972,12,1,1,13,-4.3535
1972,12,1,2,12,0.2204
1972,12,1,3,13,-3.3566
1972,12,1,4,24,-2.3560
1972,12,1,5,18,-2.5255
1972,12,2,1,16,-2.4164
1972,12,2,2,17,-3.2029
1972,12,2,3,25,0.7808
1972,12,2,4,11,-0.2214
1972,12,2,5,26,-1.9816
1972,12,3,1,71,0.8489
1972,12,3,2,72,-0.1008
1972,12,3,3,61,1.5877
1972,12,3,4,65,2.4265
1972,12,3,5,56,1.0867
1973,1,1,1,13,-1.1062
1973,1,1,2,12,-0.7264
1973,1,1,3,13,-1.0853
1973,1,1,4,24,-3.8915
1973,1,1,5,18,-4.9786
1973,1,2,1,16,-3.8055
1973,1,2,2,17,-1.9129
1973,1,2,3,25,-3.8993
1973,1,2,4,11,-7.8185
1973,1,2,5,26,-4.3321
1973,1,3,1,71,-1.7126
1973,1,3,2,72,-3.6231
1973,1,3,3,61,-0.8531
1973,1,3,4,65,-2.6404
1973,1,3,5,56,2.0923
1973,2,1,1,13,-4.2806
1973,2,1,2,11,-5.7609
1973,2,1,3,13,3.7731
1973,2,1,4,24,-7.5677
1973,2,1,5,18,-6.1419
1973,2,2,1,16,-1.6570
1973,2,2,2,17,-4.3737
1973,2,2,3,25,-8.7394
1973,2,2,4,11,-6.2906
1973,2,2,5,26,-5.4390
1973,2,3,1,71,-3.7800
1973,2,3,2,72,-4.6541
1973,2,3,3,61,-4.6555
1973,2,3,4,65,-2.3764
1973,2,3,5,56,-2.6821
1973,3,1,1,13,-5.4152
1973,3,1,2,11,3.1358
1973,3,1,3,13,-3.8407
1973,3,1,4,24,-1.7577
1973,3,1,5,18,0.3265
1973,3,2,1,16,-0.6869
1973,3,2,2,17,-0.8224
1973,3,2,3,25,2.3629
1973,3,2,4,11,-0.1620
1973,3,2,5,26,0.6387
1973,3,3,1,71,-0.5738
1973,3,3,2,72,0.0491
1973,3,3,3,61,-0.3118
1973,3,3,4,65,1.2778
1973,3,3,5,55,-0.7739
1973,4,1,1,13,-2.1694
1973,4,1,2,11,-9.3095
1973,4,1,3,13,-4.8023
1973,4,1,4,24,-3.3559
1973,4,1,5,18,0.7757
1973,4,2,1,16,-1.6607
1973,4,2,2,17,-0.6555
1973,4,2,3,25,-3.6593
1973,4,2,4,11,-7.5659
1973,4,2,5,26,-5.0942
1973,4,3,1,71,-0.6491
1973,4,3,2,72,-3.9999
1973,4,3,3,61,-3.8461
1973,4,3,4,65,-4.4911
1973,4,3,5,55,-5.7834
1973,5,1,1,13,-5.8975
1973,5,1,2,11,-10.9472
1973,5,1,3,13,-5.2884
1973,5,1,4,24,-6.0697
1973,5,1,5,18,-5.9210
1973,5,2,1,16,-4.3329
1973,5,2,2,17,-1.6287
1973,5,2,3,25,-5.5665
1973,5,2,4,11,-6.9029
1973,5,2,5,26,-8.1881
1973,5,3,1,71,-2.0508
1973,5,3,2,72,-1.3729
1973,5,3,3,61,-1.0667
1973,5,3,4,65,-0.3094
1973,5,3,5,55,-1.6854
1973,6,1,1,13,0.0154
1973,6,1,2,11,-3.4184
1973,6,1,3,12,-3.1051
1973,6,1,4,24,-4.6393
1973,6,1,5,18,-3.7606
1973,6,2,1,16,-0.5739
1973,6,2,2,17,-4.0150
1973,6,2,3,25,-1.9481
1973,6,2,4,11,-0.2800
1973,6,2,5,26,-2.3213
1973,6,3,1,71,-0.7628
1973,6,3,2,72,-0.6307
1973,6,3,3,61,-0.4443
1973,6,3,4,65,-0.7175
1973,6,3,5,55,0.3901
1973,7,1,1,23,16.5479
1973,7,1,2,21,13.2537
1973,7,1,3,22,15.2987
1973,7,1,4,36,10.2700
1973,7,1,5,48,9.8133
1973,7,2,1,22,6.8690
1973,7,2,2,26,9.3649
1973,7,2,3,32,10.9605
1973,7,2,4,29,9.5069
1973,7,2,5,38,11.1930
1973,7,3,1,100,2.3499
1973,7,3,2,97,2.7657
1973,7,3,3,88,3.9902
1973,7,3,4,81,4.9162
1973,7,3,5,67,7.8387
1973,8,1,1,23,1.5468
1973,8,1,2,21,-2.7187
1973,8,1,3,22,-7.8606
1973,8,1,4,36,-7.7111
1973,8,1,5,48,-6.7624
1973,8,2,1,22,0.2309
1973,8,2,2,26,-3.2570
1973,8,2,3,32,1.5604
1973,8,2,4,29,-5.2947
1973,8,2,5,38,-3.5551
1973,8,3,1,100,-2.8489
1973,8,3,2,97,-3.0228
1973,8,3,3,88,-3.8718
1973,8,3,4,81,-3.1083
1973,8,3,5,67,-3.6653
1973,9,1,1,23,8.6584
1973,9,1,2,21,8.0858
1973,9,1,3,23,6.9679
1973,9,1,4,36,7.5863
1973,9,1,5,48,9.8018
1973,9,2,1,22,9.6878
1973,9,2,2,26,9.3966
1973,9,2,3,32,8.6457
1973,9,2,4,29,12.5595
1973,9,2,5,38,13.2001
1973,9,3,1,100,5.6291
1973,9,3,2,97,0.0291
1973,9,3,3,88,6.9841
1973,9,3,4,81,3.2039
1973,9,3,5,67,8.8487
1973,10,1,1,23,0.8108
1973,10,1,2,21,-0.5017
1973,10,1,3,23,2.5553
1973,10,1,4,36,-1.2972
1973,10,1,5,48,1.4756
1973,10,2,1,22,0.0045
1973,10,2,2,26,-1.5329
1973,10,2,3,32,0.2615
1973,10,2,4,29,-0.2296
1973,10,2,5,38,1.3346
1973,10,3,1,100,-2.4070
1973,10,3,2,97,3.6160
1973,10,3,3,88,-0.0314
1973,10,3,4,81,0.9554
1973,10,3,5,67,-0.3022
1973,11,1,1,23,-21.3410
1973,11,1,2,21,-17.7488
1973,11,1,3,23,-21.0912
1973,11,1,4,36,-17.2152
1973,11,1,5,48,-18.0096
1973,11,2,1,22,-16.0653
1973,11,2,2,26,-13.3051
1973,11,2,3,32,-17.9694
1973,11,2,4,29,-17.7922
1973,11,2,5,38,-16.5423
1973,11,3,1,100,-11.0117
1973,11,3,2,97,-9.4679
1973,11,3,3,88,-11.2812
1973,11,3,4,81,-10.3153
1973,11,3,5,67,-15.8505
1973,12,1,1,23,-5.1562
1973,12,1,2,21,2.5698
1973,12,1,3,23,-1.1216
1973,12,1,4,36,2.0518
1973,12,1,5,48,-1.7400
1973,12,2,1,22,2.0267
1973,12,2,2,25,-0.0737
1973,12,2,3,32,-0.3834
1973,12,2,4,28,0.7298
1973,12,2,5,38,-0.4439
1973,12,3,1,100,2.9362
1973,12,3,2,97,0.4428
1973,12,3,3,88,2.3315
1973,12,3,4,81,2.2935
1973,12,3,5,67,-0.1176
1974,1,1,1,23,26.9444
1974,1,1,2,21,22.9422
1974,1,1,3,23,13.0834
1974,1,1,4,36,18.7476
1974,1,1,5,48,16.5386
1974,1,2,1,22,9.7819
1974,1,2,2,25,13.7159
1974,1,2,3,32,8.6404
1974,1,2,4,28,13.7978
1974,1,2,5,38,11.0809
1974,1,3,1,100,2.3409
1974,1,3,2,97,-0.8501
1974,1,3,3,88,-1.3169
1974,1,3,4,81,-3.5516
1974,1,3,5,67,2.2360
1974,2,1,1,23,-3.1756
1974,2,1,2,21,-4.5755
1974,2,1,3,23,2.5755
1974,2,1,4,36,-1.2343
1974,2,1,5,47,1.9490
1974,2,2,1,22,0.7793
1974,2,2,2,25,3.2555
1974,2,2,3,32,1.0515
1974,2,2,4,28,1.6762
1974,2,2,5,38,-0.1376
1974,2,3,1,100,0.9974
1974,2,3,2,97,-0.1264
1974,2,3,3,88,0.4983
1974,2,3,4,81,-1.3487
1974,2,3,5,67,1.3953
1974,3,1,1,22,-2.2694
1974,3,1,2,21,1.0967
1974,3,1,3,23,0.3894
1974,3,1,4,36,1.2979
1974,3,1,5,47,1.7609
1974,3,2,1,22,1.2513
1974,3,2,2,25,-1.9523
1974,3,2,3,32,-1.2032
1974,3,2,4,28,-0.7204
1974,3,2,5,38,0.1007
1974,3,3,1,100,-2.1758
1974,3,3,2,97,-1.9020
1974,3,3,3,88,-2.5118
1974,3,3,4,81,-1.8783
1974,3,3,5,67,-2.6726
1974,4,1,1,22,-5.3458
1974,4,1,2,21,-5.4936
1974,4,1,3,23,-4.7262
1974,4,1,4,36,-4.6613
1974,4,1,5,46,-4.4375
1974,4,2,1,22,-4.4676
1974,4,2,2,25,-4.7985
1974,4,2,3,32,-3.4769
1974,4,2,4,28,-3.5164
1974,4,2,5,38,-1.5635
1974,4,3,1,100,-3.6335
1974,4,3,2,97,-5.2126
1974,4,3,3,88,-3.6764
1974,4,3,4,81,-2.9556
1974,4,3,5,67,-4.5202
1974,5,1,1,22,-7.5480
1974,5,1,2,21,-10.0521
1974,5,1,3,23,-2.7299
1974,5,1,4,36,-7.0036
1974,5,1,5,46,-8.6586
1974,5,2,1,22,-8.3377
1974,5,2,2,24,-7.2596
1974,5,2,3,32,-6.4225
1974,5,2,4,28,-8.8854
1974,5,2,5,37,-6.9947
1974,5,3,1,100,-0.8429
1974,5,3,2,97,-4.0862
1974,5,3,3,88,-3.5250
1974,5,3,4,81,-0.4658
1974,5,3,5,67,-5.7811
1974,6,1,1,22,-3.5953
1974,6,1,2,21,-1.8035
1974,6,1,3,23,1.4148
1974,6,1,4,36,-1.1498
1974,6,1,5,46,-2.3562
1974,6,2,1,22,-0.3105
1974,6,2,2,24,-0.0034
1974,6,2,3,32,-0.3255
1974,6,2,4,28,-1.4092
1974,6,2,5,37,0.5341
1974,6,3,1,100,-1.9311
1974,6,3,2,97,-1.2808
1974,6,3,3,88,0.0769
1974,6,3,4,81,-1.2924
1974,6,3,5,67,-2.9442
1974,7,1,1,29,-2.1485
1974,7,1,2,34,-0.9996
1974,7,1,3,25,-7.4582
1974,7,1,4,47,-5.5753
1974,7,1,5,59,-4.1941
1974,7,2,1,31,-1.2133
1974,7,2,2,37,-1.0375
1974,7,2,3,40,-3.6796
1974,7,2,4,32,-3.8164
1974,7,2,5,35,-1.3304
1974,7,3,1,99,-5.5422
1974,7,3,2,90,-6.4426
1974,7,3,3,95,-9.0016
1974,7,3,4,83,-6.3070
1974,7,3,5,81,-9.6844
1974,8,1,1,29,-9.5304
1974,8,1,2,33,-6.3774
1974,8,1,3,25,-2.4704
1974,8,1,4,47,-7.5079
1974,8,1,5,59,-6.2485
1974,8,2,1,31,-6.1865
1974,8,2,2,36,-6.0662
1974,8,2,3,40,-6.5440
1974,8,2,4,32,-8.2448
1974,8,2,5,35,-9.7916
1974,8,3,1,99,-6.5721
1974,8,3,2,90,-10.4080
1974,8,3,3,95,-6.2845
1974,8,3,4,83,-8.8254
1974,8,3,5,81,-8.2508
1974,9,1,1,29,-8.7819
1974,9,1,2,31,-11.0843
1974,9,1,3,25,-5.2932
1974,9,1,4,47,-6.9062
1974,9,1,5,59,-6.4907
1974,9,2,1,31,-4.8940
1974,9,2,2,36,-7.6191
1974,9,2,3,40,-9.4840
1974,9,2,4,33,-7.9780
1974,9,2,5,35,-9.5189
1974,9,3,1,99,-7.7683
1974,9,3,2,90,-10.3470
1974,9,3,3,95,-10.4658
1974,9,3,4,83,-13.9952
1974,9,3,5,81,-14.4740
1974,10,1,1,29,11.6430
1974,10,1,2,31,11.9817
1974,10,1,3,24,10.2363
1974,10,1,4,47,8.6903
1974,10,1,5,59,8.2690
1974,10,2,1,31,5.4565
1974,10,2,2,36,8.4440
1974,10,2,3,40,10.3309
1974,10,2,4,33,6.3656
1974,10,2,5,35,12.5709
1974,10,3,1,99,9.7841
1974,10,3,2,90,21.0302
1974,10,3,3,95,15.5537
1974,10,3,4,83,16.9401
1974,10,3,5,81,20.5481
1974,11,1,1,28,-7.2823
1974,11,1,2,32,-1.7583
1974,11,1,3,24,-8.4080
1974,11,1,4,47,-7.1878
1974,11,1,5,59,-5.7095
1974,11,2,1,31,-4.3726
1974,11,2,2,36,-4.7251
1974,11,2,3,40,-7.9590
1974,11,2,4,33,-3.6381
1974,11,2,5,35,-3.3531
1974,11,3,1,99,-4.3687
1974,11,3,2,90,-3.6028
1974,11,3,3,95,-5.5777
1974,11,3,4,83,-4.4703
1974,11,3,5,81,-3.9372
1974,12,1,1,28,-8.9553
1974,12,1,2,32,-9.4875
1974,12,1,3,24,-6.9538
1974,12,1,4,47,-10.7122
1974,12,1,5,59,-7.8880
1974,12,2,1,31,-6.7593
1974,12,2,2,36,-6.1326
1974,12,2,3,40,-3.7607
1974,12,2,4,33,-5.7630
1974,12,2,5,35,-7.1336
1974,12,3,1,99,-1.0129
1974,12,3,2,90,-2.7285
1974,12,3,3,95,-0.4989
1974,12,3,4,83,-2.7529
1974,12,3,5,81,-2.9351
1975,1,1,1,29,32.4535
1975,1,1,2,33,29.9577
1975,1,1,3,24,30.7844
1975,1,1,4,47,40.3292
1975,1,1,5,59,33.2644
1975,1,2,1,31,27.4989
1975,1,2,2,36,26.1731
1975,1,2,3,39,27.4963
1975,1,2,4,33,27.4264
1975,1,2,5,35,24.4389
1975,1,3,1,99,17.1918
1975,1,3,2,90,10.1090
1975,1,3,3,95,12.0355
1975,1,3,4,83,12.3425
1975,1,3,5,81,9.4216
1975,2,1,1,29,1.1001
1975,2,1,2,33,11.0142
1975,2,1,3,24,-1.4854
1975,2,1,4,47,-0.2549
1975,2,1,5,59,2.2173
1975,2,2,1,31,-0.0562
1975,2,2,2,36,4.8694
1975,2,2,3,39,6.9907
1975,2,2,4,33,3.4019
1975,2,2,5,35,5.1816
1975,2,3,1,99,2.6173
1975,2,3,2,90,7.4284
1975,2,3,3,95,5.5448
1975,2,3,4,83,8.4406
1975,2,3,5,81,10.6886
1975,3,1,1,28,9.8184
1975,3,1,2,33,6.9937
1975,3,1,3,24,7.7322
1975,3,1,4,47,7.8519
1975,3,1,5,59,6.1324
1975,3,2,1,31,5.5121
1975,3,2,2,36,5.2151
1975,3,2,3,39,6.6280
1975,3,2,4,33,5.6166
1975,3,2,5,35,12.2174
1975,3,3,1,99,1.3179
1975,3,3,2,90,2.4772
1975,3,3,3,95,3.2883
1975,3,3,4,83,0.4420
1975,3,3,5,81,5.9796
1975,4,1,1,28,-4.6434
1975,4,1,2,33,4.7733
1975,4,1,3,24,5.1303
1975,4,1,4,47,1.9529
1975,4,1,5,58,5.3591
1975,4,2,1,31,1.2618
1975,4,2,2,36,4.0027
1975,4,2,3,39,4.0830
1975,4,2,4,33,2.2557
1975,4,2,5,35,4.5812
1975,4,3,1,99,3.4200
1975,4,3,2,90,4.7908
1975,4,3,3,95,5.4235
1975,4,3,4,83,3.8073
1975,4,3,5,81,7.3411
1975,5,1,1,28,7.5093
1975,5,1,2,33,6.0208
1975,5,1,3,24,4.3117
1975,5,1,4,47,5.6619
1975,5,1,5,58,8.0017
1975,5,2,1,31,6.7579
1975,5,2,2,36,5.2317
1975,5,2,3,39,11.5212
1975,5,2,4,33,8.8241
1975,5,2,5,35,4.5548
1975,5,3,1,99,6.4772
1975,5,3,2,90,5.8607
1975,5,3,3,95,5.1721
1975,5,3,4,83,5.3514
1975,5,3,5,81,3.5119
1975,6,1,1,28,6.6973
1975,6,1,2,33,7.1087
1975,6,1,3,24,11.8119
1975,6,1,4,47,7.6882
1975,6,1,5,59,9.0000
1975,6,2,1,31,6.3411
1975,6,2,2,36,3.0700
1975,6,2,3,38,6.5832
1975,6,2,4,33,8.2364
1975,6,2,5,35,9.2310
1975,6,3,1,99,7.3125
1975,6,3,2,90,7.8372
1975,6,3,3,94,4.3504
1975,6,3,4,83,2.9342
1975,6,3,5,81,3.0564
1975,7,1,1,42,-3.6706
1975,7,1,2,38,-1.7557
1975,7,1,3,46,-0.3041
1975,7,1,4,51,-2.3015
1975,7,1,5,52,-1.5932
1975,7,2,1,35,-3.8727
1975,7,2,2,34,-3.6354
1975,7,2,3,40,-2.4472
1975,7,2,4,39,-2.3272
1975,7,2,5,33,-2.4656
1975,7,3,1,96,-4.5718
1975,7,3,2,97,-4.5814
1975,7,3,3,84,-5.4997
1975,7,3,4,90,-9.1980
1975,7,3,5,96,-7.3661
1975,8,1,1,42,-4.0372
1975,8,1,2,38,-9.2032
1975,8,1,3,46,-6.4070
1975,8,1,4,50,-6.0209
1975,8,1,5,52,-6.0253
1975,8,2,1,35,-4.5647
1975,8,2,2,34,-4.1691
1975,8,2,3,40,-3.0968
1975,8,2,4,38,-4.2763
1975,8,2,5,33,-4.3101
1975,8,3,1,96,-0.8081
1975,8,3,2,96,-0.9694
1975,8,3,3,84,-2.1887
1975,8,3,4,90,-1.3940
1975,8,3,5,96,-1.5828
1975,9,1,1,42,-2.5525
1975,9,1,2,38,-1.8075
1975,9,1,3,46,-3.9869
1975,9,1,4,50,-3.7754
1975,9,1,5,52,-2.5923
1975,9,2,1,35,-1.0377
1975,9,2,2,34,-4.3381
1975,9,2,3,40,-3.7212
1975,9,2,4,38,-2.1796
1975,9,2,5,33,-3.5402
1975,9,3,1,96,-2.8356
1975,9,3,2,96,-1.6949
1975,9,3,3,84,-3.5321
1975,9,3,4,89,-5.6653
1975,9,3,5,96,-2.1611
1975,10,1,1,42,-1.1572
1975,10,1,2,38,-1.2227
1975,10,1,3,46,0.7757
1975,10,1,4,50,1.1414
1975,10,1,5,52,3.0593
1975,10,2,1,35,5.6281
1975,10,2,2,34,4.3864
1975,10,2,3,40,3.5552
1975,10,2,4,39,4.5383
1975,10,2,5,32,-1.1387
1975,10,3,1,96,4.5771
1975,10,3,2,95,6.0834
1975,10,3,3,83,6.4748
1975,10,3,4,89,8.4621
1975,10,3,5,96,6.7954
1975,11,1,1,42,5.2310
1975,11,1,2,38,-1.0354
1975,11,1,3,46,3.7265
1975,11,1,4,50,5.0208
1975,11,1,5,52,2.5903
1975,11,2,1,34,4.5173
1975,11,2,2,34,5.2213
1975,11,2,3,40,6.0473
1975,11,2,4,39,5.3386
1975,11,2,5,32,2.6325
1975,11,3,1,96,2.6526
1975,11,3,2,95,1.5435
1975,11,3,3,83,2.6604
1975,11,3,4,89,3.2293
1975,11,3,5,96,4.2252
1975,12,1,1,42,0.7670
1975,12,1,2,37,-0.8001
1975,12,1,3,46,-3.6376
1975,12,1,4,49,-2.6243
1975,12,1,5,52,-1.9289
1975,12,2,1,34,-1.0768
1975,12,2,2,34,-0.9689
1975,12,2,3,40,-1.0161
1975,12,2,4,39,-0.1163
1975,12,2,5,31,2.3729
1975,12,3,1,96,0.2986
1975,12,3,2,96,0.8727
1975,12,3,3,84,-1.7839
1975,12,3,4,89,-3.5100
1975,12,3,5,96,-1.4327
1976,1,1,1,41,22.4525
1976,1,1,2,37,23.2066
1976,1,1,3,43,22.8361
1976,1,1,4,46,25.1557
1976,1,1,5,47,21.9935
1976,1,2,1,34,22.2000
1976,1,2,2,33,20.1105
1976,1,2,3,40,20.3193
1976,1,2,4,39,15.7206
1976,1,2,5,31,16.6779
1976,1,3,1,96,12.9914
1976,1,3,2,96,11.3130
1976,1,3,3,84,11.2895
1976,1,3,4,89,13.7275
1976,1,3,5,96,11.5452
1976,2,1,1,41,9.2117
1976,2,1,2,38,11.5556
1976,2,1,3,43,11.6462
1976,2,1,4,47,11.5868
1976,2,1,5,47,13.3574
1976,2,2,1,34,9.1144
1976,2,2,2,33,8.1714
1976,2,2,3,39,8.4448
1976,2,2,4,39,5.0284
1976,2,2,5,31,8.0992
1976,2,3,1,96,-0.9135
1976,2,3,2,96,0.4522
1976,2,3,3,84,-0.3276
1976,2,3,4,89,-1.1959
1976,2,3,5,96,-1.0750
1976,3,1,1,42,-0.7295
1976,3,1,2,37,0.8684
1976,3,1,3,45,-0.0682
1976,3,1,4,47,1.0615
1976,3,1,5,52,1.6548
1976,3,2,1,34,3.3933
1976,3,2,2,33,3.9988
1976,3,2,3,39,1.2215
1976,3,2,4,39,3.2315
1976,3,2,5,31,1.6463
1976,3,3,1,96,3.0222
1976,3,3,2,96,3.0832
1976,3,3,3,84,2.3521
1976,3,3,4,89,3.5217
1976,3,3,5,95,3.2691
1976,4,1,1,42,-1.0497
1976,4,1,2,37,-2.3861
1976,4,1,3,45,-0.9689
1976,4,1,4,47,-2.4601
1976,4,1,5,52,-0.3394
1976,4,2,1,34,-2.1692
1976,4,2,2,33,-1.0760
1976,4,2,3,38,0.4265
1976,4,2,4,39,-0.1177
1976,4,2,5,31,0.2421
1976,4,3,1,96,1.0618
1976,4,3,2,96,0.6481
1976,4,3,3,84,-0.2389
1976,4,3,4,89,-2.7915
1976,4,3,5,95,-2.5496
1976,5,1,1,41,-0.6219
1976,5,1,2,38,1.1877
1976,5,1,3,46,-3.1668
1976,5,1,4,50,-2.1914
1976,5,1,5,50,-4.2377
1976,5,2,1,34,-2.2901
1976,5,2,2,33,-2.5216
