year,month,rank_ME,rank_VFP,nstocks,ret_vw
1993,6,3,2,123,0.1686
1993,6,3,3,114,1.4616
1993,6,3,4,94,0.5990
1993,6,3,5,59,-0.1555
1993,7,1,1,101,-1.0283
1993,7,1,2,48,4.5990
1993,7,1,3,58,-1.6847
1993,7,1,4,110,0.4314
1993,7,1,5,272,1.2747
1993,7,2,1,127,0.3086
1993,7,2,2,86,0.9908
1993,7,2,3,84,1.1435
1993,7,2,4,79,1.2426
1993,7,2,5,104,0.1219
1993,7,3,1,142,-0.5001
1993,7,3,2,132,-0.9405
1993,7,3,3,125,-0.0135
1993,7,3,4,109,-2.2329
1993,7,3,5,64,-1.7009
1993,8,1,1,101,4.1996
1993,8,1,2,48,4.0688
1993,8,1,3,58,2.6021
1993,8,1,4,109,6.6024
1993,8,1,5,272,5.0968
1993,8,2,1,127,7.1463
1993,8,2,2,86,4.5184
1993,8,2,3,84,3.0970
1993,8,2,4,79,3.5947
1993,8,2,5,104,0.4477
1993,8,3,1,142,3.7208
1993,8,3,2,132,4.4397
1993,8,3,3,125,3.8187
1993,8,3,4,109,4.4286
1993,8,3,5,64,3.4682
1993,9,1,1,101,0.8672
1993,9,1,2,48,3.5472
1993,9,1,3,58,2.3075
1993,9,1,4,109,2.4337
1993,9,1,5,272,1.2072
1993,9,2,1,126,4.0811
1993,9,2,2,84,1.4287
1993,9,2,3,84,3.0591
1993,9,2,4,79,0.1158
1993,9,2,5,104,0.7270
1993,9,3,1,142,-0.5391
1993,9,3,2,132,-0.8713
1993,9,3,3,125,-1.1602
1993,9,3,4,109,-0.8884
1993,9,3,5,64,-0.5332
1993,10,1,1,101,2.8231
1993,10,1,2,48,3.9383
1993,10,1,3,58,4.2117
1993,10,1,4,109,2.7894
1993,10,1,5,272,4.4051
1993,10,2,1,124,0.8382
1993,10,2,2,84,1.6916
1993,10,2,3,84,1.9927
1993,10,2,4,79,0.3421
1993,10,2,5,104,5.7441
1993,10,3,1,142,1.4524
1993,10,3,2,132,3.2551
1993,10,3,3,125,0.4634
1993,10,3,4,109,2.5135
1993,10,3,5,64,7.5481
1993,11,1,1,101,-4.5379
1993,11,1,2,48,-2.2847
1993,11,1,3,58,0.0453
1993,11,1,4,109,-2.0646
1993,11,1,5,272,-0.5034
1993,11,2,1,124,-5.6131
1993,11,2,2,85,-2.8127
1993,11,2,3,83,-3.6856
1993,11,2,4,78,-2.1710
1993,11,2,5,104,-1.5925
1993,11,3,1,141,-2.6774
1993,11,3,2,132,-0.9385
1993,11,3,3,124,-1.4941
1993,11,3,4,109,-0.0705
1993,11,3,5,64,1.6677
1993,12,1,1,101,-0.0653
1993,12,1,2,48,0.7066
1993,12,1,3,58,1.9476
1993,12,1,4,107,2.7748
1993,12,1,5,270,2.2845
1993,12,2,1,124,4.4034
1993,12,2,2,85,5.5875
1993,12,2,3,83,5.3522
1993,12,2,4,78,4.2966
1993,12,2,5,104,5.9717
1993,12,3,1,139,3.0202
1993,12,3,2,132,1.0971
1993,12,3,3,124,2.7811
1993,12,3,4,109,2.3406
1993,12,3,5,64,0.6054
1994,1,1,1,101,2.8037
1994,1,1,2,48,8.8780
1994,1,1,3,58,2.3924
1994,1,1,4,107,4.4611
1994,1,1,5,267,6.0212
1994,1,2,1,124,2.8184
1994,1,2,2,85,1.5295
1994,1,2,3,83,1.7802
1994,1,2,4,78,2.2237
1994,1,2,5,104,6.1424
1994,1,3,1,139,2.3842
1994,1,3,2,132,2.4207
1994,1,3,3,124,1.7944
1994,1,3,4,109,2.5185
1994,1,3,5,64,5.8528
1994,2,1,1,101,-2.9745
1994,2,1,2,48,-0.8547
1994,2,1,3,58,0.2403
1994,2,1,4,107,0.3117
1994,2,1,5,266,1.7312
1994,2,2,1,124,-1.6552
1994,2,2,2,85,1.1275
1994,2,2,3,82,0.6075
1994,2,2,4,78,-0.2801
1994,2,2,5,104,1.2390
1994,2,3,1,138,-2.0760
1994,2,3,2,131,-1.8269
1994,2,3,3,124,-2.8691
1994,2,3,4,109,-4.2857
1994,2,3,5,64,-2.7034
1994,3,1,1,101,-2.4533
1994,3,1,2,48,-4.6806
1994,3,1,3,58,-4.7987
1994,3,1,4,107,-3.2602
1994,3,1,5,265,-4.1494
1994,3,2,1,124,-6.3423
1994,3,2,2,85,-6.3736
1994,3,2,3,82,-5.5536
1994,3,2,4,78,-6.2723
1994,3,2,5,104,-6.4872
1994,3,3,1,138,-3.7771
1994,3,3,2,131,-3.6969
1994,3,3,3,124,-4.8173
1994,3,3,4,109,-4.5636
1994,3,3,5,64,-5.4915
1994,4,1,1,101,-3.3655
1994,4,1,2,48,1.8464
1994,4,1,3,58,-2.0375
1994,4,1,4,107,2.5298
1994,4,1,5,265,-1.3974
1994,4,2,1,124,1.1796
1994,4,2,2,85,2.4830
1994,4,2,3,82,2.2888
1994,4,2,4,78,0.2295
1994,4,2,5,104,-2.3985
1994,4,3,1,138,-0.3205
1994,4,3,2,131,1.5957
1994,4,3,3,124,0.5752
1994,4,3,4,109,1.5464
1994,4,3,5,64,0.8487
1994,5,1,1,101,-0.5850
1994,5,1,2,48,-7.5355
1994,5,1,3,57,-3.8089
1994,5,1,4,107,0.8628
1994,5,1,5,260,-1.2608
1994,5,2,1,123,-1.7006
1994,5,2,2,85,-2.2455
1994,5,2,3,82,-2.2987
1994,5,2,4,78,-0.5245
1994,5,2,5,103,-1.6979
1994,5,3,1,138,2.1565
1994,5,3,2,131,-0.2924
1994,5,3,3,124,-0.6378
1994,5,3,4,108,1.0836
1994,5,3,5,64,0.2990
1994,6,1,1,100,-6.1786
1994,6,1,2,48,-5.6586
1994,6,1,3,57,-3.3758
1994,6,1,4,107,-5.3412
1994,6,1,5,258,-6.1442
1994,6,2,1,123,-2.9445
1994,6,2,2,85,-1.2794
1994,6,2,3,81,-3.2984
1994,6,2,4,78,-2.9879
1994,6,2,5,103,-5.0825
1994,6,3,1,138,-3.0279
1994,6,3,2,131,-2.2907
1994,6,3,3,124,-3.3188
1994,6,3,4,108,-2.4780
1994,6,3,5,64,-1.6942
1994,7,1,1,120,0.8209
1994,7,1,2,93,2.1416
1994,7,1,3,97,-0.2083
1994,7,1,4,128,0.5082
1994,7,1,5,326,1.5771
1994,7,2,1,127,0.8760
1994,7,2,2,96,2.1466
1994,7,2,3,89,0.6281
1994,7,2,4,96,3.5403
1994,7,2,5,97,4.3470
1994,7,3,1,143,2.0484
1994,7,3,2,133,3.9248
1994,7,3,3,127,3.9800
1994,7,3,4,119,2.8820
1994,7,3,5,81,4.6427
1994,8,1,1,120,5.0969
1994,8,1,2,93,3.4864
1994,8,1,3,97,5.3242
1994,8,1,4,127,4.1943
1994,8,1,5,324,4.8683
1994,8,2,1,126,7.2465
1994,8,2,2,94,6.2828
1994,8,2,3,89,5.2994
1994,8,2,4,96,6.1576
1994,8,2,5,96,8.8347
1994,8,3,1,143,4.6114
1994,8,3,2,133,2.9038
1994,8,3,3,127,4.3505
1994,8,3,4,119,7.0038
1994,8,3,5,81,3.7400
1994,9,1,1,119,3.6860
1994,9,1,2,92,5.0445
1994,9,1,3,97,1.2274
1994,9,1,4,126,2.1807
1994,9,1,5,323,1.1170
1994,9,2,1,126,1.9009
1994,9,2,2,94,-1.9708
1994,9,2,3,89,0.6322
1994,9,2,4,96,-0.1628
1994,9,2,5,96,-3.4627
1994,9,3,1,142,-1.3838
1994,9,3,2,133,-0.7507
1994,9,3,3,127,-1.1947
1994,9,3,4,119,-1.8841
1994,9,3,5,81,-4.0461
1994,10,1,1,116,1.4700
1994,10,1,2,92,2.8118
1994,10,1,3,97,1.3502
1994,10,1,4,126,2.0194
1994,10,1,5,322,-0.2949
1994,10,2,1,124,0.8879
1994,10,2,2,93,1.3211
1994,10,2,3,89,2.3519
1994,10,2,4,96,0.9563
1994,10,2,5,95,-1.9132
1994,10,3,1,142,3.1707
1994,10,3,2,131,3.6138
1994,10,3,3,127,1.2443
1994,10,3,4,119,1.8438
1994,10,3,5,81,1.8483
1994,11,1,1,116,-4.4778
1994,11,1,2,91,-1.2591
1994,11,1,3,97,-2.4813
1994,11,1,4,126,-0.7382
1994,11,1,5,318,-2.0724
1994,11,2,1,123,-4.2304
1994,11,2,2,93,-2.4199
1994,11,2,3,89,-4.2146
1994,11,2,4,96,-2.6326
1994,11,2,5,95,-2.3955
1994,11,3,1,142,-3.6920
1994,11,3,2,131,-4.2534
1994,11,3,3,126,-3.1410
1994,11,3,4,118,-1.1360
1994,11,3,5,80,-2.3237
1994,12,1,1,115,1.1210
1994,12,1,2,91,1.0575
1994,12,1,3,96,0.8257
1994,12,1,4,126,1.1988
1994,12,1,5,316,-0.5197
1994,12,2,1,123,3.0047
1994,12,2,2,93,2.9709
1994,12,2,3,88,1.9193
1994,12,2,4,96,3.6527
1994,12,2,5,94,2.0265
1994,12,3,1,142,1.3657
1994,12,3,2,131,1.7191
1994,12,3,3,125,2.5825
1994,12,3,4,118,1.3376
1994,12,3,5,80,1.7731
1995,1,1,1,115,-1.8477
1995,1,1,2,89,-3.0463
1995,1,1,3,96,4.2198
1995,1,1,4,125,2.7231
1995,1,1,5,315,1.1835
1995,1,2,1,121,-1.8064
1995,1,2,2,92,-1.1266
1995,1,2,3,88,-2.1430
1995,1,2,4,96,-1.3454
1995,1,2,5,94,-0.5216
1995,1,3,1,142,-0.0402
1995,1,3,2,131,1.6446
1995,1,3,3,124,3.1947
1995,1,3,4,117,3.8114
1995,1,3,5,80,0.0596
1995,2,1,1,115,2.1781
1995,2,1,2,89,5.4788
1995,2,1,3,96,3.8408
1995,2,1,4,124,3.1239
1995,2,1,5,315,1.8717
1995,2,2,1,120,3.5041
1995,2,2,2,91,3.1189
1995,2,2,3,87,5.7927
1995,2,2,4,96,4.3977
1995,2,2,5,93,4.2348
1995,2,3,1,141,5.5462
1995,2,3,2,131,3.3823
1995,2,3,3,124,4.2128
1995,2,3,4,116,4.4727
1995,2,3,5,80,4.5184
1995,3,1,1,113,4.2946
1995,3,1,2,89,2.6005
1995,3,1,3,96,-1.4049
1995,3,1,4,124,1.7836
1995,3,1,5,315,1.7162
1995,3,2,1,120,4.3786
1995,3,2,2,91,3.0841
1995,3,2,3,87,2.6539
1995,3,2,4,96,2.5661
1995,3,2,5,93,1.3365
1995,3,3,1,140,3.9840
1995,3,3,2,131,3.2819
1995,3,3,3,124,1.4707
1995,3,3,4,115,2.1141
1995,3,3,5,80,3.8443
1995,4,1,1,112,4.3286
1995,4,1,2,89,3.7856
1995,4,1,3,95,3.2241
1995,4,1,4,124,5.2126
1995,4,1,5,312,4.2447
1995,4,2,1,120,3.3069
1995,4,2,2,91,2.8274
1995,4,2,3,87,3.0999
1995,4,2,4,95,2.6277
1995,4,2,5,93,3.4545
1995,4,3,1,139,2.2666
1995,4,3,2,131,2.6913
1995,4,3,3,123,3.9922
1995,4,3,4,114,2.6764
1995,4,3,5,79,5.3123
1995,5,1,1,112,3.1298
1995,5,1,2,88,-0.9104
1995,5,1,3,94,-0.5217
1995,5,1,4,124,0.6096
1995,5,1,5,311,3.6144
1995,5,2,1,120,0.1574
1995,5,2,2,91,0.3689
1995,5,2,3,86,0.6336
1995,5,2,4,95,-0.1186
1995,5,2,5,93,3.5472
1995,5,3,1,139,2.1844
1995,5,3,2,131,2.3905
1995,5,3,3,123,2.1180
1995,5,3,4,113,5.3190
1995,5,3,5,78,6.4114
1995,6,1,1,111,8.2578
1995,6,1,2,88,3.4692
1995,6,1,3,93,4.9041
1995,6,1,4,124,6.3164
1995,6,1,5,309,6.8922
1995,6,2,1,120,5.6706
1995,6,2,2,91,4.2897
1995,6,2,3,86,2.2599
1995,6,2,4,95,5.7753
1995,6,2,5,92,5.5181
1995,6,3,1,139,4.2420
1995,6,3,2,129,2.7090
1995,6,3,3,123,1.9490
1995,6,3,4,112,1.9730
1995,6,3,5,77,4.6518
1995,7,1,1,165,7.3315
1995,7,1,2,91,5.4870
1995,7,1,3,85,3.7590
1995,7,1,4,116,3.1408
1995,7,1,5,288,6.2461
1995,7,2,1,160,6.2387
1995,7,2,2,107,7.4428
1995,7,2,3,98,5.2295
1995,7,2,4,113,5.4331
1995,7,2,5,100,6.8344
1995,7,3,1,211,4.4315
1995,7,3,2,150,2.3281
1995,7,3,3,128,3.4423
1995,7,3,4,114,4.6390
1995,7,3,5,84,4.0960
1995,8,1,1,163,4.4295
1995,8,1,2,90,2.8187
1995,8,1,3,85,3.8258
1995,8,1,4,115,3.6184
1995,8,1,5,288,2.7761
1995,8,2,1,158,0.8683
1995,8,2,2,106,1.8401
1995,8,2,3,98,1.0001
1995,8,2,4,113,0.9247
1995,8,2,5,100,1.5669
1995,8,3,1,207,-0.4954
1995,8,3,2,150,0.1713
1995,8,3,3,128,1.2948
1995,8,3,4,113,-0.9518
1995,8,3,5,84,1.1420
1995,9,1,1,161,3.2864
1995,9,1,2,89,2.0987
1995,9,1,3,85,4.4743
1995,9,1,4,115,1.2889
1995,9,1,5,288,1.6457
1995,9,2,1,158,2.9629
1995,9,2,2,106,2.2258
1995,9,2,3,98,1.2317
1995,9,2,4,112,0.2926
1995,9,2,5,100,-0.1678
1995,9,3,1,205,4.1802
1995,9,3,2,150,4.0245
1995,9,3,3,128,5.3812
1995,9,3,4,113,2.5136
1995,9,3,5,84,1.2235
1995,10,1,1,161,-3.9911
1995,10,1,2,89,-6.5113
1995,10,1,3,84,-6.6222
1995,10,1,4,114,-5.0355
1995,10,1,5,288,-6.7674
1995,10,2,1,156,-5.0349
1995,10,2,2,106,-6.2585
1995,10,2,3,98,-4.5566
1995,10,2,4,112,-5.0652
1995,10,2,5,100,-8.0742
1995,10,3,1,203,0.3931
1995,10,3,2,150,2.2350
1995,10,3,3,128,0.6665
1995,10,3,4,113,-0.0651
1995,10,3,5,83,-3.3754
1995,11,1,1,160,1.1632
1995,11,1,2,89,3.5587
1995,11,1,3,83,4.0471
1995,11,1,4,113,1.3709
1995,11,1,5,287,1.8045
1995,11,2,1,154,5.4728
1995,11,2,2,105,2.2731
1995,11,2,3,98,4.0088
1995,11,2,4,112,2.7761
1995,11,2,5,100,3.1265
1995,11,3,1,202,4.3120
1995,11,3,2,150,3.3954
1995,11,3,3,128,4.4811
1995,11,3,4,113,0.6328
1995,11,3,5,83,2.9027
1995,12,1,1,159,1.5112
1995,12,1,2,87,-0.6548
1995,12,1,3,83,3.5910
1995,12,1,4,113,1.0414
1995,12,1,5,286,-0.0385
1995,12,2,1,152,4.0823
1995,12,2,2,105,-0.2009
1995,12,2,3,98,1.5670
1995,12,2,4,112,2.2307
1995,12,2,5,100,0.9690
1995,12,3,1,200,0.3164
1995,12,3,2,149,4.2007
1995,12,3,3,128,3.5784
1995,12,3,4,113,0.2892
1995,12,3,5,83,0.0659
1996,1,1,1,157,1.5272
1996,1,1,2,87,1.7808
1996,1,1,3,82,-0.8859
1996,1,1,4,111,-0.3847
1996,1,1,5,284,-0.9215
1996,1,2,1,151,-1.3059
1996,1,2,2,105,-0.7168
1996,1,2,3,98,-0.3693
1996,1,2,4,112,-0.4489
1996,1,2,5,100,-0.5884
1996,1,3,1,199,3.7025
1996,1,3,2,148,1.6348
1996,1,3,3,128,3.9754
1996,1,3,4,113,1.3109
1996,1,3,5,83,5.1860
1996,2,1,1,156,3.6314
1996,2,1,2,86,3.8332
1996,2,1,3,82,2.7877
1996,2,1,4,110,1.9471
1996,2,1,5,282,3.6861
1996,2,2,1,150,7.4796
1996,2,2,2,105,2.2313
1996,2,2,3,96,3.0047
1996,2,2,4,112,3.1010
1996,2,2,5,100,3.0457
1996,2,3,1,199,2.2950
1996,2,3,2,147,0.6840
1996,2,3,3,128,-0.3412
1996,2,3,4,113,1.0332
1996,2,3,5,82,3.0515
1996,3,1,1,155,3.4924
1996,3,1,2,85,6.3475
1996,3,1,3,81,3.8948
1996,3,1,4,109,2.8683
1996,3,1,5,281,4.4836
1996,3,2,1,150,4.6776
1996,3,2,2,104,0.1584
1996,3,2,3,96,2.9210
1996,3,2,4,112,1.8579
1996,3,2,5,99,4.0821
1996,3,3,1,197,-0.3438
1996,3,3,2,147,1.5825
1996,3,3,3,128,0.6874
1996,3,3,4,112,0.4265
1996,3,3,5,82,0.8535
1996,4,1,1,154,11.9754
1996,4,1,2,84,12.9322
1996,4,1,3,79,6.4779
1996,4,1,4,107,10.3640
1996,4,1,5,280,7.5234
1996,4,2,1,149,14.2911
1996,4,2,2,104,4.6862
1996,4,2,3,96,5.0252
1996,4,2,4,112,2.0073
1996,4,2,5,99,4.9834
1996,4,3,1,197,2.8978
1996,4,3,2,146,2.4397
1996,4,3,3,128,0.7224
1996,4,3,4,112,3.7946
1996,4,3,5,81,1.9793
1996,5,1,1,154,6.3292
1996,5,1,2,84,8.9489
1996,5,1,3,77,7.4698
1996,5,1,4,106,6.2189
1996,5,1,5,278,6.5369
1996,5,2,1,149,6.3302
1996,5,2,2,104,4.9780
1996,5,2,3,96,3.6102
1996,5,2,4,111,2.3237
1996,5,2,5,100,5.1994
1996,5,3,1,196,3.6165
1996,5,3,2,146,1.4977
1996,5,3,3,128,2.4175
1996,5,3,4,112,2.1069
1996,5,3,5,81,1.8611
1996,6,1,1,154,-8.3127
1996,6,1,2,84,-6.0855
1996,6,1,3,76,-4.8179
1996,6,1,4,105,-6.7833
1996,6,1,5,277,-3.8809
1996,6,2,1,147,-5.4437
1996,6,2,2,102,-5.5360
1996,6,2,3,95,-1.9058
1996,6,2,4,110,-3.6844
1996,6,2,5,99,-2.2953
1996,6,3,1,196,0.0315
1996,6,3,2,145,1.3581
1996,6,3,3,128,1.5296
1996,6,3,4,112,-1.2154
1996,6,3,5,81,-4.1700
1996,7,1,1,188,-9.7832
1996,7,1,2,114,-7.8539
1996,7,1,3,70,-9.1688
1996,7,1,4,143,-5.8167
1996,7,1,5,312,-8.0908
1996,7,2,1,198,-10.7199
1996,7,2,2,125,-8.2270
1996,7,2,3,90,-8.6110
1996,7,2,4,123,-8.9307
1996,7,2,5,127,-8.5903
1996,7,3,1,211,-5.5981
1996,7,3,2,169,-4.5145
1996,7,3,3,132,-5.1948
1996,7,3,4,106,-3.6408
1996,7,3,5,77,-3.2557
1996,8,1,1,188,6.0075
1996,8,1,2,113,2.0015
1996,8,1,3,70,7.1209
1996,8,1,4,141,3.6533
1996,8,1,5,311,4.2490
1996,8,2,1,196,8.0614
1996,8,2,2,125,4.9274
1996,8,2,3,88,4.8906
1996,8,2,4,122,5.2639
1996,8,2,5,127,4.6375
1996,8,3,1,208,2.5039
1996,8,3,2,169,2.0971
1996,8,3,3,132,2.1726
1996,8,3,4,106,-0.2141
1996,8,3,5,77,4.6845
1996,9,1,1,187,3.8999
1996,9,1,2,111,1.4818
1996,9,1,3,69,5.3007
1996,9,1,4,140,2.8991
1996,9,1,5,310,2.4151
1996,9,2,1,194,2.1627
1996,9,2,2,125,3.9065
1996,9,2,3,88,3.3980
1996,9,2,4,122,2.4340
1996,9,2,5,126,3.6246
1996,9,3,1,208,6.7989
1996,9,3,2,169,6.1365
1996,9,3,3,132,5.0362
1996,9,3,4,105,3.3383
1996,9,3,5,77,3.0912
1996,10,1,1,186,-3.4925
1996,10,1,2,109,-3.1433
1996,10,1,3,67,-0.7724
1996,10,1,4,139,1.0580
1996,10,1,5,310,0.3182
1996,10,2,1,192,-2.6938
1996,10,2,2,124,-2.1096
1996,10,2,3,88,-2.6987
1996,10,2,4,122,0.0492
1996,10,2,5,126,0.6790
1996,10,3,1,206,0.2249
1996,10,3,2,169,2.3411
1996,10,3,3,131,2.5442
1996,10,3,4,105,1.9517
1996,10,3,5,77,3.4549
1996,11,1,1,185,3.1942
1996,11,1,2,108,2.0215
1996,11,1,3,67,2.0569
1996,11,1,4,138,3.3331
1996,11,1,5,310,5.1577
1996,11,2,1,191,0.8320
1996,11,2,2,123,3.6560
1996,11,2,3,88,3.4309
1996,11,2,4,122,3.7363
1996,11,2,5,126,8.5711
1996,11,3,1,206,5.3000
1996,11,3,2,169,7.4034
1996,11,3,3,131,7.3200
1996,11,3,4,105,6.8183
1996,11,3,5,77,12.7543
1996,12,1,1,183,1.9908
1996,12,1,2,108,0.0121
1996,12,1,3,67,4.4622
1996,12,1,4,136,-0.2445
1996,12,1,5,309,4.1809
1996,12,2,1,191,2.1396
1996,12,2,2,123,2.4603
1996,12,2,3,88,1.7142
1996,12,2,4,122,0.1599
1996,12,2,5,125,1.7972
1996,12,3,1,205,-1.8657
1996,12,3,2,169,-1.7118
1996,12,3,3,131,-0.5166
1996,12,3,4,105,1.8540
1996,12,3,5,77,-2.3346
1997,1,1,1,181,7.3488
1997,1,1,2,108,3.7962
1997,1,1,3,67,3.2742
1997,1,1,4,134,5.1977
1997,1,1,5,307,5.1573
1997,1,2,1,190,2.8274
1997,1,2,2,122,2.3145
1997,1,2,3,88,3.6668
1997,1,2,4,121,-0.0962
1997,1,2,5,124,7.4416
1997,1,3,1,203,8.0100
1997,1,3,2,168,5.5656
1997,1,3,3,130,5.9465
1997,1,3,4,104,5.4730
1997,1,3,5,76,6.2043
1997,2,1,1,181,-7.2007
1997,2,1,2,108,-2.8891
1997,2,1,3,67,-3.8333
1997,2,1,4,132,-1.5339
1997,2,1,5,302,-1.4659
1997,2,2,1,189,-8.0489
1997,2,2,2,122,-1.2854
1997,2,2,3,88,-2.2271
1997,2,2,4,121,-1.4717
1997,2,2,5,124,-2.2790
1997,2,3,1,203,-1.9740
1997,2,3,2,167,-0.4610
1997,2,3,3,129,-0.1668
1997,2,3,4,103,2.5369
1997,2,3,5,76,-2.5504
1997,3,1,1,181,-6.5369
1997,3,1,2,107,-4.0156
1997,3,1,3,67,-2.8622
1997,3,1,4,132,-4.0075
1997,3,1,5,302,-3.6085
1997,3,2,1,187,-6.6841
1997,3,2,2,121,-2.0623
1997,3,2,3,87,-2.5983
1997,3,2,4,120,-3.3042
1997,3,2,5,124,-5.8259
1997,3,3,1,203,-5.6683
1997,3,3,2,167,-2.6523
1997,3,3,3,129,-3.4996
1997,3,3,4,103,-5.7027
1997,3,3,5,76,-3.7226
1997,4,1,1,178,-3.8040
1997,4,1,2,107,-3.8008
1997,4,1,3,66,-1.0626
1997,4,1,4,132,-3.1562
1997,4,1,5,300,-1.2313
1997,4,2,1,185,-0.9011
1997,4,2,2,121,1.5570
1997,4,2,3,87,2.1103
1997,4,2,4,118,1.7484
1997,4,2,5,124,1.6298
1997,4,3,1,202,8.8584
1997,4,3,2,167,5.2021
1997,4,3,3,129,2.6662
1997,4,3,4,103,2.2940
1997,4,3,5,76,7.8289
1997,5,1,1,177,13.6448
1997,5,1,2,106,13.5180
1997,5,1,3,65,11.0230
1997,5,1,4,131,10.0462
1997,5,1,5,297,10.9189
1997,5,2,1,185,17.2885
1997,5,2,2,121,10.6600
1997,5,2,3,86,8.9299
1997,5,2,4,118,10.1206
1997,5,2,5,123,11.2605
1997,5,3,1,201,7.2609
1997,5,3,2,167,6.3979
1997,5,3,3,128,5.0581
1997,5,3,4,103,7.1180
1997,5,3,5,76,6.8831
1997,6,1,1,175,5.8719
1997,6,1,2,106,6.3356
1997,6,1,3,65,5.7687
1997,6,1,4,131,6.9783
1997,6,1,5,294,5.9973
1997,6,2,1,184,3.3858
1997,6,2,2,121,4.6070
1997,6,2,3,85,2.9819
1997,6,2,4,118,4.9815
1997,6,2,5,122,5.4502
1997,6,3,1,200,3.3786
1997,6,3,2,166,5.3569
1997,6,3,3,128,3.7429
1997,6,3,4,102,4.5771
1997,6,3,5,76,0.8440
1997,7,1,1,185,6.6722
1997,7,1,2,90,5.0458
1997,7,1,3,95,1.9486
1997,7,1,4,138,6.1118
1997,7,1,5,421,8.0065
1997,7,2,1,154,5.7904
1997,7,2,2,123,4.4907
1997,7,2,3,114,6.4664
1997,7,2,4,122,8.1249
1997,7,2,5,111,6.9004
1997,7,3,1,228,5.2862
1997,7,3,2,177,8.1961
1997,7,3,3,148,5.6126
1997,7,3,4,125,12.6047
1997,7,3,5,74,7.5724
1997,8,1,1,183,7.7308
1997,8,1,2,90,4.0187
1997,8,1,3,94,3.9425
1997,8,1,4,136,5.9656
1997,8,1,5,421,4.6750
1997,8,2,1,153,2.9465
1997,8,2,2,123,4.3671
1997,8,2,3,112,4.0455
1997,8,2,4,122,3.6122
1997,8,2,5,111,4.0197
1997,8,3,1,227,-7.1026
1997,8,3,2,175,-3.1385
1997,8,3,3,148,-3.5892
1997,8,3,4,125,-0.2283
1997,8,3,5,74,-0.6537
1997,9,1,1,183,9.2126
1997,9,1,2,90,7.6170
1997,9,1,3,93,8.6023
1997,9,1,4,136,7.6899
1997,9,1,5,421,8.1197
1997,9,2,1,148,8.4049
1997,9,2,2,120,6.5387
1997,9,2,3,112,7.6756
1997,9,2,4,121,6.7490
1997,9,2,5,110,5.1131
1997,9,3,1,225,5.1791
1997,9,3,2,173,4.4264
1997,9,3,3,146,5.2960
1997,9,3,4,125,4.3037
1997,9,3,5,74,2.4181
1997,10,1,1,181,-4.6517
1997,10,1,2,90,-6.1359
1997,10,1,3,91,-3.3676
1997,10,1,4,135,-3.8635
1997,10,1,5,418,-4.7157
1997,10,2,1,147,-6.7077
1997,10,2,2,119,-5.3697
1997,10,2,3,112,-4.5953
1997,10,2,4,120,-5.7700
1997,10,2,5,110,-4.6553
1997,10,3,1,223,-1.4676
1997,10,3,2,171,-6.7710
1997,10,3,3,145,-3.5468
1997,10,3,4,125,-6.3571
1997,10,3,5,73,-4.6517
1997,11,1,1,178,-7.6310
1997,11,1,2,89,-1.9204
1997,11,1,3,91,-3.0626
1997,11,1,4,134,-0.5607
1997,11,1,5,418,-2.5041
1997,11,2,1,145,-3.5098
1997,11,2,2,118,-1.0050
1997,11,2,3,109,0.9566
1997,11,2,4,120,-1.4144
1997,11,2,5,110,-2.0742
1997,11,3,1,220,5.3535
1997,11,3,2,170,1.3911
1997,11,3,3,145,5.7207
1997,11,3,4,125,4.6920
1997,11,3,5,73,2.4117
1997,12,1,1,178,-5.7487
1997,12,1,2,87,-4.3963
1997,12,1,3,91,-1.4753
1997,12,1,4,132,-1.1973
1997,12,1,5,414,-3.4218
1997,12,2,1,144,-1.2768
1997,12,2,2,115,0.9186
1997,12,2,3,107,-0.9064
1997,12,2,4,120,0.1532
1997,12,2,5,108,-1.3969
1997,12,3,1,219,1.7370
1997,12,3,2,170,-0.4835
1997,12,3,3,145,1.0809
1997,12,3,4,124,-0.0989
1997,12,3,5,72,5.0840
1998,1,1,1,174,-2.6545
1998,1,1,2,86,2.0620
1998,1,1,3,88,-0.3385
1998,1,1,4,129,-1.4106
1998,1,1,5,413,-0.5270
1998,1,2,1,143,-1.5214
1998,1,2,2,113,-2.0142
1998,1,2,3,103,-1.8103
1998,1,2,4,118,0.5459
1998,1,2,5,108,-0.3052
1998,1,3,1,218,3.3122
1998,1,3,2,169,0.0254
1998,1,3,3,145,0.4680
1998,1,3,4,124,1.2506
1998,1,3,5,72,-2.6602
1998,2,1,1,174,7.2052
1998,2,1,2,85,6.2835
1998,2,1,3,87,6.9780
1998,2,1,4,127,4.1545
1998,2,1,5,410,6.5413
1998,2,2,1,142,10.1518
1998,2,2,2,113,8.8089
1998,2,2,3,102,8.0902
1998,2,2,4,117,7.3551
1998,2,2,5,106,10.1282
1998,2,3,1,218,6.5665
1998,2,3,2,169,7.9412
1998,2,3,3,142,5.0741
1998,2,3,4,123,6.1057
1998,2,3,5,72,6.6406
1998,3,1,1,172,5.5372
1998,3,1,2,83,5.8800
1998,3,1,3,87,4.7301
1998,3,1,4,127,5.5472
1998,3,1,5,409,3.7587
1998,3,2,1,141,2.1865
1998,3,2,2,112,5.8877
1998,3,2,3,102,4.5179
1998,3,2,4,116,3.2140
1998,3,2,5,106,4.3448
1998,3,3,1,217,5.5305
1998,3,3,2,169,3.7968
